Src	Trg	LinkCount	RelLinkCount
22969	23108	4	0.050000
22970	23403	2	0.200000
22970	23039	1	0.100000
22971	23298	1	0.008065
22971	23560	1	0.008065
22971	23562	9	0.072581
22971	23436	1	0.008065
22971	23064	1	0.008065
22971	23705	1	0.008065
22971	23338	1	0.008065
22971	23468	1	0.008065
22971	23605	1	0.008065
22971	23481	1	0.008065
22971	23738	1	0.008065
22971	22974	1	0.008065
22971	23108	70	0.564516
22971	23367	1	0.008065
22971	23243	1	0.008065
22971	23628	1	0.008065
22971	23375	1	0.008065
22971	23122	1	0.008065
22971	23640	1	0.008065
22971	23641	1	0.008065
22971	23648	1	0.008065
22971	23777	1	0.008065
22971	23023	1	0.008065
22971	23210	1	0.008065
22971	23036	1	0.008065
22971	23594	1	0.008065
22971	23039	142	1.145161
22973	23108	2	1.000000
22973	23468	2	1.000000
22974	23360	3	0.100000
22974	23780	28	0.933333
22974	23334	28	0.933333
22974	23214	31	1.033333
22974	23284	31	1.033333
22974	23480	1	0.033333
22974	23108	1	0.033333
22974	23165	31	1.033333
22974	23070	1	0.033333
22978	23041	3	0.003421
22978	23563	3	0.003421
22978	23076	3	0.003421
22978	23205	721	0.822121
22978	23111	3	0.003421
22978	23112	3	0.003421
22978	23132	3	0.003421
22978	23351	3	0.003421
22978	22990	2	0.002281
22978	23695	9	0.010262
22978	23795	9	0.010262
22978	22998	3	0.003421
22978	23478	3	0.003421
22978	23015	3	0.003421
22978	23452	3	0.003421
22978	23454	3	0.003421
22979	23338	1	0.005714
22979	23108	1	0.005714
22979	23702	1	0.005714
22979	23599	1	0.005714
22982	23468	172	0.966292
22982	23565	172	0.966292
22982	22994	176	0.988764
22982	23635	174	0.977528
22982	23604	4	0.022472
22982	23774	2	0.011236
22982	23039	2	0.011236
22983	23658	30	1.000000
22983	23039	230	7.666667
22984	23553	1	0.000789
22984	23042	1	0.000789
22984	23560	1	0.000789
22984	23049	1	0.000789
22984	23562	1	0.000789
22984	23051	1	0.000789
22984	23810	1	0.000789
22984	23571	1	0.000789
22984	23572	1	0.000789
22984	23641	1	0.000789
22984	23064	1	0.000789
22984	23577	1	0.000789
22984	23070	1	0.000789
22984	23074	1	0.000789
22984	23077	1	0.000789
22984	23081	1	0.000789
22984	23594	1	0.000789
22984	23596	1	0.000789
22984	23088	1	0.000789
22984	23603	1	0.000789
22984	23604	1	0.000789
22984	23605	1	0.000789
22984	23606	1	0.000789
22984	23607	1	0.000789
22984	23615	1	0.000789
22984	23104	1	0.000789
22984	23106	1	0.000789
22984	23108	1	0.000789
22984	23624	1	0.000789
22984	23625	1	0.000789
22984	23628	1	0.000789
22984	23121	1	0.000789
22984	23122	2	0.001579
22984	23123	1	0.000789
22984	23125	1	0.000789
22984	23640	1	0.000789
22984	23129	1	0.000789
22984	23643	1	0.000789
22984	23135	1	0.000789
22984	23137	1	0.000789
22984	23650	1	0.000789
22984	23657	1	0.000789
22984	23659	4	0.003157
22984	23662	1	0.000789
22984	23155	1	0.000789
22984	23486	1	0.000789
22984	23158	1	0.000789
22984	23160	1	0.000789
22984	23673	1	0.000789
22984	23674	1	0.000789
22984	23696	1	0.000789
22984	23704	1	0.000789
22984	23705	1	0.000789
22984	23203	1	0.000789
22984	23210	1	0.000789
22984	23728	1	0.000789
22984	23735	1	0.000789
22984	23736	1	0.000789
22984	23738	1	0.000789
22984	23740	1	0.000789
22984	23238	1	0.000789
22984	23752	1	0.000789
22984	23242	1	0.000789
22984	23243	1	0.000789
22984	23758	1	0.000789
22984	23771	1	0.000789
22984	23777	1	0.000789
22984	23272	1	0.000789
22984	23789	1	0.000789
22984	23593	1	0.000789
22984	23290	1	0.000789
22984	23803	1	0.000789
22984	23804	1	0.000789
22984	23808	1	0.000789
22984	23298	1	0.000789
22984	23301	1	0.000789
22984	23084	1	0.000789
22984	23306	1	0.000789
22984	23315	1	0.000789
22984	23317	1	0.000789
22984	23328	1	0.000789
22984	23329	1	0.000789
22984	23344	1	0.000789
22984	23352	1	0.000789
22984	23358	1	0.000789
22984	23362	1	0.000789
22984	23009	1	0.000789
22984	23370	1	0.000789
22984	23375	1	0.000789
22984	23394	1	0.000789
22984	23399	1	0.000789
22984	23416	1	0.000789
22984	23418	1	0.000789
22984	23424	1	0.000789
22984	23425	1	0.000789
22984	23426	1	0.000789
22984	23436	1	0.000789
22984	23440	1	0.000789
22984	23444	1	0.000789
22984	23022	1	0.000789
22984	23456	1	0.000789
22984	23460	1	0.000789
22984	23467	1	0.000789
22984	23468	53	0.041831
22984	23472	1	0.000789
22984	23112	1	0.000789
22984	23481	1	0.000789
22984	22974	1	0.000789
22984	23487	1	0.000789
22984	23493	1	0.000789
22984	22999	1	0.000789
22984	23521	1	0.000789
22984	23012	1	0.000789
22984	23013	1	0.000789
22984	23014	1	0.000789
22984	23292	1	0.000789
22984	23534	1	0.000789
22984	23023	1	0.000789
22984	23545	1	0.000789
22984	23036	1	0.000789
22984	23039	2	0.001579
22986	23624	212	0.706667
22986	23108	12	0.040000
22986	23308	212	0.706667
22988	23371	4	0.333333
22990	23458	13	0.590909
22990	23659	14	0.636364
22990	22994	7	0.318182
22990	23253	44	2.000000
22990	23354	1	0.045455
22990	23039	80	3.636364
22991	23658	3	1.000000
22991	23039	33	11.000000
22993	23081	2	0.009091
22993	23658	3	0.013636
22993	23597	3	0.013636
22993	23709	6	0.027273
22994	23296	2	0.002288
22994	23169	1	0.001144
22994	23659	5	0.005721
22994	23553	2	0.002288
22994	23173	2	0.002288
22994	23425	1	0.001144
22994	23560	1	0.001144
22994	23468	5	0.005721
22994	23127	1	0.001144
22994	23563	2	0.002288
22994	23436	1	0.001144
22994	23565	3	0.003432
22994	23571	1	0.001144
22994	23445	2	0.002288
22994	23641	1	0.001144
22994	23494	1	0.001144
22994	23743	1	0.001144
22994	23709	4	0.004577
22994	23070	1	0.001144
22994	23711	4	0.004577
22994	23328	1	0.001144
22994	23238	1	0.001144
22994	23081	3	0.003432
22994	23338	8	0.009153
22994	23367	1	0.001144
22994	23084	1	0.001144
22994	23453	1	0.001144
22994	23728	7	0.008009
22994	22984	1	0.001144
22994	23155	3	0.003432
22994	23348	2	0.002288
22994	23605	1	0.001144
22994	23606	1	0.001144
22994	23735	1	0.001144
22994	23352	3	0.003432
22994	23481	1	0.001144
22994	23738	3	0.003432
22994	23484	1	0.001144
22994	22974	1	0.001144
22994	23615	1	0.001144
22994	23115	1	0.001144
22994	22982	1	0.001144
22994	23111	1	0.001144
22994	23624	1	0.001144
22994	23243	2	0.002288
22994	23628	1	0.001144
22994	23629	4	0.004577
22994	23758	2	0.002288
22994	23693	4	0.004577
22994	23635	1	0.001144
22994	23630	5	0.005721
22994	22997	1	0.001144
22994	22999	1	0.001144
22994	23640	1	0.001144
22994	23769	4	0.004577
22994	23375	1	0.001144
22994	23774	5	0.005721
22994	23604	5	0.005721
22994	23777	2	0.002288
22994	23667	1	0.001144
22994	23268	2	0.002288
22994	23292	3	0.003432
22994	23014	1	0.001144
22994	23655	1	0.001144
22994	23400	17	0.019451
22994	23036	3	0.003432
22994	23658	3	0.003432
22994	23527	1	0.001144
22994	23023	1	0.001144
22994	23272	3	0.003432
22994	23251	15	0.017162
22994	23301	1	0.001144
22994	23157	4	0.004577
22994	23032	1	0.001144
22994	23487	2	0.002288
22994	23548	2	0.002288
22994	23594	1	0.001144
22994	23253	1	0.001144
22995	23707	2	0.166667
22995	23670	1	0.083333
22997	23081	1	0.009901
22997	23810	8	0.079208
22998	23041	2	0.000793
22998	23687	2	0.000793
22998	23563	2	0.000793
22998	23695	2	0.000793
22998	23571	2	0.000793
22998	23452	2	0.000793
22998	23709	16	0.006344
22998	23454	2	0.000793
22998	23328	2	0.000793
22998	23470	2	0.000793
22998	23478	2	0.000793
22998	23351	2	0.000793
22998	23482	2	0.000793
22998	22978	2	0.000793
22998	23108	1	0.000397
22998	23371	6	0.002379
22998	23760	2	0.000793
22998	23761	2	0.000793
22998	22994	12	0.004758
22998	23252	2	0.000793
22998	23015	2	0.000793
22998	23400	1	0.000397
22998	23661	2	0.000793
22998	23795	6	0.002379
22999	23108	94	0.196653
22999	23658	1	0.002092
22999	22994	6	0.012552
22999	23476	1	0.002092
22999	23396	2	0.004184
22999	22971	2	0.004184
22999	23039	4	0.008368
23000	23338	1	0.040000
23001	23553	35	1.000000
23001	23338	35	1.000000
23001	23670	70	2.000000
23004	23328	1	0.014706
23004	23624	1	0.014706
23004	22988	1	0.014706
23004	23371	1	0.014706
23004	23468	1	0.014706
23004	22994	1	0.014706
23004	23418	1	0.014706
23008	23108	8	0.006838
23008	23039	8	0.006838
23008	23659	8	0.006838
23008	23245	3	0.002564
23008	23023	8	0.006838
23011	23108	2	0.025974
23011	23623	1	0.012987
23011	23659	1	0.012987
23011	23468	3	0.038961
23011	23728	2	0.025974
23011	22994	3	0.038961
23011	23604	7	0.090909
23011	23127	1	0.012987
23011	23769	1	0.012987
23011	23453	4	0.051948
23011	23231	1	0.012987
23012	23108	40	0.148699
23012	22994	6	0.022305
23012	22990	1	0.003717
23012	23728	4	0.014870
23012	23122	1	0.003717
23012	23795	5	0.018587
23012	23769	9	0.033457
23012	23482	3	0.011152
23012	23039	13	0.048327
23013	23115	2	0.017857
23013	23371	2	0.017857
23014	23553	1	0.001513
23014	23554	1	0.001513
23014	23659	2	0.003026
23014	23108	33	0.049924
23014	23559	1	0.001513
23014	23016	1	0.001513
23014	23354	7	0.010590
23014	23468	2	0.003026
23014	23122	3	0.004539
23014	22990	5	0.007564
23014	23728	2	0.003026
23014	23042	1	0.001513
23014	22994	27	0.040847
23014	23252	2	0.003026
23014	23317	1	0.001513
23014	23127	2	0.003026
23014	23769	6	0.009077
23014	23418	1	0.001513
23014	23642	1	0.001513
23014	23039	55	0.083207
23015	23328	1	0.000294
23015	23494	12	0.003529
23015	23624	1	0.000294
23015	23055	13	0.003824
23015	22994	2	0.000588
23015	23795	1	0.000294
23015	22997	1	0.000294
23015	23769	3	0.000882
23015	23418	3	0.000882
23015	23132	6	0.001765
23015	23709	2	0.000588
23016	23360	6	0.048387
23016	23403	1	0.008065
23016	23468	4	0.032258
23016	23253	1	0.008065
23016	22990	1	0.008065
23020	23328	2	0.002601
23020	23108	12	0.015605
23020	23112	44	0.057217
23020	23658	1	0.001300
23020	23468	10	0.013004
23020	23661	4	0.005202
23020	23728	2	0.002601
23020	23400	1	0.001300
23020	22994	13	0.016905
23020	23251	7	0.009103
23020	23157	1	0.001300
23020	23769	1	0.001300
23020	23548	1	0.001300
23020	23711	1	0.001300
23022	23328	10	0.043478
23022	23624	4	0.017391
23022	23785	62	0.269565
23022	23371	11	0.047826
23022	22994	1	0.004348
23022	23795	22	0.095652
23022	23571	5	0.021739
23022	23418	3	0.013043
23022	23709	1	0.004348
23022	23454	5	0.021739
23022	23455	8	0.034783
23023	23553	5	0.007669
23023	23810	1	0.001534
23023	23559	3	0.004601
23023	23437	8	0.012270
23023	23554	5	0.007669
23023	23468	4	0.006135
23023	23728	6	0.009202
23023	23604	3	0.004601
23023	23482	1	0.001534
23023	23487	7	0.010736
23023	23360	456	0.699387
23023	23108	23	0.035276
23023	23752	2	0.003067
23023	23115	2	0.003067
23023	22990	2	0.003067
23023	23760	1	0.001534
23023	23506	6	0.009202
23023	23253	12	0.018405
23023	23769	9	0.013804
23023	23135	3	0.004601
23023	23008	1	0.001534
23023	23400	8	0.012270
23023	23659	7	0.010736
23023	22994	12	0.018405
23023	23803	2	0.003067
23023	23039	760	1.165644
23024	23352	49	1.020833
23024	23041	48	1.000000
23024	23338	1	0.020833
23030	23629	75	1.000000
23031	23728	41	1.000000
23031	23658	40	0.975610
23031	23319	37	0.902439
23031	23039	1666	40.634146
23032	23115	3	0.052632
23032	23658	7	0.122807
23032	23371	2	0.035088
23032	23468	1	0.017544
23032	23630	1	0.017544
23032	23484	1	0.017544
23032	23338	1	0.017544
23033	23658	9	1.000000
23034	22984	1	0.002092
23034	23137	471	0.985356
23034	23036	3	0.006276
23034	23039	1	0.002092
23036	23553	12	0.005857
23036	23811	3	0.001464
23036	23044	3	0.001464
23036	23559	2	0.000976
23036	23681	4	0.001952
23036	23571	1	0.000488
23036	23445	3	0.001464
23036	23062	1	0.000488
23036	23068	6	0.002928
23036	23453	8	0.003904
23036	23330	1	0.000488
23036	23717	103	0.050268
23036	23081	2	0.000976
23036	23338	18	0.008785
