Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,86.3,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,5.1,0.1,0.1,0.2,0.1,39.5,0,0,0,0.2,0.1,1.6,0.1,0.1,0.7,5.7
"Energy extraction",0,0,0,0.2,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0.1,0.5,0,0,0,0,0,0.3,0,0,0.2,4.2
"Mining (non-energy)",0,0,0,0.1,0.1,0,0,0,0.1,0.7,0,8,0,0.3,0.1,0,0,0,0,0.2,0.5,11,0.1,0.1,0.1,0,0,0,0,0.2,0.2,0,0,0,0.6
"Mining support",2.6,2.4,1,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,0,0,0,0.1,2.1,1.4,0,0.1,0,0,0,0,0,0,0.1,0.1,0.1,0,0
"Food, beverages, tobacco",9.8,0,0,0,0,0.1,0.1,0.4,0,3.8,0.3,0.1,0,0.1,0.3,0,0,0,0,0.3,0.6,0.4,2.5,0.7,77,0.2,0.1,0.3,2.1,0.1,2,1,1.1,3.9,32.6
"Textiles & apparel",0,0,0,0,0.1,0,0,0.1,0,0.2,0.1,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0,0,0,0.2,0,0,0.3,1.4
"Wood",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,4.9,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0
"Paper & printing",0,0,0,0,2.5,0.2,0,0,0,1.4,0,0,0,0,2.1,0,0,0,0,1.1,0,0.1,4,0.6,2,8.6,1.3,0.1,10.9,0.1,8.9,0.9,2.1,0.8,22.4
"Coke & refined petroleum",0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0.1,1,0.1,0,0,0,0,0,0.1,0,0,0,0.2
"Chemicals & pharmaceutical",0.2,0,0,0,0.2,0.8,0,0.3,0,0,0.8,0.1,0,0.2,0.8,0.1,0,0,0,0.5,0.1,0.5,0.1,0,0.4,0,0,0,0,0,0.1,0,0,1.8,0.8
"Rubber & plastic",0.2,0,0,0,2,0.3,0,0,0,1.8,0,0,0,0,10.3,0.9,0,0,0.2,4,0,0,3.1,0,1.4,0,0.6,0,0,0.1,0.4,0,0,0.5,3.2
"Other mineral (non-metallic)",0.1,0.2,1,0.1,1.8,0,0,0.1,0,0.1,0,0,0,1.5,0.2,0,0,0,0.1,2.7,0.1,70.1,0.2,0.3,2.4,0,0,0,0.2,0.6,0.4,0.1,0.1,0.1,1.2
"Metal (basic)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Metal (fabricated)",0.5,0.1,0,0.2,2.3,0,0,0,0,1.1,0,1.2,0,0,16,0,2.2,0,0.6,12.6,0.5,24.7,0.2,0.2,1.6,0,0.4,0,0.3,0.2,1.1,0.1,0,0.3,0.6
"Computer, electronics",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0,0.1,0.1,0.1,0.1,0,0.2,0.3,0,4.5,2.7,0,0,0.7,0,0,0.9,0.4
"Electrical equip.",0.1,0,0,0,0.2,0,0,0.1,0,0.1,0.1,0,0,0.1,2.9,0,0.1,0,0.1,0.4,0.5,0.7,0.1,0,0.9,0,0.2,0,0,0,0.1,0,0,0,0.2
"Machinery & equip.",0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0.4,0.1,0.4,0,0.1,0,0,0,0,0,0,0.1,0.1,0,0,0
"Motor vehicles",0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.5,0.5,0,0.1,0,0.1,0.7,0,0.8,1.4,0.5,0.2,0,0,0,0,0,0.8,0.1,0,0,0
"Other transport equip",7.4,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0.4,0.3,0.4,0.5,0,0,0.3,0,3.6,0.8,16.8,0.1,0,0,0,0.1,0,8.4,15.3,0,0,0.1
"Other manufacturing",3.4,1,0.6,0.3,2.3,0.7,0.4,0.1,0.2,1.7,0,1.7,0,0.2,11.8,0,0,0,0.2,0,17.1,7.1,3.2,21,2.5,0.6,5.1,1.9,0.1,0.1,3.4,1.6,0,4.1,1.9
"Utilities",2,0.1,2,0.5,7.4,1.7,1.2,6.1,0.5,7.1,3.2,6,0.1,3,12.1,0.8,0.6,0.7,0.3,5.6,0,8.7,17.3,16.3,20.7,1.5,5.7,3.1,38.3,3.3,13.5,10.6,14.7,16.2,83.5
"Construction",2,0.6,0.6,0.4,2.2,0.4,0.1,2.1,0,1.2,0.3,4.7,0,0.5,1.6,0,0.1,0,0.3,9.5,3.5,0,17.2,20.4,7.2,0.2,0.5,0.8,6.4,15.1,17.6,12.3,8.6,8.3,105.4
"Wholesale & retail",18,0.7,1,0.8,57,4.9,1.2,18.2,0.4,14.3,9.1,7,0,6.7,38.6,2.7,1.6,2.9,4.2,19.9,20.3,35,0,21.6,131.1,3.2,4.2,3.8,18.6,0.8,35.1,7,3.8,11.9,69.7
"Transportation, storage",5,0.6,1.3,0.6,11.4,1.4,0.8,5.4,0.3,5.1,2.2,3.1,0,2.4,20.9,0.9,0.6,0.7,0.9,9,5.3,18.4,38.4,0,11.9,3.2,7.6,4.1,31.9,0.8,42.9,5.7,3.4,3.5,56.4
"Accomodation and food services",0.4,0.1,0.1,0.1,1,0.2,0.1,1,0,1,0.3,0.3,0,0.4,1.9,0.1,0.1,0.1,0.1,1.3,3.7,2.1,5.4,12.6,0,1,1.6,3.8,38.6,0.8,24.3,1.9,3,6.8,33.9
"Publishing, broadcasting",0,0,0,0,0.5,0.1,0,1.9,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,2,0.2,0.8,0,4.7,4.7,11.5,0,34.9,0.5,1.6,0.2,20.8
