Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,55,7.3,1,33437,740.4,1694.4,211.6,16.5,50.6,528.4,17.1,142.1,22.2,15.1,13.7,35.7,83.8,12.7,162.4,59.4,196.1,63.4,150.3,1323.2,7.9,11.7,13,41.3,123,484.9,228,55.7,575.7,160
"Energy extraction",30.2,0,10.8,4.1,52.8,16.3,18.4,80.4,638.6,251.7,32,209.9,2962.3,47.3,12.2,18.4,124.2,54,6.8,23,2903.5,46.7,134.7,74.1,19.9,7.4,14.5,12.2,31.5,86.5,63.8,56.3,37.5,57.1,26.7
"Mining (non-energy)",14.9,26.1,0,1.4,20.9,3.7,10.2,32.7,132.2,494.5,15.3,784,2614.1,111.1,12.5,32.3,85.2,40.7,5.8,52.5,324.7,787.8,68.5,34.2,6.6,2.3,5.6,6,8.1,46.7,34.9,50,8.6,12,12.5
"Mining support",14.9,14.4,15.5,0,5.1,0,0.9,4.6,5.2,4.2,7.5,3.2,2.3,0.3,0,0,10.2,0.2,0,1.9,36.2,65.3,0.1,3.2,0,0,0,0,0.1,0,4.9,7.3,1.6,0.1,0.1
"Food, beverages, tobacco",8117.6,8.4,6.6,1,0,322.1,111.2,521,350,4116.7,253.8,135.4,169.1,171.9,112.1,115.3,297.7,263.7,64.3,282.4,663.2,547.5,3780.6,448.8,13605.9,117.9,64.7,93.2,202.1,478.5,1437.1,3010.2,938.3,3579.8,2373.4
"Textiles & apparel",28.2,2.5,1.2,0.2,108.3,0,34.3,97.5,26.5,199,208.5,36,30.6,71,44.8,70.5,127.6,582.9,36.8,459.4,43.9,166.8,301.2,76.5,46.1,12.7,10.8,17.8,28.4,38.1,104.4,98.6,24.5,98.9,80.2
"Wood",49.1,65.8,19.6,1.2,130,46.2,0,508.1,25.4,228.5,70.6,103.1,73.1,276.1,102.9,89,544.3,299.9,114.2,2802.6,157.7,3868.2,284.8,84.2,58.4,10.8,30.3,11.2,21.5,741.5,107.2,122.3,74.2,59.7,411.3
"Paper & printing",85.2,29.5,30.5,1.1,2249.9,321.8,232.5,0,97,2464.3,730.2,529.3,218.2,757,1122.6,962.2,1138.5,1278.4,108.7,1303.4,500.1,646.8,5198,1278,369.4,6402.9,1187.1,473,1381.6,726.8,3754,1567,486.9,485.8,502.8
"Coke & refined petroleum",1703.2,202.3,277.7,22.7,904.4,280.8,377.1,337.5,0,4958.1,1277.1,649.3,3527.8,489.6,347.9,436.7,666.5,884.7,284.6,424,1740.2,4048,4124.9,17097.7,340.2,312.3,228.5,381.6,256.7,1002.7,1471.8,1516.8,366.2,601.3,730.8
"Chemicals & pharmaceutical",1500.8,181.3,135.1,9.2,1698.4,1672,1473.3,2344.2,1318.5,0,11326.7,1365.2,3542.3,1564.1,1469,817.8,2498.5,4723.6,519.5,1150.3,790,3170.1,2286.3,954,414.1,213.1,191.3,392.8,426.5,988.7,1444.5,807.6,273.2,2168.9,911.5
"Rubber & plastic",217.4,127.8,70.7,6.6,2111.2,452,212.4,1111.2,191.5,1878.8,0,399.7,930.3,1379.1,817.1,1269.6,5790.7,10919.6,808.6,2285.3,660.1,9104.7,2937.5,742.8,281.9,52.7,107.7,66.7,82.9,444.5,620,403.2,50.3,319.5,129.6
"Other mineral (non-metallic)",355.2,25.5,110.8,5.2,785.2,93.1,1044.4,61.1,71.4,1138.2,469.5,0,1079.3,755,752,722.3,837.3,1992.6,213,930.2,974.4,19047.2,598.9,283.4,159.9,13.9,187.3,26.2,45.4,643.3,328.4,300.5,54.8,204.7,219.8
"Metal (basic)",66.2,23.8,29.1,12.1,191.2,50.9,86.4,267.8,154.9,621.9,481.1,427.6,0,16746.9,1042.8,6413.4,15806,10993.2,1500.5,2840.9,935.5,6956.9,841.2,399.6,49.9,25.2,54.8,45.6,60.9,200.4,249.1,130.9,41.1,113.4,75.5
"Metal (fabricated)",347.1,161.1,97.2,14.1,1658.6,224.9,373.7,170.7,449.6,1470.6,1307.5,388.4,5031.3,0,1995.8,3372.4,17648.1,15460.5,1508.9,5772.3,1994.2,13491.5,2192,1204.7,221.4,70.4,193.7,107.8,91.2,918.3,439.3,1028.2,103.8,290.5,166.3
"Computer, electronics",54.9,17.1,12.4,2.4,390.4,64.3,50.3,219.4,283.5,427,143.7,107.9,360,362.6,0,1337.7,1760.6,869.5,187.3,1217.2,522.9,501,1827.3,496.7,170.8,260.6,2598.6,780.6,229,381.3,493.7,473.6,140.4,277.5,257.2
"Electrical equip.",85.3,47.1,33,4.2,414.5,86.4,49,122.1,220.4,409.5,198.4,225.5,1094.9,900.9,1209.2,0,6118.7,4459,657,2140.9,1822.6,8312.3,1402.3,728.6,163,92.2,338.3,249.5,143.6,718.4,362.7,241.1,57.8,198.1,356.6
"Machinery & equip.",490.5,225.9,160.5,29.6,894.5,278,81.4,373.8,326.7,800.6,441.3,321.5,2538.6,2596.7,893.6,1669.9,0,8243.1,1256.2,2874.6,1357.1,2564.1,1948.3,767.5,218.1,177.7,381.6,304.7,186.6,1025.7,558.9,351.4,74.2,431.5,122.1
"Motor vehicles",130.4,27.8,37.3,5.2,269.9,69.1,60.8,94.2,91,389.8,173.8,165.5,258.9,466.2,189.1,402.2,3040,0,282.3,695.7,438.7,809.3,2002.8,2367.2,86.4,89.7,154.4,206.4,224.3,356.8,720.1,729.7,111,260.1,142.2
"Other transport equip",10.9,9.5,4.7,0.7,54.8,12.7,7.2,25.1,17.9,86.2,22.6,31.1,181.8,110,145.1,93.4,437,168.5,0,102.3,95.5,119,170.2,1038.2,15.5,24.4,67.9,26.4,18.6,142.2,289.9,1060.9,10.5,43.4,16.4
"Other manufacturing",103.8,124.7,85.1,14.4,1022.1,302.7,136.1,442,181.1,1349.4,396.4,539.4,3779.8,1937.3,1494.7,695.3,3209.9,3029.2,614,0,1548.5,674.1,866.1,1795.1,262.8,416.2,787.6,116.9,121.3,2702.8,343.1,429.8,125.3,2666.6,138.4
"Utilities",1112.4,728.4,539.8,28.8,2730.2,1191.5,1294,4782.6,1051.2,6814.4,2776,3399.8,14265.8,3442.7,1129.6,1741,3697.2,4249.2,622.2,1740.3,0,2055.2,6215.6,4120.2,1483.6,550,1169.9,605.9,2076.8,9556.8,3728,3444.7,1465.7,3893.3,1703.4
"Construction",348.6,122.8,202.1,12.6,295.6,130.3,173.5,403.2,212.1,1046.6,331.9,494.2,973.5,639.2,420.4,442.9,1381.6,1195,136.6,493,5974.1,0,2100.4,3828.1,287.1,436,1013.4,630.4,1242.5,13862,2962.1,5143.7,1135,3163.3,1211.5
"Wholesale & retail",5312,333.1,361.5,49.7,30817.8,3423.6,2078.2,4502.3,11871.1,12898.2,5103.1,2831.1,6675.7,5986.9,6342.5,5844.4,11005.6,19371.9,2031.9,7600,13007.3,13548.5,0,18220.8,9059.4,1701.9,1664.3,1279.1,1279.5,5114.6,6116.4,4127.1,1262.6,4805.2,2355.1
"Transportation, storage",931.8,296.9,247.4,33.3,5313.2,860.8,814.2,1407.4,3908.9,4455.5,1977,2212.1,3311.7,2647.9,2747.1,2447.4,6160.6,8713.2,496.7,2631.2,3427.6,3665.6,29171.8,0,1125.6,1079.9,5760.2,817.4,2571.9,1319.4,4113.9,3375.1,957.8,1491.2,1070.4
"Accomodation and food services",63.9,11.3,7.4,3.4,200,49.1,41.6,102.9,24.8,203,97.5,79.9,139.4,217.8,67,111.2,378.3,341.9,92.2,184.7,390.1,430.1,1241.3,1492.4,0,174.4,107.5,389.3,747.4,1077.7,3737.5,1100.9,474.8,2128.5,954.8
"Publishing, broadcasting",29.4,4.7,3.9,0.2,423.6,43.5,10.1,100.4,107.2,484.1,73.9,89.7,63.6,176.1,238.8,217.5,308.9,579.3,76.4,173.6,603.8,255.9,1631,395.8,139.6,0,303,1493.1,1969.5,438.3,14685.5,2557.9,1564.3,1561.9,1586.7
"Telecoms",106.9,20,50.3,6.3,416.1,262.9,182.2,401.6,247.1,884.3,499.8,457.6,383.5,914.1,883.3,887.9,1578.3,1456.9,227.3,584,989.9,1519.3,2153,4086.8,353.2,4396.1,0,2026.3,4106.1,1907.1,5530.5,2445.8,287.4,1542.4,1531.7
"IT and information services",39.6,90.4,25.1,2.3,655,174.6,114.9,492.5,173.4,1617.6,342,376,614.8,1052.4,1383.1,949.2,2020.8,2050,196.7,806.8,1867.3,882,2400.9,4090.8,270.1,2551.8,3354.3,0,5178.9,1654.8,7427.3,2679,1128.7,2301.2,766.4
"Finance & insurance",1280.7,212.7,184,18.1,1816.9,769.3,588.3,1164.6,880.7,2541,1126.5,1004.1,4816.3,1776.9,1079.4,1339.4,3206.4,3995.5,970.9,1588.4,4182.4,7207.5,8705.5,12702.6,866.3,819.7,1746.4,1620,0,20635.4,9181.3,6194.3,2135.2,4531.6,4338.6
"Realestate",319.2,18.7,45.8,3.7,1331.1,904.3,351.8,1246.1,465.4,1459.4,1280.1,710.2,693.3,2509.9,1023.4,1391.5,3359.2,5703.5,607.6,2564.9,2985.1,5795.1,36429,12704,4474.8,2159.9,4282.4,4085.4,9434.4,0,23284.1,9809.7,4800.3,8718.2,8850.2
"Other business services",8072.8,582.4,417.5,86,8199.7,1973.6,1646.1,4743.5,3500.7,20462.1,6159,6331.5,5487.3,6656.3,8137.3,10890.4,22521.9,24264.7,2962.7,8689.2,18583.9,23725.3,29637.2,27884.5,3567.8,7287,6547,7648,41366.4,17305.7,0,16362.2,2614,12027.3,6863.4
"Public admin,  defence",23.9,5,2.5,0.3,16.4,11,21.4,46.1,23.9,143.1,45.8,62,8.3,57.2,46.2,56,76,130.8,9.4,48.1,940.9,212.7,124.6,144.1,9.2,31.9,39.4,135.4,75,211.1,728.8,0,32.5,103.2,88
"Education",3.2,9.2,0.7,0.1,14,6.5,0.3,2.4,9,36.1,3.3,2.2,10.4,20.1,18.2,35.6,53.9,152.1,3.5,32.1,18.4,4.9,12.9,142.9,2.7,15.7,25.1,216.8,188.9,33,267.7,573.9,0,58.9,57.8
"Healthcare, socialwork",563.8,65.4,45.7,0.2,2910.6,291.2,0.4,1.9,348.7,7836.9,1663.4,2,3206.7,385.8,1285,799.1,2530.7,8799.7,222.9,882.8,1231.8,130.3,8818.5,11.9,722.5,5,8.4,33.4,1418.8,3131.4,8138.9,1149.6,238.6,0,5813.9
"Arts, entertainment",153.4,36.3,54.8,2.8,419.8,123.7,61.1,328.2,141.8,691.9,160.5,183.5,527.7,253,407.9,320.4,535.7,528.8,96.7,308.9,1195.6,724.1,1596.2,935.9,382.4,1413.7,565,708.9,1565.4,424.5,5762.5,3193.3,420.4,2266.7,0
