Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,0.1,3.4,4426.7,10.9,358.3,111.7,0.2,102,6.7,0.3,6.6,1.9,0.3,0.3,1.3,0.1,5,1.2,5.6,49.2,72,47.4,184.6,4.9,0.5,0.7,0.8,5.8,24.6,46.8,21.7,17.5,29.3
"Energy extraction",109.7,0,27,480.5,122.7,6.1,12.9,43.4,795.1,277.7,6.8,48.1,191.4,35.9,16.7,13.8,263.1,7.2,123.6,68.2,653.3,314.4,227.8,862.9,46.6,23.9,27.5,19.6,17,66.8,193.2,138,34.2,55.2,61.6
"Mining (non-energy)",8.7,7.1,0,29.8,9.1,0.2,1.1,8.1,0.1,56.3,0.7,195,395.6,7,0.6,0.5,10.6,0.2,7.7,6.7,11.8,421.6,21.3,5.7,2.4,1.7,2.1,1.3,2,24.5,12.8,15.9,2.6,2.5,2.5
"Mining support",1521.3,4423.6,361.3,0,120,0,10,40.7,8.3,24.2,20.2,25.5,26.7,1.9,0,0,43.4,0.1,0,6.8,210,1206.5,1.4,76.6,0.1,0,0,0,0.4,0,133.6,105.8,32.7,1.4,0.6
"Food, beverages, tobacco",713.1,27.6,5,29.9,0,5.6,11.7,29.2,2.1,389.4,5.4,15.4,36.4,21.7,11.3,9.7,92.5,3.3,47.3,60.4,37.5,138.1,327.7,141.4,1182.7,28.4,26.4,15.5,19.7,58.8,144.7,235.6,91.7,157,230.3
"Textiles & apparel",2.5,2.4,0.3,2.4,5.1,0,1.9,2,0.1,9.3,1.3,1.3,2.4,2.8,1.4,0.9,6.5,0.7,5.5,8.1,2.4,13.3,22,9,1.6,2,1.7,1.3,0.7,2.4,7.9,7.5,2.1,4.3,3.1
"Wood",22.2,10.9,0.6,13.8,25,0.4,0,64.4,0.7,29.6,6,23.9,9,29.7,6.1,6.8,30.6,3.7,75.9,191.4,20.7,1166.5,86.4,41.8,10.9,9.3,5.6,4.5,3.4,205.3,55.9,21,15.6,6.1,23.1
"Paper & printing",6.4,3.4,1.4,3.9,75.3,2.4,7,0,0.3,56.7,4.4,9.9,4.6,7,4.5,3.9,18.1,0.9,5.1,11.8,16.1,22.8,67.7,22.1,11.1,81.2,4.7,8.4,16.6,10.1,52.3,31.8,24,12.3,14
"Coke & refined petroleum",26.3,10.7,4.7,15.2,11.4,0.8,2.1,3.5,0,21.1,1,8.9,18.8,3.7,0.9,1.2,4.2,0.3,2,4.5,21.2,49.3,39.2,219.7,3.5,1.6,2.8,2,2.5,7.2,22.7,22.9,6.6,5.7,6
"Chemicals & pharmaceutical",47.1,33.1,7.9,38.7,92.3,11.9,14.9,37.6,4.8,0,33.1,26.2,56.8,35.7,14.8,15,151.7,5.3,64,46.8,23.3,176.4,220.3,88.7,23.4,23.7,20.2,13.5,13,49.1,94,85,28.3,386.7,24.2
