Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.3,22.2,0.2,22692.6,2659.6,814.7,258.1,85.6,383.1,97.9,29.6,60.3,12.7,4,18.7,20.9,27.8,2.7,36.1,33.5,451.7,1265.7,91.3,2116.4,5,3.4,1.1,7.7,14.3,181.5,166.5,43.5,117.3,72.2
"Energy extraction",7.1,0,3.9,1.4,6.4,6.4,1,5.7,856.7,24.6,1.1,50.1,445.9,0.3,0.1,0.3,4.7,3.1,0.1,0.3,1219.2,11,8.4,4.3,3,0.1,0.3,0.1,0.8,0.9,1.9,2.5,1.5,1.9,2.9
"Mining (non-energy)",24.8,8.7,0,1.4,13.4,10.4,2.1,17,252.9,176.1,7.7,1152.7,2533.7,74.5,2,25,21.1,6.9,1.4,62.9,81.6,1565.9,40.6,8,4.4,0.8,2.8,0.3,1.3,10.9,12.2,12.2,0.9,10.4,2.2
"Mining support",22.9,54.1,48.1,0,4.5,0,0.6,2.2,7.4,1.1,5.5,3.9,0.8,0.1,0,0,2.7,0.1,0,1.8,56.4,117.7,0.1,3.2,0,0,0,0,0,0,1.5,2.6,0.5,0,0
"Food, beverages, tobacco",5372.7,3.2,14.9,0.3,0,388.3,23.9,89.4,84.7,313.8,71.3,54.8,37.1,21.5,5.7,23.1,19.5,31.8,4.3,68.6,174.6,267.8,1112.3,164.2,7705.6,11.3,9.7,5.2,20.9,16.7,201.7,376.9,100.5,313.3,396.7
"Textiles & apparel",92.7,9.1,30.8,1.3,135,0,59.6,115.6,41.7,116.5,382.3,109.6,45.2,65.8,27.1,80.1,73.1,605,27.7,1131.3,63.2,560.5,813,263.4,115.2,13.9,11.9,2.7,21.7,7.8,128.2,156.1,24.6,152.4,184.1
"Wood",25.8,1.8,14,0.3,19.4,33.2,0,75.1,11.6,23.5,37.3,65.9,11.2,39.9,6,30.8,26.9,85.6,8.3,857.5,5.6,2088.3,101.2,35.9,16.2,3.9,2.2,2.1,2.2,55.8,27.6,8.8,4.5,5.9,12.1
"Paper & printing",66.5,7,30.3,0.4,509.8,358.1,73,0,54.3,138.8,232.6,262.9,44.7,79.9,39.4,154.8,99.3,167.3,5.3,254.7,125.6,282.4,925.1,211.6,137.6,373.3,39.5,50.5,151.8,24,409.8,164.6,82.4,78.6,116.3
"Coke & refined petroleum",394.1,63.5,172.8,5.2,111.6,175.5,33.4,48.7,0,372.6,86.4,342.7,457.7,70.5,13.4,80.8,67.2,109.4,9.6,75.5,1430.1,1200,705,5493,70.9,7.5,20,13.7,48.9,28.7,147.3,141.6,24.6,44.5,73.1
"Chemicals & pharmaceutical",928.9,60.2,104.5,2.3,330.5,1885.6,149,384.8,901.8,0,2553.9,527.8,560,259.2,93.9,448.4,184.8,474.2,32.7,449.3,374.2,1095.9,427.1,279.3,80,25,10.1,7.4,19.5,45,196.8,137.6,35.2,1309.4,157.5
"Rubber & plastic",118.8,53.3,76.4,2.3,466.5,532.1,68,184.7,106.4,222.1,0,289.4,195,243,157.9,732.2,463.9,1689.2,50.9,630.2,184,2996.4,926.3,936.7,113.5,15.6,33.4,10,18.3,32.8,129.1,55.1,14.5,76.3,78.3
"Other mineral (non-metallic)",74.5,14.3,113.9,1.9,131.3,121.3,63.5,23.4,33.3,84.7,149.2,0,258.5,172.3,96,244.2,139.9,399.1,17.7,139,128.2,13692.9,294.9,133.3,65.6,4.9,10.3,1.9,10.7,72,70.2,40.1,14.9,39.6,25.9
"Metal (basic)",50.5,35,47.2,8.8,76.3,79.3,18,61.4,91.8,84.5,181.6,339.8,0,4671.1,179.8,2613.8,2620.2,2878.9,209.3,1485.9,542.1,7986.5,270.3,257,18.3,3.5,10.1,2.8,6,9.4,49.2,19.6,5.3,44.3,35.4
"Metal (fabricated)",56.3,29.9,36.9,1.9,125.5,109.4,51.4,33.5,61.9,59.4,121.6,115.1,447.5,0,56.6,349.9,585.6,718.6,41.5,372,152,2381.6,206,127.6,35.7,5.1,11.7,5,7.9,29.4,60.7,43,7,26.3,28
"Computer, electronics",2.9,0.6,2.8,0.1,7.1,7.7,4.3,3.1,2.7,8.1,5,3.7,4.9,5,0,39.5,16.9,27.9,1.4,12.2,11.5,48.5,25.3,14.7,3.6,2.2,16.1,6.8,4.4,1.1,12.7,7.7,1.6,10.5,8.5
"Electrical equip.",14.6,3.2,8.4,0.2,36.8,33.7,2.3,8.5,11,22.3,19.2,15.6,50,32.9,45.1,0,87.5,144.9,7.1,30.7,111,399,67.2,55.7,13.3,3,15,3.9,2.4,9,28.3,9.7,2.6,17.4,14
"Machinery & equip.",13.8,2.6,11.6,0.5,35.1,28.9,4.3,9.3,8.9,26.5,15.2,12.1,73.7,28,4.6,23.4,0,51.2,4.7,47.9,19.6,117,32.6,35.1,10,2.6,8.5,0.9,1.3,12.8,19.3,6.3,1,19.9,5.4
"Motor vehicles",19.9,1.7,13.5,0.2,34.1,46.7,3.3,5.8,11.3,35.7,24.1,13.2,27.6,25.2,4.5,31.7,39.2,0,4.9,20.4,25.1,103.2,170.6,206.4,14.4,2.3,6.7,1.8,3.6,2.5,36.7,11.4,1.6,26.4,7.6
"Other transport equip",0.7,0.4,3.3,0.3,10.5,1,0.1,4,0.7,8.3,0.6,0.5,47.4,1.2,0.4,1.6,4.6,2.4,0,32.9,0.8,7.2,8,40.3,3.1,1.2,5.8,0.4,0.4,12.2,11.5,17.8,0.1,6.7,2.9
"Other manufacturing",14.4,1.7,87.4,12.7,472.4,205.1,21.4,193.1,10.7,199.7,44.2,30.5,2176.1,41.8,18.4,56.6,54.2,163.1,75.9,0,67,497.7,165.8,95.6,151.3,49.1,236.7,6,22.4,580.2,267.6,49.8,26.5,303.1,123.3
"Utilities",786.3,467,772.5,17,1079.2,1964.8,263.5,776.3,1236.9,1080.7,863,2072.6,7311.4,645.2,163.3,584,615.4,982.4,61.8,428.8,0,1367.3,3232.9,2382.9,922.5,103.6,273.2,76.4,292.2,1100.9,1024.3,924.8,441,780.6,731.2
"Construction",269.8,52.7,276.3,6.1,103,206.1,51.7,77.3,13,91.8,114.9,307.9,223.1,181.6,44.3,156,154.2,209.1,12.6,150.2,2258.9,0,1613.4,1386.3,149.3,28.8,195.4,39.4,234,2036.4,637.3,1019.5,164.9,182.6,191.5
"Wholesale & retail",3568.2,123.4,313.3,11.1,8407.7,7995.2,372.7,1019.7,1612,1609.8,1831.2,1401.6,2126.3,1251.3,307.5,1284.3,1002.3,2107.9,151.3,1629.7,2427.6,6805.5,0,6095.9,2750.5,143.8,153.3,99.9,181.7,127.9,847,585,141,1489.5,492.3
"Transportation, storage",1045.8,343.6,701.4,17.3,2452.2,2654.2,364.8,697.5,1483.4,754.3,870.3,1850,1782.6,789.3,204.4,823.1,761.7,1492.4,67.7,902.2,1842.7,4746.4,8439.4,0,743,187,215.4,99.1,455.4,83,1903.8,696.6,195.3,339.3,449.1
"Accomodation and food services",83.9,22.3,27.8,4.5,122.4,199.2,35.1,60.5,40.3,48.2,88.2,120.2,117.4,117.8,24.4,95.1,123.9,170.7,24,167.9,623.2,917.3,1554.2,1820,0,54.8,47.5,114.9,338.9,142.6,1765.6,471.9,179.7,550.7,381.3
"Publishing, broadcasting",11.1,1.3,2.9,0.1,55,27.9,5.1,107.8,17.9,15,16,20.8,6.8,13,8.7,18.7,17.1,26.3,1.7,27.5,55.8,72,311.6,81.9,26.3,0,66.5,40.3,55.1,7.2,497,58.1,37.8,18,82.5
"Telecoms",65.3,9.7,37,1.5,68.6,193.6,19.2,39.5,66,46.8,58.7,83.6,62.9,78.6,40.4,82.9,102.2,128.3,9.9,113,371.2,462.8,1116.7,774.2,94.1,108.5,0,173.5,409.4,57.6,503.5,356.1,57.8,111,189.8
"IT and information services",3,27.5,17.9,0.5,79.3,123.3,13.3,46.3,72.5,57.5,46.6,65.1,69.3,59.5,58.1,104.5,85.6,143.9,6.7,57.7,29.8,381.9,830.4,442.3,61.7,97.6,241.2,0,545.2,41.9,450.3,312.6,51,93.8,150.9
"Finance & insurance",407.4,75.2,120.2,4.8,295.9,549.7,76.3,130.7,281.8,154.3,198.1,276.3,718.9,233.4,79.7,249.3,254.3,424.3,50.3,204.4,1147.4,1838.7,2310.7,2020.6,239.9,61.1,147.2,91,0,1407.4,690.1,429.5,86.8,178.7,261.8
"Realestate",108.2,28.4,27.5,0.8,195.8,582.3,48.6,121.5,129.1,63.2,183.6,170.9,98.4,213.3,62.1,191,171.6,455,22.9,374.4,727.5,1989.4,8368.1,1668,1245,111.8,328.3,184.1,643.9,0,1095.4,666.5,286.6,382.9,692.4
"Other business services",304.8,177.6,232.3,13.4,873.9,919,147.4,309.4,620.3,490.1,411.5,637.9,579.6,476.6,286.9,636,565.4,987.1,84.1,820.3,2277.6,6155.4,7755,4252.9,703.5,349.7,639.9,434.2,1372.2,561.3,0,1201.8,293.5,543.7,901.3
"Public admin,  defence",574.5,2.3,126.5,12.4,437.8,15.4,1.4,4.8,7.7,378.4,4.5,7.9,159.5,5.3,2.2,5.7,5.6,10.2,83,6.3,50.6,41.4,73,197.7,467.9,272.7,599.7,5.7,12.6,1043.2,2859,0,770.9,830.1,945.9
"Education",2.6,342.2,117.5,2,227.5,573.8,0.2,179.5,338.9,190,239.5,318,173.8,278.4,183,389.9,335.5,623.3,15.2,227.2,1056.6,1119.4,2645.3,2310.6,79,161.2,336.8,395,1269,102.9,1693.3,2493.2,0,729.7,822.2
"Healthcare, socialwork",199.6,15.9,10,0.1,396.3,77.9,57.2,116.1,126.1,177.9,184.5,195.8,102.7,193.5,60.6,235.8,205.1,363.2,9.2,418,874.3,995.4,2180.1,2467,161.8,96.7,183.9,172.6,1025.7,73.4,1105.6,527.5,81.6,0,931.3
"Arts, entertainment",124.3,14.6,144.7,3.2,162.2,241.8,28.2,61.6,51.8,56.4,107.8,127.7,391.5,79.8,48.8,111.8,101.8,207.2,22.9,179.4,371.3,499.9,969,746,478.7,263.4,174.3,92.9,287.6,63.3,1234.5,501.7,177.5,478.6,0
