Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,67.2,39.7,9.7,22697.9,300.9,2600.8,1263.5,27.1,484.8,458.2,16.4,80.8,13,30.5,9.1,12,15.7,16.4,273.9,68.8,170.5,530.4,49.9,838.6,4.3,3.2,4.6,14.4,21.4,54.1,191.5,84.8,38.7,66.7
"Energy extraction",71.6,0,17.5,320.2,154.4,12.5,4.5,62.7,20533.3,1287.6,129.6,108.8,305.8,12.3,17.8,9.6,12,38.7,11.3,14.5,2519.1,21.7,113.5,97,98.9,2.8,23.2,1.3,22.7,38.2,22,40.7,33,35.5,131.3
"Mining (non-energy)",122.5,215.7,0,80.7,62.8,11.8,4.5,80,205.8,1648.7,34,2205.9,2244.4,60.3,38.3,19.4,28.2,6.2,16.7,128.3,64.4,1450.5,63,57.2,1.5,0.3,1,0.6,3.1,48.8,9.7,83.5,4.2,0.8,7.9
"Mining support",358.6,4048.3,241.8,0,30.7,0,1.7,10.2,19.7,10.8,31.5,7.1,2.7,0.3,0,0,5.2,0.1,0,4.1,55.6,104.8,0.1,7.2,0,0,0,0,0.3,0,3.2,19.1,4.9,0.2,0.1
"Food, beverages, tobacco",4798,5.9,3.4,2.3,0,72.4,10.9,82.4,36.6,508.3,38.6,15.2,4.2,4,14.2,2.8,4.4,3.4,3.8,23.4,27.7,41.1,679.2,60.7,4944.9,10,6.5,6.5,47.8,20.8,54.4,552.7,204.4,280.1,599
"Textiles & apparel",78.3,114.2,16.1,16.3,36.3,0,12.5,37.8,9.6,56,149.6,16.5,6.4,12.6,80,12.3,14.4,70.9,47.3,179,24.5,46.6,224.6,94.5,73.4,25.4,21.6,7,107.8,6.9,55.6,220.9,34.9,126.9,145.7
"Wood",78,50.2,20.1,5.1,30.7,10.6,0,115.5,7.8,50.5,58.3,41,4.9,28,57.2,14.9,17.1,45.7,36.7,729.1,30.1,671.9,75.7,26.3,18.2,5.9,5.7,4.1,8.1,79.9,17.6,18.6,13.8,2.6,33.5
"Paper & printing",124.7,38.7,31.9,4,748,76.4,85.6,0,26.1,244.4,262.2,106.7,17.1,35.4,278.4,50.6,42.1,55.8,5.4,124,49.7,50.5,496.4,121.7,125.6,218.2,127.3,83.4,497.9,38,153.9,282,193.7,64,123.2
"Coke & refined petroleum",1350.3,1411.4,492,162.4,438.6,97.4,54.3,129.2,0,2198.7,287.4,381.9,586.9,87,253.6,72.1,75.9,85.7,28.8,131.9,769.5,630.3,949.7,4256.2,159.1,23.3,157.6,62,396.4,121.5,177.1,601.5,143.5,95.1,197.2
"Chemicals & pharmaceutical",999.2,449.4,130.1,34.5,589.8,411.8,100.2,403.9,669.8,0,3978.9,261.6,331.9,151.6,793.7,180,94.2,188.7,80.9,244.8,108.1,247.8,191.1,93,111,21.5,10.4,7.2,42.9,46.5,74.8,114,66.1,259.5,144.9
"Rubber & plastic",167,347.5,100.8,38.1,980.4,146.7,53.7,212.4,69.2,521.4,0,155.8,114.5,153.2,1671.7,355.4,287.9,854.5,99.9,421.3,66.5,831.1,610.8,299.1,109.4,13.8,130.7,22.1,83.5,42.6,76.9,109.9,37.1,55.4,73.5
"Other mineral (non-metallic)",70,143.9,131.8,23.2,210,20.5,40.1,15.2,19.8,139.2,171.9,0,146.8,81.1,739,85.3,61.8,143.4,38.6,79.8,42.3,2925.3,138.2,56.9,50.5,2.5,20.5,4.4,25.8,62.5,25,59.6,30.8,19.8,28.9
"Metal (basic)",15.6,425.2,24.8,76.4,32.8,2.6,5.9,34.2,14.6,49.2,127.8,91.6,0,1617.3,998.5,678.4,849.5,744.7,256.7,528,65.7,1172.6,55.7,27,1,0.5,11.9,0.7,3,3.2,4.6,10.4,3.4,2.1,10.1
"Metal (fabricated)",94.5,527.5,56.3,33.6,243,28.7,45.3,32.6,54,114.8,195.3,71.3,269,0,658.9,178.8,440.9,420.1,135.9,217,64.6,781.7,144.5,88.7,30.6,3.3,21.8,11.3,27.7,36.1,39,112.7,21,8.9,31.5
"Computer, electronics",31.1,144.9,22.2,18.9,40.2,14.2,7.1,44.1,24.5,59.4,131.5,26.2,14.6,51.9,0,437.5,250.4,312.8,64.7,177.9,73.8,192.7,328.5,133.7,46.6,55.9,1663.9,343.5,331.6,18,150.1,382.2,100.7,164.1,175.1
"Electrical equip.",13.4,65.3,9.4,4.6,15.2,4.9,2.6,6,7,18.8,25.2,9.1,31.4,27.3,992.5,0,116,155.5,43.3,43.9,65.5,218.6,66.3,47.4,10.1,3.9,106.8,15.3,16.9,12.5,16.4,37.3,10.9,6.9,27.2
"Machinery & equip.",167.2,857.9,148.1,92.6,81.7,39.1,18.2,60.1,75.1,75.8,118.8,74.3,130.5,96.3,472.3,99.6,0,371.5,138.7,111,82.4,278.4,144.5,106.6,9.6,4.8,42.8,14.9,38.8,15.1,34.3,213.4,21.7,9.9,30.8
"Motor vehicles",27.4,40.7,14.8,7.8,13.2,4.3,4.2,7.1,5.7,14.9,48.9,11.1,4.9,14,66.4,32.1,59.9,0,9.6,26.8,13.5,29.2,281.1,146.9,6.1,2.1,15.2,4.2,20.3,6.3,20.6,54.7,5.2,4.2,13.8
"Other transport equip",54.3,44.4,0.7,0.2,4,0.5,0.2,0.4,2,0.7,1,0.5,1.2,3.3,5.7,6.8,17.5,6.9,0,1.2,0.3,19.5,12.6,465.7,0.5,0.1,0.3,0.2,0.4,0.6,17,375.5,0.3,0.3,1.6
"Other manufacturing",133.3,215.8,25.4,16.3,163.6,32.9,18.8,69.3,42.4,158.2,137.2,38.3,120.2,51.7,425.5,49.2,64,92.6,28.3,0,58.5,100.9,78.2,165,43.5,12.6,89.1,14.4,54.3,58.5,25.3,73.9,23.7,38,37.8
"Utilities",339.2,1175.5,271.2,63.6,549.7,162.8,63.7,339.8,284.6,737.9,440,324.6,769.5,133,467,76.4,106.5,132.8,36,107.7,0,128.9,578.3,440.4,329.7,39.2,259.9,57.5,379.4,411.8,136.4,693.5,392.6,208.8,344.3
"Construction",17.4,34.4,12.1,3.3,14.3,4.1,2.6,4.3,7.1,11,8.9,7.4,5.6,4.3,27.3,3.1,3.8,4.6,1.2,6.8,24.8,0,34.1,40.9,9.4,1.5,25.3,2.9,30.7,83.7,13.7,72.1,15.9,7.5,12.8
"Wholesale & retail",1570.7,713.8,205.4,74.6,5471.4,630,283.6,482.5,1049.2,1459.1,1008,380,557.2,293.7,4871.5,411.9,425.4,712.1,240.9,449.3,448.8,1016.1,0,1349.7,916.7,264.2,1399.7,546.9,705.2,150.6,526.4,574.6,168.6,254.5,635.5
"Transportation, storage",351.8,802.8,202.4,79.2,784.9,129.9,68.7,164.4,373.6,453,273.6,223.1,251.5,98.5,820,95.8,112.7,170.9,53.2,126.3,124.1,261.8,1528.9,0,128.2,47.4,251.2,83.6,559.7,43.5,213.5,449.6,108.6,55,128.4
"Accomodation and food services",55.5,55,11.4,22.1,61.3,17.3,8.5,20.8,8.5,35.8,40.7,18.8,20.3,20.9,63.1,11.8,20.3,22.6,15.7,26.4,50.1,69.8,325.5,386.3,0,26.3,55.1,73.7,404.4,123.3,270.2,298.4,155.5,215.9,153
"Publishing, broadcasting",7.1,10.8,1.6,0.2,42.7,5.6,2.1,28.4,8,23.7,12.3,5.2,2.7,4.4,50,4.9,5.8,6.9,3.2,10,13.3,14.5,161.5,50.7,23.7,0,423.9,66.7,143.4,17.6,165.9,88.9,73.6,14.7,281.4
"Telecoms",46.4,53.9,18.9,9.8,55.8,27.2,6.4,19.3,21.2,37.9,40.7,18.7,14.1,20.2,156.2,15.1,24.4,24.2,8,26.3,46,48.1,314.7,210.6,53.9,84.5,0,157.4,701.5,54.1,154.4,317.5,70.1,53.9,108.6
