Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,2.5,0.4,2221.8,15.1,2591.1,1531.2,1.8,12.2,27.3,2.2,15.7,1.4,46.1,4.1,10.1,0.3,2.9,2,356.8,33.9,31.9,30.9,134.3,15.4,1.5,8.8,4.3,22.8,44,28.9,17.5,34.9,15.1
"Energy extraction",0,0,0,0,0.2,0,0.1,0.9,64.3,1.9,0.1,0.4,7.9,0,0,0,0.1,0,0,0,12.7,0.1,0.1,0.1,0.1,0,0,0,0,0.2,0.1,0,0,0.3,0.2
"Mining (non-energy)",7.4,0.1,0,0.9,6.9,0.1,1,52.9,0.6,215.4,1.9,233.7,658.8,1.5,3.2,0.5,12,0.2,2.4,7.1,7.9,420.8,3.9,3.4,0.9,0.5,0.3,1,0.6,18.7,6.4,2.6,0.9,2,1.6
"Mining support",10.8,0.7,10.4,0,1.2,0,0.4,2.6,3.1,0.6,0.6,0.3,0.2,0,0,0,0.9,0,0,0.1,5.4,12.6,0,0.4,0,0,0,0,0,0,0.9,1.1,0.4,0.1,0
"Food, beverages, tobacco",443.3,0.1,2.7,0.2,0,7.6,15.9,81.3,24.4,122.8,9.1,6.8,10.4,10.9,35.8,6.4,26,1.5,4.3,10,28.2,54.4,193.1,35.9,1231.2,12.5,5.5,43.1,17.1,19.5,111.6,140.9,58.9,230,204.6
"Textiles & apparel",0.8,0,0.3,0.1,3.3,0,1.2,5,0.2,3.9,3.6,1.4,2.3,4.3,6.8,1.2,4.6,0.8,3.4,18.4,1.9,14.1,22.4,3.7,2.1,1,0.2,2.2,1.3,0.6,6.7,10.5,1,15.1,7.5
"Wood",6.9,0.4,6.6,0.4,17.7,2.5,0,457.7,8.5,11.8,3,12.7,12.6,13.8,7.3,4.1,11.6,2.8,23.7,112.2,338.9,2349.6,56.2,27.2,15.1,2.9,3.5,8.7,7.8,31.6,65.7,15.8,9.3,6.1,28.2
"Paper & printing",36,0.3,16.7,0.4,275.3,26,57,0,26.8,105.3,73.3,34.7,46.6,28.2,44.8,16.7,72.1,5.5,11.3,23.7,58.5,154.2,678.4,84.5,86.6,445.6,68,226.1,75.2,73.9,219.5,124.3,95.4,222.8,174.2
"Coke & refined petroleum",271.8,1.6,110.1,3.6,79,13.2,10.2,42,0,126.9,16.4,51.5,253.4,9.1,12.1,5.3,11.2,4.3,10,11,221.4,355.3,82.1,1810.9,45.5,4,11,4.4,76.8,446.3,171.8,152.1,44.9,73.8,90.6
"Chemicals & pharmaceutical",196,0.6,26.6,0.8,68.7,44.1,54,455.9,152,0,293.5,52.4,121.9,23.6,86.3,40.1,24.9,6.9,20.8,28.9,117.5,123.9,76.8,32,23.7,10.9,5.7,34.2,10.4,6.3,94.2,39.2,11.5,153.6,48.9
"Rubber & plastic",2.3,0.4,9.3,0.6,124.1,14.3,23.5,98.3,1.7,99.3,0,30.3,40.7,38.6,17.2,38.8,92.2,28.3,23.2,42.5,12.1,590.5,100.6,90.6,22.2,2,0.7,7.6,4.2,3,58.1,21.6,5.9,24,22.7
"Other mineral (non-metallic)",12.2,0.3,38.2,0.8,57.7,4.9,57.8,24.9,4.5,70.5,23.8,0,79.2,58.7,24.1,27.2,33.7,5.3,16.2,11.7,27.6,1544.3,106.4,11.6,22.1,5.3,5,18.2,7.6,4.6,55.4,19,3.7,27.6,15.7
"Metal (basic)",11.5,0.5,7.2,1.7,19.4,3.9,13.7,46.8,17.3,48.7,21.7,23.7,0,582.6,97.7,137.8,565.5,43.7,62.5,75.9,59.3,578.5,114.5,44.5,17,14.9,6.9,14.5,19.4,31.4,112.7,51,11.6,18.3,24.9
"Metal (fabricated)",21.9,1.1,20.4,2,116.2,6.1,47.5,17.8,4.2,26.1,59.6,88.9,304.5,0,100.7,245.6,1325.8,49.9,98.4,155.3,25,1315.4,42,61,25.6,5.2,10,16.4,11.8,15.7,61.2,56.6,25.8,9.8,29.6
"Computer, electronics",119,0.7,10.6,0.8,48,7.6,16.9,61,27.2,59.5,15.3,18.1,23.2,26,0,75.9,140.8,7.8,12.3,38.3,74.3,134.4,287.8,141.2,35.6,95.6,82.5,295.3,220.5,33,261.4,333.4,73.3,89.6,83.9
"Electrical equip.",7,0.1,4.3,0.2,16.3,2,5.8,19,6.3,10.5,6.4,6.5,28,22.7,93.7,0,121.8,10.5,16.2,61.7,24.7,291.8,55.3,19.4,8.9,4.2,6.4,21.7,7.5,3.8,48.9,32.5,13.9,21.1,13.9
