Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,9.8,3.4,0.8,996,6,9.8,5,0.4,7.2,3.8,0.5,0.6,0,0,0,0,0,0.1,0.7,3.5,14.2,65.3,6.3,52.6,0.6,0.2,0,0.5,2.7,19.7,54.1,37.8,28.5,32.2
"Energy extraction",58.9,0,12.7,147.5,35.6,1.1,0.2,2.9,1281.3,78.9,6.3,28.9,33,0.3,0.1,0.1,0.3,0.8,0.6,2.7,947.4,13.8,59.5,196.1,25.1,1.7,4,0.1,3.5,20.8,36.1,55.3,83.6,123,157.3
"Mining (non-energy)",51.9,122.2,0,9.7,1.4,0.2,0.3,1.9,291.1,62.3,2.3,252.2,2956.3,21.2,0.6,2,2.4,0.3,0.7,2.9,181,466.9,45.6,61.4,8.4,0.1,0.2,0,2.8,4.6,12.7,47.2,6.4,1.6,41.6
"Mining support",65.7,1780.1,79.8,0,4.7,0,0.1,0.4,1.1,0.6,1.4,1.4,0.3,0,0,0,0.1,0,0,0.1,16.7,60.4,0.8,5.3,0.1,0.1,0.1,0,0.2,0.2,11.9,23,11.2,1,1.1
"Food, beverages, tobacco",596,1.6,0.5,0.3,0,0.7,0.1,0.6,0.6,9.1,0.4,0.7,0.7,0.1,0,0,0,0,0.1,0.3,2.1,6,84.7,9.8,216.7,1.2,0.4,0.1,1.6,2.5,17.6,125.8,85.3,161.4,131.2
"Textiles & apparel",3.5,2.7,0.7,0.3,1.2,0,0.1,0.3,0.1,1.3,1.5,0.6,0.2,0,0,0,0,0.3,0.2,0.6,0.5,4.3,12,3.9,2.2,0.6,0.2,0,0.9,0.3,4.8,16.2,6.6,22.2,18.3
"Wood",2.2,3.3,1.2,0.2,0.9,0.1,0,0.4,0,0.3,0.2,0.8,0,0.1,0,0,0,0.1,0.2,0.9,0.9,35.8,3.6,1.8,0.4,0.3,0.1,0,0.1,5.9,2.8,2.1,2.8,0.7,7.1
"Paper & printing",3.1,2.3,1.1,0.1,13.8,0.4,0.1,0,0.2,1.8,0.9,1.7,0.1,0.1,0.1,0,0.1,0.1,0.1,0.7,1.7,3,34.2,9.1,3,22.5,4.1,0.5,9.9,3.3,32.9,49.9,66.2,25.6,53.3
"Coke & refined petroleum",157.6,163.3,52.8,17.1,19.3,1.5,0.4,1.3,0,28,2.4,17.7,9.2,0.4,0.2,0.2,0.3,0.4,0.6,5.5,61.3,87.2,117.6,1142.1,9.2,3.3,6.4,0.6,12.4,17.5,72.6,172.9,75.9,77.8,97.9
"Chemicals & pharmaceutical",65.8,22.3,6.2,1.4,7.7,3.2,0.3,1.9,3.8,0,17.1,5.1,2.6,0.3,0.2,0.2,0.2,0.3,0.4,1.3,3,13.1,10.5,6.9,1.2,1.3,0.2,0,0.6,3.6,14.2,17.9,15.5,254,35.3
"Rubber & plastic",10.6,24,6.7,2.1,30.7,1.2,0.2,1.3,0.5,4.6,0,3.9,1.3,0.4,0.6,0.5,0.6,2,0.9,3.7,2.6,61.5,41.9,61.8,3.3,1.1,2.8,0.1,1.5,4.1,18.3,16.8,10.5,26.8,21.5
"Other mineral (non-metallic)",28.9,44.3,29.1,6.6,57.2,1,0.9,0.4,0.9,6.8,4.8,0,6,1.1,1.5,0.6,0.7,1.8,1.4,5.4,8.1,1103.7,49.8,28.4,7.8,1.1,2.4,0.1,2.5,33.2,32.7,46.6,44.6,49.3,50.8
"Metal (basic)",32.5,535,331,87.9,159.1,2.4,1.4,48.1,4.5,59.2,36.4,88.9,0,228,46.4,114.9,119.7,91.4,94.5,297.2,143.1,2609.3,244.5,65.9,1.7,1.9,40.5,0.2,10.3,23.3,49.1,61.5,29.5,118.6,225.1
"Metal (fabricated)",3.7,18.7,2.1,1.1,6.5,0.1,0.1,0.1,0.2,0.6,0.6,1.1,1.5,0,0.2,0.1,0.6,0.6,0.6,3.7,1.6,35.2,6,4.9,0.6,0.2,0.3,0,0.4,2.3,6.1,10.6,3.8,2.6,5
"Computer, electronics",0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0.5,0.1,0,0,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1
"Electrical equip.",0.3,2,0.3,0.1,0.2,0,0,0,0,0.1,0.1,0.1,0.2,0,0.2,0,0.1,0.2,0.1,1.3,1.5,8.7,2.4,2.5,0.2,0.2,1.2,0,0.2,0.7,2.1,2.4,1.7,1.6,3.2
"Machinery & equip.",0.3,1.1,0.2,0.1,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0.1,0.5,0.5,0.3,0,0,0,0,0.1,0.1,0.4,0.8,0.2,0.2,0.3
"Motor vehicles",0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,1.4,2.3,0,0,0,0,0,0,0.3,0.5,0.1,0.1,0.2
"Other transport equip",0.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,1.8,0,0,0,0,0,0,1.7,14.5,0,0,0.1
"Other manufacturing",51.4,111.1,12.8,7.3,17.1,0.8,0.3,1.4,1.9,3.1,1.7,6.1,6.9,0.5,0.5,0.3,0.8,0.6,1,0,20,29.7,26.1,110.4,4.7,2.9,13.7,0.4,5.1,48.6,33.8,65.7,18.9,66.4,32
"Utilities",96.8,320.1,96.1,14.4,55.2,5.9,1.2,7.6,8.5,24.6,10.4,35.2,32.3,1.5,0.7,0.4,1,1.3,1.2,8.4,0,38,164.9,181.6,42.1,12,24,1.3,27.9,125.8,103.5,413.9,433.9,374.4,307
"Construction",41.9,107.5,48.1,8.2,11.5,0.7,0.3,1,2.2,3.9,1.9,9.2,6.4,0.6,0.4,0.2,0.4,0.5,0.5,12.6,37.7,0,106.4,141.3,13,6.4,24.3,1.1,26.4,325.8,190.7,443.9,193.1,154.7,148.4
"Wholesale & retail",837,933,603.7,94.6,893.4,40.9,6.5,35,356.3,163.8,76,222.1,1423.5,87.9,17.8,38.1,44.4,38,44.3,158.6,419.4,1976.5,0,1179.6,178.6,160.8,206.8,21.7,82.1,109.1,848.1,548.8,390,968.1,963.6
"Transportation, storage",131.5,356.3,183,38.1,131,7,1.8,8,94.2,31.7,13.2,53.8,348.9,17.9,3.7,7.4,8.8,7.9,8.3,28,95.9,381.6,435.1,0,23.6,16.1,20.4,1.5,30.1,24.9,119.5,202.9,113.6,133.4,172.6
"Accomodation and food services",3,10,1.1,1.6,3.1,0.2,0.1,0.3,0.1,0.8,0.4,0.8,0.4,0.1,0.1,0,0.1,0.1,0.2,1,2.9,8.2,27.7,32.2,0,3.2,1.7,0.8,12.7,11.2,59.9,70.6,68.8,110.4,74.3
"Publishing, broadcasting",2.1,3.3,0.6,0.1,9.8,0.2,0,1.6,0.4,1.3,0.4,0.8,0.1,0.1,0.1,0,0.1,0.1,0.1,0.8,2.8,5.2,55.5,18.2,3.7,0,29.2,2.1,15.6,5.4,117.7,77.9,135.4,35.7,162.1
