Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.1,0.1,4197.8,31.2,66.2,0.8,2.4,13.3,2.5,2.4,1.6,2.8,0.3,0.2,2.7,0.2,1.1,15,101.1,20.5,10,5.5,124.3,7.3,0.5,0.6,1.6,2.4,59.4,21.4,13.2,26.3,23
"Energy extraction",3,0,0.3,13.6,45.1,0,0,1.5,3847.4,152.8,0,6.4,36,0,0.1,0,0.2,0,3.1,0.8,2045.2,19.3,0.5,7.2,13.8,1.8,2.5,0.6,0.7,24.7,20.8,2.1,2.1,30.5,24.8
"Mining (non-energy)",5.2,0.5,0,0.6,4.2,0.2,0.6,1.6,0.1,28.2,0.7,76.7,26.4,2.8,0.1,0.1,5.6,0.1,0.7,0.1,42.6,200.1,0.2,0.1,0.3,0.1,0,0.1,0.1,4.5,1.7,3.7,0.6,0.5,0.3
"Mining support",20.4,57.4,5.9,0,4.2,0,0.4,0.8,1.7,0.6,1.6,0.8,0.1,0.1,0,0,3.1,0,0,0.6,17.5,44.7,0,8.9,0,0,0,0,0,0,2,2.5,0.9,0.1,0
"Food, beverages, tobacco",787.1,1.4,0.4,0.2,0,6.3,3.6,9.2,6.4,95.8,16.6,4.3,1.4,5.7,2.4,2.9,14.4,1,2.9,9.2,18.1,36.8,83.3,54.7,656.5,7.4,1.7,5.1,14.2,10.6,65.8,116.1,50.5,149.1,193.5
"Textiles & apparel",3.9,0.3,0.1,0.1,4.9,0,2,3.5,0.2,5.8,6,2.1,0.5,3.1,1.6,1.3,7.9,1.5,1.6,27.4,2.6,24.4,8.9,10.9,1.9,0.8,0.6,0.6,1.5,4.6,4.3,5.8,1.9,6.7,3.7
"Wood",7.4,1,0.7,0.2,11.7,1.2,0,4.1,0.2,5,8.5,11.3,1,24.5,9.9,4.7,29.6,11.2,9.2,210.1,25.4,1198.1,8.4,5.3,3,1,0.9,0.9,1.1,4.5,22.1,3.3,1.8,2.1,11.9
"Paper & printing",13.3,1.6,1.8,0.2,201,11.5,14.9,0,0.7,37,32.1,23.1,2,27.7,18.2,12.7,40,2.8,2.2,25,22.7,15.8,143,28.8,20.1,162.4,34,51.3,71.1,55.8,469.4,80.5,51.9,29,63.6
"Coke & refined petroleum",125.9,1,7.3,2.2,40.7,5,5.6,4.1,0,16.8,4.7,29.7,17.9,24,1.4,1.9,13.6,1.7,2.5,9,93.6,184,52.8,2742,7.4,2.4,3.4,2.6,6,10.3,39.2,29.8,9.1,8.7,11.9
"Chemicals & pharmaceutical",138.4,7.2,2.6,0.7,80.3,35.8,12.8,28.3,38.3,0,160.9,27.7,15,37.4,15.8,21.9,141.6,7.5,10.4,52.7,9,77.9,21.2,27.2,12.6,16.9,5.6,6.8,10.4,8.7,77.1,64.1,30.2,80.5,30.2
"Rubber & plastic",19.4,7.3,2.5,1,162.3,12.7,21.3,37.9,12.3,47.2,0,29.4,7.3,77.3,55.7,30.1,143.7,14.4,16.4,85.4,19.3,595.7,233.5,30.1,9.2,9.1,5.7,5.8,7,11.6,64.4,54.1,26.2,91.7,30
"Other mineral (non-metallic)",8.9,4.7,5.7,0.9,47.8,3.6,92.6,2.4,13,16.1,22.5,0,9.8,37.4,23.3,13.5,181.8,9.4,9.4,16.4,18.8,2015.9,18.6,32.8,6.3,3.2,5.3,2.9,6.6,42.4,12.6,16.3,3.3,10.3,5.3
