Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.9,0,5420.7,26.1,367.1,51.4,10.7,121.5,30.6,1.5,2.7,3.9,1,4.3,5.2,0,0.1,11.4,31,61.9,557.5,24.2,374.6,1.3,0.4,0.2,9.1,10.7,152.3,130.2,10.9,30.4,24.3
"Energy extraction",0.4,0,0,0,1.2,0,0.1,0.4,332.7,6.2,0.4,0.9,0.8,0.3,0.3,0.4,0.4,0,0.1,0.2,162,0.6,4.1,3.6,1.6,0.1,0.2,0.1,0.5,0.7,1.9,1,0.2,0.8,1.2
"Mining (non-energy)",7.9,0.4,0,0.1,6,0.3,1.2,6.9,34.9,95.8,1.4,258.1,141.3,17.5,8.3,8.5,13.5,0.1,0.1,12.3,39.6,568.7,29.4,15,0.2,0.1,0.1,0.4,0.9,24.9,11.2,27.9,0.3,0.3,2.9
"Mining support",0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Food, beverages, tobacco",1164.4,0.5,2.1,0.1,0,23.4,23.5,36.6,42.6,876.1,16,13.5,6.5,22.8,110.1,38.5,48.3,1.1,12.2,37.4,119.1,139.7,1802,253,3173.9,24.4,18.6,55.1,121.4,39.8,321.9,686.7,59.6,366,242.5
"Textiles & apparel",3,0.1,0.4,0,8.3,0,5.4,7.1,2.6,54.7,12.3,2.5,0.6,5.8,25.8,8.8,8,0.9,4.6,36.7,5.9,20.5,82.6,15.3,15.7,2.2,1.3,3.3,10.1,1.8,24.7,36.5,2,14.5,12.8
"Wood",34.2,1.1,5.6,0.1,36.3,2.8,0,89.6,14.7,59.9,22.2,44,3.1,82.5,121.1,63.9,78,3.8,13.3,646.2,227.5,2404.6,332.6,71.9,23.3,14.1,1.7,26.2,25.3,441.1,197,61.2,10.5,11.8,64
"Paper & printing",6.3,0.2,2.2,0,96.6,3.5,14.6,0,12.7,115.1,14,15.5,1.8,17,95.9,31.2,30,0.8,5.1,13.7,52.7,35.3,525.4,89.5,43,496.9,62,140.8,462.7,34.7,495.4,255,43.9,32.8,88.9
"Coke & refined petroleum",141.8,4.5,33,0.5,77.3,5.5,27.2,24.1,0,253.1,19.9,78.8,70.8,50.1,104.7,60.1,68.2,1.6,24.9,39.3,1099.9,444.8,779.6,2750.2,58.2,12.8,37.2,71.8,245.2,73.1,369.4,359.5,20.3,47.5,63.3
"Chemicals & pharmaceutical",287,1.9,6.5,0.1,259.9,32.7,29.3,46.7,164.3,0,212,32.7,36,47.8,197.9,87.4,50.7,3.1,15.1,30.7,85.5,102.7,541.4,114.1,20.3,16.2,3.8,9.6,31.3,32.8,1228.9,1060.1,47.9,3594.3,115
"Rubber & plastic",5.1,0.3,1.8,0,55.6,2.7,9.7,12.9,8.5,61.2,0,9.6,4.5,27.5,197.5,90.2,76.2,4,18.3,27.7,21.1,170.2,142.3,60.8,11.1,3,9.2,8.3,15.9,13.1,47.2,21.3,1.7,8.9,8.3
"Other mineral (non-metallic)",13.2,0.6,13.4,0.1,71.5,1.9,27.9,3.5,9.1,91.7,17.7,0,19.8,63.7,410,98.6,75.6,3.4,12.5,28.8,65.3,2799.4,175.5,48.5,26.2,3.1,1.7,2.8,11.4,98.1,84.6,54.5,6.7,13.7,17.5
"Metal (basic)",0.6,0.2,0.2,0,2.7,0.2,0.7,2.5,1.1,4.9,1.6,2.8,0,140.6,82.6,118.2,120.8,1.8,16.8,20,13,104.5,14.4,6.4,0.8,0.4,0.9,0.9,2.1,1.3,4.2,2.9,0.3,1.5,1.1
"Metal (fabricated)",44.7,6.8,14.7,0.4,232.2,7,98.1,27.7,81.2,132.5,61.6,63,141.2,0,1118.6,623.7,1605.7,28.4,157.9,308.6,312.3,2332.8,504.5,207.3,47.8,12.3,23.2,56.4,76,127.6,351.2,282.6,13.2,22.3,43.1
"Computer, electronics",7.8,0.5,1.3,0,34,3.5,7,10.2,12.6,81.5,8.8,6.4,4.3,30.9,0,283.9,157.7,3.6,23.3,61.5,85.6,143.1,313.5,94.2,18.8,22.4,19.3,244.4,40.1,20.9,261.8,162.2,11.3,24.2,41.1
"Electrical equip.",4.1,0.7,1.9,0,13.4,1.1,4.6,3.3,9.6,30.1,7.6,6.9,12.6,45,1291.2,0,329.8,8.2,45.6,72,345.7,511,193.7,78.1,3.2,6.4,83.1,59.3,39.7,42.4,138.9,64.4,5.9,14.3,28
"Machinery & equip.",33.4,4.3,14.9,0.5,31.6,3.8,15.4,18.3,34.7,55.3,14.7,23.8,23.5,82.3,263.1,124.8,0,8.9,69,86.2,132.2,312.1,214.2,102.6,4.4,6.7,16.1,29.2,38.3,23.4,119.8,205.6,5.6,13.2,17.1
"Motor vehicles",1.7,0.1,0.7,0,1.3,0,1.9,0,1.8,1.3,0,2.1,0.4,7.1,19.6,24,48.4,0,14.6,8.3,9.4,11.6,121.6,75.3,0.1,0.9,0,3.2,0.7,2.3,22.8,22.3,0.5,0.1,2.9
"Other transport equip",0.3,0.3,0.4,0,3.4,0.1,1.1,1.2,3.3,10.1,0.7,1.3,2.7,6.3,7.1,2.2,16.9,0.1,0,6.2,15.5,12.8,16.3,74.7,1.5,0.8,3.4,0.6,2.9,11.1,12,69.8,0.3,1.9,2.4
"Other manufacturing",5.2,6.5,13.8,0.5,148,11.5,56.2,70.6,103.8,182,30.9,65.6,122.5,156.2,280.5,70.4,442.7,4.1,29.1,0,786.8,590.3,581.6,817.1,96,44.4,161.3,52,264.1,620.2,510.6,523.7,53.9,251.7,132
"Utilities",284.4,30.1,116,1.5,715.4,67.7,251.4,475.1,770,1269.9,257.9,542.2,773.8,589.9,1427.8,487.8,725.7,17.2,117.3,228,0,698.9,3211.3,1843.5,945,144.5,494,503.9,1710.2,1800.5,2384.6,2955.6,398.2,665,703
"Construction",108.3,6.8,34.7,0.6,63.4,6.9,49.5,43.3,112.8,170.2,28.9,66.2,36.6,130,336.7,119.5,162.8,3.2,20.4,141.6,1701.8,0,1673.4,1192.4,226.5,49.4,382.9,208.9,1244.5,5565.3,1542.4,2835.4,150.4,229.2,284.2
"Wholesale & retail",1187.6,15.3,75.5,1.6,5270.7,513,707.2,536.4,1032.5,11355.6,619.3,438,316.4,1099.8,5746.1,2009.3,2323.2,192.3,464.5,1624.3,2895.6,4738.3,0,5259.9,2113.2,937.9,877.5,2057.2,2341.6,869.5,5930.5,3303.1,312.5,3302.3,1142.6
"Transportation, storage",186.5,18.2,93.9,1.2,814.7,66.5,218.7,199.9,815.6,1094.6,134.1,253.7,175.2,350.2,1349.2,457.1,610,30.7,148.8,307.1,971.8,1098,9077.1,0,308.1,248,398.9,475.2,1880,265,3205,1519,108.1,338.7,314.8
"Accomodation and food services",14.1,0.4,1.7,0.1,38.1,2.3,9.1,10.6,7.3,52.5,6.3,7.8,5,23.7,54.4,20.3,35.3,0.8,13.6,16.4,126.5,98.5,550.9,354.1,0,27.7,29.9,162.1,448.6,112.9,1008.9,338.7,42,149.9,120.1
"Publishing, broadcasting",5.6,0.2,0.5,0,65.3,1.1,5.9,68.5,22.6,79.5,5.8,7.4,1.1,17.7,144.2,24.9,35.2,0.8,7.5,15,91.9,53.8,734.6,152,48.8,0,281.1,498.8,610.6,39.4,1404.9,351.2,80.4,47.7,238.8
"Telecoms",15.5,0.5,3.9,0.1,33.2,4.2,10.1,14.8,24.1,59.2,9.4,12.2,5.5,35.6,191.4,39,66,1.2,13.4,23.6,164.6,105.7,796,405.7,70.7,118.9,0,536.7,1258.3,95.4,963.8,576.7,30.6,76,120.9
"IT and information services",2.3,0.4,0.8,0,19.6,1.6,3.7,8,12,50.7,3.8,4.5,3.2,12.7,133.1,24.2,26.3,0.6,5.8,12.6,77.3,43.5,286.1,137.8,20.9,46.5,130,0,722.4,32.3,494.1,222.5,12,23.7,44.1
"Finance & insurance",108,6.4,13,0.3,104.8,15.3,46.3,55.5,82.5,155.8,36.5,42.5,24.4,116.1,414.8,126.5,171.1,4.5,45.9,83.4,511.5,504.5,3142.4,1464.9,399.6,96.4,295.6,483.4,0,1501.4,1998.3,901.8,104.9,250,273.4
