Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,1.4,0.2,2192.1,5.6,1278.3,866.2,0.6,59.3,5.7,1.8,55,5.1,3.3,0.6,4.6,2.9,0.5,7.7,39.8,40.4,62.9,38.5,109.9,1.7,1.6,2.8,2.5,44.6,31.6,40.6,18.3,19.6,18.2
"Energy extraction",0.1,0,0,0.1,0.4,0,0,0.1,65.7,3.5,0,0.1,4,0,0,0,0,0,0,0.1,1.7,0,0.4,0.1,0.3,0,0.1,0,0,0.8,0.3,0,0,0.4,0.4
"Mining (non-energy)",8.3,0.1,0,0.6,4.1,0.4,2.3,50.9,1.9,73.9,3.5,130.9,794.1,9.7,4,1.7,10.5,5.3,0.4,7.2,12,320.6,8.6,33.3,0.9,0.8,0.7,1.4,0.9,20.1,5.9,7.7,1.8,1.1,2
"Mining support",12.2,1.3,12,0,2.3,0,0.8,3.8,1.2,0.9,1.6,0.5,0.5,0.1,0,0,2.1,0,0,0.4,9.1,20.9,0,1.3,0,0,0,0,0,0,1.6,2,1.4,0,0
"Food, beverages, tobacco",354.3,0,1.8,0.2,0,5.1,14.6,57.3,12.7,155.9,9.2,5.3,19.1,13.8,18.8,7.4,25.3,24.4,4.1,15.7,19.1,46,193.2,60.1,1316.2,25.2,16.6,22.3,13.8,36.3,107.5,112.8,98.8,157.6,263.3
"Textiles & apparel",5,0,0.5,0.1,7.4,0,2.5,28.4,1.1,32,9.3,7.7,3.9,7.9,11.9,0.6,14.7,18,3.6,43.7,1.2,16,54.7,10.5,7.6,4,2,5.1,1.6,3.5,16.4,18.5,12.4,23.8,12.3
"Wood",54.6,1,6.6,0.6,24.2,3.1,0,532.4,2.4,32.4,20.4,26.1,29.7,69.9,28.8,14.2,85.8,35.9,8.2,311,235.9,1943.5,84.8,97.6,15.9,15.4,4.2,18.5,3.1,432.6,72.3,18.9,28,9.7,84.4
"Paper & printing",18,0.1,8,0.3,206,9.9,77.5,0,5.1,167.8,63.8,36.1,34.8,39.6,78.9,23.6,76,90.7,5.9,50.2,77.7,97.3,320.2,152.2,55.7,914.3,81.5,121.6,106.7,137.3,517.4,172,339.5,118.2,153.8
"Coke & refined petroleum",249.4,0.8,32,3.5,55.9,4,32.1,98.9,0,273.7,10.9,57.8,220.8,41.3,27.1,2.6,34.8,35.9,8.3,27.7,218.5,251.3,177,1029.5,26.4,12.9,21.7,10,11.2,100.9,117.3,52.8,29.2,53.5,34.9
"Chemicals & pharmaceutical",47.1,0.2,11.8,0.3,78.8,17.1,44.8,115.6,33.5,0,129.4,27.7,61,68.8,58.1,82.1,150.1,256.9,6.3,46.5,53.9,389.8,134,158.1,34.9,24,17.9,104.8,93.2,30.9,140.5,129.9,69.4,66.8,43.5
"Rubber & plastic",3,0.2,5,0.8,126.9,7.2,36.6,72.2,3.5,101.6,0,22.1,49.3,43.9,153.7,19.1,164.5,345.4,21,66.5,21.1,110.1,133.7,40.7,19.9,11.7,19,33.7,6.9,49.4,61.2,34,16.8,34.8,17.6
"Other mineral (non-metallic)",27.8,0.1,20.8,0.9,56.1,7.2,64.2,17.5,1.8,57,13.3,0,115.2,52.7,120.4,5.2,38.5,118.9,6.7,24.7,19.4,901.5,66.4,52.2,16.1,6.1,3.4,11,2,140.3,32.8,10.9,12.2,24.3,12.4
"Metal (basic)",6.6,0.4,13.1,2.6,20.9,1.8,14.2,39.1,6.2,24.8,21.8,21.5,0,1058.2,181.3,246.6,979.8,756.4,65.6,179.2,45.8,606.6,67.9,37.9,4.5,8,9.9,15.1,6.2,18.7,30.8,13.7,9.6,8.8,8.7
"Metal (fabricated)",33.5,1.2,32.9,3.2,155.4,3.5,252.7,19.5,21.9,96.4,69.1,55.6,458.5,0,282.2,58.3,1509.8,977.6,64.9,302.1,101.9,1037.8,160.5,112.9,27.2,16.6,18.7,102.8,8.8,202.5,134.6,93.5,56,29.4,36.9
