Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.2,0,38898,356,1731.8,136.6,4.8,158.3,486.4,1.9,68.6,1.1,0.3,0.3,2.1,0.7,10.3,2.8,37.3,372.9,161.4,9.1,3403.4,17.9,1.2,1.8,7.7,8.5,104.9,269.3,92,188.1,159.6
"Energy extraction",0.9,0,0.1,0,0.5,0.1,0,0.2,50.5,5.9,0.4,0.2,0.8,0.1,0,0.1,0.1,0.1,0.2,0.2,17.1,1.1,1.9,4.7,0.5,0.2,0.2,0.1,0.1,0.3,1.3,0.3,0.1,0.6,0.6
"Mining (non-energy)",50,0,0,0,23.3,0,1.8,33.3,2.4,777.5,7.8,1006.9,522.2,31,2.3,6.6,17.5,0,5.9,33.5,79.9,2317.4,71.7,24.2,0.3,0.5,0.3,0,0.8,93.8,46.5,0,0,2,1.3
"Mining support",0.3,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,0,0,0,0,0,0.1,0,0,0
"Food, beverages, tobacco",10164.6,0,2.5,0,0,114.7,19.7,142.1,79,1662,42,30.5,9.8,19,4.4,6,12.4,12.1,31.5,46.7,233,262.4,2647.1,155.4,15698.3,91.3,11.2,30.7,95.2,140.3,1214.4,1962.7,916.1,3033.7,1863.7
"Textiles & apparel",37.1,0,1.6,0,23.2,0,6.7,47.8,4.1,124.7,96.2,14.5,5.9,30,16.4,16,22.9,209.1,87.2,263.9,14.9,154,538.5,41.5,60.4,16.5,1.8,0.6,25.6,5.4,102.2,162.7,2.4,182.2,140.8
"Wood",417.4,0,14.2,0,81.7,19.5,0,257.6,2.6,91.2,66.6,271.3,14.9,107,45.2,36.1,88.6,483.1,131.8,821.1,85.3,4067.8,287.6,82.8,78.1,283,114.9,11.3,4.7,194.6,153.9,6.1,40.1,13.5,188.5
"Paper & printing",95.4,0.2,22.6,0,1087.7,86.5,46.8,0,42.7,717,207.5,150,33.6,62.6,92,89.6,81.7,85.3,80.5,180.4,220.5,312,1670.7,179.2,347.3,4035.9,380.8,197.9,922.7,193.3,3275.3,777.2,588.7,249.4,640.2
"Coke & refined petroleum",1862.5,16,242.2,0.2,508.7,84.5,66.1,202.4,0,6127,94.9,410.8,967.3,159.7,63.3,65.8,158,248.7,315,259.8,1181.5,2598.5,4830.2,13015.7,338.4,467.3,436.1,312.4,256.2,115,2683.5,892.6,305.6,290.8,583.1
"Chemicals & pharmaceutical",2210.7,5.2,61,0,384.8,415.8,71.1,800.2,746.5,0,3546.3,202.8,561.7,656.6,97.5,346.6,291.1,646.8,319.8,598.8,1688,1450.4,723.9,84.5,101.6,327.4,58.8,65.3,14.5,392.7,646.5,144,108.3,614.6,211.9
"Rubber & plastic",210.9,0,37.6,0,1081.5,114.4,44.1,289.3,871.4,1036.8,0,138.9,157,476.3,509.9,731.9,896.9,2485.1,696.3,1444.9,287.6,3139,2128.7,503.4,192.2,301.6,335.4,68.7,54.3,60,802.7,0,10.5,230.9,145.3
"Other mineral (non-metallic)",181.4,0,94.4,0,450.3,24.5,50.2,61.9,44.2,481,110.7,0,249.9,317.8,252.4,128,258.7,678.4,180.4,462.8,499.1,13593.4,740.3,153.3,136,7.5,49.2,17,0,140.4,791.5,26.1,204.1,524.9,120.5
