Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.6,0.1,0.4,4666.2,39.8,18.6,1.4,0.7,18.5,5.4,0.9,0.3,2.1,0.4,0.2,1.5,0.2,0.2,10.5,95.6,28.5,12.1,8.5,231.9,8.9,0.3,0.8,1.5,1.7,62.8,26.3,15.7,33.6,25.6
"Energy extraction",2.8,0,0.2,20.4,19.6,0,0,0.5,2655.3,89.7,0,4.6,21.6,0,0,0,0.1,0,0.7,0.4,785,9.1,0.3,4,9.9,1,1.2,0.5,0.5,13.5,9.5,1.9,2.1,17,13.2
"Mining (non-energy)",5.1,0.4,0,1.6,3.3,0.2,0.5,1.4,0,27.3,0.6,54.1,17.2,2.2,0.1,0.1,3.8,0.1,0.3,0.1,32.8,157.8,0.2,0.2,0.4,0.1,0,0.1,0.1,4.2,1.4,3.4,0.7,0.5,0.2
"Mining support",68.9,129.2,16.2,0,9.9,0,0.9,2.1,6.7,2.1,4.2,1.9,0.2,0.2,0,0,7.8,0,0,1.8,40,118.6,0.1,27.4,0,0,0,0,0.1,0,4.1,7.6,2.9,0.1,0.1
"Food, beverages, tobacco",1105.1,1,0.4,0.5,0,7.8,3.7,9.4,7.7,119.7,15,3.3,1.1,4.3,1.8,2.3,12.1,0.7,1,11.6,21.5,34.1,96.8,65,971.3,7.5,1.8,4.8,12.8,12.4,63.5,133.9,70.2,186.4,163.3
"Textiles & apparel",4.9,0.1,0,0.1,9.6,0,0.4,1,0.1,2.8,1.9,0.3,0.2,1.3,1,0.5,3.6,0.4,0.5,18.4,1.2,5.2,5,5.2,3.5,0.5,0.3,0.3,0.7,2.7,2.3,3.5,1.4,4.6,2.3
"Wood",9.1,0.6,0.5,0.5,14.6,0.9,0,4.9,0.1,3.8,6.6,5.6,0.6,15.9,6.6,2.7,15.6,4.8,3,102.1,37.5,835.3,5.7,2.7,5.8,0.7,0.4,0.4,0.5,0.8,10.6,2.2,1.7,2.5,8.5
"Paper & printing",11.6,1.1,1.5,0.5,131.3,9.3,8.4,0,0.4,21.7,26.8,13.7,1.4,17.2,11.1,8.7,22.8,1.9,0.9,12.1,18.2,11,96.9,19.7,24.7,103.9,14.4,19,44,29.5,201.9,60.6,40.3,18.4,42
"Coke & refined petroleum",118.5,0.9,6.9,6.5,32.3,4.7,3.3,2.7,0,11.1,6.2,44.4,13.1,22.3,1.3,2,12.1,1.3,1.1,8,51.8,201.5,56.6,2846.8,10.3,2.1,2.2,1.8,4.7,13.7,32.6,43.4,11.6,7.6,10.9
"Chemicals & pharmaceutical",110.3,5.6,2.4,2.2,87.1,31.7,12.6,22.8,18.7,0,155.2,16.4,10.9,30.6,15.8,17.7,110.4,6.2,4.3,90,18.9,80.5,39.2,25.4,25.2,22.6,9.1,14.6,21.3,15.1,110.9,75.8,50.3,98,39.6
"Rubber & plastic",15.3,4,1.6,2,101.5,8.6,12.2,22.7,3.4,31.5,0,13.9,5,48.4,31.2,21,84.3,8.7,5.2,43.4,11.6,326,169.8,15.4,11.8,4.7,3.4,3.6,3.6,6.1,35.9,35.7,18.9,106.7,19.1
"Other mineral (non-metallic)",17.4,3,4.5,2.1,54.8,2.5,61.1,1.5,3,12.6,19.1,0,6.1,25.6,11.2,9,58.1,6.4,3.5,12.3,14.7,1348.4,18.2,30.5,15.4,2.3,4.5,2.6,6.1,43.2,10.8,14.6,5.2,13.2,6.1
"Metal (basic)",2.6,1.1,0.2,0.5,7.7,0.4,2.8,3.9,0.4,2.2,5.7,3.2,0,66.5,5.1,14.7,75.4,3.5,2,11.9,7.5,87,8.4,2.8,1.4,0.6,0.6,0.6,0.9,1.8,3,4.9,2,4,1.6
"Metal (fabricated)",53.8,19.4,3.4,6.2,97,6,66.8,10.6,5,30.6,66,49.5,28.5,0,65.7,119.1,843.9,31.7,22.2,107.3,49.2,1385.4,69.9,78.7,13.5,5,16.6,8.3,20.6,155,32.7,102.1,22,24.5,19.9
"Computer, electronics",7.2,0.7,0.1,0.3,9.3,0.3,0.8,0.8,0.4,2.5,2.2,1,0.7,7.6,0,14.9,55.7,0.7,0.5,4.7,10.5,39.5,11.8,23,2.9,2.4,7.4,6.1,7.7,34.8,18.6,24.7,9.9,13,6.7
"Electrical equip.",6.6,2.8,0.1,0.9,7,0.2,1.4,1.2,0.8,3.1,5.2,1.8,2.1,35.7,52.4,0,376.5,5.6,3.6,14.5,25,140.6,19.7,21,2.4,4,9.1,2.6,4.9,34.3,10.4,19.2,5.4,7.5,11.4
"Machinery & equip.",56.2,17.7,4.9,8,61.7,6.1,29.2,14.3,6.9,35.2,26,40.5,14.5,256.9,82.7,132.4,0,47.4,14.9,63.9,92.4,899.4,86.3,148.4,15.7,21.7,37.5,20.8,45.9,274.1,90.3,99.9,41,56.5,40
"Motor vehicles",3.2,0.2,0,0.1,4.9,0.1,0.2,0.2,0.1,0.6,0.2,0.2,0.2,0.9,0.7,0.3,8.8,0,0.4,1.4,2.9,2.9,58.2,13.9,1.7,0.2,0.9,0.3,1.2,10.8,2.2,5.8,0.9,2,1
"Other transport equip",5.1,0.5,0.1,0.1,2.2,0.7,0.6,0.3,0.3,1.1,0.7,0.6,0.5,2.8,1.5,0.8,5.3,0.3,0,1.5,6.5,10.1,2.7,189.7,0.5,0.3,2.6,0.6,3.2,34.2,3.6,15.1,1.2,2.8,1.8
"Other manufacturing",102.8,8.1,1.4,3,45,6.6,19.1,6.8,6.8,31.4,14.6,12.3,11,27.9,44.7,11.4,58.2,4.6,6.3,0,156.5,190,46.3,322.6,11.1,9.2,61.4,14.7,75,805.3,67.7,123.1,31.9,144.2,47.2
"Utilities",232.3,10.8,13.3,15.4,339.1,60,43.7,210.2,48.8,164.1,174.1,150.5,136,447.4,28.7,35.3,145.8,20,10.9,57.3,0,139.2,352,258.9,124.3,62.6,69.6,127.9,187.2,192.1,366.4,302.8,463.4,499.3,213.3
"Construction",423.3,43.2,9.2,16.5,117.8,13,43.8,22,28.6,91.8,34.7,46.1,46.3,70.1,126,31.3,106,10.7,14.1,62.8,672.8,0,137.1,1307.2,37.4,23.6,265.1,48,322.1,3544.2,168.6,468.6,91,230.3,161.3
"Wholesale & retail",962.7,26.1,30.1,42.2,2736.9,141.7,185.7,217.2,134.2,666.4,266.6,138.6,57.4,457.9,318.9,227.7,1622.8,95.2,41.1,1438,246.7,2442.3,0,1576.5,829.2,803.7,54.4,65.3,175.7,77.2,761.6,373.4,183.5,403.2,239
"Transportation, storage",104.8,44.5,19.8,13.4,346,29,68.4,111.1,39.5,119.9,53.5,117.3,22.9,96.3,47.4,49.8,226.4,28.3,6.9,115.4,307,386.3,970.7,0,80.9,241.1,100.4,109.7,247.3,64.6,1224.8,444.2,345.7,414.8,235.2
"Accomodation and food services",16.5,2.4,0.8,3.9,21.4,3.2,4.6,6.5,3.3,17.4,6,5.4,2.2,18,5.2,5.4,33.6,2.3,2.5,15.5,51.8,87.8,119.6,351.7,0,27.9,9.4,30.7,99.4,123.4,404.2,128.7,101.7,299.8,105.3
"Publishing, broadcasting",3.3,1.2,0.2,0.2,27.8,1.3,1.5,22.8,1.1,14.5,1.5,3.4,0.4,5.8,14.4,5.9,18.9,1.5,0.6,10,25,10.7,152.1,70.4,10.2,0,170.7,66.6,142,22.5,699,121.6,100.4,42.6,149.4
"Telecoms",10.4,5.2,2.9,4.4,48.7,11.5,5.3,7.3,5.3,27.4,3.3,6,3.7,13.3,19,9.7,65.8,3.5,3.3,21,91.1,36.9,202.4,450.6,38.2,44.3,0,154.1,274,29.6,1089.5,333.9,229.3,196.1,139.7
"IT and information services",27.3,8.4,1.2,1.4,48.1,6,4.1,12.4,8.5,63.7,3.8,7.2,4,10.9,40.4,39.4,81.1,4.1,1.3,26.6,148,75.4,303.3,548.7,21.6,194,219.2,0,692.2,170.3,904.1,822.4,553.9,374.4,272.2
"Finance & insurance",1131.4,66.3,12,16,245.5,43,51,65.2,13.9,107.7,50.2,60.4,54,116,72.9,56.5,175.3,32.3,19.5,87.2,646.5,622.7,682.5,2314,107.3,49.8,94.2,109.2,0,4506.3,771.8,417.8,93.9,120,195.9
"Realestate",19.6,22.1,2.6,2,115.1,27.5,47.1,79.8,2.9,48.9,55.3,27,5,181.6,78.6,65.2,206.7,2.8,5.8,127.3,49.1,179.8,2402.7,309.9,342.9,119.5,87.9,136.5,624.5,0,849.7,802.4,245.2,283.1,441.5
"Other business services",697,184.7,27.5,64.1,1017.8,105.4,34.5,113.4,63.6,591.1,71.1,59.9,55.7,146.5,154.2,111.1,528.5,52,50,354,1162.5,3951,2547.6,1940.3,423.2,653.5,400.8,798.2,984,800.7,0,1066.2,769.7,1232.5,1019.8
"Public admin,  defence",2,0.1,0,0.2,1.8,0.3,0.2,0.4,0.4,2.9,0.2,0.4,0.1,0.6,0.9,0.7,6.7,0.3,0.2,0.8,8.3,3.3,15.2,20.8,1.2,2.5,4.9,8.6,18.3,3.8,41.1,0,8.7,61,7.5
"Education",0.7,0.2,0,0.1,1.4,0,0.1,0.2,0.1,3.2,0.1,0.2,0.2,0.4,0.7,0.4,70.9,0.1,0,0.6,1.6,1.5,5.2,6.1,0.4,1.6,2.3,5.1,11.6,1.1,38.5,55,0,31.4,8.2
"Healthcare, socialwork",4.9,11.5,7.8,0.3,711.3,27.9,2.9,2.5,1.7,2547.4,3.1,6.6,65.6,10.3,75.6,4.5,28.6,3.1,5.9,16.6,37.2,12,99.5,46.7,170.4,53.6,5.7,2474.6,19,9.1,2377,36.6,125.4,0,71.7
"Arts, entertainment",16.8,16.1,8.1,10.9,139.6,15,3.4,5.7,4.1,23.3,7.1,7.4,44.5,10.1,12.2,6.9,30.1,3,15.1,12.4,71.6,21.8,117,148.5,85.3,49.2,37.7,57.8,90.5,112.7,723.5,50.8,58.7,179.7,0
