Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.5,0.7,0,11377,298.5,292.5,50.2,0.7,46.2,38.5,1.2,0.2,0.4,0.2,0.3,0.1,0.1,0.1,25,0.2,18.5,83.2,1.2,351,0,0,0.2,0.9,2,5.7,10.9,10.2,0.6,1.4
"Energy extraction",22.3,0,1.7,4.6,16.8,3.8,0.3,5.4,747.2,22.3,2.5,19.7,100.3,0.8,0.2,0.3,0.2,0.7,0.2,1.8,274.3,2.4,3.8,1.6,3,0,0,0,0,0.4,0.1,0,0.6,0.4,1.4
"Mining (non-energy)",40.9,0,0,0,12.8,0,0,8,0.1,78.3,2,243.8,180.6,10.9,0,0,0,0,0,25.6,4.7,222.7,5.4,2.2,0,0,0,0,0,5.3,0,0,0,0,0.4
"Mining support",323.2,68.2,22.2,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,47.4,0,0,0,0,0,0,0,0,2,0,0,0,0
"Food, beverages, tobacco",2662.5,1.9,0.1,0,0,1,0.6,12.1,8.2,52.7,3.8,3.2,0.2,0.9,0.7,0.4,0.3,0.4,0.2,7.2,1.2,3.7,106.1,2.9,1647.3,0.3,2.4,0.5,7.9,4.3,4.8,9.3,32.8,22.7,5
"Textiles & apparel",158,47.4,3.4,0,34.1,0,17.8,24,4.5,14.8,60.9,10.6,1.1,7.1,8.1,8.4,3.1,34.5,8.9,191.1,9.1,39.9,86.3,27.1,42.3,5.1,5.8,0,20.3,1.9,10,36,14.5,34.1,40
"Wood",65.4,0,1.5,0,22.1,28.4,0,42.4,0,9.8,14.1,17.4,0.7,11.6,5.1,7.7,5.5,0,6.2,524.3,0,397.8,23.4,6.3,9.8,0,1.5,0,1.3,40.5,3.3,2.7,4.8,0,5.8
"Paper & printing",75.6,17.7,2.4,0.6,458.6,140.7,39.1,0,0.2,47.3,54.6,35.6,2.8,12.4,21.4,21.8,9.3,16,4.8,68.8,18,28.1,164,29.2,53.4,102,43.1,12.9,108.9,11.4,92.9,44.4,76,14,53.6
"Coke & refined petroleum",1162.4,421.8,65,23,225.1,99.6,41,32,0,258.4,37.7,104.6,82.7,23.1,14.2,23.8,16,17.6,17.9,59.1,258.8,244.5,200.2,855.1,56,3.8,27.4,5.9,52.1,22,49,57.9,33.2,14,35.7
"Chemicals & pharmaceutical",844.7,141.6,16.6,4.4,195.9,479.6,73.7,97,233.9,0,615.5,68.5,42.3,35.8,42.7,56.4,17,34.5,16.8,108.1,25.7,83,41.3,9.8,11.5,3.7,1.5,0.6,5.1,14.1,25,21.5,18.8,212.8,27.3
