Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,16,10.4,1,4618.9,66.3,631.1,341.3,1.8,90.7,25,0.4,0.1,1.1,0,0.6,0.6,0.8,0.5,40.7,3,16.1,174.1,0.2,111.7,0.9,0.5,0.5,0,15,30.9,87.9,13.3,10.1,8.6
"Energy extraction",15.7,0,156.3,12.6,15.6,1.4,1.5,10.9,311.8,152.5,2.2,136.5,415.8,13.9,0.1,1.2,4.7,2.7,0.4,9.7,258.6,176.1,11.1,12.3,2.9,0.2,0.8,0.1,1.8,15.3,5.7,27.8,5.6,2.8,3.7
"Mining (non-energy)",36.7,82.6,0,16.8,39.9,5.9,8.2,17.3,638.4,630.8,7.5,473.6,9106.2,477.7,1.1,47.6,46.1,15.5,2.9,95.4,95.9,697.7,62.1,54.4,19.8,5.1,16,5,11.2,91.6,39.9,111.2,19.4,8.5,12.6
"Mining support",211.5,362.6,833.1,0,48.5,0,4.2,27.3,15.2,16.6,16.4,10.1,3.1,0.8,0,0,8.8,0.3,0.1,6.2,143,334.6,0.6,12.5,0.1,0,0,0,0.4,0,24.8,92,11,0.5,0.1
"Food, beverages, tobacco",1193.5,1.8,3.2,0.6,0,6.4,1.2,31.7,1.3,156.6,5.4,2.6,10.9,3.4,0,1,1.7,1.3,0.9,7.3,9.6,5.5,232.3,12.9,771.6,4.3,2.9,0.9,0.3,31.6,55.5,376.3,65.8,88.1,107.6
"Textiles & apparel",31.8,8.3,33.2,2.6,16.3,0,12.5,79.3,2.9,100.8,69.6,2.1,1.5,18.8,0.7,10.1,10.5,137.3,10.6,218.4,3.2,87.4,80,43.1,90.6,6.9,5.7,1.3,5.1,10,58.9,245.4,25.3,48.3,90.2
"Wood",36.4,34.9,71.6,2.2,32.5,10.7,0,127.1,3.4,48.7,16.3,24.6,4.5,33.5,0.5,9.6,12.2,46.1,7.1,452.8,26,878.1,107.2,23.6,13.1,6.4,4.5,0.1,0.4,245.7,38.4,38.2,13.3,3.5,26
"Paper & printing",37.8,12.1,48.6,2.1,523.3,53.4,38.2,0,7.9,159.2,79,55.1,10.8,41.8,2.5,35,32.8,83.5,7.9,83.6,30.4,102.5,644.4,102.1,89.8,606.3,89.3,53.9,204.9,83,358.7,488.2,155.7,45.7,73.4
"Coke & refined petroleum",429.2,91.3,530.4,33.2,177.7,35.4,36.9,106.3,0,1011.6,122.1,128.7,178.6,64.5,0.8,32.3,30.9,59.5,16.3,72.3,313.2,472.1,556.8,2628.3,55.2,17.4,56.1,21.9,95.3,150.9,240.6,569,67.6,46.8,70.6
"Chemicals & pharmaceutical",1261.5,147.7,541.4,24,478.9,532.8,175.2,705.8,364.8,0,1483,260.1,326.3,276.5,11.2,184.1,101.2,297,50.3,285.9,200.7,500.1,313.7,126.7,89.2,64.5,11.5,8.5,27.2,236.1,436.2,512.8,92.8,824.4,107.3
