Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.8,1.5,0,1214.6,19,91.6,35.5,1.2,11.8,1,2.7,2.2,0.6,0.9,1.5,1.3,4.6,0.3,40.1,4,36.9,139.7,10.2,49.1,0.8,1.6,0.9,1,3.7,17.6,8,8.8,32.5,4.4
"Energy extraction",6.4,0,0.2,0.3,3.1,0.2,0.1,0.1,25.3,5.3,0.2,12.3,37.4,0.2,0,0.2,0.3,0.1,0,0.3,357.3,4.8,1.8,2.2,0.1,0.1,0.1,0.1,0.1,0.9,0.7,1.3,1.1,1.1,0.6
"Mining (non-energy)",4.1,0.2,0,0.1,2.5,0.6,0.2,0.2,2,17,1.4,35.5,741.4,20.1,0.1,1.1,3.4,0.4,0.3,0.6,2.4,58,5.8,3.5,0.9,0.2,0.6,0.6,0.2,2.9,1.8,0.4,0.1,0.8,0.5
"Mining support",1.2,0.9,1.1,0,0.2,0,0,0,0.1,0,0.1,0.1,0,0,0,0,0,0,0,0,1.2,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0
"Food, beverages, tobacco",241,0.6,1.3,0,0,7.9,1.1,2.4,7,14.8,3.7,2.5,7.1,2.2,0.6,1.7,1.7,2.6,0.7,2.3,9,18.5,40.3,14.7,272.5,1.8,1.5,1.6,4,4.7,16.4,18.6,5.8,20.1,47.8
"Textiles & apparel",2.2,0.1,0.2,0.1,3,0,0.1,0.6,0.4,2.2,2,0.2,0.7,0.2,0.1,0.4,0.4,0.2,1.1,3.3,3.8,5.7,14.5,2.7,2.4,2.1,1.1,0.5,0.3,1.4,6.7,9,0.3,13.5,5.8
"Wood",8.8,0,0.1,0,3.9,0.2,0,1.3,0.5,0.7,1.2,2.6,0.9,1.5,1.1,0.6,1.6,3.8,1.3,71.8,0.7,56.9,6.9,4.2,1.4,0.3,0.1,0.1,0.4,3.6,2.6,0.5,0.5,1,0.3
"Paper & printing",13.3,0.7,0.9,0,58.7,10.3,3.9,0,3.7,9.1,2.5,7.9,1.7,4.1,2.1,4.3,2.7,2.3,0.3,9.5,4.1,19.3,59.2,11.1,4.3,67.4,15.4,6.5,22,2.2,59.1,18.9,20,6.7,10.5
"Coke & refined petroleum",208.9,9,25.9,0.5,23.8,10.9,12.5,8.9,0,16.1,15.7,40.8,25.3,23.6,1.6,5,9.4,1.5,1.1,14.3,95.4,256.6,232.2,652.5,5.2,1.8,7.5,2.5,0.8,9.1,30.8,30.5,4,14,4.2
"Chemicals & pharmaceutical",51.6,2.3,4,0.1,17.2,18.2,5.4,9.8,4,0,71.6,19.5,9.6,9.5,1.6,5.8,5.2,2.7,0.9,6.6,3.1,28.8,19.5,6.8,2.1,5.5,1.3,1.4,0.9,2,14.5,3.2,2.4,22,5.8
"Rubber & plastic",10.1,3.6,4.8,0.1,44.2,12.6,1.6,2.6,2.4,10,0,20.4,5.8,14.8,4.1,10.1,14.5,4,2.4,12,21.4,165.5,85.6,20.1,3.5,2.2,2.3,0.8,0.5,2.2,16.7,3.5,0.6,7.5,1.9
"Other mineral (non-metallic)",13.2,0.6,5.2,0.1,25.2,2.1,1.6,3.2,3.7,4.7,4.8,0,9,9.9,1,3.2,5.7,4.2,1.4,6.4,11.8,432.3,33.1,22.7,3.5,1.2,1.3,1,2.4,9.8,13.1,2.9,0.7,2.8,1.6
"Metal (basic)",3.9,0.5,10.3,0.1,11.3,1.8,0.7,8.1,1.7,8,6.6,6.5,0,131.4,11.5,144.7,83.1,15.2,7.7,46.1,16.6,117.2,11.3,3.3,0.6,0.3,2.3,0.4,0.8,2,2.4,0.7,0.3,1.7,3.5
"Metal (fabricated)",27.2,5.1,6.4,0.3,38.7,8.4,4.2,1.2,6.3,3.8,2.1,1.9,36,0,1.3,8.7,39.6,2.1,8.4,15.6,37.6,304.6,57.9,25,3.5,1.6,2.2,1,3.4,6.4,13.3,3.9,0.6,2.4,2.8
"Computer, electronics",0.3,0.1,0.1,0,0.7,0.4,0,0,0.1,0.1,0.1,0.1,0.5,0.2,0,0.9,0.9,0.2,0.1,0.4,1.7,3,2.5,1.5,0.2,0.9,1.7,0.9,0.2,0.2,1.1,0.8,0.1,0.8,0.8
"Electrical equip.",3.2,0.9,0.4,0,2.1,0.4,0.1,0.1,1.3,4.9,1,0.2,5.8,4.7,4.9,0,5.4,7.5,2.2,2.3,36.6,42.2,9.3,12.1,0.3,1.4,2.3,3,0.2,7.5,2.7,2.3,0.7,4.3,1.3
"Machinery & equip.",3.5,2.9,4.1,0,6,2.9,0.1,0.3,1.7,1.3,0.3,2,5.1,2.5,0.5,1.9,0,1.8,2.9,1.8,9.6,20.1,9,7.8,1,0.6,1.4,1.6,0.8,1.6,5,3,0.2,2.6,0.7
"Motor vehicles",0.5,0.1,0,0,0.3,0.1,0,0,0.1,0,0,0,0.2,0.1,0.9,1.2,0.7,0,3.4,0.1,1.8,3.7,2.4,36,0.1,0.1,0.2,0.1,0,0.1,0.6,2.7,0,0.1,0.2
"Other transport equip",0.7,0.5,0.2,0,0.5,0.1,0,0,0.2,0.1,0,0.1,0.3,0.2,0.1,0.3,1.7,0.1,0,0.2,0.6,3.4,3.2,13.4,0.1,0.1,0.1,0.1,0.1,0.5,2.1,17.6,0.1,0.2,0.5
"Other manufacturing",6.7,7.9,11.9,0.4,38.4,17.9,1.4,1,3.1,3.4,1.9,1.1,29.9,6.3,2.6,7.2,11.4,3.7,4.7,0,64.1,83.4,29.3,17.2,4.9,4.8,3.4,2.6,2.9,3.8,16.9,4,2.3,8.1,5.1
"Utilities",80.7,38.5,89.6,0.9,135.5,67.4,45.4,97.9,194,520.2,105.7,202.1,167.7,93.2,16.5,64.8,90.3,14.3,4.2,62.5,0,128.3,509.9,171.9,38.2,6.4,95.5,7.4,11.4,97.6,49.5,78.8,16.5,129.7,28.5
"Construction",55.5,7,41.2,0.4,31.1,12.4,6.2,4.7,10.2,27.2,10.7,22.6,20.3,27.4,10.5,26.4,27.7,12.9,3,21.7,200.9,0,296.7,91,13.3,21,29.1,11.7,58.5,736.3,140.1,59.3,25.6,106.9,35.3
"Wholesale & retail",355,15.8,37.6,3.7,637,128,26.6,40.7,178.4,83.5,78.4,65.6,234.2,63,17.8,46.9,51.1,40.3,19.7,52,203.1,420.6,0,413.4,195.5,27.4,36.3,24.9,26.9,49.8,173.2,61.4,13.6,59.8,50.3
"Transportation, storage",117.1,21.2,46.3,1.1,134.5,43.5,21.3,12.6,212.8,38.4,24.3,61.8,84.6,48.9,9.2,52.6,57.5,27.4,3.9,27.5,337.3,545.6,685.5,0,14.7,21.2,40.3,10.7,20.2,21,119.7,38.5,6,24.3,22.6
"Accomodation and food services",5.3,0.7,1.1,0.1,7.6,3.3,0.6,1.1,1.1,2.1,1.4,1.9,1.8,1.7,0.4,1.1,1.7,0.7,0.8,2,11.8,19.9,35.5,21.1,0,2.8,4.1,7.3,12.2,15.5,50.6,12.7,6.8,18.6,10.8
"Publishing, broadcasting",1.8,0.2,0.6,0,16.1,2.1,0.4,14.5,0.4,0.5,0.5,1.2,0.7,0.8,0.5,1.5,0.8,0.6,0.3,1.5,7.1,9.9,28.7,12.2,2.6,0,20.8,5.2,8.3,1.1,29,2.5,7.6,3.3,12.8
"Telecoms",9.5,1,4.6,0.2,16.5,14.1,2.1,3.5,0.9,4.4,3.5,6,3.3,10.6,1.4,5.8,8.6,2,1.1,7.1,36.2,50.8,70,72.9,6.6,37.5,0,26.4,38.2,14.8,60.6,11.7,5.9,14.2,24.1
"IT and information services",3.1,0.4,0.6,0.1,17.1,1.8,0.1,4.4,1.2,2.3,1,4.8,4.2,6.8,10.5,10.9,17.9,4.5,0.7,7.1,36.3,16.5,93.1,72.2,4.3,21.6,94.3,0,53.3,9.2,180.1,24.8,8.1,12.1,15.2
"Finance & insurance",177.3,8.5,17.2,0.6,82.1,42.3,12.6,19.4,69.9,41.5,27.8,44.2,39.9,37.4,11.2,34.8,41.9,45.4,5.4,49.2,271.4,816,659.4,460.8,17.8,31.2,76.1,40.3,0,570.7,210.8,37.5,29.3,61.8,45.9
"Realestate",24.7,1.7,3.5,0.2,44.1,33.6,1.5,1.6,4.5,2.8,3,3.4,7.6,3.9,0.9,3.2,2.9,2.5,2.2,4,36.6,136.4,276.9,79.3,57.1,13.6,96.6,100.9,25.9,0,140.4,27.4,4.2,21.3,50.9
"Other business services",189.4,22.8,31.6,1.5,268.1,97.7,5.8,9.7,10.5,21.8,9.2,23.5,46,21.5,6.6,44.7,28.2,18.4,11.3,22.1,68.3,528.2,474.1,173.6,57,42.7,47,99.5,73.6,124.9,0,64.1,11.8,115.2,58.3
"Public admin,  defence",2.2,0,0,0,0.9,0,0.1,0,0.1,0.2,0.1,0.1,0.1,0.1,0,0.1,0.1,0,0.1,0.1,2.1,8.8,24.2,2.8,0.4,1,1,0.2,1.6,0.5,5.3,0,2,3.5,2.7
"Education",0.3,0,0,0,1,0.1,0,0.3,0.1,0.1,0,0.1,0.2,0.1,0,0.1,0.1,0,0,0.1,0.2,1.2,1.5,10.3,0.2,7.6,0.6,1.7,5.2,0.3,33.9,24.4,0,12.8,8.8
"Healthcare, socialwork",16.4,0.3,0.2,0,12.2,1.3,0,0.1,0.1,0.1,0,0.1,1.8,0,0,0.1,0,0,0.1,3.1,0.2,0.8,27.9,280.5,1.6,5.6,0.3,4.6,269.3,0.3,140.3,316.1,33.9,0,79.5
"Arts, entertainment",4.9,1.2,4.3,0.1,14.9,3.1,0.1,1.4,15.3,1.1,0.2,2.2,6.4,2.3,0.8,1.4,1.8,1.2,1.2,3.3,7.3,5,25.7,20.3,9.5,18.3,41.9,13.3,31.7,5.9,41.9,8.5,18.2,82.7,0
