Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,789.9,3.3,41.2,0.9,0,2.3,1.6,0.3,1.4,0.1,0,0,0,0,0,14.6,3.1,0.5,10.8,0.5,46.9,0.4,0,0,0.2,0.3,1.2,3.8,17.6,2.8,1.6
"Energy extraction",0,0,0,0.3,0.2,0,0,0.4,14.3,0,0.3,0.7,0.3,0,0,0.1,0,0,0,0.3,25.4,0.4,0.7,1.6,1.3,0,0.1,0,0.1,0.6,0.7,0.2,0.4,0.5,0.4
"Mining (non-energy)",1.6,0,0,0.1,0.8,0,0.1,0.2,2.3,1.5,0.1,15.8,51.1,2,0.1,0.9,0,0,0,3.7,3.9,66.5,0.7,0.6,0.3,0,0.1,0,0,4.2,0.3,0.1,0,0,0.1
"Mining support",6.1,1.4,1.6,0,1.5,0,0,0.2,0,0.1,0.3,0.2,0,0,0,0,0,0,0,0.3,2.1,7.7,0,0.2,0,0,0,0,0,0,0.2,0.3,0.2,0,0
"Food, beverages, tobacco",385.7,0.1,0.2,0.1,0,1.1,1.8,3.3,3.4,61.3,5.9,1,1.1,0.6,0.3,1.5,0.1,0.1,0.1,10.5,3.7,23.4,49.9,6,731.1,2.8,1,0.5,3.9,10.3,19.7,17,91.1,38.3,23.6
"Textiles & apparel",2.2,0,0,0,3.3,0,0,5.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.2,0,0.1,0,24.8,0.5,1.3,7.1,0.6,1.7,0,0.1,0,0.2,0.2,0.8,1,0.5,1.9,1.8
"Wood",1.1,0,0,0,0.9,0.2,0,0.1,0,0.1,0.1,0.2,0,0,0,0.1,0,0,0,14.1,0.1,5.2,0.5,0,0,0,0,0,0,2.2,0.1,0.1,0,0.1,0.1
"Paper & printing",78.5,0.1,0.3,0.1,91.7,4.4,0.7,0,0.3,9.7,5.5,7.5,0.6,0.9,1.4,2.2,0.1,0.2,0.1,20.3,5.4,23.8,44.7,11.5,21,9.7,9.2,5.8,24.5,16.8,90,16.8,39.1,8.9,13.5
"Coke & refined petroleum",21,0.1,0.6,0.1,7.4,0.8,0.3,2.1,0,9.5,8.5,1.7,0.9,0.5,0.1,1.6,0.1,0,0,4.3,4,9.1,6.1,18.4,1.7,0.1,0.3,0.2,0.4,3.3,3.9,1.5,1.5,1.6,1.9
"Chemicals & pharmaceutical",126.2,0.3,1.2,0.2,47.3,6.2,1.2,16.5,32.3,0,80.4,4.6,3.6,3.8,0.5,13.5,0.6,0.3,0.2,28.8,1.8,29.6,26.8,1.7,8.5,0.2,0.2,0.1,0.5,24.3,10.1,2.5,5.5,15.9,12.8
