Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.7,0.5,0,450,24,6.1,0.3,0.4,4.1,0.5,0,0.7,0.1,0.2,0.2,0.6,0.1,0,3.4,1.4,1.2,16,9.3,28.6,1.6,0.1,0.1,0.3,0.3,2.5,3.8,1.7,1.9,6.5
"Energy extraction",0,0,0.1,0.1,0.3,0.4,0.2,0.2,63.7,1.7,0.1,0.3,8,0,0,0.1,1,0.2,0,0.2,20.5,0.3,0.7,0.7,0.1,0,0,0,0.1,0.1,0.3,0.2,0.2,0.2,0.3
"Mining (non-energy)",1.4,4.6,0,0.7,3.3,5.3,3.3,4.2,5.8,70.2,0.9,70.7,79,2.3,1.7,2.8,25.2,1.2,0.9,40.9,8.3,390.9,11.5,3.9,0,0,0,0.1,0.1,5.8,3.2,5.9,0.4,0.1,2
"Mining support",1.9,4.9,4.2,0,0.3,0,0.3,0.1,0.5,0.1,0.2,0,0,0,0,0,1.1,0,0,0.3,1.7,5.9,0,0.4,0,0,0,0,0,0,0.2,0.3,0.1,0,0
"Food, beverages, tobacco",322.2,1.9,2.3,0.2,0,484.2,60.1,32.1,31,255,9.4,3.6,3.2,3,6.5,5.7,35.9,7.7,3.5,58.4,41,81,919.6,92.6,2393,19,2.8,7.5,39.5,17.2,167.2,326.6,162.4,282.7,449.1
"Textiles & apparel",16.1,15.9,9.9,0.9,225.8,0,97.6,8.9,27.3,31.8,19.1,5,18.3,10.7,39.8,30.8,137,94.2,15.5,394.4,45,125.4,819.6,198.4,84,46,19.8,24.1,46.3,8.8,282.7,92.8,26.4,91.6,106
"Wood",1.6,12.1,2.4,0.1,4.5,14.5,0,13.4,2.1,5.4,3.7,3,1,5.1,7,7,40.5,22.5,5,561.9,11.6,419.1,33.9,5.2,2.1,2.5,0.5,1,1.2,22.9,18,3,3.2,0.7,11.4
"Paper & printing",0.4,0.7,0.7,0,10.1,8.8,5.3,0,1.6,3.2,1.3,0.6,0.6,0.7,3.4,2.1,9.6,2.8,0.2,6.6,2.8,4.9,48.4,7.7,2.6,58,3.6,4.4,15.3,1.8,26.7,9.7,10,2.9,10.3
"Coke & refined petroleum",25.3,38.2,49.9,2,32.7,77.4,58,9.3,0,129.8,9.2,17,79.7,9.5,18.2,20.1,109,25.1,3.5,49.1,182.5,239.6,280.5,1198.8,11.1,7,8.6,9.8,37.5,17.8,194.8,60.4,20.7,17.2,32.9
"Chemicals & pharmaceutical",8.5,15.3,10.1,0.3,27.5,381.7,89.7,24.4,89.2,0,129.6,9.5,34.9,12.6,48.1,41.3,102.5,43.5,6,89,17.7,70.7,56.3,14.3,2.9,7,0.4,0.9,3,6.5,47.9,21.3,10.7,224.7,26.8
"Rubber & plastic",0.7,4.5,2.2,0.1,18.3,27.9,13.6,3.7,2.6,8.8,0,1.6,3.4,3.9,28.6,23.6,96.6,59.5,2.6,43.2,3.5,73.2,45.5,17.4,1.7,1.2,1.6,0.8,1.7,1.6,15.8,2.5,1.2,2.4,3.6
"Other mineral (non-metallic)",0.3,1,5.5,0.1,6.9,7.1,15.7,0.4,0.9,3.8,2.4,0,5.9,3.2,19.7,8.7,31.5,15.4,1.3,12,3,401.2,15.3,2.6,1.2,0.3,0.4,0.2,0.8,4,5.8,2.1,1.6,1.3,2.2
"Metal (basic)",0.1,1.6,0.7,0.6,1,0.9,3.3,1,1.4,1.2,2.8,2.4,0,104.8,35,90.8,699.4,130.3,15.9,126.2,9.3,271.7,16.9,1.8,0,0.1,0.2,0,0.1,0.2,4.6,0.5,0.3,0.1,1
"Metal (fabricated)",0.1,1,0.5,0,2,2,4.6,0.2,0.8,0.7,0.7,0.3,3.3,0,4.6,4.8,58.3,11.7,1.2,7.1,1.3,27.9,4.3,1.3,0.2,0.1,0.1,0.2,0.2,0.5,2.8,1,0.3,0.1,0.5
