Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.3,0,6240.9,146.4,161.1,25.5,0.4,25.9,19.6,0.7,0.1,0.3,0.1,0.2,0.1,0.1,0,13.7,0.1,11,51.6,0.7,185.3,0,0,0.1,0.5,1.2,3.7,6.6,6.5,0.3,0.7
"Energy extraction",8.5,0,0.6,1.7,7.1,1.2,0.1,1.9,402.6,10.4,1.1,7.4,38.8,0.4,0.1,0.2,0.2,0.4,0.1,0.7,115.7,1,1.9,0.9,1.6,0,0,0,0,0.2,0.1,0,0.4,0.2,0.7
"Mining (non-energy)",23.1,0,0,0,7.2,0,0,4.1,0,43.4,1,137.2,64,4.5,0,0,0,0,0,13.1,2.7,130.4,3.2,1.4,0,0,0,0,0,3.2,0,0,0,0,0.2
"Mining support",180.3,33.3,11.7,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,26.5,0,0,0,0,0,0,0,0,1.2,0,0,0,0
"Food, beverages, tobacco",1424.1,1.2,0.1,0,0,0.5,0.3,5.9,4.6,27.3,1.8,1.8,0.1,0.6,0.3,0.3,0.2,0.2,0.1,3.8,0.6,2.1,61.8,1.7,886.6,0.2,1.3,0.3,4.3,2.2,2.8,5.8,20.1,10.8,2.8
"Textiles & apparel",105.2,39,1.9,0,22,0,11.3,14.3,3,9.6,35.6,7,0.8,5.4,4.3,6.8,3.2,24.2,6.7,121.1,6.3,27,61.3,18.7,26.9,3.3,3.8,0,12.6,1.1,7.2,24.8,10.5,19.5,24.6
"Wood",33.4,0,0.8,0,11.2,12.8,0,19.7,0,5,6.5,9,0.4,6.9,2.1,4.8,4.5,0,3.7,261.5,0,214.3,13.2,3.5,4.8,0,0.8,0,0.7,22.7,1.7,1.5,2.8,0,2.8
"Paper & printing",41.3,11.6,1.3,0.3,245.2,66.5,21.2,0,0.1,25,26.8,19.8,1.7,7.9,9.4,14.6,8.2,9.4,2.9,37,10.1,16,97.2,17.2,28.4,50.7,23.4,7.1,56.5,5.9,49.7,25.4,45.6,6.7,27.3
"Coke & refined petroleum",595.8,274.6,30.8,12.8,113.1,43.2,20.7,15,0,132,17.3,54.2,47.4,13.8,5.9,15,13,9.7,10.4,30.2,140.7,131.7,113.5,468.8,27.7,1.9,14.4,3.1,25.9,10.8,26.3,31.7,19.1,6.3,17.7
"Chemicals & pharmaceutical",500.2,104.4,9.2,2.9,116.1,251.3,44.1,53.9,146.2,0,333.9,42.1,28.9,25.3,20.8,42,16.4,22.5,11.7,64.3,17.1,52.9,27.8,6.5,6.9,2.2,0.9,0.4,3,9.3,15.4,13.9,12.8,113.4,15.9
"Rubber & plastic",89.8,34.5,8.2,0,313.8,203.1,25.6,31.2,16.7,44.7,0,27.3,11.1,30.3,48.8,93,61.1,122,33.8,121.9,11.4,212.6,89.5,40.9,25.4,1.5,14.4,1.3,5.1,8.2,15.6,7,6.1,5,7
"Other mineral (non-metallic)",47.4,6.3,11.7,0,83.1,5.7,25.2,2.5,0,16.1,20.2,0,15.6,21.3,28.7,29.2,17.3,27,7.9,30.3,8.1,995.8,26.5,7.9,14.7,0,3,0,2.3,19.6,6.4,5,6.7,2.3,4.5
"Metal (basic)",6.4,85.8,1.2,0,11.5,0.8,2.8,5,0,4.7,12.2,16.9,0,352.4,35.4,220.6,201.3,115.5,70.3,174.1,13.4,311.8,8.4,3,0,0,1.3,0,0.3,0.7,1,0.5,0.5,0,0.9
"Metal (fabricated)",100.2,250,9.4,0,163.4,60.6,46.3,10,27.7,20.2,38.5,26.9,57.6,0,41.7,100.4,197.4,128.2,51.3,133.5,26.5,432.3,44.6,17.7,14.9,0.8,5.1,1.5,3.8,12.2,15.8,15,7.3,1.5,8
"Computer, electronics",5.2,10.9,0.7,0.7,3.8,3.2,1.3,2.8,2.5,1.9,3.7,1.9,0.5,4.4,0,52,22.8,19.3,7.6,22.6,6.4,20.6,21.7,5.3,4.5,2.5,86.6,9.9,10.3,0.9,14.8,11.3,7.6,7.4,11.6
"Electrical equip.",34.9,83.6,4.2,2.2,22.7,12.7,5.9,4.3,9.1,8.7,12,8.5,14.8,26,165.1,0,138.8,125.1,45.1,69.1,89.2,329.2,55.4,25.2,10.7,2.1,69.2,5.4,5.6,13.5,19.2,10.8,10.3,3.2,20.4
"Machinery & equip.",61.4,126.9,4.5,0,18.5,16.9,6.5,6.6,0,4.3,8,9.1,9.1,13.3,8.9,18.5,0,38,20.4,23,11.1,52.4,15.6,9.1,1.5,0.2,3.2,0,2.1,1.5,5.8,10.4,2.7,0.6,2.5
"Motor vehicles",6.2,1.6,0.5,0,0.1,0,0,0,0,0,0,1.3,0.1,0.1,0.5,2.4,0.5,0,0.1,2.8,1.1,5.4,29.2,16.2,0,0,0.2,0,0,0.5,0.1,2.5,0,0,0.1
"Other transport equip",0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.7,0,0,0,0.1,0.8,0.8,2.9,0,0,0,0,0,0,0.1,0,0,0,0
"Other manufacturing",132,107.1,4.6,4,74.8,81.3,18.5,14.4,16.2,16.3,12.5,16.3,25.7,16.8,23.5,31.2,34,36.7,12.3,0,36.4,112.7,56.2,49.1,22.6,3.8,25.7,3.3,27.9,40.2,31.1,29.1,46.2,60.6,33.8
"Utilities",208,370.5,30.7,6.6,206.7,103.6,37,59.8,83.3,72.9,48.4,71.5,85.5,30.6,16.6,24.3,27.3,23,10.6,37,0,36.2,102.1,59.5,74.3,4.2,36.1,3.5,35.4,50.4,23.4,48.9,74.8,20,39.1
"Construction",3.1,3.6,0.4,0,1,0.7,0.3,0.3,0.1,0.3,0.3,0.5,0.4,0.4,0.2,0.3,0.3,0.1,0.1,0.6,1.6,0,2.2,1.8,0.5,0,1,0,2.2,5.9,1.1,1.6,0.9,0.3,0.5
"Wholesale & retail",427.7,102,11.4,3.2,1139.4,382.2,67.6,70.3,59.6,94.8,107.8,74.5,44.8,66.1,104.9,131.8,76.5,78.6,49.8,146.3,49.9,273.8,0,70.6,112.2,14.1,55.6,9.9,26.1,13.6,49.1,22.3,24.3,22.8,31
"Transportation, storage",96.9,178.1,10.1,5.6,181,66,27.6,23.8,15.2,26.5,23.7,34.7,16.4,16.7,14.9,22.2,18,19.2,5.3,34,20.3,66.7,189.1,0,15.7,5.3,22.7,3.2,37.7,3.3,23.8,19.1,16.8,4.6,10.3
"Accomodation and food services",34.3,10.5,1.4,3.8,35.6,28.1,7.3,5.7,3.9,6.8,7,6.2,3.9,7.7,3.6,5.8,8.1,5.9,7.2,13.9,19.1,32.7,84.2,88,0,4.8,11,8.6,61.9,15.3,76.6,34.9,46.4,34,35
"Publishing, broadcasting",1.5,1.4,0,0,8.4,0.7,0,3.5,0,1.2,0.7,0.9,0,0.7,1.2,0,0,0,0,1.4,0,2,13.9,2.2,2.1,0,6.3,3,7.2,0.5,15.5,4.1,10.7,0.8,6
"Telecoms",8.3,3.6,0.2,0.4,10,7.3,1.5,1.8,1.6,2.3,1.9,1.7,0.9,2,3.2,2.6,2.7,2.1,1.1,3.5,5,6.6,23.4,12.5,4.9,3.9,0,12.2,37.8,2.6,15.2,11,6.2,2.4,5
"IT and information services",3.2,0.1,0,0.3,18.2,10.4,2.2,3.6,0,5.1,3,2.7,1.8,3.1,7.2,5.3,4.5,4.1,2,5,8.8,11,36.8,19.1,6.8,5.7,48.5,0,80.5,3.8,28.5,18.6,10.6,3.9,1.3
"Finance & insurance",165,160.1,7,2.6,88.3,58.6,15.8,13.7,30,18.1,16.7,14.7,19.4,16.1,12.8,16.4,17.1,15.9,9.4,28.2,37.8,69,124.1,62.8,24.7,4.1,30,6.8,0,204.9,41.3,33.5,22.5,8.7,22.4
"Realestate",4.8,7.7,0.1,0.1,6.7,6.6,1,1.1,1.3,0.8,1.4,0.9,0.3,1.4,0.9,1.2,1.1,1.6,0.8,3,2.2,7,37,7.8,15.6,0.9,7.8,1.4,11.2,0,7.8,4.8,7.2,2.2,6.4
"Other business services",34.1,79.1,1.6,2.4,98.1,25.3,6.3,7.1,0,15.9,9.2,8.4,4.2,8.9,12.9,10,9.6,10.4,6.4,17.7,11.9,75.9,122.8,37.4,22.4,6.9,43.5,7.5,58.5,13.8,0,19.5,15.6,5.4,18
"Public admin,  defence",3.1,0,0,0,2.5,1.1,0,0,0,0.6,0,0.6,0,0,0,0.7,0,0,0,0,0,3.2,4.4,0,0,0,0,0,0,2,0,0,3.3,0.8,0
"Education",1.2,11.8,0.1,0,1.7,1,0.4,0.4,0,0.7,0.6,0.5,0,0.6,0.9,0.8,0,0,0,1.1,1,1.2,4.2,2.9,0.1,0.3,2.5,0.9,6.7,0.4,4.2,5.7,0,1.3,1.2
"Healthcare, socialwork",0.8,0,0,0,1.7,0.1,0,0,0,0.2,0.2,0.1,0,0.2,0,0,0,0,0,0.4,0.2,0.5,1.4,0.7,0,0,0,0,2.1,0.1,0.3,13.8,2.9,0,0.2
"Arts, entertainment",7.9,0,0,0,17.3,1.9,0,0,0,1.1,1,1.4,0,0.9,4,0,0,0,0,3.8,0,11.6,54.1,9.4,37.2,8,12.3,2.2,9.4,4.5,13.5,22.1,17.5,13.2,0
