Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,92.9,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0.1,5.6,0,0,0.2,0.1,37.9,0,0,0,0.1,0.1,0.9,0.1,0.1,0.4,2.4
"Energy extraction",0,0,0,0.1,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,25.2,0,0,0.1,0.3,0,0,0,0,0,0.1,0,0,0.1,1.4
"Mining (non-energy)",0,0,0,0.1,0.1,0,0,0,0.1,0.8,0,8.1,0.5,0.1,0,0,0,0,0,0.1,0.5,9.5,0.1,0.1,0.1,0,0,0,0,0.2,0.1,0.1,0,0,0.2
"Mining support",0.3,0.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",13.4,0,0,0,0,0.2,0,0.3,0,5.4,0.2,0.1,0,0,0.2,0,0,0,0,0.3,0.6,0.4,2.7,0.9,68.6,0.1,0.1,0.1,1.6,0,0.9,1.9,1.1,2.5,16.8
"Textiles & apparel",0.1,0,0,0,0.1,0,0,0.1,0,0.4,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0.1,0.2,0,0,0,0,0,0.2,0.2,0,0.4,1.1
"Wood",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4.2,0,4.6,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0
"Paper & printing",0,0,0,0,2.4,0.3,0,0,0,2,0,0,0,0,1.9,0,0,0,0,0.9,0,0,3.4,0.4,1.5,3.8,0.5,0,4.8,0,2,1.3,1.5,0.4,6.8
"Coke & refined petroleum",0.3,0,0.1,0,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0,0,0.1,1.2,0.5,0.3,2.4,0.1,0,0,0,0,0,0.1,0.1,0,0,0.2
"Chemicals & pharmaceutical",0.4,0,0,0,0.5,1.7,0,0.2,0,0,0.9,0.1,0,0.2,0.7,0,0,0,0,0.5,0,0.5,0.1,0,0.4,0,0,0,0,0,0.1,0,0,8.1,0.4
"Rubber & plastic",0.2,0,0,0,1.8,0.4,0,0,0,2.5,0,0,0,0,9.5,0.7,0,0,0.2,3.5,0,0,3.5,0,1.1,0,0.3,0,0,0,0.2,0,0,0.3,1.3
"Other mineral (non-metallic)",0,0.2,1.2,0.1,1.7,0,0,0,0,0,0,0,0.1,1.2,0,0,0,0,0.2,2.6,0.1,79.2,0.1,0.2,2,0,0,0,0.1,0.8,0.4,0.1,0.1,0.1,0.3
"Metal (basic)",0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.4,0.9,0.2,0.1,0,0,0.4,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Metal (fabricated)",0.5,0,0,0.2,1.8,0,0,0,0,1.3,0,1.3,0.2,0,13.3,0,2.9,0,0.9,9.9,0.2,22.1,0,0,1.1,0,0.2,0,0,0.2,0.8,0.1,0,0.1,0
"Computer, electronics",0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.2,0,0.1,0.3,0.1,0.4,0,0.1,0,0,0.1,0.1,0,0,0.1,0.1,0,0,0
"Electrical equip.",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,2.2,0,0.1,0,0,0.2,0.5,0.5,0.1,0,0.5,0,0.1,0,0,0,0,0,0,0,0
"Machinery & equip.",0.2,0.3,0,0.1,0.1,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0.2,1.5,0.2,1.7,0,0.3,0.1,0,0,0,0,0,0.2,0.6,0,0,0
"Motor vehicles",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.1,0,0,0.4,0,0.4,1.4,0.3,0.1,0,0,0,0,0,0.3,0.1,0,0,0
"Other transport equip",6,0.2,0,0,0,0,0,0,0,0,0,0,0,0.2,0.3,0.2,0.4,0,0,0.2,0,1.9,0.6,22.9,0,0,0,0,0,0,4.2,13.4,0,0,0
"Other manufacturing",0.4,0.1,0.1,0,0.5,0.9,0.3,0,0,1,0,0.2,0,0.2,1.2,0,0,0,0.3,0,1.6,5.2,0.4,2.3,1.3,0.2,0.3,0.2,0.1,0.2,0.6,1.6,0,3.3,0.3
"Utilities",2.7,0.2,2.7,0.6,6.8,3.9,0.9,5.2,0.6,11.3,4.4,8.8,1.5,2.6,13.3,0.8,1,0.3,0.5,5.9,0,9,20,21.3,17.8,1.1,4.1,2.2,34.8,2.8,8.2,18.5,13.8,9,45.1
"Construction",1.6,0.1,0.2,0.3,0.9,0.3,0,1.1,0,0.2,0.1,3,0.1,0.1,0.3,0,0.1,0,0.2,6,0.4,0,13.1,17.4,4,0,0.1,0.1,0.5,15.7,10.6,17,6.2,3.7,34.7
"Wholesale & retail",14.6,0.3,0.6,0.8,36.6,8.4,0.3,7.8,0.3,10.3,4.7,3.8,0.3,1.8,17.7,0.9,0.8,1,2.5,8.7,15.2,14.8,0,23,86.2,1.1,1.3,1.5,8,0.4,20.3,8.9,2.2,5.1,19.6
"Transportation, storage",4.1,0.4,0.9,0.4,5.8,1.8,0.3,2.1,0.2,3.6,1.6,2.4,0.1,1.4,6.7,0.5,0.5,0.2,0.8,4.5,4.3,11.3,24.8,0,5,0.7,2.1,1.3,20.6,0.6,6.3,3.8,1.2,0.9,9.5
"Accomodation and food services",0.5,0.1,0.1,0.1,0.7,0.4,0.1,0.7,0,1.3,0.3,0.4,0,0.3,1.5,0.1,0.1,0,0.1,1.1,4.3,2,5.5,13.6,0,0.6,0.6,2.4,29.2,0.6,15.3,3.3,2.8,3.7,15.2
"Publishing, broadcasting",0,0,0,0,0.4,0.1,0,1.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0,1.7,0.1,0.6,0,2.6,2,7.4,0,5.4,0.7,1.2,0,7
"Telecoms",0.2,0,0.1,0,0.3,0.2,0,0.4,0,0.2,0,0,0,0,0.1,0,0,0,0,0.2,0.6,0.5,1.2,1.5,0.7,0.4,0,1,8.6,0.1,1.2,1,0.3,0.2,3.7
"IT and information services",0,0,0,0,0.6,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0.1,0,0,0,7.1,4.1,1.7,1.5,7.3,0,0,0.4,9.1,0,0,1.1,24.8
"Finance & insurance",11.4,0.1,0.1,0.6,7.1,5.9,0,6.6,0,17.3,4.7,5.4,0.5,4.7,31.5,1.6,0,0,1.5,14.1,60.2,30.7,68.8,55.2,16.5,3.8,10.1,13.1,0,46.1,49.8,23,9.8,7.2,86.9
"Realestate",0.4,0.2,0.1,0,0.4,0.7,0.1,0.9,0,0.7,0.4,0.3,0,0.4,2.1,0.1,0.1,0.1,0.1,1.6,3,4.9,17.8,7.9,8.2,0.7,2.4,2.2,32.3,0,7.1,3.2,2.9,2.1,20.6
"Other business services",0.7,0.7,0.3,0.2,2.5,0.9,0,1.1,0.1,6.4,0.9,0.9,0,0.6,0.5,0.4,0,0,0.3,2.7,8.1,4,15.6,12.8,5.8,1.4,3.2,4.7,81.8,0.8,0,3.7,1.3,1.3,21.9
"Public admin,  defence",0.1,0,0,0,0.2,0.1,0,0.1,0,0.1,0.1,0.2,0,0.1,0.3,0,0,0,0,0.4,0.6,1.4,2.1,1,1.3,0.1,0.3,0.3,4,0.2,0.9,0,0.4,0.6,2.6
"Education",0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.1,0.3,0.1,0,0.1,0.2,0.2,0,0.3,1.8,0,0.4,2.7
"Healthcare, socialwork",0,0.1,0.1,0,1.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1.6,0,0,0,0,0,0,3.7,0,0,0
