Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,3,2.9,0,22510.9,1423.7,659.8,460.5,57.8,1526.9,480.9,13.1,89.3,29,21.7,21.5,29.3,23,37.5,99.1,121.1,261.9,1476.1,124.3,3484,28,3.2,10.9,22.5,32.6,360.1,316.1,256.2,215.4,233.5
"Energy extraction",1.1,0,0.2,0,1.5,1.2,0.2,2.2,144.2,23.9,1.1,10.7,255.1,1.2,1,0.5,3.3,1.6,0.6,0.5,169.7,2.3,10,2.1,2.8,0.4,0.8,0.7,2.7,1.6,3.4,2.6,4.4,3,2.8
"Mining (non-energy)",7.2,0.2,0,0,8.6,5.1,0.8,11.2,33.8,363.3,6.1,389.3,864.7,24.7,15.3,9.3,16.1,7.1,19.1,12.8,19.6,430.7,20.3,6.9,2.8,0.6,0.7,0.9,1,11.8,6.1,10.5,2,2,4.6
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",4466.7,0.2,1.2,0,0,798.8,19.9,195.9,123.5,2253.6,104.3,53.9,55.8,44.8,80.3,33,56.4,50.6,83.3,44.8,188,231.4,2474.5,160.8,18304.7,48.3,13.2,30.2,92.8,53.3,412.8,1137.7,985.5,1817.2,1053.6
"Textiles & apparel",227.1,3.2,11.8,0.1,196.7,0,65.5,312.4,142.1,1371.9,1264.1,202.9,228.6,318.8,742.8,327.2,432.8,1922,2083.1,954.5,364,888,2282.9,562.6,589.6,275.3,80.5,82.2,426.6,63.7,874.7,1169.3,471,2133.3,1158.6
"Wood",25,1.5,2.5,0,26.3,39.4,0,127.8,16.7,138.9,74.5,66.1,26.4,103.2,86.8,53.5,78.7,181.6,309.8,606.8,85,1671.3,145.1,28,35.2,14,4.8,8.9,9.1,190.3,68.3,21.4,35.2,13.1,73.8
"Paper & printing",71.6,1,9.1,0,865.5,404.6,79.4,0,101.2,1144,546.2,359.8,153.9,275.4,771.2,349,385.7,463.1,106.6,221,370.1,295,2013.6,254.5,441.9,1529.5,196.8,367.7,1079.7,123.1,1320.5,693.3,1121.3,484.8,649.4
"Coke & refined petroleum",1505.8,17.3,137.8,0.4,575,1223.9,155.7,620.7,0,16676.4,3265.3,1496.8,5377.8,956.7,1325.5,857.4,890.4,1112.5,936.4,369.1,4575.1,3646,3447,12811.8,591.7,148.7,201.9,248.7,807.4,401.3,1426.3,1345.3,821.3,933.1,918
"Chemicals & pharmaceutical",1424.3,12.9,67.3,0.2,709.7,3283.1,258,1331.3,4264.2,0,10872.6,1378.2,4275.7,1537.4,3083.8,1760.1,1251.3,2260.2,1986.4,645.7,1500.6,2446,1543.5,2478.1,448.5,172.5,69.1,89.3,251,372.6,1211.5,618.2,603,4428.4,1038.1
