Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,7.2,20.3,7.3,26252.4,369.1,482.7,315.9,34.7,471.7,134.3,8,19,8.6,6.1,5.9,6,21,0.4,124.6,32.9,161,561.8,39.8,971.2,10.7,0.8,0.8,11.3,34.4,127.6,290.2,73.3,86.7,53.1
"Energy extraction",35.2,0,11.9,213,93.6,5.9,1.9,32.1,14350.3,483.9,26,90.1,293.2,9.8,5.6,6.7,9.3,100.5,3.4,10,1510.9,24.4,58.3,174.2,56.3,3.1,4.8,0.2,10.9,33.9,22.2,35.4,20.6,41.1,35.2
"Mining (non-energy)",49.5,17.8,0,53.4,34.9,5.4,2.2,40.7,936.6,685.9,9.2,1543.3,6475.9,211.1,25.3,42.8,34.9,27.6,0.7,126.8,100.5,1625.6,43,56.1,4.3,0.4,0.3,0.1,2.7,73.2,12.3,68.5,2.6,1.2,6.9
"Mining support",665.5,3003.7,870.3,0,170.8,0.2,7,55,162.7,53.1,74,53.8,25.7,2.8,0.4,0.2,37.2,4.8,0.8,33.7,401.5,1268.8,8.6,54.2,1.9,0.4,0.7,0.1,5.2,3.9,30.6,174.1,32.1,2.9,1.4
"Food, beverages, tobacco",3010.9,3.2,6.2,4.5,0,326.4,8.3,67.8,61.2,824.4,28.1,32.2,29.5,19.5,36.4,17.1,15.3,90.9,9.4,36.8,27.2,134.2,679.1,89,3148.3,21.5,8.6,2.5,36,41.6,124.7,637.5,171.8,460.2,162.9
"Textiles & apparel",55.1,12.5,18.6,15.8,71.3,0,11.7,72.9,18.9,273.8,129.8,39.1,11.7,29.7,66.1,28.7,25.4,729.4,29.1,450.3,28.2,160.7,314.6,130.8,129.3,47.2,8.5,2,82.7,16.9,146.1,302.9,41.5,250.3,90
"Wood",29.7,8.7,22.4,6.2,45.5,14.5,0,93.4,10.6,45.2,21.9,49.7,5.5,39.9,33,19.7,20,224.7,10.2,932.3,30.5,1293.8,80.7,36.8,18.9,12.7,2.5,1,7.3,258.1,37.8,27.5,14.1,5.2,26.4
"Paper & printing",62.7,8.1,26.7,6.9,1095.2,178.7,38.4,0,56.5,522.1,140.5,174.8,28.2,70.5,231.7,93.2,68,421.2,27.7,217,54.5,151.3,829.7,237.3,197.7,403.9,88.1,29.6,650.4,125.5,468.9,638,312.8,210.3,167.3
"Coke & refined petroleum",1010.6,228,488,251.7,569.6,105,45,137.1,0,1933.1,115.7,577.1,742.2,152.7,178.6,117.9,110,524.8,118.3,192.8,1004.1,1562.2,1207.4,11495.1,205.5,61.2,81.8,18.4,433.3,323.6,491.2,1114.2,187.3,263.1,172.5
"Chemicals & pharmaceutical",1574.3,126.6,239.3,90,835.6,823.9,140,730.6,1912.4,0,3156.2,675,760.2,414.5,966.1,492.7,213.3,1834.7,160.5,646.8,278.6,986.3,435.7,444.7,134.7,86.2,16.4,5.1,87.8,319.6,325.7,371.1,144.6,1775.1,249.6
"Rubber & plastic",80.1,35.8,66.4,34,899,198,27.7,138.4,74.2,447.4,0,138.4,102.3,168.2,687.6,336.1,242.2,3013.8,168.9,386.5,60.2,1172,477.5,598.1,75.1,21.1,40.8,4.3,54.8,94.4,120,125.3,30.6,97.5,43.4
