Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,821.3,3.4,43.2,0.8,0.1,1.5,2.3,0.3,1.4,0.1,0,0,0,0,0,13.7,4.4,0.6,10.8,0.5,47.2,0.4,0,0,0.2,0.3,1.4,3.7,18.2,2.7,1.3
"Energy extraction",0,0,0,0.3,0.2,0,0,0.3,13.8,0,0.3,0.6,0.2,0,0,0.1,0,0,0,0.2,24.9,0.4,0.6,1.4,1.1,0,0.1,0,0.1,0.5,0.6,0.2,0.4,0.4,0.3
"Mining (non-energy)",1.9,0,0,0.1,1.6,0,0.1,0.2,2.4,1.6,0.1,19.1,52.9,2,0.1,1,0,0,0,3.3,4.2,72.5,0.7,0.5,0.3,0,0.1,0,0,5.9,0.4,0.1,0,0,0.1
"Mining support",5.9,1.2,1.7,0,1.5,0,0,0.2,0,0.1,0.3,0.2,0,0,0,0,0,0,0,0.3,2.1,7.2,0,0.2,0,0,0,0,0,0,0.2,0.3,0.2,0,0
"Food, beverages, tobacco",403,0,0.2,0.1,0,1.1,1.7,3.1,3.7,65.8,5,1,1.1,0.5,0.4,1.6,0.1,0.1,0.1,9.3,4.2,24.5,49.4,6.3,739.3,3.7,1.1,0.4,4,10.3,21.3,15.9,94.8,37.2,17.6
"Textiles & apparel",2.5,0,0.1,0,3.9,0,0,6.2,0.3,0.4,0.6,0.2,0.1,0.2,0.4,0.2,0,0.2,0.1,24.1,0.7,1.7,8.3,0.7,2,0,0.1,0,0.2,0.2,1,1.4,0.8,2.6,2
"Wood",1.3,0,0,0,1.2,0.3,0,0.1,0,0.1,0.1,0.2,0,0,0,0.2,0,0,0,15.7,0.1,6.4,0.6,0,0,0,0,0,0,2.8,0.1,0,0,0.1,0.1
"Paper & printing",74.9,0.1,0.4,0.1,89,4.2,0.7,0,0.4,11.5,5.8,8.2,0.6,1,1.7,2.2,0.1,0.2,0.1,18.9,5.9,25.9,47.1,12.3,21.8,10.3,8.7,5.8,26.4,17.5,92.8,17.8,41,9.2,11.6
"Coke & refined petroleum",24.6,0.1,0.7,0.1,8.6,1,0.3,2.1,0,11.2,8.1,2,1.1,0.5,0.2,2,0.1,0.1,0,4.3,5.5,11.3,7,23,2,0.1,0.3,0.3,0.7,3.6,4.6,1.9,1.7,1.8,2.1
"Chemicals & pharmaceutical",134.6,0.3,1.1,0.2,47.8,7,1.2,15.4,38.4,0,73.1,5,3.9,3.4,1.3,15.7,0.6,0.4,0.2,26.5,1.9,36,27.9,2.3,7.6,0.3,0.4,0.1,0.7,24.9,10.2,3,4.9,10.9,13
