Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.2,0.1,4.1,4869.4,14.3,402.1,477.9,0.7,106.6,2.7,4.5,4.5,4.1,3.4,2.7,4.7,1.1,4.2,8.2,13.4,39.9,53,62.5,231,24.1,4.2,13.6,24.6,3.4,33.9,44.2,27.1,61,9.7
"Energy extraction",87,0,22.5,283.7,70.2,4.8,10.6,20.8,834.7,186.4,4.6,34.6,126.9,19,4.9,9.5,272.4,3.6,81.1,42.8,478.7,209.2,182.7,908.6,27.8,24.1,15.7,22.6,10.5,42.6,217,62,18.5,39.7,37.5
"Mining (non-energy)",10.5,8.2,0,38.4,8.9,0.2,1.5,7.3,0.1,70,0.8,193.9,392.1,4.1,0.6,0.5,10.9,0.3,7.3,7.6,11.9,421.8,27.5,9,2.4,2.6,1.6,1.9,2.2,20.2,15,14.8,2,2.4,3.5
"Mining support",1793.1,4662.1,383.6,0,103.2,0,11.2,30.7,21.2,25.3,17.5,21.9,33.9,1.4,0,0,37.3,0.1,0,6.7,238.7,1043.7,1,94,0.1,0,0,0,0.6,0,112.6,81.8,24.7,1.6,0.5
"Food, beverages, tobacco",777,29.5,4.3,28.7,0,5.3,33.2,46.6,6.1,439.3,10.3,52.2,42,54.1,39.3,14.5,135.5,8.3,34.5,100.4,34.2,118,271.5,283.7,1419.2,33,37.7,20.2,28.7,27,156.4,191.7,76,185.7,252.5
"Textiles & apparel",3.2,2.8,0.3,2.5,5,0,2.4,2.4,0.3,10.2,0.9,2.6,2.5,4.7,2.2,1,7.4,1,4.5,8.7,2.6,11,22.2,18.4,1.8,3,2.6,2,1.5,1.8,11.8,5.1,1.5,4.6,3.5
"Wood",11.4,8.7,0.4,11.6,18.6,0.3,0,64.5,1.4,22.2,2.2,4.4,6.8,15.6,3.3,2.1,12.8,2.6,55.8,54.2,24.4,1844,86.6,29.1,7.9,6.3,3.7,3.7,2,440.5,19.7,4.7,7.2,6.1,34.7
"Paper & printing",27.7,3.1,2.2,3.8,127.8,4.8,3.2,0,1.7,108.5,4.5,6.6,6.4,2,2.6,0.9,3.5,0.4,3.4,7.7,12.4,26.7,204.8,28.5,18.4,56.3,2,7.2,3.7,25.1,72.7,22.5,8.9,8.9,13.9
"Coke & refined petroleum",26.9,10.4,4.6,16,9.2,0.8,2.2,2.5,0,21.4,0.8,7.2,17,2.7,0.8,1.2,3.4,0.4,1.8,4.2,22.9,39.6,26.6,224.7,3.1,1.5,1.6,1.8,2.5,5.6,18.8,16.4,4.6,5.6,4.8
"Chemicals & pharmaceutical",56.3,35.4,8,37.7,100.9,13.1,20.3,42.4,12.8,0,40.3,25.3,71.2,32.3,39.4,13.9,187.6,5.6,52,50.6,19.7,159.3,322.5,215.8,26.1,35.8,24,23.9,16.5,65.1,152.1,78.1,29.3,744.4,37.5
"Rubber & plastic",26.2,10.2,2.8,14,88.5,4.2,2.5,9.9,2.1,66,0,2.3,17.8,8.6,1.8,2.7,15.7,1.4,31.7,20.4,43.3,125,73.8,84.6,9.1,7.1,2.7,4.5,0.9,27,36.8,9,8.5,8.4,7.1
"Other mineral (non-metallic)",17,14.1,13.1,26.7,71,0.8,55.2,6.1,1.8,106.6,11.8,0,37.8,31.4,4.7,3.1,62.9,8.7,34.3,14.7,10.4,1153,92.1,455.8,12.8,10.6,5.6,6,2.7,134.8,29.6,27.5,22,9.9,6.3
"Metal (basic)",3.2,14.1,2.1,29.4,12.4,0.5,4.6,9,0.8,18.8,3.4,19.6,0,259.3,27.8,96.9,219.9,18.7,86.5,56.2,15.6,344.3,19.7,37.7,1.3,1.3,2.8,1,0.8,7.8,8.7,3.9,2,2.2,2.1
"Metal (fabricated)",45.4,80.9,10.5,68.7,115.7,4.8,48.5,26.5,8.3,72.2,8.8,54.2,179,0,127.2,39.6,481.8,34.3,178.2,243,56.8,428.3,148.3,767,14.2,22.6,25.3,17,12.4,24.2,116.2,63.1,15,31.3,43.1
"Computer, electronics",4,7.7,0.6,5.1,6.7,0.5,3.7,4.3,0.6,13.6,1.1,6.6,5.5,11.8,0,7.2,28.3,1.1,7.7,19.5,5.2,20.6,31.1,33.7,1.3,6.9,9.4,4.3,3.1,7.3,75.9,8.8,5.3,17.7,6.8
"Electrical equip.",4.1,7.8,1.4,7.6,9.2,0.3,2.7,1.7,0.3,12.7,1.3,2.3,18.8,11.5,31.1,0,33.8,1.3,29.9,41.6,6,278.3,67,145.2,3.8,5.9,4.1,4.5,2.5,10.4,34.4,16.6,6.3,8.6,22.7
"Machinery & equip.",43.2,125.7,26.8,162,60.8,7.9,30,32.4,3.6,61.7,8.2,50.9,97,100.5,46.4,17.4,0,12.2,181.5,149.6,30.6,252.9,188.8,746.8,9.3,20.6,28.8,24.6,18.2,32.2,228.6,34.3,11.1,20.4,38.7
"Motor vehicles",2.1,1.7,0.2,2.4,2.4,0.2,0.7,0.7,0.1,2.4,0.2,1,1.9,4.5,1.3,0.5,8,0,31,3,0.8,5.6,45.4,35.1,0.5,0.8,1.1,0.7,0.4,0.6,5.6,5.2,0.4,0.7,1.8
"Other transport equip",76.8,40.5,4.5,32.3,42.7,2.6,37.5,43.2,4.6,51.3,10.7,67.7,50.1,72.1,53.5,21.5,187,10.9,0,129.8,23.1,118,54.1,1158.5,10.7,11.4,37.7,8.2,21.2,14.6,109.1,183.6,10.7,14.9,29.7
"Other manufacturing",94.2,88.8,11.3,83.4,97.2,6.4,101.8,112.4,11.1,123,27.4,177.6,133,195,140.4,48.6,472.4,30,140.1,0,58.2,261.1,127.5,851.6,20.6,28.9,94.2,18.3,52.6,36.1,134.9,64.2,22.6,37.1,76.5
"Utilities",291.5,285.8,73.8,210.3,426.9,44.6,84.8,409.2,64.7,703.6,43.1,115.7,1096.8,90.4,31.2,33.4,77.9,35.2,96,100.6,0,353.6,725.6,341.3,220.7,72.5,40,50.9,65.5,754.3,345.5,663.1,413.7,237.8,282.9
"Construction",350.7,121.1,42.9,144.9,57,5.2,21.2,23.4,16.1,125.3,8.5,30.2,106.1,49.3,18,10.9,62.2,11.8,34.8,37.9,302.2,0,276,416.4,89.1,28.1,555.8,22.1,206.9,2247.5,144.9,3281.3,295.2,295.3,185.8
"Wholesale & retail",488,197.3,91.1,539.9,2492.5,77.8,190.8,212.7,54.4,1212.1,70.9,136.4,393.1,258.3,160.3,128.6,449.1,40.9,401,436.6,452.9,3137.9,0,3004.8,588.1,1031.4,445,699.1,120.1,716.7,3076.9,691,317,659.4,576.3
"Transportation, storage",151.3,300.6,111.8,487.4,745.5,31.9,136.7,136.1,68.6,577.6,59.8,192.5,223,143.6,72.3,63.8,197,36.4,125,158.6,314.7,1458.2,1726.7,0,137.2,739.5,76.7,190.6,280.5,402.1,2159.3,709.8,344.7,320.2,260.5
"Accomodation and food services",22.3,20.8,3.6,56.5,48.7,4.1,10.8,15.4,2.1,88.9,5.2,12.2,21.8,21.6,8.1,7.8,30.2,3.6,30.5,28.6,50.1,136.4,241.1,366.1,0,47.8,17,66.4,130.6,160.9,754.6,231.8,142.6,294.3,134
"Publishing, broadcasting",12.2,16.7,1.7,8.5,77.8,2.1,7.4,14.6,5,117,4.2,11.5,4.5,15.9,9.1,7.6,17.2,3.2,9.9,21.5,72,103.1,1054.6,226.6,29,0,243.4,719.5,217.2,249.2,1642.7,271.9,424.1,83.5,326.8
"Telecoms",42,22,8.6,47,60,9.5,13.2,12.9,7,103.7,5.9,14.3,19.6,27.1,21.9,13.3,40.4,5.5,26.6,31.8,144.9,145.9,487.9,913.7,54.2,85.6,0,93.4,147.4,190.9,798.6,233.4,76.6,105.3,94.9
"IT and information services",10.7,52.9,5.1,23.1,79,6.9,14.9,16.7,9.1,208.9,6.8,17.6,33.9,31.1,18.7,15.8,41,6,12.5,38.9,200.5,158.6,489.6,288.7,39.9,107.4,366.1,0,1093.9,182,797.9,473.6,104.2,104.5,116.4
"Finance & insurance",151.4,330.8,35.9,189.9,333.7,36.6,73.4,103.8,47.1,540.1,37.4,90.3,342.8,166.3,116.5,78.1,218.7,32.9,164.5,206.2,363,573.7,412.4,860.9,162.3,166.9,100.3,200.5,0,3301.5,767.6,1056.3,346.3,488.2,385.9
"Realestate",41.6,83.3,6.3,19.3,134.7,21.6,69.1,97.4,10.6,141.3,46.5,66,19.8,194.7,91.6,65.7,122.5,38.9,41.3,250.8,141.3,645.1,3554.3,646.3,398.7,206.6,186.3,195.8,437.3,0,1205.2,884.1,375.2,311.6,565.8
"Other business services",199.7,812.3,78.6,627.4,1046.9,61.3,96.4,138.1,79,2274.4,52.3,139.1,328.6,216.6,113.1,114.2,238,42.5,413.2,301.5,763.7,3337.1,2470.1,2045.5,499.2,516.8,514.1,561.1,535.6,1021.8,0,1263.4,602,536.9,718.4
"Public admin,  defence",2,8.1,0.7,3.5,3.5,0.8,3.3,5.3,1.1,23.9,1.9,4.8,1.3,9.5,7.5,4.5,9.8,2.2,2.3,12.1,23.7,73.8,5,58.4,2.2,9.9,9.2,15.6,11.6,14.8,37.4,0,19.3,24.2,38
"Education",0.5,27.8,0.6,0.9,2.7,0.8,1,1.6,1.6,62.1,0.6,1.5,2.4,2.9,2.2,1.4,3,0.7,0.4,3.7,7.8,13.4,1.2,9.9,0.6,3.1,26.8,5,3.1,4.3,15,30.8,0,16.3,20
"Healthcare, socialwork",29.6,40.8,16.2,3.8,694,18.3,81.7,106.8,22.8,2745.3,39.2,96,309.5,204.2,161.2,89.6,206.7,45,40.1,257.8,450.4,262.5,51.2,620.3,189.1,187.8,44.8,304.3,90.5,212.4,632.4,65.9,8.6,0,799.7
"Arts, entertainment",21.6,98.7,7.2,50.3,85.9,4.9,29.3,32.5,7.1,141.4,12.2,32.6,40,50.9,38.1,25.4,56,10.8,39.1,69.3,108.9,203.4,262.1,223.5,166.1,89.1,22,79.6,344.6,94.3,335.3,288,267,718.1,0
