Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,1374.5,2.8,150.3,0.1,0,59.7,0.1,0.2,0.6,0.1,0.7,0.1,0.2,0,0.1,48.9,0.9,18.5,5.7,1.5,18.2,0.5,0.2,5.3,1.6,0.8,4.8,4.2,0.8,5.8,4.4
"Energy extraction",0,0,0,0,2,0,0,0,38.2,4.6,0,0,0.1,0,0,0,0,0,0,0.3,13.7,0,0,0,0.3,0,0,0,0,0.1,0.2,0,0,0.4,0.1
"Mining (non-energy)",2.3,0,0,0,6,0.1,0.4,0,0.1,27.1,0.6,34.9,33.8,0.6,4.7,0.6,0.9,0.3,0,2.5,0.8,80.8,2.6,1.2,0.4,1.1,0,4.4,0.1,0.4,0.7,1,0.2,0.7,0.2
"Mining support",0.5,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",1257.6,0.1,1.3,0,0,3.3,3.5,5.1,3.9,1883.2,12.1,7.3,1.5,4,34.6,2.6,4.8,1.5,0.3,32.2,19.2,40.6,187.6,65.3,1002.8,83.9,2,361.4,41.8,6.1,131,83.9,29.5,141,79.1
"Textiles & apparel",0.7,0,0,0,1.8,0,0.2,0.2,0,13.1,0.4,0.1,0.1,0.2,3,0.2,0.2,0,0.1,5,0.2,1.5,2.5,0.6,0.3,0.8,0,3.4,0.5,0,0.9,1,0,1.5,0.6
"Wood",4.9,0,0,0,7.1,0.2,0,2,0,15.6,1.7,3.7,0.1,2.2,4.3,0,1.8,0,0.2,222.7,0.1,122.8,3.4,0.9,1.2,0.5,0.1,5.6,0.3,3.3,5.6,1.1,0.8,1,0.4
"Paper & printing",2.9,0,0.6,0,20.9,0.5,0.4,0,0.1,110.2,2,2.1,0.3,0.5,9.6,0.4,1.9,0.1,0,9.6,4.2,7.7,19.8,2.7,2.4,7.6,4.7,88.5,50.6,2.3,50.7,19.1,14.3,0.9,10.3
"Coke & refined petroleum",30.5,0,4.6,0,20.3,0.5,1.7,1.1,0,45.4,2,8.2,2.2,2.5,14.8,1.1,3.5,1.4,0.1,73.7,22.1,38.7,9.9,90.3,2.7,3.2,1,20.7,11.1,2.1,35,10.6,4.2,28.1,4
"Chemicals & pharmaceutical",122.8,0.3,6.2,0.1,147.3,13,9.6,12.6,16,0,107.9,25.8,6.4,13.5,124.1,12,14.3,5.3,0.6,84.8,19.9,82.9,214.8,80.2,14.5,127.9,2.9,537.3,41.7,5.4,177.7,17.6,8.7,211.4,16.9
"Rubber & plastic",2.9,0,0.2,0,24.6,0.3,1.5,1.2,0.2,35.4,0,2.1,0.4,1.6,13.7,2.3,3.2,1.9,0.1,16.1,1.2,16.6,3.5,2.6,1.5,8.1,0.3,5.4,1.1,0.3,4.7,0.8,0.3,1.4,0.8
"Other mineral (non-metallic)",16.2,0,5.9,0.1,74.6,1.1,7,0.3,0.1,217.6,9.4,0,5,12,95.3,9.4,12.1,6.5,0.4,41.7,4.2,1005.5,16.9,5.8,5.6,4.9,1.1,29.7,2.8,1.7,7.7,7.6,3.6,9.4,3.8
"Metal (basic)",0.5,0,2.5,0,9.2,0.1,0.3,3.1,0.1,19.2,1.9,2.8,0,65.5,92.2,57.5,54.9,8.9,0.7,132.1,5.4,47.4,1.4,0.2,0,0.4,0.4,1.2,0.4,0.1,0.8,0.3,0.1,0.9,0.2
"Metal (fabricated)",4.8,0.1,0.6,0,23.6,0.3,2.7,0.9,0.7,30.6,3,4,4.1,0,32,7.4,23.3,5.4,0.4,36.4,4.4,73.2,5,3.2,1.1,4.2,0.4,12.8,2.1,1,11,3.3,0.8,1.7,0.5
"Computer, electronics",11,0,2.7,0,66.4,0.4,1,8.8,1.8,169,5.3,5.8,0.4,6.9,0,35.4,34.1,9.6,0.1,81.4,12.3,63.6,64.9,30.9,10.7,138.2,44.9,496.6,47.8,3.9,108.4,31.9,8.9,56.8,13.8
"Electrical equip.",1.6,0,0.2,0,3.7,0.1,0.1,0.1,0.3,8.3,0.2,0.4,0.1,1,36.9,0,4.8,1.6,0,4.8,0.8,17.1,10.6,4,0.3,5.9,1.2,30.5,1.9,0.2,5.4,2.1,0.3,0.4,0.3
"Machinery & equip.",4.3,0,0.1,0,12.3,0.1,0.2,0.9,0.1,17.6,1.4,1.7,0.4,2.4,18.9,2.1,0,2.7,0,11.4,1.9,15,10.6,3.9,1.1,9.2,0.4,26.3,1.1,0.4,7.4,3.3,0.3,2,0.5
"Motor vehicles",0,0,0,0,0.1,0,0,0,0,0.2,0,0,0,0,0.9,0.1,1,0,0,0.7,0,0.8,1.2,1,0,0.1,0,0.6,0,0,1.7,0,0,0,0
"Other transport equip",0.3,0,0,0,0.7,0,0,0,0,4.5,0.1,0.1,0,0.1,0.8,0.1,0.2,0,0,0.4,0.2,1.4,0.4,1.1,0.1,0.3,0.1,2.4,0.6,0.1,3.2,0.6,0.1,0.1,0.1
"Other manufacturing",39.8,0.1,1.9,0.1,122.8,1,20.2,16.3,3.2,525.3,15.6,28.6,7.2,33.3,271.9,5.7,60,30.4,2.9,0,51.9,434,93.5,68.8,27.3,69.8,11.5,258.6,124.7,24.1,269.4,111.8,84,802.2,59.8
"Utilities",199.4,1.2,84.6,0.4,530.8,22.2,34.2,42.6,39,1320.2,75.1,165.5,89.6,60.9,181.9,22.3,55.6,18.3,1.3,170.3,0,135.8,133.1,94.1,84.7,35.5,28.1,292.2,155.1,111.6,267.7,194.8,120.2,250.3,80.7
"Construction",2.6,0,0.2,0,3.1,0.1,0.2,0.3,0.2,26.9,0.4,0.8,0.1,0.5,4.9,0.3,0.6,0.1,0,2.2,3.3,0,2.7,6,0.8,1.4,0.5,12.7,4.1,4.1,17.1,4.7,1.2,1.8,1
"Wholesale & retail",272.7,0.2,9.4,0.2,1524.7,11.4,10.9,34.3,22.1,1031.5,19.2,33.5,8.4,20.3,229.5,15.9,34,19.8,1.9,444.3,84.2,227.3,0,477.9,225.4,1436.6,12.3,4182.7,103.5,19.6,378.8,78,31.4,214.3,67.3
"Transportation, storage",78.3,1.2,31.7,0.3,466.7,7.6,18.3,17.7,25.7,728.1,31.8,72,10.7,27.1,198.1,18.4,46.5,15,1.3,263.9,70.4,192.6,249,0,38.4,108.3,21,597.8,290.7,15.4,825.2,166.4,49.2,114,53.7
"Accomodation and food services",27.6,0.2,2.8,0.2,74.4,2.2,5.2,5.3,1.4,319.7,8,11.1,2.2,10.9,29.5,4.6,13.8,3.7,0.7,48.2,42.4,85.9,72.1,292.9,0,33.6,7.1,433.1,192.6,45.6,462.9,108.5,58,356.9,63.1
"Publishing, broadcasting",3,1.2,21.2,0.1,2489.8,8,42.8,491.4,71.7,5627.3,95.1,135.8,3.6,105.3,1133.7,72.9,177.9,0.7,1.9,598.6,396.2,528.3,602.2,19.9,207.2,0,6,265,34.9,144.5,1052.2,9.7,4.8,39.3,433.1
"Telecoms",13.5,0.1,2.5,0,29.4,1.3,1.8,2.1,1.5,99.5,3.5,4.9,0.6,4.7,32,2.6,7.4,1.8,0.2,21.4,15.7,26.3,31.2,35.4,7.4,0,0,408.7,159.9,8.6,148.2,51.6,11.7,1.2,16.1
"IT and information services",6.6,0.1,0.7,0,40.7,0.7,0.6,1.3,0.7,164.8,1.4,2,0.6,2.5,46.5,2.4,2.9,0.8,0.1,12.3,5.9,21.2,50.5,29.1,6.1,41.1,15.1,0,83.6,4.3,100.7,19.7,5.1,13.5,6.6
"Finance & insurance",317.3,2.9,32.9,0.5,497.1,16.2,29.6,27.3,27.8,1628.8,51.7,72.7,30.7,60.3,328.4,35.5,84.4,25.1,3.2,268.8,199,489.4,322.1,375.8,79.7,113.3,55.8,1123.5,0,314.4,1416.9,241.2,72.6,231.2,96.1
"Realestate",18.3,0.3,1.3,0,74.1,2.9,3.8,6.1,2.6,154.2,9.4,8.5,0.8,10.7,43.4,5.2,10.5,5.4,0.3,57.4,27,99.6,211.1,60.6,81.1,40.7,26.7,385.5,210.4,0,332.2,81,49.1,118,48.6
"Other business services",292.9,2.5,35.6,1.5,874.9,21.1,34,52.3,31.3,6548.1,81.1,118.7,16.5,90,1165.3,60.6,136.8,37.9,4.5,434.6,282.8,1164.5,487,1207.1,170.4,400.6,79.4,3264.3,1132.7,114.9,0,285,103.2,184.7,162.3
"Public admin,  defence",2.7,0,0.2,0,4.2,0.2,0,0,0,0,0.7,0.9,0,0.8,3.4,0.4,0,0,0,0,4.9,6.5,3.4,5.4,0.8,0,1.2,14.8,9.5,4,20.8,0,3.2,6.2,2.2
"Education",0.2,0,0,0,3.4,0.1,0.1,0.1,0.1,29.2,0.5,0.3,0.1,0.3,9.7,0.7,0.8,0.4,0,1.3,1,6.4,0.2,6.4,0.2,0.1,1.3,48.8,22,0.7,19.8,16.1,0,11.4,3.3
"Healthcare, socialwork",23.8,0.2,2.3,0,347.7,2.1,0.6,3.1,0,29.3,1.1,2.7,8.3,1,15.2,0,1.3,0,0.3,5.2,41,109.7,61.6,346.2,25.3,67,0,735.5,890,1.1,381.1,351,14.6,0,212.1
"Arts, entertainment",45.8,0.1,2.8,0.1,81.4,1.4,2.8,4.6,0,328.8,10.3,7,2.5,5.2,77.9,2,16.6,0.2,0.4,74,26.7,106,75.8,58,47.3,55.4,20.1,483,197.9,6.7,349.7,119.2,56.2,229.7,0
