Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.5,0,2413.7,1.9,2574.3,1430.3,0.4,64.3,72.1,6.7,14.2,3.9,37.6,1.3,3.5,0.4,4.5,7.4,56.8,37.3,53.2,92.5,125.2,10.8,6.8,5.6,4,16.4,56.8,54.2,28.8,24.5,17
"Energy extraction",0,0,0,0,0.2,0,0.1,1,47.3,2.3,0,0.4,1.8,0.1,0,0,0,0,0,0,7.8,0.1,0,0.1,0.2,0,0,0,0,0.2,0.1,0,0,0.2,0.2
"Mining (non-energy)",11.1,0.1,0,0,5.2,0.3,0.9,187.2,0.4,134.8,3,201.1,488.4,3.4,2.2,0.6,3.2,0.2,3.5,2.2,9.5,322.2,5.3,1.7,0.7,0.7,0.6,0.6,0.8,22.8,5.2,1.8,0.6,0.9,1.1
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",503.5,0,3.3,0,0,7.5,20.4,97.7,10.9,87.3,9.9,8.2,9.3,8.5,21.9,4.5,22.9,1,5.9,8.1,15.6,52.5,187.4,43.4,1058.5,14.7,9.6,12.8,17.3,21.4,66.4,134.7,57.7,127.6,194.4
"Textiles & apparel",1.2,0,0.1,0,5.4,0,2.9,9,0.6,8.6,9.2,5.7,3.6,5,15.2,0.9,6.6,0.5,9.9,12.4,3.9,23.5,71.1,13,4.6,2.8,1.3,5.9,8.8,1.8,14.5,15,1.2,19.9,12
"Wood",5.3,0.3,1.9,0,13.8,2.6,0,402.8,2.9,21.7,18.5,22.6,8.1,23.6,27.1,9.1,23.1,3.3,33.7,233.6,106,3354.4,41.8,15,9.5,4.5,3.6,5,5.9,201.6,34.3,8.5,12.6,6.5,13.6
"Paper & printing",46.8,0.2,12.3,0,239.8,17.4,68.1,0,19.4,135.8,129.4,61.1,74.7,40.9,149.5,20.8,76,3.7,14.1,48.2,124.5,270.3,838.2,268.7,74.4,599.8,52.3,123.5,83.7,81.8,338.4,387.1,293.7,118.5,162.1
"Coke & refined petroleum",338.3,0.9,44.7,0.1,65.5,4.1,12,117.9,0,394.2,12.3,50.3,298.6,13,49,4.1,13.1,3.1,14.2,33.5,257.1,535.9,214.9,1629.4,33.6,10.7,15.2,3.4,38.4,96.6,124,135.4,46.5,57.5,59.4
"Chemicals & pharmaceutical",163.6,0.4,21.6,0,68.8,52.9,148.3,466.5,157.9,0,424.5,73.9,169.2,95.6,161.5,59.2,88.8,10.9,35.3,52.9,49.3,182.9,122.5,49.5,23.3,20.6,9.5,8.5,11.5,24.7,65.2,39,25.7,111.1,49.2
"Rubber & plastic",3,0.2,1.3,0,104.7,3.5,38.6,67,10.6,69.4,0,34.5,47.4,36.3,206.2,16.5,137.7,19.5,36.5,76.3,17.6,680.7,233.9,74.3,16.3,8.6,10.9,3.7,6.8,14.4,108,44.2,23.3,25.3,41.5
"Other mineral (non-metallic)",10.4,0.1,59.8,0,43.6,3.5,78.6,63.1,1.3,50.6,9.5,0,104.3,85.7,147,16.5,35.9,13.6,20.8,31.6,12.5,1933.1,71,8.7,12.7,3.8,2.7,6.9,7.4,6.3,29.1,6,2.4,14.1,8.2
"Metal (basic)",15.7,0.3,4.8,0,11.8,4.2,19.7,60.4,14.8,76.2,40,27,0,852.5,136.7,167.1,639,37.6,91.8,94.5,30,615.3,45.6,17.1,3.3,3.9,3.4,3.7,4.7,9.3,14.2,11.3,5.8,10.8,9
"Metal (fabricated)",39.9,0.9,11.2,0,105.7,4.6,74.5,81.4,14.5,61.1,63,133.3,380.1,0,314.3,178,1673.8,56.3,166.2,253.8,223.6,1982.8,77.8,43.5,18,7.8,8.1,8.5,14.7,44.8,79.9,98.7,36.9,18.4,20.4
"Computer, electronics",20.3,1.1,13.6,0,56.8,9.7,43.8,185.6,51.1,60.2,29.9,45,38.1,91.6,0,178.6,380.1,18.9,35.8,101.9,104.2,297.9,430.9,190.2,31.8,81,205.5,298.1,202.5,51.8,341.5,917.2,152.4,134.9,84.7
"Electrical equip.",4.3,0,1.6,0,15.8,1.4,12.1,19.6,5,10.9,7.7,8.4,30.6,35.3,235.3,0,203.5,10.9,28.7,46.4,30.6,236.4,77.4,21.8,8.8,12.4,30.9,6.4,8.6,6.9,37,36.7,22.5,11,16.4
"Machinery & equip.",55.5,0.5,41.8,0,32.3,8.1,53.3,357.3,13.8,30,27.5,69.8,84.9,133.3,178.5,110.5,0,55,77.5,100,117.3,528.4,99.2,42.8,10,16.8,14.9,10.5,12.6,11.4,42.7,179.9,38.3,11.3,15.7
"Motor vehicles",1.2,0,0.4,0,1.2,0.3,1.3,4.6,0.8,3.8,2.3,1.1,2.7,4.7,3.5,2.5,55.5,0,3.2,1.6,1.6,9.9,4.8,2.5,0.5,0.6,0.5,0.2,0.4,0.7,1.7,2.1,0.7,0.8,0.8
"Other transport equip",2,0,0.5,0,1.9,0.2,1.6,4.9,0.5,1.2,1.2,2,4.6,14.3,5.5,3.1,43.1,1.2,0,3.6,3,28.6,10.7,71.9,0.6,0.5,0.4,0.9,0.9,1.5,11.1,62.9,1.2,0.9,1.5
"Other manufacturing",54.2,0.8,16.6,0,67.3,15.5,74,156.9,33.6,48.6,22.9,44.2,266.9,135.1,188.3,46.6,245.8,31.4,70.2,0,114.6,378,150.4,246.7,27,20.8,35.6,12.1,31.6,26.2,103.9,139.6,76.8,213.7,44.2
"Utilities",113.9,1.7,49.7,0.1,213,30.4,217,1292.2,134.5,321.1,88.6,106.9,1075.7,203.6,212.9,37.6,162.1,11,48.2,84,0,276.5,549,335.9,158.5,50.6,61.1,29.8,146.2,793.8,227.7,362.4,272.5,292.6,296.3
"Construction",74.3,0.4,0,0,11.8,0,12.8,30.7,0,30.2,6.9,4.7,40.2,0.1,43.4,5.6,7.8,0,7,52.8,379.3,0,65.7,407.1,31.2,11.5,44.9,2,34.5,2040,236.7,209,73.3,85.9,36.9
"Wholesale & retail",771.2,1.5,38.2,0.1,1542.6,204.4,568.8,920.3,326.3,490.9,218.6,171,335.9,264.9,1132,193,641.5,138.2,174.4,270.6,301.4,2050.8,0,2165.2,680.6,611.9,424.9,126.9,263.4,373.3,1532.1,613.2,379.2,595,789.4
"Transportation, storage",170.7,3.1,127.4,0.1,331.7,63.1,505.6,2168.5,57.7,278,107.5,250.2,332.5,195.2,326.2,87.7,331,30.1,59.6,145.4,146.9,550.6,2697.6,0,96,167.8,123,137.5,294.1,128.2,628.8,576.1,367.9,181.1,319.6
"Accomodation and food services",53.5,0.2,5.1,0,26.7,5.4,34.3,55.3,5.9,23.2,14.1,15.1,31.8,42.2,34.6,12.3,57.3,4,19,26.6,55.1,134.6,258.8,255.8,0,30.7,13.7,68.2,77.4,180.2,413.3,204.4,142.9,290.2,153
"Publishing, broadcasting",15.5,0.1,3.7,0,64.4,4.7,20,220.7,14.8,39,16.5,13.8,15.6,24.6,103,13.6,45.3,3.8,9,22.8,28.2,67.5,327.3,91.9,34.3,0,47.7,119.6,73,61.4,358.3,150.9,158.7,56.3,185.2
"Telecoms",31.7,0.1,10,0,29.5,10,39.2,86.1,16.4,27.5,17,19,26.7,49.6,91.4,18.4,82.6,5.4,13,31,16.7,113.2,362.9,295.5,38.2,109,0,160.3,175.4,121.8,302.8,275,81,104.6,123.4
