Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,10.1,1.1,0.3,21189.2,930.8,703.7,320.8,12.7,453.6,249.5,56.6,120.9,56.5,10.2,23,72.5,22.3,11.8,148.2,528.4,225.2,1029.4,157.4,1608.5,18.9,20.6,30.5,38.4,50.1,490.9,147.6,68.2,226.5,180.2
"Energy extraction",7,0,0.1,2.4,90.4,15.8,3.1,7.6,3699.6,447.8,8.9,8.8,125.5,13.6,7.3,10.2,49.1,10.8,11,16,2248.9,87.3,75.9,28.6,63.5,5.3,9.1,13.9,8.3,33.3,68.7,14.2,3.8,55.3,58.8
"Mining (non-energy)",2.4,0.5,0,0.1,4.8,1.7,0.7,3,0.9,38.7,2.5,102.5,53.2,4.8,0.9,1.9,5.6,1.5,0.8,6.7,3.4,138.6,6.8,2.7,1,0.1,0.2,0.2,0.2,2.9,3.1,0.4,0.2,0.9,0.6
"Mining support",38,120.5,4.6,0,11.4,0,1.1,5.3,3.6,3.9,9.8,4.5,1.9,0.4,0,0,9.8,0.1,0,2.8,64,106.5,0.1,4,0,0,0,0,0,0,4.5,4.8,1.4,0.2,0.1
"Food, beverages, tobacco",4905.9,11.4,0.9,0.3,0,1271.8,41.6,198.3,53.6,1070.8,136.6,66.4,62.8,87,29.6,54.4,136.5,44.2,41.9,134.5,314.7,403.1,1651.6,282.3,14863.6,58.1,31.1,58.6,60.8,60.5,848.8,552.3,224.4,1472.6,1486.2
"Textiles & apparel",90.5,7.3,0.5,0.2,272.3,0,68.5,155.2,15.9,250.7,352.9,70.2,50.4,103.6,39,71.5,171.7,239.9,78.4,981,143.1,276.1,618.6,148,166.1,36.9,15.4,35.1,21.8,14.5,203.3,101.8,24.2,223.7,160.3
"Wood",63.4,7.4,1.2,0.3,160,125.7,0,266.1,11.3,114.3,106.5,125,39.2,194.7,24.3,65.4,195.4,118.9,67.7,2185.8,213.5,3008.5,349.9,158,96.3,26.9,12,24.6,17,85.4,245.1,41,12.1,111.6,142
"Paper & printing",97.2,9,3.6,0.2,1535.6,595.3,134.4,0,43.6,645.8,467.8,363.4,104.6,290.1,100.2,213.3,478.6,165.4,51.5,493,847.6,377.8,2849.9,587.1,470.1,1928.1,234.2,481.3,647.5,112.3,2571,564.3,453.6,638,845.6
"Coke & refined petroleum",666.3,92.6,18.2,3.2,421.7,257.1,79.2,152.4,0,1669.3,200.8,524.5,902.2,261.6,37.1,123.4,337.3,96.1,82.6,247.8,2242.3,1437.8,1699.8,6983.7,252.3,43.3,72.3,109.5,154.9,108.8,826.8,341.1,96.6,322.1,293.2
"Chemicals & pharmaceutical",991.6,63.4,7.7,1.2,788.1,1922.1,243.5,816.1,458.6,0,4406.9,648.8,853.2,727.7,208.8,525.1,745.3,370.4,187,705.3,620.2,1260.6,895.1,361.8,222,103.7,37,92.3,66.4,56.1,829.5,145.2,82.8,1195.4,441
"Rubber & plastic",170.5,47.4,6,1.4,1681.7,1016.3,145.7,561.4,74.1,907.5,0,395.7,384.2,877.3,367,986,2126.5,1519.7,389.4,1222.2,571,3402.4,2090.6,1195.4,320.1,82.2,111.2,99.2,77.8,62.7,815.1,144.5,57.3,405.1,246.3
"Other mineral (non-metallic)",98,28.9,10.8,1,531.7,153.7,101.9,58.9,22.1,358.6,259.1,0,416.2,463,162.8,256.3,519.7,275,97.2,278.4,321.4,10729.7,536.9,231.5,162.6,22.4,31.9,40.8,30.9,74.5,401.7,86,40.5,163.2,98.1
"Metal (basic)",53.8,49.9,2.2,2.2,201.9,79.5,37.4,145.5,52.2,231.8,206.5,240.5,0,7587.1,291.7,2472.3,6076.1,1276.8,692.3,1590.2,1027,3912.4,454.8,314.5,47.3,13.1,29,28.2,22.9,49.7,190.1,74.7,22.2,97.5,71.8
"Metal (fabricated)",312.7,196.1,11.2,4,1686.9,575.6,384.3,250.5,134.2,606.1,836.9,594.1,2873.4,0,507.4,1834.2,10442.6,2588.4,1088,2533.7,1363.2,10176.7,1616.6,918.4,324.2,52.2,83,130.5,78.7,167.8,931.3,393.5,87.8,255.6,284.9
"Computer, electronics",54.1,22.2,0.9,0.3,140.5,93.4,18.9,59,23.6,109.3,90.7,56.3,136,164.9,0,335.2,516.9,170.2,84.4,253.9,322,544.6,425.9,302.2,69.8,53.2,179.3,282.3,133.7,51.4,484.4,142.4,58.4,348,135.5
"Electrical equip.",96.9,54.5,2.7,0.6,215.3,130.4,32.1,91.1,38.2,152.2,145.3,105,380.7,598.6,445.2,0,2242.2,1033.5,280.2,562.7,1107.1,4047.9,898.5,802.3,130.8,79.4,320.6,208.3,95,104.9,712.2,139.3,68.1,232.7,300.2
