Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.8,16.2,0.1,3902,135.1,1021.9,138.5,1.6,63.2,13.7,5,24.6,5.5,3.8,2.7,7.7,22.6,0.9,49.9,49.6,84.8,257,22.3,485.8,1.6,1.5,3,4,25.2,67.1,6.6,3.5,12,26.4
"Energy extraction",10.1,0,0.9,3.4,14.6,4.2,3.2,16.9,166.2,129.9,5.6,24.5,521.8,7,3.2,3.1,17.2,20.9,0.8,5,1257.5,15.5,30,26.5,4.6,1.3,2.1,2.5,5.8,19.5,12.9,20,12.4,7.2,8
"Mining (non-energy)",9.3,2,0,0.5,5.2,1,0.8,1.3,2,21.7,2.7,107.4,211.1,3.4,1,1.3,4.7,3.1,0.2,1.7,26.3,275.2,9,7.7,1.5,0.4,0.5,1,1.4,20.1,9.8,3,1,1.4,1.8
"Mining support",18.9,13.6,0.1,0,0.5,0.2,0.2,0.3,3.2,0.9,0.3,1.2,1.9,0.4,0.2,0.3,0.7,1.1,0.1,0.3,28.1,51.9,0.8,5.3,0.3,0.1,0.1,0.1,0.3,1.7,2.7,0.9,0.5,0.5,0.4
"Food, beverages, tobacco",1162.7,4.1,1.7,0.1,0,12.6,7.3,10.2,5.8,65.2,46.5,10.7,21.3,23.7,19.6,11.3,24.5,51.8,4.4,16.9,43.7,53.6,274,35,980.9,6.3,3.5,9.8,10.1,32.5,96.1,74.9,46.5,72.8,63.3
"Textiles & apparel",15.4,5.2,0.6,0,10.3,0,1.6,4.3,0.5,16.7,57.4,3.7,3.2,13.2,6.5,7.9,19.7,229.8,2.6,46.1,8.8,28.7,54.5,11.5,6.4,2.1,0.6,1.7,1.3,4.6,26.3,14,2.7,25.8,18.5
"Wood",83.5,13.5,5,0.1,14.6,1.9,0,126.5,0.9,15.2,40.1,49.5,10.2,33.3,10,7.9,26.9,242.2,3.5,380.9,25.4,936.3,82.6,20.2,17.8,7.5,0.6,1.5,3,148.8,57.8,5.4,8.5,3.3,26.7
"Paper & printing",14.2,1.1,2,0,127.8,14.9,37.8,0,1.5,54.4,47.9,34,11.6,19.6,18.2,19.9,28.3,63.2,3.9,26.4,55.6,47,152.6,30.4,24.5,408.3,3.4,64.3,160.6,59.3,421.7,46.6,76.4,35.5,116.9
"Coke & refined petroleum",262,32.9,9.6,0.8,53.6,29.1,63.4,29.6,0,515.2,111.8,68.6,171.4,54.3,2.5,9.6,54.6,119.6,9.7,42.5,221.1,291.7,761.4,966.4,10.5,6.4,22.1,19.4,24.2,84.2,125,81,7.9,27.6,45.7
"Chemicals & pharmaceutical",144.3,15.1,13,0.8,51.2,40.6,52.2,53.4,17.2,0,667.4,62,92.5,50.4,18.7,67.1,70.4,151.8,8.4,43.4,76.4,120.1,112.6,62.3,6.6,5.1,2.9,9.2,8.6,43.1,79.7,15.2,8.3,125.4,22.2
"Rubber & plastic",45.9,41.7,23.3,0.1,114,16.5,18.3,30.4,2.2,42.3,0,83.2,48,352.2,315.3,132.5,158.5,2463.7,33.6,106.6,47,533.4,137.2,75.2,8.4,1.9,1.1,11.1,3.5,49.1,105.8,5.5,2.7,7.2,9.8
"Other mineral (non-metallic)",19.1,7.6,9,1.1,59.9,34.8,28.7,3.1,5.2,36.2,20.2,0,71.3,47.6,39.2,26.7,43.2,63,6.3,31.9,32.5,2070.7,43.2,11.1,8.3,1.8,1.5,5.3,4.7,69.4,45.4,5.8,1.9,4.2,9
"Metal (basic)",10.3,8.9,2.8,2.3,11.1,2.3,8.4,10.6,5.3,18.4,47.2,42,0,1202.5,91,318.6,742.4,928,71.6,185.2,91.6,905.8,48.1,31.1,2.2,1.3,1.5,3.9,3,18.9,20,11.4,2.9,4.6,6.9
"Metal (fabricated)",33.3,66.2,11.9,1.2,65.1,17.7,79.2,30.9,17,85.8,106.7,69.5,277.9,0,109.2,244.5,1444.2,571.2,56.1,328.7,110,1289.3,330.3,64.2,7,3.8,3.2,23.5,7.7,132.7,177.1,66.6,7.6,16,21.9
"Computer, electronics",7.7,2.8,0.5,0.1,9.1,2,2.4,4.8,3.1,7.5,13.5,2.3,10.7,12.5,0,152,111,92.7,6.3,30.4,23.5,49,39.9,27.3,10.5,9.5,60.1,47.9,33.1,14.2,48.8,12.2,17.6,23.1,13.4
"Electrical equip.",29.9,23.9,2.7,0.5,25.2,6.8,6.3,9.8,14.5,17.5,67.5,13.7,73.3,72.8,58.8,0,227.9,1088.2,29,214.3,151.5,456,194.1,43,18.8,2.2,3.2,23.9,4.7,74.7,66.4,23,8.7,8.8,17.3
"Machinery & equip.",62.2,82.7,5.4,1.9,32.1,7.5,16.1,15.6,19.2,41.5,42.1,47.2,142.6,159.5,43.3,55.7,0,231.6,40.6,144.5,138.7,364.5,133.4,48.8,10.3,4.5,2,16.9,4.8,73.3,101.8,19.5,4.8,16.9,26.6
"Motor vehicles",93.3,6.6,2.7,0.1,16,4.8,3.7,2.6,6.6,12,173.1,65.3,23.2,54.7,107,1161.6,218.3,0,118.4,58.8,81.7,175.5,1041,734.8,7.7,2.1,7.6,14.1,22.3,36.2,138.5,35.9,4.7,11.5,18.3
"Other transport equip",8,7,0.5,0.2,5.4,1.7,1.7,3.5,6.1,4.4,2.2,1.9,16.1,14.7,4,5.5,50.2,25.1,0,22.3,10.4,20.9,22.7,65.3,2,0.4,0.4,4.5,1.6,15,11.9,87.7,1.1,2.1,3.8
"Other manufacturing",123.3,47.6,8.6,3.3,97.4,36.3,31.2,63.9,106,71,39.6,32,232.8,104.4,44.3,73.2,471.2,244.3,20.8,0,173,316.5,281.3,229.1,40.5,4.3,4,35.4,21.9,264,149.1,111.7,30.1,137.1,42.9
"Utilities",207.3,180.7,42.5,2.2,380.7,151.9,147.5,253.5,278.3,402.8,186.4,289.6,891.4,324.2,132.7,145.5,498.9,322.6,30.4,179.6,0,514,765.7,956.8,234.5,57.6,81.4,117.1,278.2,1263.7,588.3,680,361.4,413.8,296.5
"Construction",236.8,115.3,49.6,12.3,77.9,22.8,66.4,53.5,43.5,99.8,99.7,151.4,117.1,183.5,96.1,90.1,167.2,244.3,13.7,259,1140.3,0,808.5,853,118.7,43.3,138.9,86.2,253.6,4633.3,1156.5,1171.5,228.1,227.6,251.2
"Wholesale & retail",880.8,126.3,50.6,3.4,1877.4,418.5,228.5,327.3,178.4,804.1,932.6,304.6,594.9,723.4,729.1,463.4,765.1,2907.7,134.5,480.5,961.1,1431.9,0,1471.5,418.4,221.1,129.9,210.4,365.4,538.7,2045.3,284.3,132.8,440,460.4
"Transportation, storage",224.6,238.4,140.6,17.9,263.5,30.8,77.5,92.2,186.7,170.1,96.2,260,312.7,162.1,74.4,101.1,179.2,356,26.3,128.7,737.5,506.3,1448.7,0,51.6,80.8,65.8,107.9,430.3,185.8,1206.3,429.7,58.6,85.8,132.1
"Accomodation and food services",37.2,8.9,0.5,0,35.5,8.4,5.2,5.5,1.6,13.2,15.2,3.7,13.9,11.5,8.6,5.8,8.5,40.1,5.9,28.2,55.5,71.2,221.5,186.2,0,15,5.8,43.9,17.3,169.8,359.6,39.4,62.5,186.1,68.3
"Publishing, broadcasting",13.2,0.4,0.5,0,17.5,1.8,1.1,17,0.8,9.9,4,3.2,4,3.7,7.7,3.7,7.6,11.5,2.8,7.9,16.2,22,121.1,28,8.2,0,42.9,77.4,28,29.1,348.3,18.2,49.5,11.8,56.3
"Telecoms",25.8,1.5,1.9,0.3,30.3,6.2,5.3,6.9,1.3,8,34.8,9.6,15.4,28.4,22.2,9.9,33.7,27.9,6,39.5,69,85.6,212.7,159.8,27.9,77.3,0,172,117.7,131.1,308.5,408.7,41.2,52.2,68.4
"IT and information services",14.8,0.9,1.8,0,45.6,8.1,7.4,18.8,8.7,32.9,25.6,15.7,26.8,29.9,81.3,33.7,49.1,98.6,7.4,50.5,107.9,88.6,291.8,151.8,29.2,72.1,120.5,0,307.1,139.1,481.8,193.6,52.6,67,107.6
"Finance & insurance",263.1,24.3,17,0.6,78.2,32.5,36.4,74.7,4.3,45.9,93.4,54.2,316,183.2,22.3,51.9,179.9,109.3,44.4,151.8,474.2,633.6,856.1,1079.3,62.5,48.1,44.3,186,0,2593.5,1041.1,290.1,112.9,218.3,209.8
"Realestate",88.3,23.8,11.6,1.2,118.1,39.2,37.8,63.3,28.2,62.5,119.8,66,59.4,146.3,105.2,84.6,135.5,369.2,23.2,180.5,449.8,1650.6,2472.1,763.3,472,108.3,186.1,269.7,473.7,0,1338.2,662.2,293.5,362.5,443.6
"Other business services",220.2,118,28.8,4,535.2,70.1,90.2,140.5,51.6,244.6,208.3,174.6,287,509.4,321.6,176.8,441.6,692.1,102.6,342,925.7,3211.2,2825.6,897.6,293.6,288.7,223.1,739.7,905.9,1626.1,0,655.2,243.5,334.7,532.5
"Public admin,  defence",24.6,11.7,7.5,1.2,15,3,6.9,9.3,6.3,8.4,12.4,17.3,32.1,17.6,7.1,7.3,11.1,27.8,2.4,10.5,84.4,48.9,177.6,289.7,23.8,6.4,8.2,22.4,34.3,133.2,128.4,0,16.7,27.8,33
"Education",6.7,0.7,0.3,0,5.6,1.4,1.2,4.8,0.5,3.9,3.3,1.8,3.4,3.7,6,2.5,6.8,39.8,0.9,8.6,15.5,30,53.7,27.9,7.8,7.5,4,23.4,28.4,32.1,75.3,43,0,19,18.7
