Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,2.2,0.1,2361.6,9.4,3612.5,1743,0.6,24.6,3.8,1.5,31.8,4.1,3.4,1.8,3.8,6.9,0.9,6.7,33.7,48.6,14.7,37,157,3.1,4.3,4.5,6.5,69.5,29.4,38.2,19.6,62.5,48.7
"Energy extraction",0.2,0,0.2,0.1,2,0,0.1,1,343.8,8.6,0,0.9,20.8,0,0,0,0,0.1,0.1,0.1,24.9,0.4,0.9,0.2,0.6,0.1,0.1,0,0,0.8,0.6,0.1,0,0.8,0.6
"Mining (non-energy)",5.2,0.2,0,0.4,6.8,0.3,2.4,21.5,5.4,66.1,1.3,150.2,683.6,23.6,1.5,2.1,9.7,3.9,0.5,9.6,17.4,283.8,11.3,18.8,1.6,0.5,0.4,0.8,0.4,24.4,7.7,9.3,1.8,1.6,3.1
"Mining support",0.6,0.2,0.8,0,0.1,0,0,0.2,0.1,0,0.1,0,0,0,0,0,0.1,0,0,0,0.5,1.4,0,0.1,0,0,0,0,0,0,0.2,0.1,0.1,0,0
"Food, beverages, tobacco",254.4,0.4,3.6,0.2,0,2.4,11.7,48.6,10.3,134.5,11,7.2,8.7,12.6,18.8,7.9,16.9,21,2.6,9.4,20.6,34.7,183.2,170.5,1711.1,22.3,17.6,33.4,25.9,30.4,163.4,133.2,88.9,192,317.2
"Textiles & apparel",0.8,0,0.4,0,3.7,0,2.2,9.5,0.4,10.3,8.9,1.6,2.6,2.9,6.1,1.8,6.9,15.8,2.9,40.1,1.1,6,10.2,4.1,1.8,0.9,0.9,2,1.2,1.8,7.5,4.8,2.3,6.3,3
"Wood",64.6,1.2,29.5,0.3,27.9,1.8,0,864.7,3.3,16.2,34.1,33,19.9,96.1,7.7,49.8,53.7,21.8,11,414.2,374.2,2555.2,95.7,73.1,29.2,18.1,3.1,12.7,6.7,700.8,91.2,30.2,28.7,18.4,102.7
"Paper & printing",30.7,0.6,16.2,0.3,312.1,8.9,438,0,7,139.5,65.4,24.3,38.6,35.9,66.9,43.8,43.4,47.8,7.7,47.4,103.1,54.3,181,201,102.1,547.5,96.8,235.5,89.3,155,634.4,142.9,191.2,218.2,152.4
"Coke & refined petroleum",369.7,6.4,196.3,4.6,168.7,9.9,75.4,161,0,582.3,24.4,221.3,439.4,47,7.5,18.9,59.8,74.2,24.1,32.7,299.7,814.5,424.2,3207,105.8,17.6,51.2,22.1,34.2,275.2,180.9,134.8,42.9,70.5,86.4
"Chemicals & pharmaceutical",74.8,1.8,27.4,0.7,84.1,21.9,27.3,210.4,114,0,173.9,35.5,121.3,59.1,49.8,58,35.8,51.4,13.3,39.5,82.9,95.5,192.9,201,42.7,56.7,36.1,49.7,18.1,51.3,149.4,37.8,31,106.6,71.4
"Rubber & plastic",4.4,0.8,17.8,0.4,145.5,5.2,17.7,41.3,12.7,44.3,0,35.5,45.3,44.4,34.4,40.8,133,228.3,24.9,54.3,26.9,184.9,75,50.5,29.3,4.9,8.6,18.6,10,59.8,83.7,57.6,22.9,105.5,22
"Other mineral (non-metallic)",47.1,0.7,38.2,0.7,90,2.7,93.1,33.5,4,33.7,16.1,0,98.2,84.5,8.5,25.9,45.5,125.6,11.7,22.2,46.9,1663.3,40.7,185.5,37.3,4.4,3.3,6.5,5.7,484.4,39.9,22.2,21.5,53.7,31
"Metal (basic)",11.8,1.2,15.6,1.2,24.7,1.9,13.6,45.8,14.9,64.6,21.9,23.6,0,767.6,101.5,228.2,557.8,461.4,59.5,111.8,90.2,582,87,93.9,10.9,17.3,16.9,28.4,9.4,43.3,78,37.1,14.8,22.1,20.1
"Metal (fabricated)",19.2,4.3,61.6,2.2,231,6.5,73.8,22,28.4,48.2,56.6,68.4,490.2,0,125.5,696.3,1350.8,963.2,100.6,310.7,112.8,1043.5,91.2,156.7,58.5,18.3,96.2,65.1,29.3,251.4,312.7,265,48.3,39.6,62.2
"Computer, electronics",6.1,1.2,9.4,0.4,34.5,1.8,10.5,47.8,16.9,122.8,21.3,12.8,19.2,53.6,0,70,98.1,242.4,14.9,36,77,246,443.5,386.3,34.7,151,255.1,571,61.4,33.5,880,210.1,101.6,124.5,92.4
"Electrical equip.",22.7,1,13.5,0.4,30.5,1.1,25.7,20.2,3.8,12.6,6.5,11.6,79.3,41,100.9,0,202.4,105.6,19.3,59.3,44.4,431.3,35.5,140.9,14.2,9,26.3,21.9,7.5,24.8,124.8,54.3,18.8,25.9,24
"Machinery & equip.",72.3,3.5,57.7,1.8,71.3,4.4,47.6,47.8,14.2,31.6,16.2,24.6,171.4,85.8,68.6,80.2,0,243.8,38.2,93.2,95.1,214.1,118.5,256.4,29.4,19,40.4,58,35.7,30.5,252.6,92.7,31.3,41.8,40.1
"Motor vehicles",12.4,1.4,15.7,0.6,44.9,2.1,16.4,41.3,7.2,72.5,23.5,12.6,68.6,107.7,74.1,53.4,476,0,39.7,47.8,101.8,148.3,339.2,231.2,42.4,49.5,65.7,96.8,78,231.9,404.5,125.2,72,95.8,85.9
"Other transport equip",9.7,0.5,4.5,0.2,9.5,0.5,7.5,6.7,1.9,5.6,1.9,4.2,21.4,9.7,9.7,5.8,44.9,21.5,0,10.5,12.7,135.8,36.7,190.7,3.7,3.4,7,6.4,2.7,7.3,75.6,202.1,5.9,8.6,7.1
"Other manufacturing",122.2,3.6,43.9,1.8,124.2,6.9,103.5,67.6,17.7,38.3,14,54.6,295.8,97.4,64.7,46.2,164.3,44.6,28.2,0,144.6,242.4,112.4,549.5,45.4,10.8,41.6,36.5,18.8,29.6,184.1,117.2,37.8,122.8,46.7
"Utilities",109.8,10,292.9,3.3,391.4,28.7,232.5,1023.8,154,363.7,96.3,115,1432.7,258.5,94.2,55.7,157.9,186,28,73,0,302.8,714.7,653.7,368.9,80.9,76.2,131.6,137.2,1892.7,618,808.6,499.7,670.5,439.7
"Construction",141.2,3.6,169.2,1.8,45.7,3.7,38.6,39.9,20.1,66.5,23.8,33.3,88,67,43.4,36.7,88,140,9.8,36.8,561,0,354,528,81.9,40.7,85.7,73.9,191.9,9227.8,316.6,580,249.4,132.3,275.4
"Wholesale & retail",858.7,10.5,235.1,7.3,3059.7,245.7,330.3,959.8,1041.9,1209.3,337,334.2,1031.6,686.1,608.1,493.9,1243.9,1907.2,266.7,717.5,651.5,2009.1,0,2975.4,1599.3,702.1,493.1,871.6,301.8,736.2,2715.2,761.4,481.1,999.3,907.8
"Transportation, storage",164,9.6,166.1,5.9,447.2,22,830.9,1853.3,181.7,228.2,224.4,592.8,321.5,415,206.7,172.1,443.5,956.6,37.5,251.8,326.6,973.6,3176.1,0,174,807.3,174,259.9,314.4,332.2,1722.2,944.2,835.3,248.5,436.2
"Accomodation and food services",24.6,0.4,5,0.8,33.2,2,17.7,28.4,7,34.9,9.5,9.7,20.5,29.1,22.5,12.6,39.9,42.4,9.8,18.8,59.3,97.7,309.6,325.2,0,52,27.1,138.3,130,381.2,1227.6,223.1,226.5,566.7,218.7
"Publishing, broadcasting",15.9,0.3,4.9,0.2,92,1.5,39.2,158.6,84.2,45,36.5,26.1,9.1,87.7,58.9,39.9,111.3,124.7,7.3,43.6,54.7,73.3,556.5,267.1,60.2,0,501.1,769.8,210.3,137.9,2894,232.5,658.2,142.8,355.7
"Telecoms",11.6,0.7,19.2,0.6,50.7,4.3,17.3,47.5,9.7,35.4,44.9,17.4,28.6,65,222.6,37.5,159.1,118.7,10.4,39.5,78.7,226.6,359.9,547,73.1,162.3,0,313.1,348.1,357.5,802.7,745.2,164,278.2,182.6
"IT and information services",12.5,1.3,14.5,0.5,79.2,3.2,26.3,117.4,57.7,172.1,49.6,32.4,46.7,118.3,596.6,66.6,188.4,499.4,11.4,62.2,163,226.8,692.7,736,68.6,344.7,446.1,0,184,116,1993.6,512.2,354.5,262.1,224.5
"Finance & insurance",463.8,8.2,116.3,2.7,290.6,20.8,106.7,194.8,68.4,55.9,33.8,28,412.8,134.7,137.9,57.6,169.5,335.7,60.8,88.4,394.6,420.4,640.1,862.8,255.5,90.1,217.9,131.8,0,8657.1,1176.2,582.7,142.3,122.6,379.7
"Realestate",36.3,2.5,14.8,0.5,149.3,11.6,35.6,285.1,18.2,74.2,107.4,56.8,48.1,338.4,302,161.8,225.1,421.8,25.1,117.8,192.4,275.7,3323,1315.8,787.1,248.4,395.2,634.3,1224.8,0,3701.8,3238.7,4071.1,2437,1544
"Other business services",215.7,18.7,167.1,8.6,1034.6,41.5,281.9,654.4,186.7,1127.2,440.6,237.4,408.8,888.3,1526.5,600.7,1483.2,2439.4,149.7,656.7,1159.4,7238.9,4324,3281.4,844.8,961.5,1872,2235.3,2025.8,4700.7,0,2440.8,1213.5,2505.3,1694.9
"Public admin,  defence",10.7,0.6,3.9,0.2,23.1,1.9,37.3,58,7.2,17.3,16.7,8.8,12.6,54.6,50.5,22.8,43.2,80.9,4.9,20.7,41.4,178.3,373.8,194.7,90.2,34.7,60.3,96.4,189.5,282.1,490.5,0,542.4,287.8,187.9
"Education",2.5,0.2,0.7,0,8.1,0.3,3.8,14.4,3.8,3.8,3.2,5.1,2.8,10,10.6,5.5,11.1,19,0.8,4.1,7.8,9.4,35.5,58.6,7.7,14,11.2,43.8,25.1,20.1,109.7,70.7,0,59.6,23.8
"Healthcare, socialwork",664.3,1.1,13.7,0.1,495,8,198.1,692.2,49.7,161.1,392.8,150.6,319.4,928.1,274.7,83.5,1083.5,1195.6,15.1,332.7,702.6,1712.2,2324.7,1684.4,228.5,697.2,918.8,679.5,976.5,852.3,4654.7,1203.6,105.8,0,1547.3
"Arts, entertainment",16.4,3,57,0.9,67.3,3,40.6,87.4,16.4,39.5,30.2,26.1,75.9,80.5,80.8,42.3,90.8,178.9,9.7,40.6,112.6,125.2,231.5,396.6,237.4,100.7,178.3,157.7,151.2,200.1,744.5,309.2,208.3,935.4,0
