Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.3,35,2.3,4627.2,72.6,187.3,109.9,1.8,107.3,34.3,7.7,8.4,2,1.3,3.5,0.4,0.9,2.2,31.9,28.1,48.2,141.2,12.6,230,3,3.8,2.2,3.9,12.6,43.4,86.3,69.7,27.3,13.3
"Energy extraction",42.9,0,12.1,43.6,29.1,2.5,0.2,3.2,1224,153.8,6.9,25.1,25.4,1.2,0.7,2.4,0.4,2.7,0.9,1.6,456.2,4,22.9,19.6,18.3,1,6.4,0.3,2.8,9.1,10.8,13.4,17.4,11.4,8.5
"Mining (non-energy)",1.8,10.1,0,16,18.3,1.3,4.8,0.1,0,315.9,0.2,403.6,744.8,328.6,0.7,326.7,3.2,0.4,2.1,3.2,2.8,697.4,27.8,12.1,3.2,0.4,1.4,0.6,1.2,20.2,10.2,329.8,3.7,0.7,2.5
"Mining support",181.6,257.9,312.6,0,12.3,0,0.2,1.2,2.9,3.4,4.2,3.5,0.2,0.1,0,0,0.4,0,0,0.7,21.2,45.9,0.1,3.9,0,0,0,0,0.1,0,3.6,14.5,5.9,0.1,0
"Food, beverages, tobacco",748.7,0.4,3.8,0.4,0,16.5,1.2,2.5,1,49.6,3.1,3.1,1.3,1.3,1.3,2.5,0.4,1.2,0.8,2,2.5,10.1,72.3,11.7,721,4.5,7.8,4,9.9,3.8,24.7,86.9,40.9,40.7,45
"Textiles & apparel",10.7,1.7,3.7,1.1,8.7,0,0.8,1.6,0.4,19,12.1,0.9,0.4,0.7,0.2,1.6,1.1,1.1,2.6,26.9,0.5,3,40,8.6,9.5,4.1,3.7,1.5,6.2,1.1,15.6,32.7,11.5,20.2,7.1
"Wood",1,1.5,0.3,0.6,5.8,2.6,0,5.1,0,5.8,2.4,3,0.3,6.5,0.1,2.3,0.3,1,2.2,38.4,0.2,127,12.9,2.4,2.8,1.6,1.4,0.9,0.8,19.1,7.8,0.1,5.4,0.8,2.5
"Paper & printing",15.4,0.6,7.4,0.3,108.4,14.2,0.3,0,0.2,29.7,4.9,10.8,0.5,1.1,6.2,5,1.2,0.7,0.4,3.4,3.5,1.2,44.6,7.8,13.1,26.2,9.7,8.4,22.5,4,31.4,25.4,34.5,10.7,4.9
"Coke & refined petroleum",372.9,24.1,166.2,13.9,48.4,13.3,0.4,6.2,0,161.5,5.2,126.7,17.2,8.6,5.9,2.7,1.7,8.9,2.5,10.2,76,109.4,126.8,433.3,18.8,5.2,28.2,9.9,30.6,19.8,73,332.9,44.2,19,11
"Chemicals & pharmaceutical",123.9,2.5,15,0.9,50.8,20.3,1.2,12.1,7.2,0,39.2,12.4,4,3.5,7.5,10,0.9,3.4,1.7,4.8,4,15.2,45.6,7.5,7.1,5.3,7.8,3.6,4.7,3.3,24.6,33.3,15.5,192.8,4.3
"Rubber & plastic",2.6,3,73.1,1.6,59.8,42,0.3,2,0.9,27.9,0,2,2,2.2,0.3,29.7,10.5,15.8,3.7,9.2,2,20.1,41.5,13,6.5,1.8,11.1,1.8,3.3,3.8,14.7,21.5,6.5,7.2,2.5
"Other mineral (non-metallic)",3.3,6.8,24.8,5.8,106.2,7.7,1.1,2.9,0.1,51,10.1,0,14.2,47.7,48.5,7.7,0.7,27.3,6.2,7.4,3,2388,59.5,12,16.9,2.6,11.4,2.7,5.9,33.2,26.1,28,27,11.6,5.8
"Metal (basic)",12.3,26.1,19.3,25.1,7.6,1,0.5,2.6,1.9,5.1,13.7,41.2,0,315.6,46.6,188.7,47.2,110,58.8,76.5,21.9,490.9,32.8,6.7,0.5,0.8,1.9,0.4,0.6,1.7,8.9,6.1,4.1,0.9,1.6
"Metal (fabricated)",1.9,5.6,3.7,3.2,19.2,3,1,0.7,0.2,6.1,2.7,12.6,21.4,0,10.7,20.6,6.5,11.7,8,14.8,3.9,99.6,13.9,4,2,0.6,2.4,1,1.1,3.4,7.3,2.1,3.5,1.2,1.1
"Computer, electronics",0.6,0.7,9.8,0.4,8.8,2.2,0,0.2,0.1,4.3,5.5,0.7,0.3,0.7,0,13.4,2,4,1.1,2.9,1.1,5.4,12.5,3.5,1.6,2,43.3,8,3.8,0.9,9.4,13.3,5.2,5.6,2.1
"Electrical equip.",1.2,0.5,0.7,0.2,3.1,0.6,0.1,0.1,0,1.6,0.2,2.6,0.6,1.1,11,0,0.4,14.9,1,2,2.9,24.1,7.7,1.9,0.8,0.6,8.8,1.3,0.7,1.2,3.3,0.6,1.7,0.8,0.9
"Machinery & equip.",1.6,0.2,0.6,0.1,1.8,0.5,0.1,0.1,0,0.5,0.1,0.3,0.3,0.3,0.3,0.3,0,0.5,0.2,0.3,0.2,1.1,3.7,0.6,0.2,0.2,0.8,0.3,0.2,0.1,0.8,0.4,0.2,0.2,0.1
"Motor vehicles",2.5,0.2,0.5,0.1,4.1,0.9,0.1,0.1,0.1,1.1,0.2,0.6,0.4,0.8,0.3,0.5,0.1,0,0.2,0.5,0.4,1.7,13.7,2.7,0.6,0.5,1.9,0.7,0.6,0.3,2.6,1.7,0.5,0.4,0.3
"Other transport equip",1.1,0.1,0.1,0,0.5,0.1,0,0,0,0.1,0,0.1,0.1,0.2,0.1,0.2,0.1,0,0,0.1,0,0.7,0.9,9.2,0.1,0,0.2,0.1,0,0,1.4,10.8,0.1,0,0
"Other manufacturing",8.3,1.3,3,0.5,4.8,10,1.8,0.6,0.4,2.8,0.9,1.4,1.2,0.9,1.1,1.6,0.4,0.7,0.7,0,2.3,7.8,7.2,6.2,1.6,0.9,5.7,1,2.4,5.6,6,3.5,7.1,9.5,1.5
"Utilities",215.3,48.5,112.6,12,140.6,46.4,3.6,20.8,24.5,152.6,32.5,93.1,41.3,15.8,25.3,26.7,4.2,13.5,5.5,15.5,0,26.1,163.8,76.2,86.5,18.5,107.6,18.3,57.6,131.1,92.7,252.1,263.5,85.9,36.3
"Construction",9.3,1.2,2.6,0.4,8.2,2,0.2,0.5,0.5,4.1,0.7,2.3,1.1,0.6,1,1,0.1,0.6,0.2,0.9,7.9,0,17.2,4.7,2.7,1.1,7.4,1.5,3.2,15.4,6.8,7.6,8.1,2.9,1.5
