Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,323.9,54.5,13.3,37554.1,283.6,1573,469.2,175,896.1,329.7,30.5,85.9,27.4,7.9,9.2,13.2,10.9,12.5,111.4,345.5,490.5,4426.1,249,1814.8,18.1,9.2,15.5,27.6,127.9,1057,1154.1,259.4,392.5,235.1
"Energy extraction",305.9,0,141.1,221.5,153,11.2,24.8,75.6,34171.4,860.7,65.6,343.9,2089.7,58.3,19.8,18.4,37.7,41,43.3,43.7,10799.4,515.7,849.9,2316.1,51.5,10.6,40.6,24.8,62.5,228.1,269.8,334.5,82.1,132.1,92.1
"Mining (non-energy)",108.3,242.6,0,42.6,38.6,6.3,11.8,50.7,710.9,675.3,57.2,1848.9,6296.4,211.5,19.3,43.2,50.9,29.5,38.7,72.3,275.3,2122.4,196.4,165.1,5.1,2.7,6.4,4.3,8.5,133,79.6,122.3,13.1,50.3,15.4
"Mining support",295.5,6398.8,332.2,0,24,0.4,3.8,11.9,86.4,12.7,17.1,18.9,16.3,3.1,2.9,1.3,8.1,1.7,2,4.7,301.5,363.6,23.7,29.4,1.2,0.6,2.7,2,3,18.6,27.8,60.1,10.1,3.7,2
"Food, beverages, tobacco",11476.9,100.9,18,9.1,0,100,46.4,162.1,363.5,902.6,55.3,75.9,101.7,48.3,28.3,17.6,25.9,22.6,42,50.5,329.3,328.3,3880.7,320.3,4702.7,26.8,25.1,26.1,50,149.9,590.4,2244.4,548.8,1487.9,477.4
"Textiles & apparel",95.9,151.2,24.5,12.4,46,0,26.1,59.3,45.6,92.3,117.9,42.8,23.4,31.5,17.6,13.3,18.1,92.8,69.4,187.5,86.4,197,816.4,202.8,46.2,19.5,13.2,11,59.4,32,197.5,419,50.4,304.8,106.8
"Wood",106.5,178.6,37.3,6.4,34.5,4.5,0,132.6,29.3,47.6,32.4,84.7,20.1,61.1,12.2,13.6,20.8,45.1,56.3,544.3,193.3,2137.1,308.3,102.1,13,8.2,6.1,8.1,7.8,413.4,135.5,54.3,25.2,15.8,41.8
"Paper & printing",138.4,118.9,53.4,6.1,680.1,31.3,134.5,0,125.3,292.7,165.1,244.5,76.9,90.6,63.5,51.7,57.5,64.1,40,129,271.4,215.1,2274.6,444.5,95.3,561.8,136.7,170,424.3,186.1,1254.6,878.8,388.6,272.1,215.3
"Coke & refined petroleum",1992.9,3339.2,855.2,232.1,470.6,60,135.2,214.6,0,2439.9,352.8,888.5,2031.4,250.3,84.4,91.1,117.7,118.7,206.5,214.3,6027.2,2339,4192.3,17362.2,135.6,44.9,161.9,132.3,320.3,568.3,1248.3,1766.2,286.2,516.6,250.2
"Chemicals & pharmaceutical",1475.5,943,213.4,42,418,178.8,193.5,498.6,2092.5,0,2096.3,549,1059.5,315.8,164.6,163,112,182.6,208.9,224.1,552.8,837.2,843,348.7,62,38.3,19,19.1,40.5,255.9,857.3,348.6,118.4,1411.8,161.9
"Rubber & plastic",168.3,603.1,127.3,34.8,662.4,48,79.4,194.6,181.1,375.4,0,244.4,280.6,253.4,244.7,238.6,256.7,636.1,334.7,302.9,215,2053.1,1754,1269.7,57.5,17.3,84.2,30.1,48.6,164.1,393.2,227.1,50.6,164.4,77.3
"Other mineral (non-metallic)",156.9,395.6,276.5,41.3,399.6,22.2,112.5,32.2,93.9,209.5,139.8,0,535.3,256.8,205.6,109.3,107.1,203.9,133.9,128.5,300.6,13647.4,808.9,321.6,51.2,6.7,28.7,13.6,30.7,507,312.9,245.8,79.1,114.7,56
"Metal (basic)",127.1,1851,293.5,228.5,242.5,13.9,52.9,318.2,276.4,431.9,290.8,603.7,0,11753.9,1040.3,3368.1,3664,2425.8,2837.3,2029.6,1328.1,10589.5,847.3,394.9,14.2,7.5,78.3,12.8,30.6,127.6,183.1,167.4,38.6,123.4,99
"Metal (fabricated)",358.1,2638.5,256.9,110.9,778.5,31.3,240.4,114.6,487.2,298,293.9,429.2,2403,0,361.4,447.1,1407.6,1146.7,1083.8,891.4,926.2,7219,1550.8,805.7,63.7,17.1,56.6,57.3,61.7,467.8,781.6,870.2,104.1,99.5,108.3
"Computer, electronics",31.3,202.8,26.8,15,33.1,4.6,10.7,38.2,70.5,41.5,37.2,39.3,44.2,83.5,0,277,198.5,206.8,171.3,223,295.8,473.3,901.5,290.5,25,52.2,935.3,405.2,173.2,68.1,974.2,699.8,119.8,424.4,185
"Electrical equip.",45,334.4,42.7,14.1,44.3,4.6,13.4,18.7,72.3,50.3,39.3,52.5,250.8,146.9,511.8,0,356.2,397.3,299.5,261,1175.7,1978.6,697.2,428.3,20.9,14.7,250.1,75.3,38.4,177.1,417.3,229.3,53.2,70.8,104.3
"Machinery & equip.",197.1,1326.4,193.9,90.1,85.6,13.4,32.8,59.2,194.9,63.3,57.1,121.5,336.4,195,90.1,100.9,0,296.8,349,206.5,360.7,842.2,518,364.8,10.7,8.2,39.4,26.7,29,75.2,238.5,480.7,35.2,40.1,36.4
"Motor vehicles",83.2,186.1,49,21.8,22.7,4,19.4,13.7,47.8,29.4,43.3,54.2,73,92,29.5,73.4,171.1,0,221.1,120,137.4,228.2,1821.8,2167.7,10.1,7.5,30.7,17.9,36.7,61.2,255.6,329.7,21.5,33.8,36.9
"Other transport equip",59.3,190.5,13.7,4.4,25.1,3.1,5.9,9.6,45.7,29,14.7,17,65.1,45.9,24.2,18.1,67.6,33.4,0,21.1,100.1,168.8,225.3,807,5,2.4,10.3,10,13.1,33.6,223.6,1693.1,12.7,25.6,19.6
"Other manufacturing",193.8,540.9,57.4,30.5,114.2,27,49.5,72.2,142.9,83.3,43.9,112.7,469,114.6,86.7,60.7,110.2,135,122.9,0,571.8,754.4,778.2,717.7,39.6,27.8,114.3,51.1,127.9,572.1,505,600,226.9,1039.3,149.2
"Utilities",1538.2,8817.8,1868.9,265.8,1417.7,207.4,435.9,1324.2,3113,2360,841.6,2426.6,8170.1,966.5,334.4,256.6,455.4,466.6,445,466.8,0,1511.8,8052.7,5454.4,731.6,185.9,834.2,348.5,971.1,5168.1,3339.9,5698.7,2205.2,2418.6,1070.7
"Construction",595,1901.2,703.4,114.3,193.5,24.3,83.3,115.9,572,236.7,105.3,384.8,518.5,257.4,109.9,70.4,125.1,106.9,100.3,292.2,3494.1,0,3984.8,3758.5,157.5,62.3,628.6,148.2,683.8,12697.4,2507.7,5638.9,799.4,790.1,454.7
"Wholesale & retail",11792.3,5587.9,905.2,349.1,20849.7,1615.1,1206.6,1965.4,15220.3,4541.9,1935.9,2249.7,6441.1,2894.3,2254.4,1359.8,1583.8,3056.6,2268.9,2046.8,8484.5,10553.1,0,10366.7,3921,541.7,1393.5,934,1227.7,2305.9,5560.3,6230.8,1414.3,4920.5,1628.8
