Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,2.1,0.9,0.5,1653.3,58.9,46,40.5,1.5,49,5.6,0.8,1.4,0.3,0.2,0.8,0.4,0.3,0.1,6.4,3,11.8,32,2.8,260.7,0.4,0.1,0.1,0.2,0.4,1.7,50.6,3.2,29.3,4.1
"Energy extraction",2.4,0,0.2,5.2,2.4,0.5,0,1,277.6,28.2,0.4,2.7,3.9,0.1,0.1,0.4,0.2,0.6,0.1,0.1,37.9,0.6,1.5,2.3,5.2,0.1,0.2,0,0.1,0.2,0.1,2.5,0.3,7.1,1.2
"Mining (non-energy)",6.6,5.5,0,2.7,1.8,0.9,0.1,2.4,2.5,72.2,0.2,95.4,20.8,0.7,0.4,1.2,0.8,0.2,0.1,2.5,2,76.9,1.6,1.3,0.1,0,0,0,0,0.8,0.1,10.1,0.1,0.3,0.4
"Mining support",18.3,196.8,11.5,0,1.6,0,0.1,0.6,1,0.9,0.4,0.6,0.1,0,0,0,0.3,0,0,0.2,3.1,10.7,0,0.5,0,0,0,0,0,0,0.1,4.4,0.2,0,0
"Food, beverages, tobacco",68.8,0,0,0,0,4.5,0,0.6,0.2,7,0.1,0.2,0,0,0.1,0.1,0,0.1,0,0.1,0.3,0.5,3.9,1.1,346,0.3,0.1,0,0.3,0.1,0.4,24.6,1.2,31.6,9.1
"Textiles & apparel",13.4,8.7,1,1.5,5.5,0,1.2,7.6,1.1,17.9,7,4,0.4,1.1,4.1,4.9,2.2,13.7,1.7,25.8,3.2,12.2,24.9,9.3,27.9,2.6,1.1,0.2,2.5,0.2,2.5,86.8,2.6,174.6,12.8
"Wood",4.5,2.3,0.6,0.3,2,1.7,0,6.1,0.4,4.1,0.7,3.2,0.1,0.9,1.1,2.1,1,2.4,0.6,27,1.7,64.8,3.6,1.2,3.7,0.5,0.2,0,0.1,2.8,0.5,4,0.5,1.5,1.8
"Paper & printing",0.2,0,0,0,1.1,0.3,0,0,0,0.5,0.1,0.2,0,0,0.1,0.2,0.1,0.1,0,0.1,0.1,0.1,0.7,0.2,0.6,1.2,0.2,0,0.2,0,0.1,1.9,0.2,1.5,0.2
"Coke & refined petroleum",66.5,36.5,11,5.5,13,7,0.9,4.2,0,95.5,1.6,16.5,9.7,1.6,2.6,5.5,2.5,2.5,0.5,2.6,24.9,34.1,25.6,170.5,18.1,1.2,3.3,0.4,3.1,1.5,3.4,74.4,2.9,41.5,5.2
"Chemicals & pharmaceutical",35.3,6.4,1.5,0.6,6.3,18.2,1,8.1,10.7,0,16.1,6.6,3.1,1.5,4.9,8,1.7,3,0.5,2.9,1.9,6.8,2.8,1.4,2.4,0.7,0.1,0,0.2,0.5,0.7,10.5,0.8,197.2,2.3
