Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,2,1.4,0.6,1570.7,123.5,76.5,46.7,0.9,51.4,12.2,1,2.4,0.7,0.6,2.1,0.9,0.7,0.3,13.3,3,19,57.2,4.8,198.4,1.4,0.2,0.1,0.5,1.3,4.8,97.8,6.7,53.6,10.4
"Energy extraction",9.1,0,1,25,7.9,3.3,0.3,5.4,616.4,103.8,3.7,11.9,14.7,1,0.8,3.7,1.5,5.1,0.6,1.3,122.8,3.8,9.5,14.2,15.5,0.7,2,0,0.7,2.1,1.5,16.4,2.5,47.7,11.1
"Mining (non-energy)",9,6.5,0,4.2,1.9,2.4,0.2,4.4,1.5,85.3,0.6,170.3,53.8,1.9,1,3.6,2.2,0.5,0.5,7.7,4,170.6,3.4,2.5,0.1,0,0.1,0,0.1,3.2,0.5,22.8,0.2,0.7,1
"Mining support",31.1,236.5,26.9,0,1.7,0,0.1,1.2,0.7,1.1,1.1,1.1,0.2,0,0,0,0.9,0,0,0.5,4.8,24.3,0,1,0,0,0,0,0,0,0.2,10.2,0.5,0.1,0
"Food, beverages, tobacco",593,0.1,0.3,0.2,0,58,0.7,6.4,1.1,54.3,1.1,1.8,0.3,0.3,0.6,1,0.5,0.4,0.3,2.2,3.7,6.6,41.2,4.8,796.7,2.3,0.6,0.2,1.4,1.3,4,229.2,15.7,335.2,46.8
"Textiles & apparel",8.5,3.7,0.9,0.8,3.2,0,1.4,5.9,0.3,10.7,8,2.9,0.4,1.3,4.8,6.4,2.3,16.5,2.1,34.6,2.6,11.1,21.6,6.5,11.1,2.9,1,0.2,2.4,0.3,2.9,71.9,2.6,124.7,14.1
"Wood",4.5,2,0.9,0.3,1.8,2.9,0,7.6,0.2,3.4,1.3,3.9,0.3,1.9,2.2,4.5,1.8,4.7,1.5,56.7,1.6,97.9,5.2,1.6,2.3,1,0.4,0.1,0.2,7.5,1.1,6.2,0.9,2.1,3.5
"Paper & printing",0,0,0,0,0.3,0.2,0,0,0,0.2,0,0.1,0,0,0.1,0.1,0,0,0,0.1,0.1,0.1,0.2,0.1,0.1,0.4,0,0,0.1,0,0.1,0.6,0.1,0.6,0.1
"Coke & refined petroleum",57.6,26.8,15.5,5.3,8.8,11.1,1.5,4.9,0,70.3,2.7,18.3,16.6,2.9,4.8,10.9,4.1,4.4,1,4.9,21.5,46.8,33.2,198.5,10,2.3,5.6,0.9,5.1,3.4,7,104.3,4.6,54.2,9.1
"Chemicals & pharmaceutical",25.6,4.3,2,0.6,4.1,23.4,1.4,8.4,4.1,0,23.9,6.4,4.7,2.4,7.8,14.1,2.4,4.7,1,4.8,2,8.5,3.2,1.5,1.4,1.3,0.2,0,0.3,1.1,1.2,10.8,1.1,152.2,3.5
"Rubber & plastic",1.8,1.7,0.7,0.3,6,5.8,0.4,2.3,0.2,4.9,0,1.9,0.8,1.3,8.3,14.2,4,11.5,0.8,4.2,0.9,15.5,5.4,3.6,1.7,0.4,1.2,0.1,0.3,0.5,0.7,4.7,0.3,9,1.1
"Other mineral (non-metallic)",7.5,5.8,10.1,1.6,15.2,4.7,2.4,1.1,0.4,11.5,4.3,0,7.2,5.9,31.2,28.5,7.2,16.3,2,6.6,3.4,472.7,10.3,3.8,6.8,0.5,1.6,0.1,0.7,6.7,1.7,22.1,2.1,27.9,3.4
"Metal (basic)",0.8,11.9,0.5,3.8,0.4,0.2,0.2,0.8,0.2,0.8,1.9,6.2,0,72.1,16,82.4,57.7,51.8,9.9,23.3,3.1,126.7,2.1,1.1,0,0.1,0.2,0,0,0.1,0.3,1.9,0.1,0.9,0.7
"Metal (fabricated)",2.3,5.7,0.9,0.6,4.3,2.4,0.7,0.8,0.4,2.4,1.3,2,4.5,0,7.5,16.3,13.8,12.9,2,4.8,1.5,34.1,2.9,1.6,1.1,0.2,0.4,0.1,0.2,0.8,0.8,11,0.4,2.9,1
