Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,8.9,10.2,0.8,12017.5,66.7,668,169.8,6.9,47.6,31.3,2.1,2.5,3.6,0.7,0.9,2.6,0.4,1.3,11.4,36.2,103.3,196.6,18.8,345.3,10.1,2.7,2.6,8.5,35,94.6,62.7,42.6,60.9,58.5
"Energy extraction",63.3,0,14.2,9.1,11.8,0.6,1.5,5.6,93.5,7.8,1.4,9.3,35.1,0.8,0.1,0.1,1.6,0.1,0.1,0.5,401.2,49.9,6.1,10.3,1,0.6,0.9,0.8,2.4,16.9,6.6,8.3,6.8,8,4.3
"Mining (non-energy)",40.7,15.8,0,1.8,4,0.4,3.2,11.3,667.4,63.7,3,143.3,1610.9,166.9,1.9,11.4,16.3,0.3,1.1,12.9,240.3,433.4,17,12.3,5.9,0.1,0.2,0.2,1.4,9.5,5.8,8.1,1.2,0.4,4.7
"Mining support",75.7,36.6,17.6,0,6.5,0.1,0.6,1.7,4.2,1.1,1.2,1.7,3,0.6,0.1,0.1,0.7,0,0.1,0.3,16.8,39.9,3.3,2.7,0.6,0.9,1.2,2.2,2.9,3.9,6.1,4.4,2.1,1.2,1.6
"Food, beverages, tobacco",1425.6,5.9,9.7,1.1,0,31.4,18.1,48.3,33.5,100.9,55.4,14,7.5,14.9,4.8,6.1,10.1,2.2,6.5,6.5,37.4,108.2,423.3,44.2,632.7,13.1,6.5,6.8,17.9,31,80.3,87,57.2,148.8,99.5
"Textiles & apparel",40.4,1.7,3.1,0.5,16.7,0,6.4,15,2.1,8.9,16.8,2.9,0.5,3.6,1.2,1.3,2.6,2.1,3.9,16.7,8.7,33.6,47.5,15.6,14.4,6.7,1.5,1.2,6.5,5.1,30.2,25.8,10,38,25.5
"Wood",60.8,9.4,13.3,0.7,26.3,3,0,52.8,3.5,7.3,7.9,10.5,1,14.9,1.9,2.8,6.9,2,7.9,87.2,36.8,770.3,40.5,9.6,8.3,7.2,1.6,1.5,2.5,145.3,35.1,8.6,10.9,5.6,20.2
"Paper & printing",74.5,3,6,0.5,236.3,11,24.5,0,12.8,39.2,32.7,13,2.2,9.9,4.9,5,8.2,1.6,3.2,8.5,33,54.1,128.4,31.5,31.9,110.5,16.9,17.6,58.1,37.9,162.9,60.6,82.1,42.8,79.8
"Coke & refined petroleum",708.6,45.4,113.4,12.6,189.6,14.3,32.1,40.7,0,161.3,22.6,58.4,36.3,25.9,5.2,8.2,17.1,2.5,12.5,11.8,527.2,480,294.4,1283.3,44.7,21.1,22.6,15.2,66,131.3,238.6,152.2,69.2,79.8,98.2
"Chemicals & pharmaceutical",311.8,11.9,27.6,1.8,94.4,42.7,33.1,68.6,90.7,0,175.8,23.9,28.2,24.1,7.3,10.3,11,2.7,9,11,44,112.7,43.5,31.2,11,10.2,2.2,1.8,5.5,31,54.2,16.4,17.6,64.6,32.3
