Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,37.9,20.4,5.1,14576,231.8,1799,680.9,13.4,340.4,321.1,10.3,42.1,7.9,21.7,5.8,6.8,7.9,6.6,190.3,34.3,104,342.2,32.5,585.6,3.4,1.9,2.8,8.8,11.9,43.9,124.2,53.7,24.5,46.6
"Energy extraction",65.2,0,14.9,258.6,127.4,12.4,5.5,58.6,14215.8,1225.8,132.6,113.5,281.8,12.1,20.2,9.3,11,31.6,8.1,16.4,2002.5,21.5,98.7,94.9,90,2.9,21.5,1.2,19.1,33.9,24.4,36.3,30.5,30.4,121.9
"Mining (non-energy)",56.2,96.5,0,32.1,25.3,5.8,2.8,37.3,112.2,779.7,17.7,1138.9,1458.5,40.9,23.9,11.5,14.1,2.6,5.8,77.9,32.6,712.3,27.6,28,1.1,0.2,0.4,0.3,1.4,21.2,5.5,36.8,1.9,0.4,3.8
"Mining support",213.2,2301.2,124.2,0,16,0,1.3,6.1,8.7,6.5,20.4,4.7,1.6,0.2,0,0,3,0.1,0,3.1,30.1,65.8,0.1,4.2,0,0,0,0,0.2,0,2.3,10.8,2.9,0.1,0.1
"Food, beverages, tobacco",2782.1,4,1.8,1.2,0,50.3,8.5,50.3,16.2,306.1,25.5,10.1,2.4,2.6,10.5,1.8,2.6,1.8,1.8,17.6,15.3,26.7,400.4,39.2,2867.4,6.7,3.9,4.1,27.4,11.8,40.4,317,120.8,153.3,358.5
"Textiles & apparel",46.2,68.1,9,8.8,19.2,0,8.8,21.3,4.3,32.3,90,10.6,3.7,7.7,54.1,7.3,8.2,33.8,22,118.5,14.5,28.9,121.2,59.4,44.1,18.1,13.5,4.1,60.4,4.1,43.8,129.8,20.8,72.7,88.8
"Wood",32.9,17.7,6.6,1.6,9.9,4.1,0,42.6,2.1,18.5,23,16.3,1.8,10.5,24.7,5.5,6,14.3,9.9,329.3,9.4,254.6,25.1,9.5,6.4,2.3,2,1.4,2.6,27.1,7.6,6.4,4.9,0.9,12.3
"Paper & printing",80.4,25.8,18.9,2.3,445.2,56.5,66.8,0,13.7,167.8,193.7,80.2,11.4,25.3,229.5,35.6,28,33.4,3.2,103.7,33,36.6,323.8,86.3,83.7,159,94.1,58.3,321.3,25.7,128.5,192.9,138.1,40.8,90.9
"Coke & refined petroleum",1073.9,1091,349.4,112.9,303.4,79.6,55.3,99.1,0,1749.7,209.7,336,456.1,71.9,237.5,58.6,58.8,58.5,19.4,125.3,540.4,534.8,709.2,3557.7,122.1,20.5,125.9,48.8,287.5,92.3,167.3,462.1,113.5,69,157.5
"Chemicals & pharmaceutical",512.8,232.9,62.7,16,221.1,234.9,70,215.3,268.6,0,2365.8,157,176,82.4,514.9,100.4,47.4,86.7,33.6,164.1,55,136.1,93.9,48.6,42.3,12.4,5.2,3.7,20.6,23.6,48.2,58.6,35,146.8,78.2
"Rubber & plastic",92.8,188,50.5,18.4,484.2,89,38.8,117.1,28.6,295.4,0,97,63.2,89.7,1121,206.2,156.9,417.5,46.4,292.5,36.2,491.9,314.8,174.2,58.7,8.3,71.9,12,41.9,22.5,50.7,58.5,20.5,28.3,42.4
"Other mineral (non-metallic)",42.1,84.8,70.4,12.3,115.1,13.2,31.8,9.2,9.1,86.1,115,0,90.5,52.2,547.6,54.3,36.9,76.8,18.3,60.2,24.7,1904.9,78.8,35.2,29.8,1.7,12.4,2.6,14.2,36.4,18.2,34.8,18.7,11.1,17.8
"Metal (basic)",8.4,241,13.6,39.3,15.5,1.3,4.1,19.1,6.2,28.7,81.3,59.7,0,1015.8,715.7,424.3,495.3,387.1,123.4,393.5,35.2,739.3,30.1,15.5,0.2,0.3,6.5,0.3,1.3,1.5,2.7,4.9,1.8,1,6.3
"Metal (fabricated)",55.8,299.6,29.8,17.2,127.6,18.3,34.5,19.1,23.6,68.7,125.9,46.8,156.4,0,469,109.6,254,216.8,62.6,151.9,35.4,488.2,79.4,52.6,17.4,2.1,12.8,6.5,14.7,20.2,27,63.5,12.3,4.8,19
"Computer, electronics",10.8,45.9,6.9,5.2,13.8,5.1,3,12.7,5.5,19.5,54.1,9.2,5.7,16.1,0,124.8,72.6,81.8,15.2,57.2,19.2,61.2,83.2,38,12.4,16.2,429.8,87.4,78.3,4.8,46.2,97.3,26.3,39.4,49.3
"Electrical equip.",7.6,35.4,4.8,2.3,7.6,2.9,1.9,3.3,2.9,10.6,15.3,5.7,17.6,16.1,644.5,0,63.2,77.2,20.4,27.1,31.6,128.6,34.3,27.6,5.5,2.4,57.5,8,8.2,6.6,10.6,20.4,5.9,3.4,15.8
"Machinery & equip.",102.2,503.4,80.3,48.7,43.9,25.5,14.3,36.3,37.5,47,78.9,50.1,78,61.2,317.1,62.8,0,203.7,66.3,75.2,47.7,178.9,82.3,66.1,5.7,3.1,24.1,8.5,21,8.7,24.1,123.6,12.9,5.4,19.1
"Motor vehicles",26,35.5,11.9,6.3,8.8,4,5,5.6,3.8,13,42.2,11.2,4,13.3,65.9,30.6,54,0,8.6,27.7,12.2,26.8,248.9,145.9,5.3,2.1,13.7,3.8,17.1,5.6,22.6,48.8,4.7,3.5,13.1
"Other transport equip",35.5,28.3,0.5,0.1,2.5,0.3,0.2,0.3,1,0.5,0.7,0.3,0.8,2.2,4.9,4.7,11.8,5.8,0,0.9,0.2,13.6,8.8,304.7,0.4,0.1,0.3,0.2,0.3,0.4,13.4,244.9,0.2,0.2,1.3
"Other manufacturing",61.7,118.8,11.8,7.9,46.6,15.2,8.2,20.5,13.4,35.1,33.3,20.2,57.7,17.6,144.6,19.5,28.5,28.5,11.4,0,31.6,47.8,37.5,103.6,14.2,4.8,45.7,6.6,29.4,35.6,17.4,43.5,17.4,32.2,24.6
"Utilities",215.6,724.5,159.2,35.3,312.5,111.5,52.8,218.2,135.1,480.2,308.9,231.2,492.5,90.1,362.4,50.9,66.7,74.4,18.5,84.2,0,88.9,338.1,285.9,208.2,27.9,164.8,36.3,220.4,253.4,104,430.1,250,123.9,220.5
"Construction",8.1,14,4.8,1.2,7.7,2.2,1.3,2,2.8,5.6,4.6,4,2.7,2,12,1.4,1.7,2,0.5,3.4,9.6,0,13.4,18.6,4.3,0.7,10.2,1.2,11.4,32,6.7,28,6.4,2.9,5.4
"Wholesale & retail",902.4,421.1,97.9,38.4,3039.3,368.7,177.8,279.7,559.3,796.6,585.5,226.4,316.9,174.1,3012.2,244,244.3,434.4,143.2,285.1,243.5,594,0,778.4,659,156.3,775,301.8,360.9,79.7,349.5,316.6,95,137.1,364.3
"Transportation, storage",202.7,479.2,105,42.2,411.1,79.9,50,98.6,171.5,258.6,172,137.7,142.9,60.6,540.4,57.7,64.9,94.5,28.2,89.7,67.8,150.8,899.1,0,68.1,31,153.4,49.5,314.6,24.4,154.8,261.6,65.6,30.2,77.7
"Accomodation and food services",38.2,34.6,6.5,12.5,35.4,12.2,7.1,13.2,4.1,23.6,29.1,13.7,13,14.3,49.8,8,12.9,12.9,8.3,20.8,29.3,48.3,196.7,261,0,19,35.7,47.1,237.9,76.4,219.1,185.9,100.3,129.2,99.7
"Publishing, broadcasting",3.8,5.3,0.7,0.1,19.8,3,1.4,14.2,3.1,12,6.9,3,1.3,2.4,31.6,2.6,2.9,3.1,1.4,6.3,6.3,7.8,75.7,25.9,11.7,0,203.5,33.7,67.5,8.3,86.3,43.8,38.3,6.9,136.5
"Telecoms",33.2,37.3,12.1,6.1,35.5,21.2,6,13.5,11.3,27.6,32.1,14.9,10,15.2,135.9,11.3,17.2,15.2,4.7,22.9,30.5,36.7,209.3,153.2,38.1,67.5,0,110.7,454.2,37,131.1,217.9,49.8,35.6,79.1
"IT and information services",8.4,72,5.5,2,42.5,13.7,4.5,17.6,13.7,40.6,27.4,12.8,13.6,12.5,224,16,15.7,19,2.3,22.2,35.4,34.1,175.1,143.1,25.8,40.8,319,0,663.6,35.3,159.4,208.5,47.7,29.7,75
"Finance & insurance",526,1182.9,125.3,40.8,407.2,165.7,70.5,149.6,153.9,346.2,330.5,152,323.1,139.2,866.7,107.8,132.7,158.9,50.6,195.8,278.1,464.9,1280.4,879.4,205,74.5,444,180.9,0,1430.6,559.5,812.1,220,144.9,295.7
"Realestate",33.5,49.8,4.6,1.4,26.9,12,17.5,14.6,6.5,16.4,21.4,8.2,9.9,8.2,45.5,5.6,6.5,10.4,2.5,14.4,17.8,29.6,178.7,70.7,52.3,7.9,57.9,18.1,199.9,0,48.1,64,34.8,19.4,43.3
