Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,9.8,0,2.7,2.1,0.2,1.7,0.1,0.1,0,0.2,2.2,0,0.3,0,0.6,1.7,0.3,2.5,1.2,1,2.2,0.2,0.1,0.2,0.3,0.3,0.9,0.6,0.2,0.1,0.2
"Energy extraction",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining (non-energy)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",12.1,0,0,0,0,0.9,0.2,6.2,2.1,235.6,0.3,0.4,0.2,1.4,26.4,0.5,2.5,0.5,3.4,8.8,2.1,30.3,69.2,23.2,1265.4,12.4,3.9,6.2,8.2,8.4,20,118.7,1.2,33.3,11.4
"Textiles & apparel",0,0,0,0,0.2,0,0,0.1,0.2,0.8,0,0,0,0.1,20.2,0,0.9,2,0.3,29.9,0.4,5.4,20,1.8,0.8,1.6,0.5,0.5,0.6,0.4,2.4,9.9,0.1,2.1,1.6
"Wood",0,0,0,0,0.1,0,0,0,0,0.7,0.1,0.1,0,0.3,1.4,0,0.4,0.1,1.1,5.1,0.2,9.5,1.1,0.2,0.1,0.1,0,0.1,0.1,0.4,0.4,0.3,0.1,0,0.1
"Paper & printing",0,0,0,0,9.4,0.1,0,0,9,49.9,2.6,2,0.5,7.3,88.4,2.7,12.9,2.2,9.2,9,7.9,25.6,124.9,19.8,11.7,523,18,26.7,72.9,15.8,94.8,92.4,35.1,6.8,28.3
"Coke & refined petroleum",3,0,0,0,56.7,0,4.8,25.7,0,1910,14,60.7,24.4,68.1,302.7,22.2,100.7,12.5,90,64.5,263.9,718.1,372.2,2237,59.7,22.1,18.3,27.4,79.4,64.3,188.6,243.2,29.8,21.6,46.4
"Chemicals & pharmaceutical",3.8,0,0,0,151.9,9.5,7.3,95,257.1,0,198.1,34.8,16.3,97.9,1154.3,53.5,127.6,32,192.6,151.5,39,328.8,436.3,92.6,25.6,121.9,20.6,34.5,38.8,25.7,183.3,554,16.1,1955.4,57.2
"Rubber & plastic",0.1,0,0,0,22.1,1.6,0.7,8.2,5.6,76.7,0,3.6,0.8,17.7,290.4,16,55,18.1,42.9,33.7,3.8,136.8,53.8,13.2,6.9,7.1,3.2,3,4,3.6,15.3,8,1.5,2.1,4
"Other mineral (non-metallic)",0,0,0,0,0.4,0,1.1,0.2,0.7,38.4,0.2,0,1.5,20,283,0.1,25.4,6.6,31.5,13.4,3.9,1039.9,35.1,3.3,6.5,2.4,1.5,1.9,1.1,0.8,9.9,8.3,2.2,0.5,2
"Metal (basic)",0,0,0,0,0.8,0,0.1,0.8,0.9,5.1,0.4,0.4,0,14.4,21.8,2.6,14.1,1.4,8.1,3.4,4.4,17,4,1.5,0.4,0.4,0.2,0.4,0.5,1.8,1.9,3.4,0.3,0.4,0.5
