Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.5,0.4,0.2,3193.7,0,84.9,0,0,60.4,0,0,0,0,0,0,0,0,0.4,0,9.5,11.3,51.1,1.4,278.9,2.2,0,0,0.3,9,25.5,40.9,19.5,18.5,10.3
"Energy extraction",5.9,0,0.4,3.6,9.2,0.4,0.1,2.9,1775,67,2.4,7.2,41.5,0.9,0.1,0.2,2,0.1,0.1,0.7,197,3.2,4.3,4.9,7.7,0.3,0.2,0.1,1.6,2.5,6.6,6.5,8,8.6,4.8
"Mining (non-energy)",1.9,0.6,0,0.2,0.9,0,0,0.2,80.2,35.6,0.2,27.5,137.9,10.9,0.3,0.8,1.8,0,0.1,1.8,6.7,52.4,1.1,1.1,0.6,0,0,0,0.1,0,0.5,0.6,0.1,0,0.6
"Mining support",13.4,26.7,2.7,0,1.9,0,0,0.4,2.5,0.8,0.8,0.3,0,0,0,0,0.6,0,0,0.2,7.4,15.5,0,0.4,0,0,0,0,0,0,1.9,2.7,1,0.1,0
"Food, beverages, tobacco",1095.4,0.2,0,0.1,0,9.2,0,11,0,90,2.7,0,0,0,0.4,0,0.2,0,0.2,3.9,0.6,1.8,122.1,5.6,1866.8,3.3,0,0.3,3.2,0,13.3,244.8,137.4,240.4,66.6
"Textiles & apparel",18,5.3,1.2,1.3,17.6,0,0,17.8,0,44.7,50,1.9,0,10.4,7.2,1.3,6.3,1.7,7.3,117.6,0,0,92.2,21.3,34.1,18.3,0,0,1.9,0,31.5,213.9,30.6,93.3,122.6
"Wood",0,1.4,0.4,0.2,2.8,0,0,10,0,7,3.1,3.6,0,4.9,1.2,1.1,0,0.2,1.5,87,0,220.9,8,0.1,0,1.4,0,0,0.1,0,1.5,5.7,0,1.6,14.3
"Paper & printing",8.6,1.1,0.9,0.2,141.8,4.1,2.7,0,5.7,84.3,19.5,12.8,0.2,8.8,8.5,5.1,13.7,0.3,0.4,18.6,4.4,24.2,96.6,25.8,46.1,154.2,5.8,19.5,127,12.7,250.9,158.2,163.1,41.7,31.7
"Coke & refined petroleum",895.9,122.7,71.3,25.8,320,25.2,14.1,62.8,0,1668.7,66.9,173.6,191,78.6,27.2,26.8,91.9,2.2,7.9,67.5,999.2,1101.6,577.6,2821.1,216.6,35,18.7,44,311.2,417.6,643,1007.6,350.1,229.9,237.9
"Chemicals & pharmaceutical",386.4,19.4,8.7,2.4,149.2,67.7,12.5,97.9,454,0,546,57,48,60.9,41.3,32.1,49.5,0,8.5,68.6,102.2,177.3,43.5,15.4,24.9,8.9,0,0,1.3,195.6,108.7,192.3,65,780.1,150.8
"Rubber & plastic",22.1,7.3,3.2,1.3,180.8,6.8,3.1,23.5,21.3,117.5,0,15.4,7.5,30.3,39.9,29.3,75.8,5,5.6,54,38.1,302.9,86.7,47.6,32.3,4.5,0,0,1.8,0,14.8,37.9,18.8,21.1,32.5
"Other mineral (non-metallic)",0,3.7,5.4,1.1,77.6,0.1,3.4,0,0,50.5,15.4,0,11.3,23.4,26.2,0,23.5,1.2,2.7,14.4,0,1598.5,20.5,0.4,18,0.8,0,0,1,0,2.7,30.6,23.4,0,11.2
"Metal (basic)",0,8.5,0.8,3.2,2.4,0,0.3,2.6,0,8.5,8,11.1,0,397,27.8,65.6,274.4,5.3,16.6,81.8,0,534.6,1.2,3.5,0,0.2,0,0,0,0,0.1,3.6,0,0,7.2
"Metal (fabricated)",20.1,16.7,3.1,2,100.2,0.5,4.8,6.3,30.3,33.2,22,12.9,33.3,0,29,26.9,208.9,4.4,12.1,42.1,50.6,531.8,24.8,6.2,16.7,1,0,3,1,86.7,27.6,70.6,19.7,8.8,19.7
"Computer, electronics",6.4,8.4,2.3,2.2,17.8,2.8,1.5,19.9,29.1,44.7,23,9.6,3,40.1,0,149.5,258.3,7.1,13.6,64.1,73.7,256.2,169.2,65.9,0,56.9,167.6,207.1,27.8,15,341.4,535.6,208.2,185.1,313.6
"Electrical equip.",0,4.5,0.6,0.5,0,0,0,0,0,11.8,6.1,0,1.9,19.3,100.2,0,127.4,3.8,6.9,13.1,56,333.6,37.1,1.3,0,4.2,10.9,9.1,1.3,0,62.2,41.5,0,0,49.4
"Machinery & equip.",18.4,11.8,3.5,2.3,7.6,1.6,0.8,4.9,13.3,10.7,5.4,5.1,6.4,13.2,7.2,5.8,0,1.5,5.2,6,6.7,74.6,15.2,11.4,1.5,1.2,0,0,0.5,2.2,10.3,56.5,8.3,1.2,8.9
"Motor vehicles",0,3.7,0.5,1.3,0,0,0,0,0,0,0,0,0,16.8,8,0,0,0,4.3,2.4,37.2,46.5,300.8,104.2,0,2.4,0,0,1.7,0,7.7,100.9,0,0,17.8
"Other transport equip",7.3,1.2,0,0,0.1,0,0,0,0.9,0.1,0,0,0,0.4,0.1,0.8,5.7,0,0,0,0.1,10.5,1.5,84.8,0.1,0,0,0,0,0.1,31.3,199.6,0.1,0.2,0.5
"Other manufacturing",0.6,1.1,0.2,0.3,0.6,1.9,0,5,0.4,0.4,3.8,0.1,0.4,7.2,10.9,0.1,0.5,1,3.4,0,0.9,94.6,27.2,14.9,0.2,6.8,0.1,0.1,4.6,4.7,23.1,90.4,100.2,115.2,32.7
"Utilities",81.6,37.5,15.6,3.5,141.8,15.9,5.2,61.3,141.4,236.1,45.1,53.3,79.2,44.3,18.1,9,41.2,1.1,3,18.7,0,79.8,153.6,104.2,145.7,19.2,10.1,14.5,90.5,333.2,180.6,402.6,324,150,98.5
"Construction",4.5,1.6,1.2,0.3,1.7,0.2,0.2,0.8,3.9,4.4,0.9,1.2,0.6,1.7,0.8,0.5,1.8,0,0.1,1,26.1,0,12.5,15.1,5.2,1.2,1.7,1,12.7,456,41.2,69.6,22.3,9.6,4.7
"Wholesale & retail",793.2,75.3,30.6,19,2108,290.4,28.8,157.9,990.9,1543.1,269.5,163.8,115.6,213.5,967,167.7,347.4,82.9,71.5,342.6,622.3,1693.6,0,1292.7,842.5,306.3,140,284.3,444.7,243.8,1698.4,1390.1,510.8,877.7,653.7
"Transportation, storage",115.2,77.4,28.8,3.9,265.7,34.8,5.5,29,702.5,244.1,64.7,58.3,37.1,37.7,90.5,20.8,52.6,8.3,13.3,51.2,111.7,315.2,663.4,0,110.6,41.5,15.8,21.3,183.1,39.4,236.1,510.1,114.6,102.2,108.6
"Accomodation and food services",0,0.9,0.1,0.7,6.5,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0.7,0.2,0,23.1,33.7,19.6,0,5.7,1.2,9.8,7.1,0,43.1,94.1,71.9,70.7,21
"Publishing, broadcasting",0.1,0.4,0.1,0,23.3,0.1,0,0.6,0.4,12.2,1.7,1.3,0.1,2.3,3.3,0.1,3.9,0,0.2,2.5,1.3,9.9,46.3,14.3,11.4,0,7.7,25.1,60.6,7.4,320.7,78.2,115.8,18.4,22.2
"Telecoms",0.7,0.1,0.1,0,1.3,0.1,0.1,0.3,0.9,1.4,0.3,0.3,0.1,0.6,0.5,0.2,0.9,0,0.1,0.4,2.4,2.4,5.6,4,2,3.6,0,3.2,14.3,1.7,16.9,15.2,4.9,3.5,2.9
"IT and information services",0,5.5,0.7,0.3,28.9,0.5,0.7,7.6,0,42.5,5.7,4.2,2.9,8.8,16.6,4.7,15.8,0.5,0.6,7.2,55.8,45,91.3,73.9,27.9,48.9,30.3,0,404.2,34.2,419,291,94.2,44.1,67.9
"Finance & insurance",199.5,56.1,11.9,4.3,192.9,20.7,8,43.8,164,212.6,48,35.2,61.2,68.1,44.5,22.1,93.3,2.5,9.2,48.1,278.9,426.1,499.3,330.9,160.4,58.9,29.6,72.8,0,1122.2,917.1,787.8,300.5,163.7,181
"Realestate",14.8,7.1,0.7,0.2,39.3,4.7,1.3,9.6,18.1,25.9,11,5.3,2.5,15.1,8.4,4.1,15.1,0.7,1.3,13.2,53,113.5,469.7,119.8,236.5,30.8,19.8,37.3,234.5,0,439.2,296,256.6,134.2,147.1
"Other business services",93.3,181.3,20.3,23.4,760.2,38.2,15.3,91.2,333.3,760.9,124.4,92.5,56.3,173.5,190,69.5,263.8,7.9,30.8,133.1,715,2141.6,1623.5,790.4,610.7,309.7,140.2,355.2,2185.2,1646.9,0,1938,769.9,487,545.6
"Public admin,  defence",0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.3,0.1,0,0.3,0,0.3,0.3,1.9,1.4,0,3.3,1.1,0.7
"Education",0,0.3,0,0,0.2,0,0,0,0,0.3,0.1,0,0,0.2,0.2,0,0,0,0,0,0.3,0.6,1.3,1,0.1,0.3,0.2,0.7,4.2,0.3,9.2,9.8,0,2,0.9
"Healthcare, socialwork",39.9,2.7,0.1,0,111.8,0,0,0,0,193,0,0,0,0,0,0,0,0,0.9,2.1,66.6,0,188.5,68.3,38.2,30.4,0,0,652.3,0,326.4,673.4,61.7,0,265.4
"Arts, entertainment",5.1,3.6,1.3,0.5,12.6,1.1,0.4,1.9,5.6,5.6,1.6,1.5,6.2,2,3,1,3,0.1,0.8,2.6,13,17.7,23.8,22.3,30.2,12.9,3.6,10.7,31.9,17.6,67.6,59.1,38.6,47.5,0
