Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,8.1,16.8,6.4,24950.9,373.5,499.3,304.6,29.7,394.8,112.2,7.9,20.8,9,7.2,6.6,6.3,19.3,0.3,116.9,30.7,204.1,569.1,25.6,813.2,8.6,0.9,0.8,8.9,28.3,115.3,215.3,58.4,71,45.9
"Energy extraction",75.2,0,23,517.1,256.8,16.7,4.4,73.5,36339.2,1233.8,63.2,197.8,464,27.3,19.1,22.1,23,270.6,6.4,23.7,3632.6,80.9,171.7,316.5,141.2,8.4,17.1,0.5,22.8,81.3,59.2,70.3,42.9,98.3,97
"Mining (non-energy)",42.6,21.6,0,47.8,35.4,6.3,2.3,37.2,1022.9,646.3,8.5,1528.7,9161.5,266.9,36.2,59.3,42.8,28.1,0.8,122.7,108.5,2104.5,48.9,41.5,4.9,0.4,0.4,0.1,2.7,63,12.2,54.9,2.3,1.1,6
"Mining support",547.5,3875.6,844.1,0,190.9,0.4,7.4,54.3,159.5,52.7,70.3,57.3,37.6,3.3,0.8,0.4,44.3,5.5,0.6,33.3,401.2,1769.2,12.9,39.6,2.4,0.5,1.2,0.2,5.6,4.7,39.5,151.3,29.8,3.3,1.7
"Food, beverages, tobacco",2337.5,5.2,6.5,4.4,0,304.2,7.7,63.4,68.3,648.4,25.9,30.2,37.6,20.1,43.5,19.3,15.9,73.8,5.6,32.3,27,165.9,864.7,73.7,2712.4,19.6,9.2,2.8,36.6,34,109.7,479.5,134.5,370.9,145.5
"Textiles & apparel",46.1,13.5,15.2,12.4,75.6,0,11.6,71.5,18.6,244.4,121.6,40.2,14.1,32.1,86.2,35.4,28.1,734.9,19.5,437.3,26.1,215.1,327.8,79.9,112.9,40,9.7,2.1,66.2,14.6,124.8,223.7,34.5,193.8,79.5
"Wood",23.1,9.3,17.4,5.1,42.9,14.7,0,77.6,9.1,37.4,17.6,44.7,6,38.8,38.6,21.5,20.2,199.2,6.7,777.3,26.2,1522.2,78.9,23.3,15.6,11.4,2.9,1,5.8,207.7,33.4,20.2,10.9,4.3,22.4
"Paper & printing",61.6,11.4,28.2,7.3,1303.1,223.9,43,0,64.1,523,142.7,199.6,38.8,87.3,345.4,128.9,86.8,464.4,20.3,229,60,226.3,1056.9,195.6,206.1,551.4,135.8,38.2,672,130.7,544.1,616.7,321.3,218.3,189.6
"Coke & refined petroleum",1974.6,628,987.3,526.9,1356.6,273.3,101,293,0,4170.3,234.6,1320.4,1954.7,376.4,526.7,325.5,280,1177.1,171.5,416.7,2180.8,4663.8,3029.8,16426.4,429.7,139.6,236.2,45.4,854.2,647,1077.6,2064.9,367.3,534.9,371.1
"Chemicals & pharmaceutical",1734,194.6,269.4,105.9,1061.8,1154.5,175.4,879.9,2269.2,0,3599.6,862.1,1156.7,570.7,1584.2,760.5,300.9,2287.4,134,767.9,332.7,1632.2,564.9,373,149.5,110.2,21.5,6.1,93.4,364.7,400.6,334.6,152.1,1333.7,288.3
"Rubber & plastic",67.9,42.4,57.2,30.7,923.9,212.3,26.6,129.6,70.7,395.8,0,135.9,119.7,176.8,882.1,402.4,264.9,2902.6,106,353.6,56.3,1504.2,507.3,387.6,68.8,21.1,50,4.4,46.7,82.9,115.3,100.2,26.1,85.3,41.1
"Other mineral (non-metallic)",47.2,22.7,73.2,27,460.5,20,28.6,12.5,21.9,171.2,60.4,0,135.8,126.9,567.5,142.4,81.8,723.4,23.3,98.5,48.6,7812.4,156.1,59.1,47.1,5.4,11.5,1.2,17.9,197.4,51.9,74.1,28.7,43.3,23.3
"Metal (basic)",43.5,91,80.2,120.9,218.4,12.8,7.9,81.3,105.9,152.1,78.2,181.8,0,4129.2,1707.4,2612.4,1935.2,6143.2,450.6,1206.5,112.6,4413.5,124.8,179.5,8.8,3.8,20.4,1,16.1,25.1,29,42.3,8.8,16.8,18.4
"Metal (fabricated)",86.8,123.6,67.9,60.3,708.7,77,46.5,54.6,117.7,186.5,116.6,143.4,632.7,0,823.5,498,889.4,3270.8,157.5,389.2,110.6,3217.8,271.6,144.9,48.2,13.2,25.8,5.5,39.3,135.9,124.2,212.6,32.3,34.7,36.1
"Computer, electronics",25.4,19.8,16.9,15.7,110.2,113.7,6.1,45.7,38.4,115.6,67.6,45.6,59.3,80.9,0,567.7,193.2,1037.9,47.2,115.2,65.5,688.9,205.9,120.3,33.2,53.2,324.3,33.2,97.2,42.3,132.5,209.7,49.9,178.4,69.2
"Electrical equip.",18.5,25.9,19,13.5,77.9,33.5,4.6,23.9,27.2,55.1,31.2,28.7,103.2,108.3,1195,0,260.4,1295.8,57.7,95.3,108.1,1149.8,167.7,103.5,25.8,18.4,117.9,8.3,26.1,71.9,61.4,76.3,20.8,37,34.6
"Machinery & equip.",52.6,34.2,27.9,25.6,84.4,20.4,5.4,22.4,31.5,46.2,22.1,28.9,66.2,94.6,125,68,0,543.1,29.6,42.1,32.9,342,73,44.8,8.6,6.6,11.3,5.1,19.6,19,33.3,77.4,9.2,14.2,10.4
"Motor vehicles",25.5,16.7,17.4,12.9,97.6,63.7,7,22.7,18.5,54.5,60.9,31.8,74.8,109.9,488.5,241.9,152.9,0,48.7,76.1,31.6,443.4,255.4,264.3,14.9,10.9,37.9,4.6,27.5,31.2,64.3,91.2,12.3,24.7,19.1
"Other transport equip",2.9,2.5,1.6,1,6.4,1.2,0.4,0.9,1.5,2.7,1.3,6.7,21.1,15.3,26.5,25.7,17.6,52.7,0,6.2,2.3,63.8,6.6,16.6,0.7,0.4,1.8,0.2,1.1,2.4,7.5,75.1,0.7,1,1
"Other manufacturing",49.1,30.9,20.2,16.5,130.5,152.6,19.1,51.5,43.5,94,43.4,51,118.5,72.3,178.2,86.9,75.6,344.2,14.4,0,54.4,333.2,95.1,133.5,25.2,15.8,37,3.4,32.6,126.6,47.5,68.6,12.8,38.6,17.4
"Utilities",195.4,206.6,300.4,72.9,615.8,164.4,44.2,271.4,372.5,664.8,156,434.4,935.4,191.2,361.2,129.4,142.7,684,40.7,127.1,0,287.4,824.5,464,352.8,82.1,148.3,13.8,269.5,667,251,708.8,346.4,388.4,198.6
"Construction",55.9,281.8,88.9,164.8,28.5,4.9,2.4,9.9,25,27.2,9.6,17.2,17.3,12.6,32.2,8.2,11.8,33.8,2.2,13.5,91.3,0,101.6,87.6,21.1,10.3,30.8,2.3,53.3,529,67.2,203.5,34.3,34.4,20.9
"Wholesale & retail",3756.1,578.8,708.4,378.8,17933.8,2485.5,457.4,2316.3,6524,9152.8,2627.3,2025.3,4368.4,2400.9,6610.2,2645.1,1837.5,8568.8,541.3,1932.2,1623.5,10139.4,0,6310.6,1931.4,881.2,1201.7,234.3,1338.2,930.3,2410.4,1941.9,524.6,1511.8,892.3
