Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.7,0,0,9554.8,87.5,158.7,20,0,123.7,13.3,0.6,3.4,1.2,0,0.1,0.1,0.6,0,11.4,4.9,232.1,209.6,0.7,630.3,3.4,2,0.9,2.8,7.6,72.8,88,2.3,37.8,30
"Energy extraction",9.3,0,3.7,0,31.4,7.7,1.2,8.1,6525.7,129.9,4.1,22.6,32.3,2.2,0.1,1.1,1.7,3.3,0.8,1.9,364.8,15.3,32.8,24.6,31.8,2.5,6,0.8,3.1,4.1,14.7,7.1,1.6,15.8,16.4
"Mining (non-energy)",2.5,8.9,0,0,3.9,0.1,0,1.4,0,168.7,0.3,274.4,1517.1,44.7,0.1,0.9,3.9,0.8,0,6.7,0,729.9,13.4,1.5,4.5,0.1,0.1,0.1,0.5,4.8,5.4,0,0,0.2,1.5
"Mining support",5.1,55.5,3.9,0,0.7,0,0,0.2,1.4,0.4,0.3,0.7,0.2,0,0,0,0.1,0,0,0.1,2.6,8.3,0,0.1,0,0,0,0,0,0,0.4,0.5,0.2,0,0
"Food, beverages, tobacco",1839.2,9.1,5.8,0.2,0,201.3,14.5,39.3,67.8,228.5,28.9,28.8,17.2,7,0.3,5.3,7,5.6,2.6,11,38.2,61,207.6,100.9,2922,13.3,13.1,4.2,15.8,9.8,100.5,293.4,7.4,211.6,198.9
"Textiles & apparel",53.2,4.3,3.1,0.1,21.7,0,71,60.7,4.5,66.1,66.8,4.7,4.7,5.9,0.4,5.4,4.1,32.9,3.3,113.2,11.7,51.2,143.8,8.3,59.1,8.8,5.5,2.5,12.5,2.6,43.9,181.8,60,73.9,32.5
"Wood",32.3,0.4,18.9,0,1.8,1.1,0,0.6,0.1,16.3,6.1,4.8,1.3,6.8,0.2,4.1,7.1,8.6,0.8,164.3,2.1,627.6,35.8,0.5,13.1,4.7,3,1.3,1.9,36.6,28.3,4.3,1.5,6.4,11.6
"Paper & printing",50.9,12.7,4.3,0.1,340.8,77.6,14.9,0,46.4,122.7,91.6,99,7.4,11,1,17.6,30.8,14,2.2,31,43.5,50.2,283.2,44.5,107,389.1,78.6,32.1,122,14.9,252.6,183.1,215.7,85.4,75.7
"Coke & refined petroleum",252.3,115.8,139,5.7,130,74.2,5.5,38.5,0,790.5,58.8,611.4,142,25.5,0.9,24,15,19.3,8.9,30.3,155.7,322.4,573.3,3828.6,134.1,24.3,90.2,23.6,101.8,43.5,291.5,625.4,54.6,126.5,81
"Chemicals & pharmaceutical",651.9,125.6,38.6,0.1,210.8,174.6,24.3,147.4,813.7,0,643.4,155.8,63.9,31.5,2.1,44.5,26.3,32.5,6.7,55.4,110.8,337.9,99.5,29.7,61.2,23.9,11.3,3.7,11.1,20,100.2,26.4,11.5,227.2,43.2
"Rubber & plastic",98.3,8.6,19.4,0,459.4,105.3,18.3,94.9,41.8,126.2,0,37.2,23.4,28.7,2.9,61.8,55.9,97,12,63.1,55.4,934.1,165.1,261.5,53.7,11.3,38.1,4.9,12,11.9,77.3,28.2,5.9,50.2,18.6
"Other mineral (non-metallic)",36,5,9.7,0,144,15.6,1.3,7.2,14.2,79.3,19.9,0,31.2,20.9,2,23.8,26.4,27,3,18.4,42.9,5466,87.8,7.3,38.5,3.2,11.5,1.8,5.8,29.6,43.8,21.3,2.9,27.1,13.3
"Metal (basic)",9.4,62.5,7.3,1.1,24.4,9,1.6,16.5,15.3,20.3,19.4,36.6,0,237.1,2.2,147.4,158.9,84.5,20.3,80.4,48.3,861.8,21.1,9.1,3.4,1.1,5.7,0.4,1.3,2,8.4,6.6,3.5,9,3.1
"Metal (fabricated)",25.1,0.3,3,0,61,12.5,4.8,3.2,32,18.1,16.7,1.4,22.3,0,0.7,19.5,49.9,30.8,4.5,16.9,15.4,424.1,26,2.2,9.6,1.7,4.5,1.5,2.4,5.5,24.2,23.3,1,6.8,4.6
