Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,1.2,0.3,1587.5,8.7,1691,1399.5,1.2,32.9,9,1.4,29.2,2.6,10,1.3,5.6,0.4,4.5,27.8,26.8,95,31.4,28,96.6,6,2.6,11.8,3.9,21.9,36.3,32.8,14.7,23.6,17.9
"Energy extraction",0,0,0,0.1,0.3,0,0.1,1,29.6,1.9,0.1,0.5,6.8,0,0,0,0.1,0,0,0,13.9,0.1,0.1,0.1,0.2,0,0,0,0,0.2,0.1,0,0,0.3,0.2
"Mining (non-energy)",9.3,0.1,0,0.7,6,0.1,0.5,44.3,0.4,143.8,1.5,200.7,636.9,1.5,2.4,0.5,12.4,0.1,2.3,6.4,7,396,3.4,3,0.9,0.3,0.3,0.6,0.4,30.8,5.1,1.3,0.7,0.9,0.8
"Mining support",10.6,0.6,11.4,0,1.5,0,0.3,3.1,1.2,0.5,0.7,0.4,0.1,0,0,0,1.4,0,0,0.1,6.3,16.8,0,0.5,0,0,0,0,0,0,0.9,2.1,0.6,0,0
"Food, beverages, tobacco",527.2,0.1,3.1,0.2,0,5.2,10,66.5,9.2,73.4,6.9,5.7,8.3,7.7,12.3,5,18.6,1.2,3.7,6.8,24.5,64.7,142.7,29.6,922.5,10.7,6.2,21,17.9,33.4,88.4,159.5,65,142.1,161.3
"Textiles & apparel",0.9,0,0.2,0,2.5,0,1.2,7.1,0.4,3.2,2.3,0.8,2,3.1,5.5,1,3.4,0.6,3,18.7,2.5,6.4,15.8,2.7,1.6,1,0.4,1.6,1.3,1.5,4.7,10,1.2,7.7,4.9
"Wood",20.5,0.3,6,0.3,16.5,2.3,0,317.1,4.5,29.4,13.4,22.2,10.6,35.3,18.6,13.7,47,5.9,23.8,191.9,46.7,963.9,66.1,32.6,14.3,3.8,2.8,10.2,5.8,294.1,48.5,28,19.9,10.5,33.8
"Paper & printing",30,0.2,20.2,0.4,167.2,17,56.9,0,19.7,117.2,51.3,54.5,48.4,35.3,57.9,30.5,82,6.2,7.5,34.4,111.6,141.3,322.2,82.1,59.4,410.7,28.4,104.1,58.2,77.3,214.7,232.6,182.4,103.2,92
"Coke & refined petroleum",151.7,0.7,57.7,1.9,46.7,6.1,23.6,84.5,0,242.9,13.8,47,120.5,25.8,17.6,14.8,45.8,2.7,5.1,23.2,232.7,234.4,167.1,871.7,26.8,7.5,8.4,24,31,76.6,96.6,154,45.6,49.2,48.9
"Chemicals & pharmaceutical",206.5,0.5,30.8,0.8,73.7,44,81.1,437.8,174.6,0,361.1,68.5,139,85.8,103,68.3,112.3,10.8,25.2,45.7,71.7,198.2,99.6,41.4,23.5,19.9,4.7,19.1,13.4,37.7,88.1,64.1,39.5,213.6,64.2
