Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,20.1,72745.8,10474.4,4243.2,2246.1,79.8,3008,950.1,70.4,0,0,0,0,0,68.4,3.1,1636.1,316.4,3588.4,2835.2,162.1,7944.7,2.9,10.2,0,4.3,0,970.5,1551.7,0,272.3,530.6
"Energy extraction",0,0,18.2,104.8,26.2,47.6,3.1,30.2,31859.8,189.4,5.1,383.4,5481.6,7.7,0,1.8,47.8,43.2,3.2,19.5,8135.1,0,56.7,29.8,59.5,0.6,10.2,0,0.8,0,15,0,0,29.7,53.7
"Mining (non-energy)",1.5,12.4,0,7.2,0,0,0,0,0,0,0,790.7,5815.6,85.1,0,0,0,4.6,0.3,50.8,11,1463,12.3,0.1,2.8,0,0.2,0,0,0,4.5,0,0,0.2,6.3
"Mining support",710,5429.7,419.7,0,47.5,0,3.6,24.4,260.6,35.6,47,52.9,15.6,1.4,0,0.1,45.8,1,0.5,35.4,522,2203.3,0.3,38.7,0.2,0,0,0,0.4,0,3.3,106.1,26.7,0.9,0.9
"Food, beverages, tobacco",4911.3,167.5,49.7,10.7,0,917.1,28.1,135.5,997.7,2835.1,647.2,253.5,465.3,197.2,86.7,179,230.1,330.6,71.3,274,297.5,1154.9,675.4,60.4,11681,21.2,40.1,15.9,29.5,26.4,284,1096.6,31.8,491.2,810.5
"Textiles & apparel",585.6,241.5,67.6,24.9,111.6,0,57.9,216,1038.6,2382.1,948.2,300.4,364.6,119.9,103.4,234.3,187,900.6,137.5,1980.2,176.7,1572.9,609.8,343.1,306.3,130.1,64.8,50.7,297.5,23.4,481.4,751.7,84.1,347.3,531.7
"Wood",59.7,73.5,20.2,2.9,36.4,117.4,0,141.5,35.4,61.4,35.5,97.8,34.8,51.1,32.2,41.6,62.8,143.3,22.7,1774.7,14.2,3984,78.9,15,35.2,13.8,16.1,12,19.4,2.6,44.5,23,13.7,14.3,65.4
"Paper & printing",141.4,66,33.6,4.4,794.7,612.9,50.5,0,217.1,668.6,261.6,437.8,93.5,105.3,134.7,209.5,228.9,344.8,56.2,568.9,253,772.7,881.5,446.5,366.2,1411.7,350.1,598.3,1168.1,111.1,566.7,962,659.6,138.2,480.5
"Coke & refined petroleum",5035.3,2263.4,1019.2,227.1,705.2,3626.8,151.1,591.9,0,10672.3,2107.1,2672.7,4985.3,529.8,322.2,716.2,729.2,1027.3,408.5,1283.3,6499.2,11325.6,2190.3,30489.9,687.2,176.5,511.2,539.3,1098.4,421.6,1580.2,2676.3,617.8,405,991.4
"Chemicals & pharmaceutical",4085.5,775.3,226.1,46.7,528,6642.8,164.1,870.2,6676.2,0,4661.6,1487.7,2239.5,553.4,493.5,968.9,649.1,1447.9,288.6,1624.1,236.7,4183.9,551.8,209.8,326.6,70.3,52.7,13.4,11.7,8.1,485,1256.6,11.7,4280,813.5
"Rubber & plastic",199.6,222.7,71.8,16.1,407.3,774.4,29.2,150,335.4,787.2,0,287.1,284.7,195.7,303.7,554.1,599.3,1716,257.9,809.2,71.9,4042.9,393.1,906.6,124,29.4,125.6,61.1,6.9,30.7,171.6,162.9,48.3,87.5,115.6
"Other mineral (non-metallic)",38.6,27.5,9.3,21.6,171.8,239.4,46,32.9,182.9,439.6,171.3,0,659.3,243.9,311,328.8,324.6,689.3,90.6,370.5,163.7,31098.4,215.5,24.8,137.4,10.7,57.9,11,17.2,10.8,80.1,33.7,16.9,46.4,110.2
"Metal (basic)",75.5,545.3,33.3,112.2,84.6,119.1,30,340.8,286.3,534.6,279.4,782.3,0,9800.8,1588.4,9585.2,10104.8,8000.2,2181.7,6647.7,762.7,20703,244.2,59.2,43.8,13.5,158.6,39.7,29.4,35.5,66.7,141.7,48,43.1,136.5
