Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,5.8,15.4,0.7,2835.3,125.8,1020.7,128.7,1.7,38,8.6,5.4,20.5,5.4,4.2,2.5,6.4,12.5,0.7,39.9,40.3,102.6,174.8,23,403.5,1.4,1.4,2.5,3.3,14.3,50.7,5.2,3.6,10.8,21.1
"Energy extraction",6.9,0,3.5,5.8,12,4.3,3.2,11.3,189.5,96.1,7.8,30.6,483.2,6.2,3.8,2.6,15.8,14.1,0.6,4.7,1235.9,27,16.6,19.7,3.7,0.8,1.1,1.1,3.1,10.5,6.9,16.6,11.2,4.5,3.9
"Mining (non-energy)",7.1,1.8,0,1.1,5,0.7,0.8,1.4,3.5,27.5,1.5,142.2,193.6,2.4,1.3,1.3,3.1,1.9,0.2,9.7,41.7,321.7,6.2,10,1,0.2,0.3,0.5,0.7,12.6,7.3,2.2,0.9,0.8,1.2
"Mining support",2,8.7,0.1,0,0.7,0.2,0.3,0.3,35.5,6.1,1.3,0.8,2.9,1.1,0.3,0.2,0.6,0.6,0.1,0.2,37.2,2,1.9,4.7,0.2,0.1,0.1,0.1,0.2,1.1,1.3,0.6,0.3,0.3,0.3
"Food, beverages, tobacco",976.4,3.6,1.5,0.2,0,13.5,5.4,11.7,4.5,81.6,42.8,13.7,19.4,22.3,21.8,9.7,20.7,33.1,3.2,15.9,29.7,56.1,251.3,63.4,1253.9,5.1,2.8,6.8,6.9,21.3,88.5,59.5,55.3,103.3,62.9
"Textiles & apparel",13.2,5.5,0.6,0.1,14,0,3.1,19.7,0.9,31.8,68.1,6,5,11.4,8.9,16.3,19.7,265.6,3,64.4,7.2,41.2,62.2,21.9,8.3,2.3,0.4,1.8,1,3.2,21.5,9.8,3,26.2,15.3
"Wood",79,10.2,5.3,0.4,17.2,6,0,177,0.5,26,42.9,61.9,8.1,31.7,16.1,13.1,33.9,207,3.2,352.9,14.1,945,106.4,42.1,20.1,5.5,2.2,3.4,1.6,96.6,63,3.4,8.8,4.8,28.2
"Paper & printing",18.1,1.6,1.8,0.1,121.5,15.1,34.8,0,1.1,39.7,45.5,51,12.2,16.3,24.1,17.8,31.8,45.6,3.5,32.4,47.7,49.9,152.6,108.8,37.4,423.7,4.5,50.6,156.3,43,427.9,39.8,83.3,34.1,99.6
"Coke & refined petroleum",152.1,27.6,13.2,1.4,46,30.8,42.1,22,0,386.7,69.4,69.6,138.9,39.1,9.1,14.8,52.2,59.8,6.9,34,161.2,242.8,521.7,756.6,10.2,4.2,18.5,12.1,17.7,46.2,103.7,93.1,7.9,25.3,29.2
"Chemicals & pharmaceutical",106.7,9.6,8.7,0.7,55.5,52,31.1,49.1,33.3,0,717.3,74.2,103,33.7,22.5,47.9,47.2,104,7.4,45.8,60.7,123,59.5,46.3,22.1,5.3,2,4,4.6,25.7,53.7,22.9,6.6,77,21.9
