Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.7,18.5,0.2,6096,50.4,176.6,0.2,0.1,25.5,12.2,1,0.1,0,0,0.1,0.1,0.2,0.2,0.4,0.5,23.9,65.9,5.6,418.5,1,0.3,0,0.4,1.4,26.6,33.6,0.2,11.1,11.5
"Energy extraction",8.4,0,125.3,25.4,17.3,1,1.1,0.9,4427.5,4.6,0.6,123.9,327.7,0.2,0.2,0.4,0.2,2.1,0.5,1.2,963.9,10.8,62.3,113.2,86.7,1.8,2.4,0.2,3.3,4.5,31.5,8.6,2,44.1,37.5
"Mining (non-energy)",36.6,8.3,0,3.5,81.2,0.7,1,130.2,0.7,245.6,42.1,538.3,2871,515.2,36.2,219,380.4,100.1,29,565.6,35.4,970.4,126.7,38.6,22.1,0.8,2.9,0.1,1.4,18.3,21.8,10.2,1.6,13.9,9.8
"Mining support",1.2,604.8,182.6,0,0,0,0,0,6.5,0,0,0,0.5,0,0,0,0,0,0,0,1.7,0,0.1,2.5,0,0,0,0,0,0,3,0,0,0.2,0.1
"Food, beverages, tobacco",297.9,11.6,16.6,0.4,0,23.5,1.4,15.8,7.7,46.5,19.5,4.3,2,1.6,0.5,0.5,2.5,1.2,0.5,4.4,3.3,20.1,62.3,35.2,1398.3,5.2,12.3,1.3,11.6,2.8,38.5,66.8,7.2,37.7,52
"Textiles & apparel",20.8,3.3,18.9,0.3,16.3,0,4.6,3.4,0.2,1.5,27.9,3.5,0.4,0.1,0.4,0.5,0.2,5.7,1.3,71.1,2.1,6.8,65.8,16.9,33.2,3,0.9,0.1,2.3,0.5,19.8,59.8,3.6,33,20.1
"Wood",19.3,3.4,46.7,0.3,23.8,1.8,0,1.6,0,8.1,0,13,0.3,4.1,0.3,0.7,0,3.1,2.1,208.1,0.6,393.8,32.5,12.7,22.8,3,0,0,0.3,29.2,23.1,12.9,10.9,2.4,17.2
"Paper & printing",12,1.1,17.2,0.1,262.7,41.5,6.4,0,0.1,36.7,21.6,16.6,0.3,1.9,0.9,1.2,3.9,2.2,0.4,16.9,6.5,21.3,209.3,49.7,88,248.4,90,8.3,110.8,7.4,215.6,217.8,179.3,45.1,88.6
"Coke & refined petroleum",482.3,177.9,470.7,7.8,254.4,56.9,12.3,43.6,0,270.6,38.5,84.8,44.9,9.4,1.1,2.4,9,4.3,1.8,25,106.8,264.4,327.4,1917.9,147.3,9.7,55.1,4.2,59.8,17,158.4,301.7,84,62.9,69.7
"Chemicals & pharmaceutical",245.6,32.5,92.5,1,104,128.9,13.7,83,96.9,0,284.2,37.7,30.4,16.9,2.2,5.3,11,6.7,2.7,35.9,8,78.7,44.9,18.2,19.6,6,2.2,0.3,3.8,7.5,48,26.5,21.1,55.1,36.8
"Rubber & plastic",51.5,5.5,100.9,1.4,477.9,83,10.1,59.7,14.2,71.1,0,29.2,10.1,15.4,5.5,10.2,28.8,34,4.6,71.5,7.2,288.1,191.2,151.2,89.8,5.3,0.6,1.2,8.4,7.9,59.6,45.8,17.9,30,27.8
"Other mineral (non-metallic)",54.7,4,181.7,2.3,224.5,1.2,0.3,1.9,0.9,65.2,37.3,0,39.1,15.5,5.4,5.1,13.5,12.6,3.3,28.4,10,2283.4,96.7,43.9,86.8,2.2,1.3,0.1,6.4,31.8,46.5,55.4,32.3,23.6,21.2
"Metal (basic)",13.2,104.9,502.5,7.9,52.5,2,0.4,104.1,8.2,64.3,35.4,43.5,0,723.6,31.7,187.3,469,145.3,47.6,600.8,40.2,1397.8,154.4,25.2,3.2,0.9,0.6,0,0.7,4.9,15.1,12.2,4.7,12,2.9
"Metal (fabricated)",58.5,103.4,121,2.8,249.2,31.7,17.6,22.8,22.4,31.4,40.8,29.7,71,0,5.4,14.9,99.9,39,12.2,84.2,16,622.4,104.3,50.9,52.5,3,14.2,1.4,5.8,11.7,57.5,97.5,21.5,11.1,21.7
"Computer, electronics",0,0.2,0.5,0,0,0,0,0.2,0.1,0.1,0,0,0,0.1,0,0.3,0.6,0.3,0.1,0.6,0,0,2,0.8,0.8,0.4,10.5,0.4,0.7,0,2.4,0,1.1,2,1.5
"Electrical equip.",1.2,8,13.4,0.2,1.1,0,0,0,0,2.4,3.2,2.3,0,2.9,4.7,0,15.8,8.8,1.9,4,11,112.3,32.6,19.2,9.1,1.7,43.4,1.2,2.1,3.2,16.8,17.5,7.4,5.1,14
"Machinery & equip.",22.7,42,70.4,1.8,22.4,8.4,1.8,8.5,5.4,6,7.2,8.4,25.1,23,4.5,12.4,0,14.8,4.9,20.4,9.1,140,44.9,25.5,8.5,1.8,30.7,1.2,3.3,2.6,21.1,49.1,8.7,6.1,11.6
"Motor vehicles",4.9,2.7,5.3,0.2,0.3,0,0.6,0.3,0,0,0,0,0,0,0.1,0.6,4.3,0,0.5,1.1,1.3,6.5,145.3,69.6,3.4,0.6,3.1,0.2,1.5,0.4,12,17.7,1.8,1.6,2.2
"Other transport equip",6.8,0.2,0.8,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,7.9,33.9,0.2,0,0.1,0,0,0,6.7,119.6,0,0.2,0.1
"Other manufacturing",14.7,9.7,121.4,3.1,53,58.4,11.8,44.9,0,9.3,15.4,25,27,0.1,3.6,4.6,6.3,12.4,5.6,0,11.8,113.8,126.3,231.6,97.1,15.3,117.6,3.9,32.6,66.3,127.1,126.1,109,289.6,71.1
"Utilities",109.9,123.1,421.8,2.4,271.9,77.4,12.5,90.4,58.9,91.1,44,66.7,53.4,11.3,1.6,2.2,10.7,5.6,1.6,17.8,0,41.6,154.2,137.2,221.3,13,81.4,3.3,46.7,38.4,99.4,259.1,185.5,105.6,80.8
"Construction",1.6,38.7,258.2,1.5,10.3,1,3,0.6,12,9.9,0.5,0.5,0.3,0.2,0.6,0.8,0.5,1.6,0.4,3.8,28.8,0,108.9,126.7,55.5,6.7,89.8,2.3,41.1,214.4,113.1,379.2,1.6,49.2,42.6
"Wholesale & retail",877.8,176.4,900.2,22.2,3506.4,687.9,112.7,242.8,398,350.2,243.9,259.3,392,223.7,18.9,58.7,193,137.5,35.8,305.3,219.7,1461,0,2910.7,837.1,98.9,313.8,24.9,155.2,45,745.9,797.4,211.5,264.6,267.8
"Transportation, storage",113.3,259.3,385,8,631.3,122.3,38.2,32.1,130.4,100.2,61.9,115.5,53,31,4.3,8.1,29.1,18,4,64.8,49.3,277.9,1141.9,0,85.2,43.3,126.5,7.7,111,8.6,213.3,334.3,145.7,72,98.3
"Accomodation and food services",2.6,17.6,21.3,1.8,62.2,1.4,0.2,0.5,3.8,14.9,0.5,0.5,0.8,0.5,0.6,0.9,0.4,2.4,1.5,8.3,13.1,47,186.4,218.5,0,20.5,34.5,10.5,80.5,17.6,288.4,286.9,0.5,223.8,111.2
"Publishing, broadcasting",1.8,1.1,3.9,0,49.9,3.1,0.9,63,2,5.4,3.1,2.5,0.1,0.2,0.3,0.3,0.9,0.6,0.2,2.8,1.8,5.2,61.6,19.4,24.3,0,92.7,5.2,29.1,1.7,157.9,42.1,45.8,12.5,48.2
"Telecoms",2.3,3.5,11.5,0.2,21.4,8.6,0.9,2.5,2.9,4.3,0.5,2.4,0.4,1.2,0.4,0.3,1.5,0.7,0.2,2.8,3.5,13.1,61.3,40,25.5,16.7,0,6.7,57.2,4.5,74.4,86,24.9,20.4,23.9
"IT and information services",0,0.8,5.7,0.1,26.2,1.8,0,2.9,0,4,2.7,0,0,0,0.7,0.5,0,1,0.2,0.7,4.5,0,58.1,42.9,20,16,101.7,0,96.8,3.1,94.2,0,25.9,19.7,26.4
"Finance & insurance",238.6,204.4,253.6,3.6,394.3,137.5,18.1,67.4,70.1,83,50.7,45.9,39.2,17.8,4.2,4.9,20.2,12.6,5.5,45.1,56.4,267.9,669.7,504.3,279.4,42,227.4,18.2,0,526,500,612.3,182.9,159,165
"Realestate",26.4,32.7,7.7,0.2,97.5,53.1,3.6,21.1,9.8,12.6,14.6,8.7,1.6,5.7,1,1.1,4.7,4.2,0.9,15.6,11.3,90.3,577.4,168.4,527.1,27.4,186.3,11.6,155.3,0,276.8,294.1,197.4,128.4,137.5
"Other business services",155.6,320.2,243,9,847.8,134.2,22,104.4,82.7,199.1,78,67.4,24.5,26.6,12.5,9.3,37.3,22.1,7.7,73.8,84.2,638,1348.1,794.2,689.1,156.8,690.6,59.7,662.5,121.4,0,1070,392.6,332.4,396.3
"Public admin,  defence",8.9,8,311.6,0.7,33.7,5.1,1.6,15.9,3.6,18.9,2.6,51.9,209.4,1.3,0.4,0.7,1.3,1.1,0.3,3.7,9.6,84.7,61.1,54.1,26.6,16.4,26.9,2.1,26.4,12.7,67.5,0,27.2,18.1,21.4
"Education",1.1,1.6,2.2,0,9,1.1,0.1,5,0.4,0.5,0.3,0.2,0,0.1,0.1,0,0.1,0.1,0,0.6,0.4,2,11.2,5,6.8,3.7,3.5,0.3,5.4,1,13,18.2,0,4.6,4.6
"Healthcare, socialwork",11.2,1.4,0.5,0,39.4,1.2,0.9,4,1.9,13.3,2.9,2,0.4,1,0.2,0.3,1.1,0.7,0.1,3.8,3,9.5,40.5,45,16.1,4.5,21.1,2.2,52,1.7,60.5,118.9,14.1,0,39.7
"Arts, entertainment",0.9,35.3,99,1,15.5,1,0.2,2.1,7.1,2.3,0.6,0.5,0,0.2,0.8,0.7,0.3,2,1.1,2.1,5.1,3.4,115.6,92.2,149.3,25.8,50.2,4.3,31.4,5.3,123,83.2,69,131.6,0
