Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,57,25.3,10.4,20995.8,39.8,6891.9,1557.2,30.6,887.2,8.6,18.7,16.7,14.3,4.8,3,15.4,28.8,3.9,170.8,7.9,781.5,222.5,140.8,588.4,7.5,16.6,7.9,43,31.3,69.9,591.9,24.9,24.1,37.9
"Energy extraction",203.2,0,423.1,600.7,233,14.7,57.6,174.6,25829.4,1212.7,46.3,214.6,745,103.4,20.5,13.3,91.5,87.6,16.3,22,1055.2,3410.8,712.2,248.1,53.1,15,37.5,29.6,441,565.8,285.2,213.5,249.6,166.1,100.3
"Mining (non-energy)",486.6,373.9,0,75.6,11,1.3,2.3,91.2,213,241.8,4.5,1360.2,12430.4,22.8,4.5,2.1,48.2,18.7,6.2,90.8,4.7,1706.8,85,58.7,11.4,5.5,13.3,11.1,80,19.8,76.3,175.2,9.1,12.3,10.9
"Mining support",2.3,11985.1,1642.6,0,5.1,0.4,1.1,2.7,3.9,4.5,1.7,1.8,3.1,3.1,2.2,0.8,4.1,6.9,1.9,1.8,2.9,15191.2,43.6,8.5,4.5,2.4,6.5,6,50.1,10.5,39.6,15.4,4.4,6.4,3.5
"Food, beverages, tobacco",4377,93,18.5,30.6,0,17.4,20.8,98.4,86.8,287,27.1,35.5,54.2,47,22.3,11.4,55.9,84.8,23.1,64.4,72.2,306.8,464.5,112.6,8353.9,23.8,60,50.2,356.4,130,485.7,191.6,62.5,93.7,314.4
"Textiles & apparel",52.8,6.1,1.4,2.4,22,0,4.3,25.3,9.1,27.8,51.8,7.5,5.2,47.2,6.1,1.6,12.6,136.8,9.6,796.3,9.5,331.6,24.2,16.5,23.7,3.9,2.8,2.4,12.3,4.3,15.9,35.9,5.1,39.7,70.5
"Wood",75.8,17.4,4.1,5.6,40.1,4,0,1882.4,13,21.5,60.9,32.3,21.6,65.1,4.6,4.4,34.7,36.1,22.4,1268.2,33.1,5874.6,129.3,44.5,9.9,8.3,11.5,9.4,64,23.9,65.9,43,14.4,24.5,20
"Paper & printing",138.3,44.8,21,13.1,1369.9,36.6,455.3,0,138,237.8,146.6,106.5,40.7,71.5,14,39,46.4,52.5,34.6,551,32.9,1919.4,422.2,52.7,100,3017.6,538.1,31.2,926.9,46.5,1302.6,340.5,644,162,383.5
"Coke & refined petroleum",3031.2,1777,991.5,1076.3,229.4,28,135.9,191.1,0,1519.4,68.7,280.9,449,139.1,19.2,13.3,97.5,80,145.7,241.9,634.2,6076.4,3248.2,9442.1,201.4,62.4,216.4,136.6,615.4,840.7,1502.6,1303.9,1003.3,759.6,442.1
"Chemicals & pharmaceutical",2506.4,373.3,200.7,84.3,395.9,250.7,140.5,838.7,935.1,0,1467.9,148.3,850.1,187,63.6,53.2,293.9,947.9,175.4,416.9,102.8,1886.3,420.6,246.3,55.3,65.8,29.9,25.3,159.8,64.8,394.2,2045.7,41.2,984.6,376.9
"Rubber & plastic",19.3,47.1,17.5,7.5,526.4,108.2,204.5,314.8,38.3,703.6,0,100.6,17.7,199.8,90.3,108.2,207.9,1723.9,205.2,350.4,18.7,2825.4,464.5,346.5,31.3,19.3,11.8,10.6,70.7,25.6,165.8,50.4,18.8,36.6,80.7
"Other mineral (non-metallic)",33.8,69,57,259.6,100,7.5,86.3,79.9,100.5,152.8,147.7,0,530.2,281.1,12.2,105.9,103.1,1189,83.3,151.3,15.1,9667.1,132.6,29.8,56.6,7.4,17.9,15.3,116.7,33.8,107.9,59.6,16,32.6,44.9
"Metal (basic)",343.1,605.9,98.6,419.8,35.5,23.9,34.3,115,110.1,590,110.3,116.5,0,3547.7,131.8,389.8,2023.7,1813.9,489.4,572.5,27.5,1288.9,146.1,81.9,16.8,11.5,19.4,14.7,121.9,44.7,125.5,68.3,26.9,58.3,32.8
