Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,9,1.2,0,9767.6,62.6,45,18.3,9.1,89.3,97.9,5.9,18.4,12.2,11.7,8,9.2,2.9,7.9,18.6,58.2,142,154.7,78.6,312.9,1.6,3.8,6.6,5.1,99.3,93.5,150.9,6.8,168.6,70.5
"Energy extraction",103.4,0,65.8,0,63.7,0.6,2.4,18,2653.9,410.1,5.8,26.9,23.3,7.2,2.5,2.2,3.9,5.1,3.4,3.4,392.2,8.6,58.4,33.9,38.5,0.9,2.2,0.9,10.2,23.6,23.2,23.3,40.4,26.5,44.5
"Mining (non-energy)",13.4,0,0,0,5.1,0.2,0,1.9,0,58.3,0.8,113.8,49,0.6,0,0.2,0,1.2,2.6,6,0.8,381.8,2.3,0,0,0,0,0,0,19.7,1.6,21.6,0.2,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",3111.2,5.7,0.6,0,0,19.3,2.4,46.5,65.8,723.4,40.9,6.9,8.9,37.7,58.7,8.8,30.7,11.8,14.8,29.6,446,135.6,370.5,78.6,2439.5,13.4,12.8,38.8,93.2,134.3,410.6,183,67.4,642.8,317.5
"Textiles & apparel",18.8,0.1,0.5,0,9.3,0,0,86.8,0,19.8,81.8,17.9,1.3,27.7,3,2.7,40.5,25.7,29.4,152.3,4.9,126,19.2,7.7,15.6,3,0,0,2.9,5.8,21.4,16.4,3.1,53.9,21.8
"Wood",24.6,1.4,0.7,0,37.4,3.2,0,15,3.1,34.9,13.5,13,5.6,36.9,9.8,6.4,28.8,8.5,34.3,189.8,18,894.9,35.5,37.9,6.6,3.3,3.7,5.8,2.3,184.1,37.4,18.5,8.5,11.2,21.2
"Paper & printing",17.3,3.9,2.3,0,514.3,15.3,9.3,0,8.4,121.1,54.4,23.4,8.6,82.6,64.3,12,94.7,26,14.7,71.2,71.3,149.5,449.1,141.8,63.1,530.8,46.8,253.4,126.3,191.7,723.3,212.9,176.9,285.3,92.2
"Coke & refined petroleum",339.3,5.4,29.3,0,56.3,19.3,5.2,15.7,0,2133.9,34.4,36.4,229,47.5,8.2,96,26.5,22.2,56,67.7,296.5,1416.1,356.2,4007,28.8,2.6,3.4,95.5,32.2,398.8,646.3,117.7,68.4,31.8,118.2
"Chemicals & pharmaceutical",476.9,10.4,17.7,0,276.5,163.8,41.4,256.4,466.7,0,1293.1,210.3,231.3,128.9,108.5,72,50.8,68.8,173.7,184.5,195.8,1095.8,281.7,411,38.6,17.7,11.1,40.3,84.4,330.6,610.4,125.7,72.9,286.8,168
