Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,2.2,0.4,3140.3,6.4,2688.9,2105.6,1.2,82.1,13,2.6,85.7,8,5.7,1.8,10,3.3,1,24.4,54.7,61.4,107.5,49.1,173.5,3.2,3,3.9,5.1,55.4,54.6,33.1,29.4,29.4,24.4
"Energy extraction",0.7,0,0.1,0.1,1.1,0,0.4,0.2,238.5,7.7,0,0.3,14.6,0,0,0,0,0,0.1,0.2,3.5,0.5,0.5,0.1,0.3,0,0.1,0,0,0.6,0.3,0,0,0.4,0.4
"Mining (non-energy)",10.1,0.2,0,1,4.9,0.5,2.7,69.9,4.1,101,4.8,222.9,1262.9,18.8,5.3,2.9,20.2,5.9,0.5,11,18.1,581.2,9.7,53.4,1,0.4,0.4,2,2,28.5,9.6,11.9,2.7,1,2.7
"Mining support",19.9,1.1,21.2,0,3.4,0,1.1,5,2.8,1.3,2.2,0.9,0.9,0.1,0,0,3.8,0.1,0,0.6,15.1,34.6,0,1.9,0,0,0,0,0,0,3,2.9,2.1,0.1,0
"Food, beverages, tobacco",495.3,0,2.1,0.2,0,5.7,15,61.7,20.9,189.6,10.7,7.4,24.3,18.6,22.3,9.4,32.2,23.5,5,18.5,25.5,60.8,261.6,71.4,1662.7,27.6,19.1,24.2,16.7,40.2,144,133.6,125.9,201.3,319.7
"Textiles & apparel",3.4,0,0.6,0.1,8.7,0,1.5,29,1.8,32.2,4.4,5.6,6.9,9.1,14.8,1.4,22.1,17.5,4.4,45.1,1.9,17.9,67.9,11.2,9.4,4.6,2.8,5.8,1.8,4.6,20.9,16.9,13.1,25.5,13.4
"Wood",54.3,2.6,4.1,0.8,29.1,3.8,0,523.6,3.8,36.2,36.6,44,43.4,104.8,39.4,12.8,140.7,36.7,11.7,570.9,317.4,2679,117,134.3,22.1,18.7,5.6,23.1,3.8,507.9,105.7,22.8,39.6,17.1,112.1
"Paper & printing",18.4,0.1,11.5,0.5,260.5,9.6,86.9,0,8.6,207.4,69.3,45.9,52.8,57.3,111.5,38.3,91.7,74.9,8.3,80.1,114.3,131.5,444,178,76.5,1046,101.9,138.3,132.6,161.2,725.8,205,421.9,156.2,185.5
"Coke & refined petroleum",441.5,1.1,70.1,6.5,87.5,6.2,47.7,151.1,0,394.1,19.7,145.3,387.5,60.6,50,6.6,75.1,51.3,15.8,48.8,287.5,544.2,323.9,1943,45.9,20.3,36.4,16.7,22.2,151.6,216.6,92.3,49.4,90.3,58.5
"Chemicals & pharmaceutical",53.9,0.2,15.9,0.5,68.9,16,56.2,128.8,64.4,0,150.7,36.6,87.5,102.6,78.9,121.3,226.4,288.9,8.4,53.7,88.8,591.2,183.9,223.7,32.6,27,21.9,140.3,148.4,41.7,251.4,170.5,102.1,46.8,57.7
"Rubber & plastic",2.8,0.7,6.4,1.1,146.2,7.3,23.3,95.4,7.6,112.4,0,29.3,61.6,48.4,203.9,29.4,200.8,351.8,29.1,110.1,28.3,142.4,174.8,61.6,25.4,12.8,23.1,44.2,8.9,54.5,85.3,42.1,24,42.3,22.6
