Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.4,0.6,21294,1031.4,330.9,127.8,0,407.4,377.3,1.8,0,0.8,0,0,0,0,1,109.4,0,83.9,0,2.1,1453.9,1.5,0.6,1.8,5.3,15.5,37.5,0,92.2,54.1,53.2
"Energy extraction",0,0,0,35.8,22.6,10.2,0,23.1,6837,785,0,160.4,596.7,0,0,0,0,0,0,5.9,2302.4,0,0,6.6,0,2.4,5.6,0.6,0,45.8,13.1,0,0,39.5,0
"Mining (non-energy)",7.9,2.6,0,0.7,2.8,1,0,4.8,0,87.3,2.6,262,135.8,2.2,1.6,1.4,3,1.1,0.9,19,0,146,0,2.7,0,0,0,0,0,5.4,0.6,0,0,0.1,0
"Mining support",119,295.9,18,0,7.6,0,0.9,3.3,3.3,3.1,13.5,4.5,0.5,0.1,0,0,3.5,0.1,0,3.1,19.3,57.5,0.1,3.1,0,0,0,0,0.1,0,1,28.3,2.5,0.1,0.1
"Food, beverages, tobacco",4318,0,0,0.2,0,329,0,48.2,11.7,393,27.4,18.1,0,0,0,2,0,0,0,33,0,0,801.2,56.1,6767.7,9.1,2.2,13.7,57.4,28.9,53.4,0,197.3,274.8,88.8
"Textiles & apparel",110.5,0,0,2.7,50,0,0,73.4,0,146.1,422.3,58,4.1,0,102.3,35.1,41.6,449.5,72.2,880,17.4,94.9,887.5,136.8,209.1,15.6,8.8,6.1,81,15.5,74.2,0,68.7,228,349.9
"Wood",14.2,0,0.6,0.2,8.9,6.1,0,25.6,0,10.7,17.6,18.4,0.5,8.3,10.8,5.8,8.2,33.1,8.6,389.5,0.7,263.9,40.6,0.1,6.8,1.7,0.5,0.6,1.1,34,4,0,0,0.8,20.2
"Paper & printing",30.7,2.4,0.6,0.2,317,97.8,31.3,0,6.1,121.2,151,91,4.7,20,101,37.4,38.4,75.6,6.7,122.2,12.2,36.2,580,46.8,96.6,660.2,23,25.3,145.5,32.4,75.7,285.7,143.3,43.3,130.5
"Coke & refined petroleum",1551.3,391.7,104,22.6,357.2,249.7,83,116.2,0,1732.1,289.2,679.6,370,102.7,186.9,110,146.5,243.6,56.3,281.3,769.8,997.3,2235.7,8447.6,235.3,39.2,56.2,38.3,233.9,211.5,241.2,0,213.7,130.3,319.1
"Chemicals & pharmaceutical",718.2,49.5,16,2.8,166.4,748.9,92.9,224.2,192.6,0,2966.3,280.5,122.8,99.9,357.2,165.8,99.1,303.1,62.2,310.8,65.4,212.2,248.3,60.8,48.3,36.2,1.8,2.4,11.5,46.3,44.8,0,52.6,109.4,187.5
"Rubber & plastic",77.5,27.2,8.7,2.2,426,196.4,34.8,81.6,13.8,203,0,115.8,29.7,76.2,527.2,231.7,232.3,1035.2,87.8,379.4,18.8,545.6,649,285.1,61,12.4,19.1,5.6,20.5,30.5,33.6,0,22.9,32.8,79.4
"Other mineral (non-metallic)",70.7,0,0,2.6,284.5,5.9,0,10.5,0,109.2,0,0,60,77.5,456.2,106.7,95.1,335.7,39.8,138.7,11.6,3760.4,263.4,35.6,57.3,3.3,5.8,2.2,9.8,86.7,21.3,0,37.1,22.7,0
"Metal (basic)",0,0,0,3.5,3.3,0.6,0,2.7,0,2.6,46,51.5,0,585.9,164,222.2,478.1,655.6,137.7,307.2,0,597.2,49.1,7.4,0,0.6,0.5,0.1,0,1.2,2,0,0,0.5,10.2
"Metal (fabricated)",35.7,0,2.8,1.5,118.8,28.1,24.3,10,8.9,35.1,82.6,43.8,40.9,0,172.6,95.9,288.4,417.3,64,162.6,17.3,426.9,118.2,27.2,14.7,3.3,2.6,2.3,5.2,21.5,14.6,0,10.7,4.1,21.6
"Computer, electronics",3.4,6.5,0,0.6,6.3,8.8,0,10.6,0,12.9,31,11.6,0,16.3,0,191.3,128.2,241.6,31.2,106.5,16.7,76.8,213.8,35.5,19.2,21.8,166.9,59.7,55.2,8.3,43.1,0,42.1,67.2,170.2
"Electrical equip.",6,5.6,0.6,0.3,5.8,0,1.7,0.4,0,0,0,7.5,4.9,13.6,373.2,0,110,221.9,26.7,46.7,29.4,174.1,82,22.6,8.9,1.9,18.9,4.6,4.8,10.9,8.8,0,8,4.6,43.8
"Machinery & equip.",62.3,77.8,10.2,4.2,23.9,34.3,9.3,18.4,9.1,20.5,47.5,40.7,25.1,35.1,100.8,48.4,0,335.4,67.2,78.6,23.3,140.6,120.8,40.7,1.9,3.7,4.4,2.8,0,8.5,14.1,0,10.5,4.3,24.4
"Motor vehicles",0,0,0,0.6,0,0,0,0.6,0,0,0,0,0,0,24.2,29.7,69.9,0,23.9,18,0,0,535.5,243,0,2.3,3.1,1.5,0,6.7,18.5,0,0,3.2,0
