Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,17.7,2.7,4,13649,101.4,269.4,14.9,4.3,71.2,41.1,10.4,44.5,21.7,12.3,8.1,15.6,22.3,23.3,16,51.8,409.4,244.8,139.6,1165.3,19.2,15,18.1,68.2,10.7,85.5,47.4,58.4,67.9,30.1
"Energy extraction",26.3,0,19.5,84.4,242.5,14.5,15.1,58.1,8326.6,756.6,24.3,78.9,248.8,41,16.5,15.2,23.4,39.6,31.3,32.4,7782.6,408.5,1034.8,388,183.5,42.5,34.9,31.1,132.8,135.5,338.2,171.6,155.6,304.4,149.9
"Mining (non-energy)",14.1,3.3,0,6.1,28.1,1.5,1.8,14.9,4.7,256.5,6.5,336,215.8,4.2,4.6,2.3,3,11.5,6.1,20,29.3,1001.3,62.7,29.7,13.9,3.3,3.1,1.8,6.5,38.3,25.8,39.3,12.7,9.8,10.7
"Mining support",207.4,2396.4,225.5,0,72.3,0,3.1,19.7,27.8,20.6,31.5,12.4,6.2,1.2,0,0,18.1,0.4,0.5,7.1,511.1,800.4,1.3,30.6,0.1,0,0,0,1.6,0,70.8,81.1,28.8,2.6,0.7
"Food, beverages, tobacco",1829.1,23.1,7.2,3.3,0,46.5,15.8,100.6,30.1,822.5,101.9,42.6,58.7,67.8,45.1,34.9,54.6,96.2,66.6,52.2,181.3,321.6,1113.6,135.1,9124.6,71.7,31.8,34.5,135.2,77.7,525.1,817.1,403,1127.3,892.3
"Textiles & apparel",16.2,7,2.5,1.6,54.3,0,5.9,44.4,2.1,73.6,47,17.1,13.2,13.8,11,7.7,20.5,75,47.8,172.9,25.5,174.8,266,46.5,53.1,20,14,9.9,38,7.6,64.8,91.9,37.1,91.8,56.6
"Wood",34.2,57.1,15.3,5.8,106.5,19.7,0,77.3,1,58.2,27.1,80.3,14.3,174,27.4,25.2,51.9,235.9,96.7,563.1,22.9,3409.7,165.4,46.5,115,21,21.6,13.8,76.1,31.8,176.6,27.5,177.7,31.5,52.6
"Paper & printing",300,21.3,27.5,3.9,1536.2,96.5,84,0,19,548.2,388,205.6,37.4,146.7,88.3,86.3,134.1,132.1,97,149.5,245.5,460.4,1934.9,419,520.3,2471.8,259.2,222.3,2719.8,318.6,1297.1,2293,1845.9,1572,593.5
"Coke & refined petroleum",930.3,361.6,161.9,58,421.3,54.8,68.4,86.5,0,633,140.8,159.6,395.5,96,51.8,93.1,149.1,69,159.3,108.3,680.4,547.6,2718.9,3844.2,297,80.1,298.5,191.9,587,34.8,906.5,873.2,336.8,261.3,269.7
"Chemicals & pharmaceutical",436.9,158.8,53.9,17.9,632.9,330.9,67.7,515.6,112.3,0,1568.3,357,337.2,286.8,159,279.1,151.2,902.4,252,197.3,236.4,917.3,768.9,345.7,408.3,186.3,101.5,101.3,284.1,81.5,914.8,352.2,360.6,943.7,304.5
