Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,24,11.7,1.4,1420.9,12.6,4.5,2.9,1.1,16.3,9.2,2.1,2.6,0.2,0.1,0.1,0.2,0.1,0.1,2,7,23.8,175.8,10.5,117,1.2,0.9,0.1,0.6,12.8,41.4,42.1,36.5,25.3,55.2
"Energy extraction",83.7,0,30.5,167.1,23.4,1,0.2,3.5,1843.4,96.6,9,30.5,69.3,0.8,0.1,0.4,0.8,0.9,1.5,5,989.2,55.4,98.4,146,32.3,2.7,7.3,0.1,1.8,105.2,58.6,30.7,50.8,67.7,138
"Mining (non-energy)",19.8,47.1,0,4.2,1.2,0.1,0.1,0.7,79.9,20.7,0.8,95.3,2309.1,10.3,0.2,1.2,1.6,0.1,0.5,2.3,43.8,169.4,21.3,13.6,2,0.3,0.7,0,0.4,15.2,7.6,7.8,2.3,1.4,15
"Mining support",32.8,1470.2,66.3,0,1.4,0,0,0.2,0.7,0.3,0.9,0.8,0.5,0,0,0,0.1,0,0,0.1,12.2,33,0,1.4,0,0,0,0,0,0,5.7,4.2,2.8,0,0.2
"Food, beverages, tobacco",205,7.9,1.8,0.4,0,0.6,0,0.4,2,2.8,0.5,0.8,4.7,0.3,0.1,0.2,0.2,0.1,0.3,0.8,3.3,8.1,79.6,8.9,116.5,1.5,1.5,0.2,0.7,4.6,12.8,19,15.3,23.4,54.7
"Textiles & apparel",5.2,4.6,1.6,0.3,1.1,0,0.1,0.6,0.1,1.5,2.6,0.9,0.3,0.1,0.1,0.1,0.1,0.3,0.4,1.8,1.5,6.2,18.1,3.1,2.9,0.7,0.2,0,0.4,0.9,5.5,7,4.3,10.3,22.4
"Wood",1.7,2.9,1.5,0.1,0.3,0,0,0.2,0.1,0.2,0.2,0.5,0.1,0.1,0,0,0,0,0.2,1.4,0.7,23.5,2.8,0.8,0.3,0.2,0.1,0,0,7.8,1.8,0.5,0.9,0.2,4.3
"Paper & printing",4.5,5.6,2.2,0.2,9,0.4,0.1,0,1,1.6,1.2,2,2.2,0.2,0.1,0.1,0.2,0.1,0.1,1.1,4.9,4.7,40.5,6.6,3,20.2,4.3,0.4,3.2,7.4,36.4,16,29.6,10.6,48.6
"Coke & refined petroleum",290.1,388.1,148,24.6,17.3,1.9,0.7,2.4,0,45.5,4.5,30.6,49.5,1.4,0.4,0.7,1.3,0.5,1.4,11,114.9,141.8,201.4,1045.8,14,5.3,10.9,0.9,6.8,63.1,105.3,94.4,58.2,51.3,143.3
"Chemicals & pharmaceutical",38.4,17.4,5.9,0.7,2.2,1.3,0.2,1.1,2.6,0,10.3,2.9,4.8,0.3,0.2,0.2,0.2,0.1,0.4,1,3,7.5,7,2.4,0.6,0.7,0.2,0,0.1,4.1,6.6,2.1,3.4,17.7,16.4
"Rubber & plastic",14.7,41.6,14.6,2.3,19.7,1.4,0.3,1.9,0.8,5.1,0,5,4.4,1,1.1,1.3,2,2.1,1.8,6.1,7.3,75.6,51.2,42.1,3.7,1.3,3.7,0.1,0.6,10.7,20.7,7,6.1,13.7,25.4
