Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0.1,430.5,15,60,1.4,0,5.1,14.3,0.9,2.5,3.3,0.4,1.4,2.3,1.1,0.1,5.2,8.6,9.6,39.1,5.1,56.5,0.6,0.7,0.4,1.4,5.4,8.3,3.7,11.9,8.2,11.8
"Energy extraction",0,0,0,0.2,0.5,0.1,0.1,0.8,0.1,6.3,0.7,1.9,11.4,0.3,0,0.2,0.2,0.7,0,0.2,43.9,0.7,1.2,1.7,0.5,0,0.1,0,0,0.2,0.7,0.1,0.3,0.9,0.7
"Mining (non-energy)",0.5,0,0,0.1,0.3,0.1,0.1,0.8,0,9.4,0.2,22,139.3,0.4,0.1,0.5,0.2,0.2,0,0.8,1,28.5,2.3,2.1,0.4,0.1,0.2,0.1,0.3,1,1.4,0.8,0.1,0.3,0.2
"Mining support",3.7,2.6,4.8,0,0.4,0,0.1,0.5,0,0.3,0.9,0.3,0.1,0,0,0,0.5,0,0,0.1,4.1,9.4,0,0.3,0,0,0,0,0,0,0.8,0.6,0.3,0,0
"Food, beverages, tobacco",102.4,0,0.2,0,0,7.5,1.5,4.7,0,39.7,3.2,1.8,1.9,3.2,0.9,2.6,1.7,2.6,0.1,1.9,5.8,8.2,40.3,9.4,212.6,1.5,1.1,1.2,2.7,1.7,13.2,20.9,12.5,35.4,37
"Textiles & apparel",2.6,0,0.1,0,4.8,0,3.3,7.2,0,9.3,8.2,1.6,1.3,2.8,0.8,3.3,2,13.9,0.3,12.4,2,6.3,14.9,4.3,3.9,0.7,0.5,0.5,1.1,0.7,3.6,3.2,1.7,4.3,2.7
"Wood",7.8,0.3,0.1,0.1,2.7,1.1,0,7.4,0,4.7,4.7,4.1,1.9,18.1,0.5,6.4,6.2,10.2,0.5,65,5.1,66.4,18.3,6.6,2,0.6,0.4,0.3,0.6,1.1,15.2,1.2,1.9,1.6,2
"Paper & printing",2.4,0.1,0.7,0,11,2.8,4.8,0,0,52.6,8.5,8.1,1.6,4,1.5,14,3.3,8.9,0.2,10,5.2,4.4,108.5,13.4,5.4,29.4,13.7,6.2,23.2,5.3,82.2,14.4,9.5,6.7,18.4
"Coke & refined petroleum",0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.4,0,0,0,0,0,0,0.1,0,0,0,0
"Chemicals & pharmaceutical",23,0.6,4.2,0.2,18.4,15.4,6.8,23.6,0,0,55.1,19.2,19.8,13.3,5.3,20.8,14.2,31.1,0.8,8.3,17.8,31.4,30.7,14.3,11.7,1.9,2.1,1.3,3.1,5.8,21.8,3.7,8.5,39.3,7.3
