Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,51.9,1.6,1.2,5595.1,800.6,567.6,640.6,2.2,194.1,58.8,6.2,4.3,5.5,1.8,10,9.3,9.1,0.2,40.1,2.8,0.7,2.1,1.5,235.9,3.1,1.1,2.5,0,24.1,73.1,34.4,9.5,49.3,17.9
"Energy extraction",124,0,151.5,49.3,57.4,5.8,23.8,45.7,1407.3,382.8,18.4,548.2,1091.9,36,6.9,26.4,39.9,46,0.8,14,912.7,452.6,49.9,117,12.4,1.1,5.3,0.3,11.8,35.6,29.5,115.1,33.7,35,23.6
"Mining (non-energy)",197.6,108.3,0,7.7,45.5,4.7,50.9,12.6,1242.8,374.1,29,1069.4,9061.7,1064.5,259.5,982.7,676.1,1198.3,1.9,60.3,34.9,1046.7,42,135.8,12.6,4,18,2.5,5.7,81.1,39.1,142,56.8,21.3,11.9
"Mining support",112.9,434.2,742.9,0,17.9,0,2.6,12.2,4,8.9,7,5.7,1.7,0.4,0,0,4.8,0.2,0,3.3,60.5,208.7,0.4,8.9,0,0,0,0,0.4,0,18.6,41.5,3,0.5,0.1
"Food, beverages, tobacco",1145.4,4.9,101.4,0.8,0,8.3,1.4,57.1,0.4,330.2,6.9,1.4,21.6,6.8,0.2,1.5,3.5,5.3,1.7,12.5,941.3,10.5,213.8,289.6,1294.5,8,5.6,131.3,0.1,59.9,216.1,509.4,137.4,409,184.9
"Textiles & apparel",156.2,12.1,119,1.5,15.4,0,7.4,70.6,0.8,81.3,61.6,1.3,1.5,3.2,8.1,5.5,9.3,344.8,8.2,161.2,6.3,261.9,76.8,80.7,31.6,6,4.9,1.3,0.5,8.4,50.3,85.7,25.2,84.8,63.8
"Wood",66.6,71.5,322.4,1.9,245.2,20.5,0,137.9,15.9,51.2,9.3,51.4,19.2,53.3,11.5,7.3,14.8,83.2,5.9,495.7,22.5,433.8,198.5,127.9,9.2,7,5.9,0.5,0.1,287.2,52.9,68.2,37.8,7.3,27.8
"Paper & printing",9.9,19.2,45.3,1.4,406.5,33.5,37,0,3,152.4,25.7,32.2,6.5,12.6,9.6,20.9,18.7,92.4,7.8,69.4,25.4,118.3,2230.7,207.4,47.8,355.6,89.1,233.2,32.6,83,532.3,205.9,149.7,98,61
"Coke & refined petroleum",891.2,157.7,592.6,22.9,58.8,28.2,12.4,102.1,0,917.7,118.4,23.1,503,11.9,3.2,124.4,12,31,16.3,55.5,119.7,1211.9,914,2723.4,31.4,14,58.8,190.8,25.1,153.3,343.6,400.4,64.8,100.7,61
"Chemicals & pharmaceutical",1481.7,215.1,1349.1,14.4,327.7,338,117.4,759.9,73.5,0,1211.3,106.3,502.2,135.5,34.4,171.1,113.8,312.7,37.8,202.8,131.9,599.2,256,250.6,33.6,39.7,10.4,67.8,10.9,191.3,266.6,618.6,198.3,985.5,84.6
"Rubber & plastic",44.1,60.4,248.9,4.6,406.8,59.4,44,42.9,2.9,134.5,0,37.1,7.1,11.1,25.5,85.1,43.8,301.1,30.4,100.8,6.7,790.5,497.4,393.9,15.3,7.2,41.8,5.1,2.5,51.7,77.5,45.5,9.4,39.4,30.9
"Other mineral (non-metallic)",26.9,13.4,76.7,3.7,118.1,0.6,11.2,3.1,1.3,51.3,2.3,0,7.2,7.2,12.1,8.8,10.5,118,6.6,27,14.4,3365.6,50.5,82,10,1.5,9.1,5,0.3,99.9,38.1,89.5,13.8,19,9.8
