Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.2,0.5,0,492.3,17,3.8,0.3,1.4,4.3,0.6,0.1,3.5,0,0.2,0.2,0.6,0.1,0,2.7,5.2,1.3,35.6,9.3,46.1,1.6,0.1,0.1,0.4,0.5,2.2,3.5,1.8,2.4,8.8
"Energy extraction",0,0,0.1,0.2,0.5,0.2,0.2,0.2,105,2.6,0.2,0.3,4.7,0,0,0.1,0.7,0.3,0,0.2,23.4,0.3,2.4,1.3,0.4,0,0.1,0,0.1,0.3,0.4,0.2,0.2,0.3,0.7
"Mining (non-energy)",2.1,1.4,0,1.1,5.1,3.6,3.2,6.5,7.4,90,1.2,97.2,95.5,2.6,2.1,3.2,25.2,1.3,1.1,45.6,12.1,515.5,34.8,5.8,0,0.1,0.1,0.1,0.2,12.5,3.8,7.5,0.6,0.2,3.8
"Mining support",2.6,3.2,5.3,0,0.4,0,0.2,0.2,0.5,0.1,0.2,0.1,0,0,0,0,1,0,0,0.3,2,6.8,0,0.5,0,0,0,0,0,0,0.2,0.3,0.1,0,0
"Food, beverages, tobacco",300.1,0.3,2.2,0.2,0,446.3,38.3,33.3,26.2,234.6,7.8,3.3,2.6,2.1,5.3,4.1,23.9,5,2.5,43.1,40.1,71.9,1873.5,85.6,3413.2,18.2,3,7.4,45.2,24.5,135.9,270.8,149,331.3,535.9
"Textiles & apparel",8.6,2.4,6.3,0.6,132,0,60.4,6,17.2,18.4,12.1,3.2,13.1,6.5,31.3,20.8,78.6,57.2,8.1,269.7,25.3,69.4,708.9,108.3,60.2,19.3,8.6,9.7,28,6.5,125.5,46.8,15.2,61.3,79.3
"Wood",2.4,2.3,3.8,0.2,8,11.6,0,22.4,2.9,7.7,5.2,4.5,1.3,6.1,9.4,8.6,43.8,24.9,6.4,676.9,16.8,596.3,107.9,8.3,4.9,4.1,0.9,1.7,2.3,53.4,24.9,4.1,4.9,1.4,23.3
"Paper & printing",0.4,0.1,0.9,0,14.5,6,4.9,0,1.8,3.9,1.5,0.7,0.8,0.7,4,2.3,9.1,2.8,0.2,6.9,3.6,5.6,108.5,9.5,4.2,81.8,5,5.5,23.9,3.3,27.7,10.3,11.7,4.5,16.3
"Coke & refined petroleum",27.5,9.3,53.6,2.3,37.9,37.5,41.1,11.1,0,124,8.8,17.4,75,7.9,16.8,17.1,81.1,19.1,3,41.2,181.9,234.6,605.9,1297.2,17.8,8,11.1,11,52.4,28.7,201.3,57.1,21.4,23.4,46.5
"Chemicals & pharmaceutical",10.1,3.8,13.7,0.5,39.3,223.4,79.9,37.7,105.7,0,156.1,12.3,40.9,13.2,55.9,44.2,95.6,41.7,6.5,92.9,23.5,87.1,145.5,19.1,5.2,10.4,0.7,1.3,5,13.1,48.8,22,13,327.5,46.7
