Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.3,0,2730.8,118,451.1,559.3,1.9,104.9,38.6,1.8,4.6,2.4,0.7,1.5,1.5,7.1,0.5,6.5,4.7,9.9,57.2,8,223.1,2.2,2.5,2,1.9,2,30,17.5,2.7,38.1,17.6
"Energy extraction",0,0,0,0,1.3,0,0,0,156.1,5.9,0,0,0.7,0,0,0,0,0,0,0,31.5,0,0,0.1,1,0,0.1,0,0,0.2,0.3,0,0,0.7,0.3
"Mining (non-energy)",2.4,0.1,0,0.1,1.9,0.2,0.1,2.7,0.1,20.2,0.1,67.3,127.3,10.1,0,0.1,0.6,0.2,0.1,2.2,0.5,51.8,2.5,1.4,0.6,0.1,0.1,0.1,0.1,3.4,1,1.9,0.2,0.3,0.1
"Mining support",4.9,2.1,2.1,0,0.7,0,0.1,0.4,0.4,0.1,0.4,0.2,0,0,0,0,0.1,0,0,0.1,3.2,4.2,0,0.1,0,0,0,0,0,0,0.2,0.4,0.1,0,0
"Food, beverages, tobacco",607.9,0.5,0.7,0,0,84.9,4.7,19.1,6.9,52.8,7.1,5.5,1.9,4.8,1.5,3.2,2.2,4.6,0.9,6.6,16.9,18.2,133.8,29.2,1507.4,5.2,6,6,9.6,7.2,60.1,75.7,30,158.7,94.9
"Textiles & apparel",10.7,0.4,0.5,0,20.2,0,4.6,4.9,2.4,16.1,26.5,6.3,1.7,6.6,1.3,5.3,2.1,33.6,1.8,47.9,6.4,18.6,72.7,11.1,20.1,2.9,3.3,3.2,2.4,2.5,21.5,13.8,3.6,25.4,8.9
"Wood",49,0.5,0.1,0.1,17.5,11,0,43.1,0.8,7.3,8.7,35.3,4.2,14.9,0.5,17.3,5.1,4.5,2.8,257.1,30.5,349.4,46.9,14.1,15.1,0.5,0.9,0.8,0.7,7.7,15,6.7,1.5,4,4
"Paper & printing",28.9,0.7,3.8,0.1,186.1,59.5,19.3,0,4.7,49,21,39.5,6.2,17,5.1,9.4,8.3,12.1,1.6,25.2,123.1,14.9,215.4,38.4,71.3,135.9,11.8,24.2,28.7,55.9,187.2,30.3,45.4,68.3,44.9
"Coke & refined petroleum",196.3,4.9,35.4,0.8,71.3,48.8,18,43.7,0,158.5,32.8,78.9,58.9,33.2,2.6,11.4,10.2,9.9,3.8,29.2,111.3,207.1,260.2,1261.2,50.2,4.4,4.8,5.5,23,5.5,79.8,88.7,19.5,139.9,29.8
"Chemicals & pharmaceutical",93.7,1.5,7.6,0.1,55.6,154.3,27.8,71.2,83.3,0,321.5,61.5,25.7,42.7,5.5,61.4,17.7,77.6,3.8,36.4,16.1,61.8,83.1,19.6,18.6,6.2,4.3,7.1,3.9,26.7,38.4,9.7,9.5,160.7,29.2
"Rubber & plastic",19.1,1,0.2,0.1,137.2,64.5,13.7,14.4,1,32.3,0,44.6,8.7,62.5,21.8,51.4,35.3,113.7,7.4,84.1,6,145.7,220.6,21,25.8,6.4,1.3,4.9,1.1,12.3,60,4.7,1.5,14.5,6.2
"Other mineral (non-metallic)",46.4,1,7.5,0.2,85.7,14,8.8,8.8,2.3,43.1,9.6,0,18,59.1,3.5,20.8,10.7,37.5,3.2,23.2,21.2,917.1,71.1,28.1,26.3,2.3,2.9,3,2.5,69.4,22.8,16.4,2.6,10.4,5
"Metal (basic)",1.5,0.7,0.8,0.2,3.5,1.2,1.1,2.2,1.2,1.7,4.8,9.2,0,189.2,4.1,38.4,50.3,81.6,8.5,30.3,14.8,134.4,13.1,3.6,0.9,0.3,0.5,0.4,0.3,0.8,2.8,1.7,0.4,1.3,0.8
"Metal (fabricated)",43.6,5.6,13.2,0.5,166.8,47.9,24.7,21.9,9.3,30,43.8,38.1,83.7,0,16.9,80.7,132.9,119.4,21.4,141,30.1,474.3,185.2,82.4,33.5,7.9,8.7,12.3,3.4,6.5,76.8,16,8.6,41.3,22.1
"Computer, electronics",2.3,0.3,0.6,0,9.5,3.9,1.4,2.4,1.7,2.8,2.1,2.2,3.4,3.8,0,8,2.2,9.5,0.6,8.2,3.7,9.9,22.5,10.3,4.8,1.1,8.6,3,3.8,1.2,7.6,1.9,1.1,6.1,2.3
"Electrical equip.",2.4,0.2,0.5,0,11.7,4,1.2,2.1,1.4,2.5,4,2.9,5,13.4,29,0,11.4,32.9,3.1,16.4,11.9,56.4,31,8.8,6,1.8,12.9,4.7,0.6,3.1,8.5,1.7,0.7,3.6,1.2
"Machinery & equip.",3.2,1.3,3.6,0,13.8,7.6,1.8,3.6,1.8,3.2,3.7,7,7.3,21.9,2,8.7,0,11.8,2.5,13.6,6,35.1,21.6,13.2,4.2,0.9,2.6,2,1.1,5.9,8.8,3.6,1.1,7.4,2
"Motor vehicles",1.6,0.3,0.4,0,3.2,1.6,0.4,1.1,0.6,1.3,2.4,1.5,0.8,4.7,7,4.9,1.9,0,1.2,2.4,4.4,13.1,57.8,10.6,2.9,1.3,4.4,2.9,3,2.3,17.2,4.6,1.4,6.9,3.1
"Other transport equip",1.9,0.1,0.1,0,1.3,2.4,0.3,0.4,0.4,0.5,0.4,0.4,0.6,1,0.1,0.8,1.3,0.7,0,1.8,0.6,3.2,3,12.8,0.7,0.2,0.5,0.4,0.2,0.3,4.8,24.1,0.2,1.5,0.4
"Other manufacturing",22.7,4.3,10.1,0.4,82.5,46.8,31.4,30.3,21.6,29,22.9,35.8,60.3,30,6.2,17.3,14.8,22.8,6.8,0,50.6,52.4,71.9,163.7,41.9,8.2,31.6,24,10.9,27.4,76.8,17.9,15.4,124.9,26.8
"Utilities",213.8,16.6,97.7,1.3,372,279.7,120.4,370.8,197.8,291.9,168.7,352.1,311.7,145.4,23.7,53.2,82.6,90.6,11.4,87.5,0,143.5,762.7,358,435.6,20.2,63.2,18.5,61.7,150,135,564.3,127,405.1,231.2
"Construction",113.3,4.3,43.6,0.5,34.1,31.6,18.4,24.1,26.8,28.1,8.9,37.9,13.5,21.5,3.8,14,11,21.7,2.3,28.1,85.9,0,200.4,516.4,97.5,7.8,41,27.2,62.7,415.9,96.9,388.1,61.7,100.1,56.2
"Wholesale & retail",665.6,11.3,53.7,1.9,2396,957,177.7,369.2,278.3,545.3,306.8,229.7,155.5,316.4,112.4,193.7,141.3,509.5,43.6,276.9,508.4,608.4,0,937.5,1078,115.2,248,134.4,313.2,114.4,784.4,300.5,130.6,722.7,275.9
"Transportation, storage",198.1,12.7,54.6,1.7,314.1,160.5,67.8,99,89.6,171.2,137,156.9,71.6,129.8,38.6,83.3,62.5,99.6,8.4,100.4,183.6,145.6,1178.1,0,87.2,32.6,28.9,47.4,121,22.3,286.5,226.7,49.1,94,106.7
"Accomodation and food services",35.6,1.8,4,0.5,73.2,42.8,14.8,23.2,7.9,27.6,20.6,21.2,11.2,29.9,7.9,13.4,15.5,32.2,5.7,25.6,91.2,90,341.8,334,0,28.7,23.3,59.6,140.8,93.7,464.6,200.8,121.6,437.4,115.2
"Publishing, broadcasting",4.9,0.4,0.8,0,48.1,8.6,1.6,4.6,1.6,5.9,3.7,5,1.3,2.3,1.1,1.9,2,3.5,1.1,4.3,4.6,9.4,50.5,23.6,30.4,0,110.9,6,5.1,2.5,465.8,12.3,24.9,14.8,15.5
"Telecoms",63.2,1.1,5.8,0.2,45.5,44.2,10.3,16.4,10.6,20,10.3,18.7,9.1,29.8,4.9,10,12.4,12.8,2.9,37.3,51.9,64.4,364.8,118.5,71.2,30.3,0,61.4,190.9,23.9,318.7,198.1,45.7,216,96.6
"IT and information services",12.3,1.4,1.1,0.1,43.1,28.7,5.6,18.9,21.6,26.1,14.2,13,7,14.5,3.7,9.9,6.2,16.9,2.3,19,52.7,32.8,155,79,44.7,35.8,66.2,0,265.3,14.1,197.4,44.1,28.7,123.7,39.3
"Finance & insurance",202.3,12.3,30.7,0.7,214.8,192.9,55.4,99.5,35.5,107,48.7,101.9,89.9,95.3,14.2,46.6,45,43.2,16.5,79,303.3,673.2,884.1,702.5,241.2,43.5,58.4,62,0,891,1108.9,229.9,49.2,260.5,117.2
"Realestate",6.6,3.2,2.6,0.1,78.6,96.1,12.3,33.2,16.4,33.8,16.2,30.4,6.9,12.1,8.6,12.1,12.8,20.3,4.9,53.2,25.4,75.1,701.4,114.3,468.5,50.7,43.2,48,232.1,0,142.5,133.9,46,146.5,61
"Other business services",240.6,27,33.2,2.4,647.2,261.7,57,148.2,99.7,200.5,150.1,188.1,71.8,135.8,285.4,146.7,82.8,381.4,35.9,216.4,406.4,619.1,2410.8,1151.4,610.8,232.9,779.2,411.7,697.7,258.9,0,603,220.1,1143.8,524
"Public admin,  defence",21,1.6,2.5,0.2,35.1,17.9,8.5,17.1,12.5,12.2,7.1,14.9,6,8.6,2.7,8.3,5.8,10.2,2.2,15.3,47.4,90.3,146.3,100.2,55.4,14.8,54.2,35.4,67.9,28.4,198.2,0,20.2,99.3,41
"Education",1.7,1.2,1,0,5.6,9.6,0.5,1.5,0.5,1.8,1.1,1.2,0.9,1.6,0.3,1.1,0.7,1.8,0.3,1.9,2.5,6.7,14.9,10.6,3.8,1.6,3.5,5.5,10.1,1.7,29,19.6,0,8.1,2.9
"Healthcare, socialwork",37.1,0.6,0.7,0,76.1,11,9.5,21.5,2.1,20.8,14.2,20.6,7.3,49.6,4.4,14.5,12.5,22.9,1.1,28.9,21.2,157.2,369.4,98.9,49,123.7,42.5,100,340.6,54.2,734.3,44.2,46.2,0,239.9
