Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0,0,42.9,3.1,19.1,6.4,0.1,0,2,0.1,2.9,0.1,0,0,0.1,0,0,0.2,0.1,0.9,0.1,0.2,7.1,0,0,0,0.1,0.1,0.2,0.2,0,0,0
"Energy extraction",0,0,0,0,0,0,0,0,13.7,0.2,0.1,0.1,0.6,0,0,0,0,0,0,0,2.8,0,0.1,0.1,0.1,0,0,0,0,0.3,0,0,0,0,0
"Mining (non-energy)",0.1,0,0,0,0,0,0,0.1,0.1,0.9,0,4.3,6.5,0.1,0,0,0.1,0,0,0,0.1,5,0.1,0.1,0,0,0,0,0,2.5,0.1,0.1,0,0,0
"Mining support",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Food, beverages, tobacco",1.1,0,0,0,0,0.4,0,0.2,0.1,0.3,0.3,0.1,0.6,0.1,0.1,0,0.2,0.1,0,0.1,0.3,1.3,13.8,2.2,22.6,0.5,0.6,2.2,1.2,0.5,2.7,0.5,0.2,0.6,1.5
"Textiles & apparel",0.8,0,0.1,0,0.7,0,0.8,1.6,0.6,1.2,7.3,1.1,1.6,0.7,0.3,0.1,1.3,2.4,0.1,1.4,1.8,5.4,20.2,7,3.3,1.1,0.8,2.1,9.6,4.2,9.4,4,1.2,8.2,3.4
"Wood",0.2,0,0,0,0.1,0.2,0,0.9,0.1,0,0.5,0.6,0.2,0.3,0,0,0.3,0.3,0,0.8,0.1,11.2,0.3,0.1,0.3,0,0,0,0,0,0.3,0.1,0.7,0,0
"Paper & printing",0,0,0.2,0,6,5.5,0,0,3.1,0.7,6.2,3.6,3.5,1.6,0.8,0.2,2.8,1.2,0,1,2.5,1.3,5.8,9,6.5,9.1,0.4,32.2,123.9,0,26.5,1.2,0,0,0
"Coke & refined petroleum",3.1,0.1,0.5,0.1,1.1,1.4,0.4,0.7,0,5.9,1.4,3.7,20.5,0.7,0.1,0.1,1,0.3,0,0.6,12.4,11,8.5,91.4,1.7,0.2,0.8,1.9,4.7,0,6.9,2.3,1,1.4,1
"Chemicals & pharmaceutical",4.9,0,0.2,0,1.2,10.7,1.2,3.8,10.5,0,37.8,4,17.4,1.8,0.6,0.3,1.8,1.1,0.1,0.6,2,6.1,2.3,1.7,0.6,0.4,0.1,0.3,0.9,0,2.6,0.5,0.6,4.2,1.3
"Rubber & plastic",0,0,0.2,0,4.5,3.7,0.7,2.2,1.2,2.6,0,2.6,6.7,2.2,1.5,0.7,6.7,6,0.1,1.4,1.5,24.9,9.6,9.1,2.3,0.3,0,1.1,1.9,0,3.5,0.7,0,0,0.4
"Other mineral (non-metallic)",1,0,0.6,0,2.5,1.5,0,0.4,0.7,1.8,4.8,0,19.4,3.2,1.9,0.4,3.8,2.7,0.1,1,2.4,240.4,5,2.2,2.7,0.1,0,0.6,0,0,3.3,1.1,0,1.3,0.3
"Metal (basic)",0.4,0.2,0.2,0.2,1,0.4,0.4,3.2,1.3,1.7,7.5,8.5,0,138.2,6.3,9,118.1,29.9,1.4,10.6,10.7,189.9,4.1,1.6,0,0.1,0.8,0.1,0.6,8.9,2.1,0.3,0.2,0.3,0.3
