Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,0,0.1,422.9,1.5,565.7,0.2,0,2,0.1,0.4,0.4,0.3,0.1,0.1,0.1,0.1,0.1,6.1,8,20.5,19.2,3.1,13.8,0.1,0.3,0.3,0.3,2,5.1,2.1,2.9,0.5,0.6
"Energy extraction",0.2,0,0,0.7,1.5,0,0,0,0,3.4,0,0,0.6,0,0,0,0,0,0,0.1,97.4,0,0,0.3,0.7,0,0.2,0,0,0.9,0.8,0.1,0.1,0.5,0.7
"Mining (non-energy)",1.5,0,0,0.1,0.4,0,0,0,0,2.6,0,18.6,3.7,0,0,0,0,0,0,0,0.3,34.2,0.1,0.5,0,0,0,0,0,1,0.3,0,0,0,0
"Mining support",16,4.8,5.7,0,0.8,0,0.4,0.1,0,0.1,0.2,0.3,0,0,0,0,0.1,0,0,0.1,4.9,11.6,0,0.3,0,0,0,0,0,0,0.3,0.5,0.2,0,0
"Food, beverages, tobacco",85.5,0.1,0.1,0,0,0.7,5,1.4,0,3.4,0.6,1.2,0.5,1.9,0.5,0.5,0.5,0.3,0.2,1.2,4.6,9.2,14.6,7.4,64.9,0.5,0.7,0.7,1.4,1.7,5.9,6.7,2.8,4.4,10.2
"Textiles & apparel",0.1,0.1,0,0.1,1,0,1,0,0,1.1,0.8,0,0.1,0,0.2,0,0,0,0.3,2.7,0.2,1.2,5.9,2.8,1,0.7,0.4,0,0,0.4,3.7,4.3,0.1,4.4,2.2
"Wood",32.4,0.3,0.1,0.2,5.6,0.2,0,5.6,0,0.4,0.3,7.9,1.8,7.6,0.2,0.2,0.2,0.1,0.9,65.5,23.3,321.6,20.7,16.2,2.2,0.1,0.4,0.3,0.3,38.4,1.8,5.3,2.9,1.1,0.8
"Paper & printing",4.8,0.1,0,0,20.8,0.5,8.8,0,0,3.3,0.8,4,0.3,1.9,0.4,0.3,0.8,0.3,0.1,2.5,2.3,10.8,41.1,12.5,3.3,23.5,6.1,0.9,4.1,2.8,36.6,15.4,14.1,3.3,8.8
"Coke & refined petroleum",0.3,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.3,0.2,0.2,1.2,0,0,0,0,0,0,0.1,0.1,0,0,0
"Chemicals & pharmaceutical",21.1,0.3,0.7,0.1,4,1.2,7.1,2.6,0,0,8.8,3.2,0.9,2.4,0.1,1.2,0.5,0,0.2,1.9,3.2,8.2,4.2,3.1,0.6,0.2,0.1,0.1,0.1,1.5,2.7,0.9,0.7,11.1,1.1
