Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,1.5,0.1,1,15193.3,878.6,1222.9,194.6,0,274.5,1777.8,2.6,0,1.8,11.9,0,0.2,0,6.7,71.8,2.2,1350.3,220.5,5.3,3002.8,1.7,0.3,0.3,0.8,2.7,11.7,40.4,19.5,17,90.1
"Energy extraction",0,0,96.3,119.4,159,299.5,26.6,88.8,7325.3,249.5,44.6,1170.5,298.3,126.1,24.6,2.3,5.9,5.9,0,2.3,1976.8,0,109.8,26.1,11.1,1.8,4.2,0.3,3.9,5.7,11.4,0,0,48.9,62
"Mining (non-energy)",0,0,0,120.5,385.5,0,0,0,0,1919.2,11.1,557.7,1514.9,77.2,5.6,1.1,2.6,0.7,2.2,0.6,112.9,0,283.1,0.4,0,0.1,2.2,0.7,0.3,98.6,24.6,0,902,4.1,11.3
"Mining support",366.2,1142.5,106,0,27.7,0,1.7,8.4,12,3.1,17.6,0.9,1.3,0.2,0,0,7.6,0.1,0.1,2.7,11.7,137.7,0.1,4.7,0,0,0,0,0.1,0,1.2,3.1,1.4,0.1,0.1
"Food, beverages, tobacco",1015.1,0,0,0.2,0,245.7,9.3,15.5,0,68.2,0.6,50.9,0,0.2,3.1,0.4,0,0,0,4.7,3.9,1402.5,172,118.8,3670.9,4.9,1.4,0.7,18.9,2.3,9.3,55.2,0,75.4,334
"Textiles & apparel",17.6,3.9,1.8,1.9,6.6,0,5,8.4,0,10.5,116,0.6,0,17.3,41.6,7,11.8,20.6,17.3,162.2,6.7,17,125.9,29.6,130,1.4,3.4,0.8,3,1.1,11.5,22.9,23.9,51.9,154.3
"Wood",7.6,0,0,1,10.5,7.9,0,5.9,0,2.5,4,0.6,0,68.7,40.5,0.9,6.2,4.2,20.5,448.1,1.9,1121.9,45.6,2.5,1.1,4,1.7,0.5,0.5,21.5,6.2,0.8,4.3,1.7,15.6
"Paper & printing",10.3,9,2.5,0.5,312.9,64.4,7,0,0,31.3,30,6.4,1.6,7.4,175.3,8.2,7.9,5.8,8.6,50.4,24.2,62.4,237.6,49.9,9.4,934.7,33.2,9.1,138.2,7.6,41.9,103,564.1,31.2,74.3
"Coke & refined petroleum",4571.1,1398.3,882.4,89.3,1062.9,596.3,140.4,275.6,0,1609.2,347.4,131.9,409.3,174.7,254.4,105.7,289.1,140.4,250.2,202.5,442.3,2201.3,1719.8,6264.4,501.7,109.7,129.7,23.6,290.8,85.3,205.1,260.1,105.7,169.8,942.4
"Chemicals & pharmaceutical",738,78.8,50.7,4.3,161.2,920.4,81.5,285.1,254.6,0,1600.5,22.3,59.9,349.3,347.7,128,57,25,47.4,94.8,40.7,164.5,94.4,21.2,41.5,37.2,1.8,0.6,7.9,8.1,24.4,41.7,108.4,488.4,111.3
"Rubber & plastic",11.1,0,0,3.8,101.1,109.3,6.3,24.5,20.3,14.5,0,0.3,1.5,29.3,512.6,175.9,26.8,105,116,128.2,10.9,411.6,209.4,155.5,3.2,16.1,19.2,1.5,28.7,5.7,15.2,9.8,15.1,18.1,1025.4
"Other mineral (non-metallic)",0.2,0,0,3.9,17.4,0.7,8.2,0.3,0,17.2,8.8,0,0.1,28.6,122.5,76.9,8.6,44.4,25.8,40.4,6.3,3054.2,80.3,2.1,1.7,3,5.1,0.5,2.2,14.8,8,7.1,2.5,11,30.5
"Metal (basic)",0,0,0,10.3,0.6,1.3,0.4,1.7,0,0,0.1,1.1,0,591.3,182.3,85.4,177.5,274,287,195,8.2,998,36.1,0.1,0,1,1.5,0,0,0.4,1.4,0,0,0.6,14.3
"Metal (fabricated)",29.1,0,0.2,6.8,22,20.4,6.2,6.2,33.6,2.3,42.2,4.2,5.2,0,177,60.6,239.2,86,142.7,127.7,14.2,2385.6,107.8,4.5,4.8,8.7,6.7,1.6,29.6,10.2,16.2,24,5.5,6.1,86.1
