Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0,0.1,0,377.2,12.2,46.9,1.1,0,4.8,10.6,0.8,2,2.7,0.4,1.2,1.9,1,0.1,3.8,6.7,7.1,31.9,4.3,48,0.5,0.6,0.4,1.2,4.1,6.6,2.8,9.5,6.7,9.1
"Energy extraction",0,0,0,0.2,0.5,0.1,0.1,0.7,0,5.9,0.5,1.7,10.7,0.2,0,0.2,0.2,0.6,0,0.2,39.2,0.6,1.1,1.5,0.5,0,0.1,0,0,0.2,0.6,0.1,0.3,0.8,0.6
"Mining (non-energy)",0.5,0,0,0.1,0.3,0.1,0.1,0.7,0,8.7,0.2,19.5,125.9,0.4,0.1,0.4,0.2,0.2,0,0.6,1,24,2.1,1.8,0.3,0.1,0.1,0.1,0.3,1,1.2,0.7,0.1,0.2,0.2
"Mining support",3.5,2.3,4.3,0,0.4,0,0.1,0.4,0,0.3,0.7,0.3,0.1,0,0,0,0.4,0,0,0.1,3.8,8,0,0.3,0,0,0,0,0,0,0.7,0.5,0.3,0,0
"Food, beverages, tobacco",86.7,0,0.2,0,0,5.7,1.3,3.9,0,36.4,2.6,1.6,1.8,2.8,0.8,2.3,1.5,2.2,0.1,1.7,5.2,6.7,34.2,8.4,188.1,1.3,1,1.1,2.2,1.4,11.3,16.1,10.6,30.1,30.5
"Textiles & apparel",1.8,0,0.1,0,3.5,0,2.2,6.7,0,9.1,6.7,1.4,1.1,2.3,0.6,3,1.6,10.6,0.2,8.5,1.7,4.9,10.4,3.4,2.6,0.6,0.4,0.4,0.9,0.6,3,1.9,1.2,3.1,1.9
"Wood",6.7,0.2,0.1,0,2.5,0.9,0,5.5,0,4.4,3.9,3.2,1.9,17.6,0.5,5.8,5.7,10.9,0.4,45.2,4.5,49.4,15.8,5.7,1.8,0.5,0.3,0.3,0.6,1,11.4,1.2,1.6,1.5,1.8
"Paper & printing",2.3,0.1,0.6,0,11.2,2.5,4.5,0,0,55.3,7.4,7.7,1.5,3.6,1.5,12.5,3,9,0.1,8.3,4.6,3.8,96,12.2,5.3,24.3,9.2,4.8,20.9,4.7,70.5,11.7,8.4,6.3,16.1
"Coke & refined petroleum",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.2,0,0,0,0,0,0,0.1,0,0,0,0
"Chemicals & pharmaceutical",23.8,0.6,4.2,0.2,18.2,15.7,6.7,22.2,0,0,48.5,17.5,19.9,12.4,4.8,20.3,13.4,28.5,0.8,7.8,17,25.6,29.6,14,11.3,1.8,2,1.3,3,6.3,20.6,3.3,8.2,36,6.9
"Rubber & plastic",2,0.3,0.1,0.1,13.3,4.1,4.3,1.9,0,22,0,3.8,5.9,17.3,2.1,49.3,9.7,90.9,1,4.4,7,35.1,39.5,14.7,4,0.7,0.9,0.7,2,2.5,11.9,2.9,2.4,6.4,3
"Other mineral (non-metallic)",2.2,0.1,1.1,0.1,5.1,1.2,3.4,1.6,0,13,6.8,0,8,15.2,1.5,16.1,24.3,15.7,0.4,2.3,16.5,184.4,12.9,5.2,2.5,0.5,0.7,0.7,1.3,2.7,10.3,1.6,1.5,2.3,1.6
"Metal (basic)",1.2,0.2,0.8,0.2,2.3,0.5,3.1,1.9,0,3.7,5.1,3.2,0,114,2.4,39.1,42.2,47.5,1.4,11.2,7.9,61.4,8.7,3.6,0.8,0.3,0.4,0.5,0.6,1.5,3.4,1.7,0.7,1.4,0.9
