Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,53.6,30,7.4,19322.8,228.6,2358.8,1053.2,21.7,401.6,381.2,13.8,59.5,9.9,24,7.3,8.9,11,11.4,241.3,54.3,135.6,387.5,39.3,714.6,3.9,2.4,3.6,10.5,16.7,44.6,142.8,67.6,28.9,52
"Energy extraction",65,0,13.6,251.8,142,10.4,4.1,52.1,17496.7,1149.9,113.6,93.7,230.7,9.7,14.8,8.1,9.3,28.4,7.9,12.6,2010.5,17.6,89.1,82.5,88,2.5,17.7,1,17.7,30.4,18.5,32.3,27.5,28.2,108.1
"Mining (non-energy)",97.3,155.7,0,55.7,50.7,8.5,3.7,58.8,218.3,1301.4,26.8,1664.9,1919.4,53.1,30.2,16.8,20.4,4.2,10.2,102.7,52.3,1037.2,44.2,42.8,1.7,0.2,0.7,0.5,2.3,33.8,7.4,58.2,3.1,0.6,5.8
"Mining support",314.1,3320.3,181.4,0,28.5,0,1.5,8.5,16.8,9.7,27.7,6.1,2.1,0.2,0,0,4,0.1,0,3.7,45.4,85.1,0.1,5.8,0,0,0,0,0.2,0,2.6,15.1,4.1,0.2,0.1
"Food, beverages, tobacco",3540.2,4.9,2.2,1.5,0,51.3,8.1,57.7,25.6,365.6,28.5,10.7,2.6,2.7,10.2,2.1,2.9,2.2,2.3,17.1,18.4,28.3,487,45.8,3822.5,7.5,4.2,4.8,34.4,13.7,40.1,365.2,140.2,183.3,447.8
"Textiles & apparel",71.8,100,13.1,13.8,34.6,0,11.5,32,8.6,50.4,133.1,14.6,5,10.2,67.9,10.7,11.6,52.9,35,158.8,21.5,39.3,185.6,83.6,67.9,24.7,17.8,5.9,89.9,5.9,53.7,186.7,30.7,107.8,128.3
"Wood",58.4,32.9,12.5,3.2,22.3,7.1,0,78.4,5.4,36.3,41.4,28.3,3,17.7,38.2,10.2,10.6,27.1,20.5,520.1,19.5,439.3,48.1,17.4,13.2,4.2,3.5,2.6,5.1,51,12.2,11.9,9.3,1.7,22.4
"Paper & printing",115.4,34.1,25.7,3.3,722.7,68,80.3,0,24.4,230.8,245.8,97.5,13.7,29.7,247.4,45.9,34.7,44.2,4.2,116.2,43.8,44.1,427.3,109.1,119.9,195.5,109.3,73.2,424.1,33.2,142.3,246.1,178,55,112.4
"Coke & refined petroleum",1429.4,1371.8,442.5,151.8,475.8,94.5,58,125.4,0,2314.2,284.6,386.9,518.5,80.4,246.8,72,69,74.4,24.3,134.7,734.2,606.7,885.1,4263.3,169,24.4,143.2,58.8,363.9,114.7,179.2,566.5,141.7,89.3,193.4
"Chemicals & pharmaceutical",795.9,326.4,87.8,24.1,466.3,303.6,80.1,294.1,506.2,0,3079.6,198.4,219.9,105.9,581.2,135.1,64.8,125.5,50.1,190.7,79.4,180.3,133.3,72.3,84.1,16.4,7.2,5.1,29.9,32.7,57.5,82.1,48.9,196.2,106.2
"Rubber & plastic",142.7,271.6,73.5,28.7,855.1,116.7,46.5,167.3,56.5,442.4,0,127.9,82,114.6,1320.8,288.1,211.6,602.3,67.8,353.9,52.7,645.4,458,242.3,95.4,11.5,95.3,16.9,61.9,32.3,62.5,83.3,29.5,42,58
"Other mineral (non-metallic)",70.3,131.8,111,20.4,207,19,40.6,14,19.7,137.2,168.3,0,127.9,71.1,684.4,80.9,53,118,30.1,78,39.1,2657.4,121.1,52.3,50.9,2.4,17.5,4,22.4,55.3,23.7,52.8,28.7,17.5,26.7
"Metal (basic)",13.8,344.8,19.3,59.4,29.7,2.1,5.3,27.7,12.3,43.7,111,77.9,0,1253.5,820.4,572.7,647.1,543.7,179,460.4,52.6,941.5,42.3,22,0.9,0.4,8.9,0.6,2.3,2.5,3.8,8.1,2.8,1.7,8.2
"Metal (fabricated)",84.9,434.3,43,26.6,218.8,23.9,41.2,27,46.3,102.7,172.2,61.4,202,0,548.3,152.3,340.3,311.2,95.5,187.3,53.1,637.6,113.6,73,27.9,2.8,16.8,9,21.6,28.8,33,89.8,17.6,7.1,26.1
"Computer, electronics",21.9,93.5,13.5,11.6,30.3,9.3,5,27.7,16.1,41.3,94.4,17.5,9,31.2,0,280.3,147.9,177.9,34.9,114,45.9,120.6,194.8,83.9,31.5,37.1,949,204.6,192.5,10.9,94.2,227.3,62.7,97.1,107.4
"Electrical equip.",12.8,56.5,7.6,3.9,14.5,4.3,2.5,5.2,6.3,17.5,23.2,8.3,24.9,22.6,853.1,0,93.8,121.8,34.6,38.4,55.3,186.6,54.6,42.6,9.2,3.6,85.2,12.7,13.6,10.4,14.6,32.1,9.5,5.7,23.5
"Machinery & equip.",144.7,678.2,108.8,70.4,72,31.3,15.9,48,62.2,65.3,100.6,61.7,93.9,72.8,364.5,81.4,0,269.6,93.8,89.3,65.6,218.2,109.3,85.4,8.3,4,30.7,11.3,29,11.6,27.8,163.2,17.4,7.5,24.5
"Motor vehicles",32,42.8,14.5,8.1,13.7,4.5,5,7,6.2,16.5,50.4,12.2,4.4,14.1,66.7,35.3,59.9,0,9,29.1,14.5,29.6,284.6,165.7,7,2.4,15,4.4,20.7,6.6,23.2,56.9,5.6,4.3,15
"Other transport equip",60.5,46.3,0.6,0.2,4.1,0.4,0.2,0.3,2.1,0.6,0.9,0.4,0.9,2.9,4.5,7.3,15.7,6.6,0,1,0.3,19.8,10.8,458.1,0.5,0.1,0.3,0.2,0.3,0.4,17.5,365.2,0.3,0.2,1.2
