Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,4.9,9.2,3.3,17148.6,263.2,449.3,240.5,9.5,260.7,64.9,6,16.7,4.7,4.2,3.7,3.1,9.5,0.4,82.6,19.8,129.5,329.5,19,681,4.9,0.8,0.5,4.8,21.6,69.4,99.8,31.6,35.2,29.5
"Energy extraction",109.8,0,23.2,536.4,400.8,26.7,6.1,93.3,26002.4,1847,80.6,252.9,436.8,26.8,22.1,26.5,20.5,264.1,6.4,28.7,4204.5,86.2,224.4,478.6,247.9,10,19.4,0.6,23.3,92.5,78,69.3,47.8,105.5,131.4
"Mining (non-energy)",56.5,22.4,0,47.2,52.8,9.8,2.5,43.3,304.4,850.9,8.4,1903.6,4610.5,119.6,25.2,36,25.1,19.2,1.3,113.8,66.2,2075,50.6,45.8,4.2,0.5,0.4,0.1,1.6,67.5,14.5,51.4,2.3,1,7.6
"Mining support",450.9,2479.4,667.5,0,158,0,5.6,36.6,58.7,40.6,46.1,40.9,19.2,1.5,0,0.1,21.9,1.9,0.2,21.2,237.3,997,0.6,29.3,0.2,0,0,0,1.5,0,19,78.4,17.1,1,0.4
"Food, beverages, tobacco",1357.7,4,4.9,2.5,0,201,5.5,39.4,25.9,392.1,18.5,22.9,29.4,14.6,40,17.8,10.9,52.6,2.9,21.1,15.6,103.8,600.8,58.2,2064.3,10.6,5.9,2,22,17.6,63.7,198.8,62.1,158.7,81.5
"Textiles & apparel",52.2,12.8,12.8,10.4,83.4,0,12.2,67.9,9.4,268.3,112.8,40.3,11.2,24,75.8,31.4,20.1,517.9,13.9,395.5,20.3,172.9,325.7,93,136.4,38.1,8.2,1.9,54.1,11.2,131.9,179.1,30,166.2,88.8
"Wood",27.4,8.6,13.9,4.1,50.5,18.5,0,77.9,5,43.1,17.2,47.5,5.3,29.9,35,19.9,15,149.1,6.1,741.8,23.8,1275.2,80,25.7,21.3,10.4,2.5,0.9,4.8,173.1,33.9,15.9,9.8,3.7,24.9
"Paper & printing",60.4,8.8,27.8,4.9,1376.7,193.6,42.5,0,28.2,518.5,118.5,185.7,27.3,57.6,269,102.7,55.2,287.6,10.5,185.8,46.6,155.9,903.5,177.3,235.4,471.2,96.4,31,471.5,93.5,475.3,406.1,240.1,152.9,173.4
"Coke & refined petroleum",1518.9,389,632.1,277.2,1075.9,227.9,74.9,192.7,0,3142.5,150.2,918,1146.5,189.2,311.9,196.4,135.6,576.5,69.5,260.8,1295,2559.4,2004.7,13326.8,388.5,84.1,133.7,28.6,470.8,362.1,711.5,1061.1,214.5,289.2,268.8
"Chemicals & pharmaceutical",1938.7,176,240.3,81.5,1206.7,1389.5,190.5,846.9,1187,0,3372.6,878.6,964,421.1,1405.2,674.2,214.9,1647.2,89.3,704.9,276.5,1315.7,538.1,414,174.7,99.3,19,5.7,73.3,291.9,385.8,263.7,131.8,1197.5,310.7
"Rubber & plastic",79.6,41.9,54.6,26.2,1176.8,258.4,31,134.2,38.2,473.4,0,152.2,104.9,140.3,858,395.7,208,2330.5,72,359.5,47.9,1346.4,542.6,488.9,104.4,19.9,45.8,4.4,39.4,72.5,121.1,81.1,23.6,72.3,47.3
"Other mineral (non-metallic)",60.6,23.8,94.5,24.1,592.8,27.6,35.7,13.9,13.3,218.1,65.4,0,137.7,107.9,566.4,145.3,67,599.2,18.1,104,46.7,7250.8,173.9,73,73.8,5.6,11,1.3,15.9,182.1,56,64.4,28.4,38.9,29
