Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,23.7,0,5.2,23817.2,1256.5,2272.8,1092,0,189,261,2.5,0,10,2.8,0,0,0,4.7,232.1,6.1,290.2,580.2,18.2,2218.6,4.9,0.9,1,2.3,7.9,26.3,80.5,88.4,41.9,130.9
"Energy extraction",0,0,126.5,409.2,336.7,209.6,30.6,292.6,9130.4,584.5,48.6,212.1,1652.9,52.3,22.7,0,0,0,0,4.2,2742.6,0,204.3,40.1,15,1.9,4.5,0.7,7.3,5.4,18.2,0,0,91.5,125.1
"Mining (non-energy)",0,0,0,258.1,296.7,0,0,0,0,2918.2,11.7,2239.6,2705.9,327.9,31.7,0,67.5,0,1.2,0.7,140.1,0,367.8,0.6,0,0.1,2.7,0.8,0.4,112,25.8,0,24.3,4.7,18.9
"Mining support",466.2,2218.5,191.9,0,37.5,0,2.3,14.4,30.6,5.1,41.5,1.8,2,0.5,0,0,15.2,0.1,0.2,5.3,31.9,372.6,0.2,8,0.1,0,0,0,0.1,0,1.9,13.2,7.1,0.3,0.2
"Food, beverages, tobacco",2745.6,0,0,0.6,0,227.3,4.3,30.4,0,129.4,13.2,1.1,0,1.8,3.1,0.7,0,0,0,8.7,8,39.2,339.7,18.7,6541.8,7.1,2,1,15.4,3.7,12.8,131,0,129.9,574.2
"Textiles & apparel",71.7,4.8,7.5,15.8,17.5,0,16.6,50,0,46.8,249,3.2,0,28.9,49.8,11.1,24.3,77.9,26.9,300.2,24.6,93.2,396.7,98.3,212.8,6.1,17.6,2.8,12.4,4.2,45.6,190.7,63.9,216.7,1056.4
"Wood",68.7,0,0,3.8,44.4,49.6,0,133,0,19.9,71.2,9.6,0,48.7,48.7,17.2,46.7,43,28.5,884.4,4.1,2247.4,99.7,17.3,42.8,8.6,3.6,1.2,1,44.4,11.3,12,18.7,3.4,175
"Paper & printing",68,19.7,8.4,1.8,814.6,207.5,34.8,0,0,105.1,208.3,16.2,2.9,39.8,154,37.9,74,29,13.4,91.8,45.7,104.2,430.4,61.7,211,1561.6,54.7,16.3,232.3,12.3,60.3,121.9,175.8,55,336.9
"Coke & refined petroleum",4469.9,1975.6,1144.3,264.7,1151.1,888,146.3,386.2,0,1960.4,634.2,192.7,383.7,325.3,454.9,177.3,450.2,172,329.9,312.2,814.5,4604.9,2870.4,9482.4,948.5,194.9,222.2,40.3,613.7,130.9,316.3,864.8,429.4,269.3,2046.6
"Chemicals & pharmaceutical",970.8,173.3,82.5,13.4,272.2,1184.2,68.2,323.1,526.2,0,2691.5,32.8,61.9,130.8,362.9,109.4,127.4,87.6,75.7,152.8,43.1,410.1,158.3,37.8,52.8,67.3,3.1,1.1,14.7,13.6,33.7,72,59.4,724.2,316.4
"Rubber & plastic",118.7,0,0,13.7,594.3,349.9,32.7,156.8,48.9,138.6,0,17.5,19.9,128.8,684.9,199.4,381.1,390.2,191.1,241.2,22.2,1344.8,413.9,167.9,159.3,34.3,40.3,3.1,28.4,11.1,27.6,34.6,24.5,35.2,391.7
"Other mineral (non-metallic)",0,0,0,7.8,120.9,1.9,22.9,0,0,37.6,95.2,0,0,63.1,285.5,44.2,75.2,61,22.1,41.5,11.5,4464.5,88.3,8.8,58.6,3.4,5.9,0.6,2.2,15.9,7.5,17.6,19.2,11.7,61.7
"Metal (basic)",0,0,0,20.6,3.4,2.3,0.3,10.4,0,0,0,7.3,0,954.1,233.6,214,766.5,237.3,255.4,196.2,8.9,1386.9,32.5,0.1,0,1.1,1.5,0,0,0.5,1.6,0,0,0.6,82.5
"Metal (fabricated)",99.9,0,37,17.2,218.4,91.1,41.2,33.8,56.5,41.6,174.2,11.9,66.9,0,404.2,148.8,853,283.6,190.3,168,35.6,1900.3,148.9,46.3,64.8,12.6,9.8,2.4,13.9,13.6,19.6,51.8,20.6,8.3,226.4
"Computer, electronics",0,5.8,0,2.2,4.4,7.9,2,8.6,0,3.2,11.8,1,0,8.6,0,74.1,103.2,42.6,30.7,21.4,6.2,82.1,75.6,13.6,18.7,27.4,188.9,17.6,42.8,2,17.9,32.5,17.1,37.8,396.9
"Electrical equip.",1,27.1,9.2,2.1,8.2,0,1.5,5.1,12,5.5,20.3,1.5,8.2,27.9,539.5,0,399.7,185.9,76.5,37.1,19.8,582.4,58.5,27.3,15.2,3.1,42.5,3.1,6.6,4.3,7,14.6,10.6,5.7,581
"Machinery & equip.",47.3,102.2,32.3,19,38.1,39.4,4.5,17.8,15.9,9.7,65.6,9,6.6,36,67.3,31.9,0,119.1,59.2,26.7,13.4,170.7,59,17.1,0.7,5.3,6.3,1,7.4,1.6,8.4,30,5.8,3.7,76.9
"Motor vehicles",0,0,0,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,23.2,36.1,0,1309.4,15.9,0,16.9,23.1,2.5,5.3,8.2,51.7,0,0,12,187.7
"Other transport equip",0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,7.6,22.2,0,0.1,0.1,0,0,0.1,1.3,29.7,0,0.2,29
"Other manufacturing",16,17,3,2,19.3,42.7,3.5,12.4,6,4.2,11.9,1.5,3.4,10.2,49.7,9.2,30.1,18.5,1.8,0,6.3,115.2,39.6,23.4,22.5,7.3,9.9,1.2,19.7,7.6,8.2,22.9,32,62.5,102.3
"Utilities",338,496.8,269.9,29,425.6,445.8,49.6,280.4,241.7,222.1,336.5,47.8,171.5,138.6,246,54.8,179.7,77.6,61.6,74.8,0,249.8,441.6,215.5,487.1,79.6,104.8,10.2,157.6,120.5,51.7,264.4,327.2,163.2,610.1
"Construction",7.3,7.3,8.1,0.8,1.8,2.5,0.5,1.6,2.5,1.4,2.4,0.4,0.7,2,3.6,0.8,2.6,0.9,0.6,0.6,5.5,0,14.2,9,5.3,1.1,5.6,0.3,7.4,16.7,2.8,17,7.8,3.4,13
"Wholesale & retail",2721.4,990.4,503.5,154.1,6599.3,3285.9,447.8,789.6,2344.4,1176.6,1233.4,292.8,466.8,480,1243.5,279,697.1,1209.3,395.1,498.3,501.6,3055.7,0,2499.3,1994,974.8,390.1,73.7,376.6,75.8,348,441.7,239.1,404.7,2380.1
"Transportation, storage",667.5,649.6,424.4,84.4,1377.2,761.1,154.1,415.1,982.3,462.3,507.2,172.3,195.8,252.6,564.9,129.1,385.8,265.2,148.3,214.6,213.4,1201.1,3327.6,0,328,372,170.9,25.5,420.3,28.6,159.2,347.3,256.9,112.8,992
"Accomodation and food services",128.3,31.8,17.4,36.2,193.8,174.3,24.7,87.3,30.9,66.4,127.2,10.6,16.2,87.9,139.3,34.3,136.4,50.7,108.1,69.8,65.5,549.2,970.7,566.2,0,237.9,80.5,54.6,695.6,130.1,312.1,456.1,499.6,597,935.1
"Publishing, broadcasting",9.4,5,2.2,0.3,74.2,6.5,2.1,70.3,15.5,11.3,14.3,1.3,0.2,8.4,49.3,7.1,17.2,7,2.8,9.8,10.2,34.2,253.9,32.7,37.6,0,188,26.4,129.9,8.1,88.4,77.4,154.3,25.1,464.9
"Telecoms",117.8,51.5,36.3,12.3,119.1,159.8,13.6,56.2,52.1,40,85.1,7.4,6.9,59.2,224.6,29.5,113,38.6,47,49.3,50.4,271.7,716.8,288.8,215.5,455,0,78.5,871.4,44.5,147.2,350.5,162.1,119.5,874.9
"IT and information services",1.1,5.7,0.7,0.2,7.1,4.9,0.5,3.3,2.9,2.9,3.3,0.3,0.5,2.2,16.8,1.9,4.7,2.2,2,2.1,2.7,11.5,27.2,11.9,6.8,22.8,21.9,0,56.4,1.9,8.1,15.2,7,4.5,66.2
"Finance & insurance",732.7,624,156.5,34.9,521.5,535.5,61.1,202.9,252.6,165.6,322.3,27.8,81.2,196.4,517.2,102.3,318.4,144.1,172.3,154.9,159.1,1248.1,1597.5,738.1,471.8,249.5,247.2,46.4,0,678.5,254.6,462.8,266.9,205.5,981.1
"Realestate",41.2,56.9,4.3,1.4,76.5,105.9,7.6,40.2,22.9,16.7,59,3.4,2.1,35.4,79.4,15.3,41.8,30.7,26.2,34.6,24.3,268.4,895.4,151.9,595.2,112.9,133.4,19.3,295.3,0,82,143.7,178,98.3,786.2
"Other business services",51.7,120.8,14.6,9.7,125.7,56.7,8.5,36.4,30.1,44.8,57.8,5,5.6,34.3,198.2,22.8,61.8,30.1,34.5,31.9,28.5,298.6,306.5,125.9,130.7,101.8,73.8,17.1,201.5,21.7,0,70.1,52.5,39.1,288
"Public admin,  defence",2.3,0,0,0.2,2.4,2.7,0.3,1.2,0,1.1,1.8,0.1,0,0,0,0,0,0,0.8,0.9,0.6,0,7.6,5.7,2.4,2.7,2.6,0.3,5.1,2.2,2.4,0,5,2.3,8.9
"Education",0,0,0,0.1,2.2,2.3,0,1.1,0,1.1,1.6,0.1,0.1,0,4.8,0.6,1.7,0.9,0,0.2,0.6,3.1,7.3,3.7,0.8,2,2.8,0.9,11.1,0.4,3.4,11.1,0,3.6,6.1
"Healthcare, socialwork",9.1,1.3,0,0,16.7,1.1,0.9,3.7,2.3,8.9,6.1,0.4,0.2,3.3,7.7,2,5.2,2.5,1.1,4.1,3.9,13.8,31.2,18.6,8.6,9.2,7.6,1.8,40.8,1.5,8.1,152.6,19.9,0,56.7
"Arts, entertainment",59.1,210.2,71.4,13.2,113.8,49.5,5,18.1,17.2,11,21.6,2.7,18.7,11.8,82.8,10.2,22.6,18.9,29.4,22.4,33.1,284.8,386.5,147.9,123.3,154.2,121.9,30.5,185.4,16.4,77.8,145.5,152.6,245.1,0
