Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.1,2.6,0.2,2512.5,16.1,2357.6,1398.8,0.6,17.6,50.3,2.2,14.3,3.8,43.4,2,4.6,0.3,1.8,2.8,164.7,32.5,30,40.2,132.3,10.9,2.2,7.2,4.3,24.3,32.5,26.2,17.4,27.5,6.5
"Energy extraction",0,0,0,0.1,0.4,0,0.2,1.4,73.7,2.3,0.1,0.7,9.9,0.1,0,0,0.1,0,0,0.1,17.8,0.2,0.1,0.1,0.2,0,0,0,0,0.3,0.2,0,0,0.4,0.2
"Mining (non-energy)",9.1,0.1,0,0.8,8.5,0.2,1.5,67.1,0.8,191.2,2.6,320.4,1015.9,1.6,6.1,0.5,16.8,0.2,1.7,11,8.8,594.4,5,4.4,1.1,0.4,0.5,0.5,0.8,20,7.7,3.4,1.3,2.1,1.9
"Mining support",7.1,0.4,8.7,0,0.8,0,0.3,1.8,1.3,0.3,0.5,0.3,0.1,0,0,0,0.8,0,0,0.1,3.4,10.2,0,0.3,0,0,0,0,0,0,0.6,0.7,0.3,0,0
"Food, beverages, tobacco",497.1,0.2,5.6,0.2,0,10.3,18.9,97.6,20.1,103,11.5,8,14.8,18.7,81.4,8.9,46.5,2.2,4,14,34.8,119.8,213,45.9,1283.3,15.5,13.7,30.8,20.7,19.6,173.9,176.6,65.9,212.9,218.5
"Textiles & apparel",0.9,0,0.4,0.1,3.9,0,2.5,13.3,0.6,5.2,7.2,1.3,2.8,5.5,12.7,1.8,6.1,1.7,2.9,30.5,2.6,17.9,30.2,4.7,3.3,1.2,0.7,2,1.7,1.7,10.9,15.2,1.8,16.9,9.7
"Wood",5.8,0.3,7,0.2,17.5,2.3,0,372.8,3.5,10.6,18.6,15.4,8.7,14,13.4,3.9,16.1,3,13.3,118.9,263.7,2904.1,50.9,19.9,12.5,3,3.3,7.5,6.9,33.2,58.8,14.1,10,4.6,34.8
"Paper & printing",28.2,0.3,21.1,0.3,270.5,24.5,48.5,0,20.1,179.2,108.5,41.7,39.3,35,84.1,18.7,86.9,6.9,7.3,31.9,75.7,235.2,599.1,123.5,74.6,734.7,215.6,67.9,82.9,101.5,460.8,145.7,121.2,216.3,167.4
"Coke & refined petroleum",364.3,1.7,149.8,2.9,100.7,15.7,19.5,110.8,0,627.1,26.7,72.3,298.2,14.2,25.6,6.8,18.8,3.2,10.2,11.3,337.7,488.6,165.3,2138.3,51.9,4.7,15.1,7,114.7,704.1,217.2,250.5,66.9,84.2,114.4
"Chemicals & pharmaceutical",231.7,0.6,37.1,0.6,89.9,49.1,81.9,593.9,176.5,0,318.8,62.5,142.9,60.4,119.2,49.9,38.8,13,16.8,38.2,176.1,202.6,136.9,90.7,27.7,10.3,6.1,13.5,14.3,16.2,130.8,42.3,14.5,99.1,85.2
