Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,10.4,4.2,1.4,11865.9,116.4,207.1,14.4,2.4,67.8,30.3,8.7,35.1,19.8,13.7,8.1,14.8,22.3,14,19.6,41.4,370.3,187.3,122.2,1110.3,17.7,14,16.2,55.4,9.2,78.3,45.4,37,39.2,32
"Energy extraction",18.7,0,33.4,84.8,306.4,17.5,16.2,59,10869.6,1288.9,28,68.1,223.3,44.2,25.8,19.9,21.2,41.9,26.4,42.2,9174.2,352.6,1086,513.9,281.4,49.8,45.1,26.1,121.1,136.6,380.5,168.1,110,274.6,229.4
"Mining (non-energy)",27.7,2.9,0,9.2,52.4,2.9,2.8,33.6,4.1,671.4,11.9,847.2,553.1,7,10.2,4,4.5,17.6,7.1,58.6,61.3,2590.2,127,67.4,19,5.6,4.6,2.3,8.8,92.8,47.9,89.1,15.5,10.2,21.8
"Mining support",192,1599.8,410.8,0,75.7,0,3.9,21.2,22.1,22.8,37.4,13.5,7.6,1.5,0,0,20.5,0.5,0.4,9.3,412.6,902.7,1.4,29.7,0.1,0,0,0,1.3,0,71.3,86.4,25.8,2.3,0.7
"Food, beverages, tobacco",1479.2,18.7,16.2,2.5,0,73.4,20.8,131.6,22.5,929.7,171.2,58.2,73,90.5,72.1,54.8,67,138.6,57.8,78.4,150.1,380.1,1135.6,174.7,11044,93.4,34.8,38.2,144.9,66.6,496.3,854.7,343.9,861.1,1153.1
"Textiles & apparel",16.3,5.2,4.7,1,56.5,0,7.2,58.4,1.8,88,60.7,18.7,15.4,19,18.3,11.3,31.9,93.5,32.2,199.3,26,191,268.3,54.6,58.4,22.9,16.5,10,36.2,7.5,66.2,95.5,33.6,70.2,58.6
"Wood",29.4,34.7,26.5,3.6,113.9,27.5,0,87.1,1.2,56.3,33.2,77.2,18,214.7,45.7,37.7,67.7,309.4,69.7,969.1,20.9,3952,204.6,66.7,125.1,24.8,25.2,14.7,100.9,42.7,146.1,34.6,146.9,17.8,54
"Paper & printing",252.1,15.7,49.6,2.7,1532,135.7,96.3,0,29.2,547.1,479.9,207.5,45.1,203.5,148,108,212.2,191.6,76.7,274,332.4,543.6,2279.4,627,557.4,4010.1,349.3,253.4,3478.3,350.1,1653.3,2449.5,1469.5,1085.1,833.6
"Coke & refined petroleum",563.8,153.7,189.1,23.7,284.9,49.9,56.3,47.2,0,406.8,73.9,104.6,308.3,79,46.9,56.8,115.2,36.2,78.9,90.8,421,375.4,1645.4,2773.8,212.3,60.2,225.4,118.6,310.3,18.9,539.7,570.4,158.5,101.4,185.7
"Chemicals & pharmaceutical",696.9,158,147.5,16.8,908.5,706.8,123.5,955.3,102.5,0,2903.8,627.6,587.8,580.5,378,583,242.7,1572.2,277,456.8,287.9,1492.2,1210.4,492.1,562.2,346.8,134.7,148.5,332.8,78.4,1125.1,509.2,472.2,652.8,657.9
"Rubber & plastic",188.6,27.8,87.4,13.6,1579.5,178.1,119.3,303.5,9,790.6,0,122.6,174.1,355.5,301.9,204.2,508.6,2770.9,482.6,655.6,96,4740.3,2155.4,1023.6,405.1,63.2,1071.2,105,259.2,46.2,333.7,230.7,157.2,227.9,161.3
"Other mineral (non-metallic)",111.2,48.8,163.1,10,508.9,36.5,90.9,22.2,3,210.3,306.9,0,184.1,152.9,449.7,98.2,53.8,618.6,108.1,56.9,135.3,8523.9,928.8,236.9,244.7,44.2,80.5,13.7,21.4,17.6,86.4,324.3,301.7,73.5,180.5
"Metal (basic)",18.7,57.1,16.1,11.1,144.6,16.8,13.8,148.5,10.2,152.6,94.9,66.1,0,2826.3,378.4,887.3,1380.2,1173.1,503.3,680.4,281.7,2718.8,286.1,101.3,71.3,20.8,44.1,18,51.2,25.8,124.7,99.7,31.2,51.6,41.8
"Metal (fabricated)",167.8,341.6,125.9,30.5,1140.1,103.9,210.2,137.8,114.3,419.6,704,269.9,966.2,0,1051.2,825.3,3055.9,3782.7,787.9,1044.4,566.7,5193.5,787.5,352.9,375.3,49,134.6,55.8,133.8,74,243.8,1600.6,142.8,149.1,87
"Computer, electronics",43.7,81.1,32.7,7.9,248.1,39.8,28.9,56.7,12.5,172.5,99.5,43.3,180.9,238.1,0,268.5,400.1,539.3,123.3,809.2,332.6,911.1,336.8,313,191.7,48.1,288.8,67.9,102.1,39.9,252,550.3,90.1,206.5,94.9
"Electrical equip.",36.1,45.2,20.2,4.7,101.2,15.6,10.2,23.2,4.3,45.3,45.5,18.8,103.5,107,764.2,0,311.8,500.6,213.2,628.5,996.2,816.7,429.2,273.7,85.1,33.9,210.1,68.3,90.4,29.9,226.3,228.2,59.6,48.3,119.6
"Machinery & equip.",75.3,348.7,193.5,44.4,489.2,121.1,75.6,184.9,38,219.2,179.8,99.4,417.9,385.7,531.1,361.2,0,1472.2,483.4,817.8,444.6,1659.9,791.6,519.2,247.7,55.7,210,86,147.1,58.2,324.3,268.5,65.4,90.7,110.5
"Motor vehicles",79.8,56.5,33.2,8.6,118.6,24.3,32.6,38.6,8.3,66.9,66.9,34,63.8,158.8,120.6,94.7,553.3,0,170.7,356.5,167.8,573.6,1998.6,660,67.1,53.5,91.9,124,268.9,66.8,815.3,292.6,79,198.1,116.5
"Other transport equip",28.5,78.7,26.7,6.8,162.2,28.6,20.9,25.4,9.5,66.1,55.4,23.7,135.7,136,121.7,105.8,304.7,334.6,0,336.4,130.9,701.9,324.4,721,84,31.1,96.6,72.5,124.6,58.2,583.8,791.3,45.8,132.6,65.4
"Other manufacturing",143.8,347,121.7,34.7,851.7,141.4,147,347.3,37.2,349.7,320.8,130.5,776.7,578.5,784,608.6,1755.8,2080.2,367.1,0,680.2,3417.7,1011.9,1480,379.1,95,648.7,174.2,287,50.5,531.4,427,205.6,165.9,253.4
"Utilities",715.2,906.4,529,64.7,2601.4,610.6,252.9,1666,405.1,2524.7,995.2,1498.4,3288.7,1335.3,557.5,378.9,979.1,976.1,364.2,596.6,0,2146.7,5199.9,2356.3,2722.3,436.5,636.3,630.1,2236.1,2667.5,2912.7,5440.5,1470.7,2923.5,1513.5
