Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,0.3,0.5,0,416,22.7,5.2,0.3,0.2,4,0.5,0,0.3,0,0.2,0.2,0.5,0.1,0,3,0.8,1.2,14.8,6,29.6,1.7,0.1,0.1,0.3,0.3,2.4,3.2,1.4,2,5.9
"Energy extraction",0,0,0.1,0.1,0.2,0.2,0.1,0.1,38,1.1,0.1,0.1,2.3,0,0,0.1,0.4,0.1,0,0.1,9.5,0.1,0.4,0.4,0.1,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.2
"Mining (non-energy)",2,4.5,0,1.2,4.4,6.7,4,6.3,6.9,97.2,1.1,83.1,105.7,3.1,2.8,5.4,33.2,1.6,1.3,50.8,10.9,531.8,14.9,4.5,0,0.1,0.1,0.1,0.2,8,4.6,7.2,0.5,0.2,2.6
"Mining support",4.4,8.9,10.7,0,0.7,0,0.6,0.3,1,0.2,0.4,0.1,0.1,0,0,0,2.6,0,0,0.6,3.8,14,0,0.6,0,0,0,0,0,0,0.4,0.6,0.2,0,0
"Food, beverages, tobacco",348.9,1.4,2.5,0.2,0,525.4,53.1,35.7,26.8,259.7,8.3,3.1,2.9,2.9,7.8,8,35.8,7.3,3.4,53.1,39.6,82.8,964.7,74,2518.5,19.5,3.3,6.6,39.5,17.8,176.5,288.1,134,307.1,426.6
"Textiles & apparel",16.6,11.7,11.3,1.2,211.2,0,87.5,9.6,24,34.3,18,4.7,16.4,10,47.9,40.3,129.1,91,16,368.1,44.8,132.1,853.5,168.9,83.2,52.1,26.6,22.8,48.3,9.9,294.8,83.6,22.5,103.1,104.3
"Wood",1.8,9.3,2.8,0.1,4.7,14.6,0,15.7,1.9,5.9,3.6,2.8,1,5.4,8.9,10.5,42,22.9,5.4,549.5,11.6,448.4,34.9,4.6,2.4,2.8,0.7,0.9,1.2,24.8,19.3,2.9,2.9,0.9,11.9
"Paper & printing",0.4,0.5,0.7,0,7.7,7.1,3.3,0,1.4,2.7,0.8,0.4,0.5,0.6,3.4,2.3,7.6,2.3,0.2,4.5,2.4,4.8,47.9,6.7,2.5,59.7,4.6,3.8,15.5,1.9,26.4,8.6,8.4,3,10
"Coke & refined petroleum",28,29.7,57.4,2.6,33.9,75.8,54.8,10.6,0,141.4,8.8,15.7,79.2,10.1,23.2,30.3,113.1,25.5,3.8,47.6,182.5,256.2,288.6,1019.6,12.6,7.8,11.2,8.9,41,19.7,201.7,57.4,18.4,20.2,33.9
"Chemicals & pharmaceutical",10.5,11.9,11.8,0.4,29.1,373.8,85.9,28,83.7,0,125.8,8.9,35.6,13.6,62.1,63.3,107.7,44.9,6.5,88,18.5,76.6,58.6,12.3,3.2,7.7,0.5,0.8,3.2,7.1,53,20.6,9.6,270.5,28.6
"Rubber & plastic",0.7,3.1,2.2,0.1,17,25.5,11.4,3.7,2.2,8.6,0,1.3,3.1,3.7,32.4,31.7,88.9,53.7,2.5,37.4,3.2,69.5,41.8,13.8,1.8,1.1,1.9,0.6,1.6,1.6,14.6,2.1,1,2.5,3.3
"Other mineral (non-metallic)",0.3,0.7,5.6,0.1,6.5,6.1,13.1,0.4,0.7,3.7,2,0,5.1,3,22.3,11.6,29,13.9,1.2,10.3,2.7,380.8,13.9,2,1.3,0.3,0.5,0.2,0.7,3.8,5.4,1.8,1.3,1.4,2
"Metal (basic)",0.1,0.8,0.5,0.5,0.8,0.6,2,0.9,0.8,1.1,1.8,1.4,0,72.2,32.4,101.5,475.3,85.3,10.9,83,6.2,181.4,11.4,1,0,0.1,0.2,0,0,0.2,2.9,0.3,0.1,0.1,0.7
"Metal (fabricated)",0.1,0.7,0.5,0,1.9,1.8,3.9,0.2,0.7,0.7,0.6,0.2,3,0,5.2,6.5,54.5,10.7,1.2,6.2,1.2,26.9,4,1,0.2,0.1,0.1,0.1,0.2,0.5,2.6,0.9,0.2,0.2,0.5
"Computer, electronics",0.1,0.4,0.3,0.1,0.4,1.9,1.3,0.7,0.7,0.8,0.7,0.2,0.3,1.2,0,37.8,70.9,18.1,1.4,9.6,3.2,14.5,19.5,4.1,0.7,3.6,24.5,10.2,6.3,0.6,19.6,7.4,2.7,7.5,7.1
"Electrical equip.",0.3,1.7,1.1,0.1,1.4,3.4,2.7,0.5,1.2,1.7,1.1,0.4,4.2,3.3,114.5,0,210.3,57.5,4.2,11,19.5,112.3,28.6,7.6,1.1,1.4,9.5,2.7,2,2.8,15.8,3.4,1.7,1.8,6.4
"Machinery & equip.",0.4,2.4,2.3,0.2,1,4.3,2.6,0.7,1.2,0.7,0.6,0.4,2.3,1.5,5.3,5.6,0,14.8,2,3.2,2.2,15.3,7.4,2.3,0.1,0.3,0.4,0.3,0.5,0.3,6.3,2.8,0.4,0.3,0.8
"Motor vehicles",0.2,0.4,0.8,0.1,0.2,1.2,1.8,0.1,0.3,0.4,0.5,0.2,0.2,0.7,2.1,5.6,37.2,0,0.7,2.6,1.7,4.2,73.7,17.4,0.2,0.3,0.4,0.2,0.8,0.4,14.5,2.2,0.3,0.4,1
"Other transport equip",0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,4.2,0.1,0,0,0,1,1.2,15.5,0,0,0,0,0,0,3.9,5.7,0,0,0.1
"Other manufacturing",5,1.8,1.8,0.2,119,108.8,29.7,20.6,3.7,10.4,4,1.9,9.4,5.1,48.2,27.3,114.1,55.7,7.4,0,17.2,134.9,145.4,28.2,13.1,64.1,10.7,8.7,38.9,17.2,101.9,39.5,38.7,111.9,44.8
"Utilities",19.9,96.2,70.1,3.2,190.1,439.1,218.5,107.7,135.5,171.1,56.4,42.7,403,59.3,141.5,108.2,528.2,128.4,12.2,140.7,0,222.2,750.6,228.2,98.1,50.2,63.2,34.7,124,237.4,352.8,242.2,152.2,156.3,168.6
