Row,"Agriculture, forestry, fishing",Energy extraction,Mining (non-energy),Mining support,"Food, beverages, tobacco",Textiles & apparel,Wood,Paper & printing,Coke & refined petroleum,Chemicals & pharmaceutical,Rubber & plastic,Other mineral (non-metallic),Metal (basic),Metal (fabricated),"Computer, electronics",Electrical equip.,Machinery & equip.,Motor vehicles,Other transport equip,Other manufacturing,Utilities,Construction,Wholesale & retail,"Transportation, storage",Accomodation and food services,"Publishing, broadcasting",Telecoms,IT and information services,Finance & insurance,Realestate,Other business services,"Public admin,  defence",Education,"Healthcare, socialwork","Arts, entertainment"
"Agriculture, forestry, fishing",0,9.7,2.3,0,20044.2,1223.3,529.2,319.4,34.7,1291.7,391.2,13,46,22,18.9,16.6,23.3,16.6,16.1,48.4,77.9,280,1211.5,124.1,3198.2,26.3,2.8,9.8,20.8,43,290.6,329.3,267.7,196.7,246.8
"Energy extraction",2.8,0,0.5,0,2.9,2,0.5,5,213.9,47.3,1.9,28.1,454.2,2,1.3,0.6,6.2,2.1,0.7,0.5,286.8,5,11.1,3.2,3.6,0.5,0.8,0.8,3.6,2.9,4.2,4.8,9,5.1,5.5
"Mining (non-energy)",7.2,0.5,0,0,7,3.5,0.8,10.3,20.1,286.9,4.4,415,663.6,20,11.7,6.7,12.8,4.6,10.9,7.4,14.7,478.3,14.8,5.3,2.1,0.7,0.6,0.7,0.7,15.2,4.5,10.4,1.8,1.5,4.8
"Mining support",4.8,0.5,0.9,0,0.4,0,0,0.3,0.5,0.5,0.7,0.3,0.2,0,0,0,0.5,0,0,0.1,2.5,8.5,0,0.3,0,0,0,0,0,0,0.2,0.6,0.3,0,0
"Food, beverages, tobacco",3604.4,0.6,1.1,0,0,516.6,18.5,154,57.7,1548.2,76.1,48.6,37.8,34.7,73.9,25.9,46.2,42.8,42.1,22.4,121.6,234.6,1746,131.4,12853.9,42.9,10.5,24.4,69.2,66.6,281,922.4,818.3,1286.3,869.9
"Textiles & apparel",166.6,6,6.8,0.1,130.9,0,47.4,222.8,52.7,821.8,719.9,148.5,111.2,171.9,440.7,169,231.4,997.8,700.8,393,165.6,666.7,1080.1,283.6,326.8,147.7,40.7,44.5,208.7,59.1,415.4,646.4,283.7,984.3,722.5
"Wood",25.6,5,2.4,0,25.6,28.9,0,124.1,8.8,99.8,55,72.2,22,86.4,78.7,41.1,66.2,138,188.4,364.6,59,1947.7,117.7,23.9,32.6,15.8,4.5,8.4,8.5,249.4,57.9,22.4,37.2,11.5,84.7
"Paper & printing",63.4,3,8.4,0,645.1,290.1,75.5,0,52.7,830.3,373.9,331.5,103.8,196.4,601.1,231.2,275.1,302.7,58.8,109.8,270.1,302.5,1438.5,186.5,343.4,2103.9,171.5,305.6,917.3,166.1,1042.9,646.5,1076.3,374.3,659.8
"Coke & refined petroleum",1005.6,37.8,93.5,0.3,330.2,607.8,109.5,407.1,0,8343.3,1528.9,1053.1,2592.2,493.6,735.3,408.2,468.1,520.9,349.3,131.8,2050.5,2744.4,1807.3,7949.7,356.3,114.4,123.1,151.9,503.2,383,811.8,913.1,564,525.1,665.3
"Chemicals & pharmaceutical",1141.2,33.8,55.4,0.2,501.1,2182.8,223.6,1022.9,1995.9,0,6653.8,1182.1,2517.6,975.1,2183.6,1041.5,803.9,1328.2,923.1,293.3,876,2250.8,1003.9,2014.2,281.5,166,54.1,68.3,194.2,389.2,766.5,551.6,515.3,3764.5,929.2
"Rubber & plastic",146.2,22.8,23.8,0.1,920,647.6,98.3,457.8,121.3,1682,0,596.4,617.9,810.1,3375.1,1546.8,1776.9,4271.6,904.2,376.6,253.3,4740.4,1498.4,663.8,351.3,83.1,136.9,75.2,134.7,230,424.6,224.5,186.4,310.7,320.6
"Other mineral (non-metallic)",58.7,3.2,30,0.1,252.2,81.9,63.9,34.8,32.6,443.3,233.4,0,565.3,382.9,1357.7,340.7,354.5,681.2,323.6,65.5,129.6,13718.3,333.5,99.5,142.4,16.4,23,17.2,37.3,329.5,138.7,111.8,135.4,104,123.6
"Metal (basic)",46.1,7.7,11.3,0.2,124.9,64.8,33.4,145.3,78,423.2,329.7,445.9,0,11322.8,3017.7,4226.9,7303.4,5314,3218.6,652.4,609.3,8638.3,287.8,131.8,59.4,19.7,41.5,21.7,37.8,103.3,106.5,113.6,109.9,70.1,107
"Metal (fabricated)",177.9,28.4,30.1,0.2,634.4,234.9,182.1,155.7,209.9,819.1,640.8,517.1,3214,0,3147.4,1901.4,6239.2,4981.4,2850.1,413.9,534.9,9571.8,877.4,391.7,243.9,54.8,70.2,95.5,118.3,399.5,519.1,521.2,255.8,132.3,278
"Computer, electronics",160.6,6,9.4,0,547.3,286.6,47.8,263,140.7,793.2,359,177.1,362.5,707.2,0,3079.6,2565.8,2191.8,951,255.8,540.2,2315.7,2171.3,472.6,472.4,531.5,2843.4,1259.4,940.6,167,1552.8,1535.9,846.9,1820.9,1126.1
"Electrical equip.",46.1,7.7,8.7,0,71.4,61.1,18.1,54.7,47.3,228.7,132.8,116.8,626.6,545.3,5978.3,0,2599.7,2740,792.4,115.6,747.4,4335.6,674.4,288.5,106.8,73.4,476.5,195.6,122.6,233.2,348.8,259.4,221.6,171,332.8
"Machinery & equip.",244.9,49,56.5,0,163.9,132.5,51.4,157.7,172.7,377.2,333.6,373.9,1008.4,892,1558.5,905.6,0,2844.4,1481.9,125.6,352.5,2561.9,680.5,347,79,53.6,103.5,97.1,109.3,127.8,298.3,499,208.4,120.8,211.8
"Motor vehicles",67.4,4.6,10.9,0,74.3,61.2,25.3,38.1,35.7,162.6,155.4,116.7,121.3,271.9,485.9,371.7,1166.9,0,257,54.8,188.1,555.4,1404.2,1032.5,66.9,36.6,51,44.7,77.8,67,300.2,312.3,75.9,72.7,133.4
"Other transport equip",56.3,5.4,5.6,0,43.9,22.1,13.4,20,25.3,75.1,58.9,55.8,252,476.7,609.4,517.9,903.5,561.2,0,34.7,87.9,918.8,133.8,947.5,21.5,9.7,36.2,21.6,18.7,40.4,96.7,527.1,37.8,23.8,48.1
"Other manufacturing",26.8,1.5,1.7,0,29.8,21.3,5.9,21.3,16.7,51.4,21.8,30.7,164.4,45.9,116.5,44.8,95.9,72,62.1,0,61.4,106.3,57.5,116,18.1,11.2,26.4,12.1,20.6,97.4,34.4,36.9,19.2,43.7,22.3
"Utilities",344.2,65.5,76.8,0.2,574.8,706.2,150.6,970.3,616.7,2933.5,839.5,1367.2,5879.8,971.6,1228.1,448.6,887.5,886.4,424.8,122.7,0,947.1,2073.4,938.1,988.3,236.1,361.6,248.4,739.9,1973.7,1079.6,1772.6,2276.4,1427.6,1307.9
"Construction",30.8,2.5,6.1,0,19.5,19.1,6.1,18.3,22.5,71.9,24.2,39.2,59.4,50.5,85.6,28.4,50.1,44.9,22.8,10.5,186.7,0,271.9,139.6,56.5,24.3,73.5,30.6,138.6,1204.6,197.4,380.1,208.3,113.5,129.2
"Wholesale & retail",2273.7,26.7,41.2,0.2,8443.7,3590.7,338.3,1262.3,795.1,5848.1,2235.8,1006.9,2387.5,2026.9,8617.3,2288.8,2737.4,3895.2,1947.3,433.6,1120.4,5320.4,0,1857.8,5155.4,1075.2,709.1,821,914.5,555,2152.4,1376.7,1223.3,2465.8,1613.9
"Transportation, storage",216.6,29.6,63.4,0.2,559.4,358.5,118.6,387.3,515.1,1291.9,395.5,765.4,1262.2,505,1327.6,358.1,634.8,800.2,380.7,110.8,495.6,1426.9,4238.1,0,233.4,324.3,259,305.1,855.2,178.5,1486.1,928.9,700.8,336.4,643.5
"Accomodation and food services",24.6,2.2,2.5,0,54,49.7,12.3,38.8,14.1,128.2,56.4,53,105.4,97.7,134.4,51.5,116.8,101.6,114.1,20,144.8,318,618.1,436,0,113.2,47.1,226.8,464.6,274.6,1156.9,491.6,617.5,763.4,537
"Publishing, broadcasting",11.1,0.5,0.7,0,87.6,19.9,6.3,123.2,29.6,126.2,32.1,32.7,17.3,46.6,216.3,39,71.7,70.1,34.7,15.1,80.7,136.5,694.3,130.1,93,0,427.3,392.3,415.3,79.6,1415.7,325,728.5,147.3,744.7
"Telecoms",92.3,2.3,10.8,0.1,118.1,175.4,27.1,95.7,85,295.8,136.4,140.5,176.9,250.6,757.5,159.9,364,297.1,174.2,54.1,361.4,620.6,1874.5,745.4,313.8,923.2,0,1197.3,2431,442.4,2144.2,1499,793.2,699.6,1012.5
"IT and information services",10.5,5.4,2.4,0,68.6,58,9.9,59.9,49,213.9,56.5,57.5,113.7,99.3,595.3,107.9,159.6,177.4,36.3,24.8,197.2,278.4,758.4,353.4,110.9,334,519.5,0,1585.3,185.3,1256.3,676.9,363.1,281.5,416.9
"Finance & insurance",474.1,23,35.7,0.1,411.9,503.3,103.6,336.4,361.2,1172.7,449.8,462.4,1745.4,730.5,1620.7,485.7,904.9,976.1,637.3,149.2,1063.9,2541.2,3786,2011.8,625,397.2,509.7,650,0,8508.2,2958.6,1742,1130.3,994.3,1305.1
"Realestate",34.3,1,2.6,0,84,120.8,16.7,69.4,41.1,139.6,101.1,70.4,84.6,183.9,296.9,94,164.4,262.9,95.2,40.9,171.6,662.1,2942.5,510.3,887.9,188.8,310.6,304.6,861.3,0,1200.1,633.5,887.3,589.3,775.7
"Other business services",213.9,29.6,34,0.3,842.1,497.3,111.3,428,486.7,1943.4,620.5,621.6,884.6,917,4274.2,936,1360.9,1704.1,867.8,232.4,1314.3,4653.8,6349.3,3134.9,1272,1089,1230.9,1701.9,4091.4,1798.9,0,2531.9,1994.9,1567.7,2339
"Public admin,  defence",29.9,2.8,2.8,0,64.1,54,9.6,41.3,37.4,125.2,50.7,43.7,128.6,75.4,155.8,45.8,77.9,87.3,50.9,14.3,183.8,222,473.3,341.4,114.2,88,74.1,74.9,225.4,236.3,363,0,325.6,222.7,308.3
"Education",10.9,5.2,1.8,0,26.5,27.1,4.8,22.8,19.3,68.6,28.1,26.8,27.8,45.4,167.7,37.1,59.2,71.9,19.5,9.9,63.7,98.6,257.8,134.7,42.4,66.3,68,150.7,349.6,64.6,548,434.6,0,241.5,229.5
"Healthcare, socialwork",81.9,0.9,0.6,0,169.2,17,20.3,70.4,40.1,484.4,106.4,81,64.8,151.8,281.1,114,178.9,210.4,36.5,48.2,240.5,345.1,924.4,656.3,146.3,162.7,188.8,304.5,2113.4,158.9,1202.3,669.1,112.3,0,1289.7
"Arts, entertainment",34.4,3.2,6.9,0,49.6,56.9,11.3,33.8,29.8,76.3,38.2,43.6,209.8,54.3,205.8,48.9,73.6,106.7,88.9,18.6,103.7,257.5,469.7,234.4,247.7,282.3,112.8,171.7,294.2,87.2,503.2,299,343.5,489.1,0
